#HEADER
#TITLES
 , ,4-DHQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
187,7916.677000,-0.07877731
188,7916.678000,-0.07959938
189,7916.679000,0.0140934
190,7916.680000,0.005805969
191,7916.681000,-0.06225777
192,7916.682000,-0.08003807
193,7916.683000,-0.06962776
194,7916.684000,-0.07188797
195,7916.685000,-0.07102585
196,7916.686000,-0.07034683
197,7916.687000,-0.07383919
198,7916.688000,-0.07204628
199,7916.689000,-0.06640053
200,7916.690000,-0.05217171
201,7916.691000,-0.02677155
202,7916.692000,0.00677681
203,7916.693000,0.05080223
204,7916.694000,-0.04541588
205,7916.695000,-0.297081
206,7916.696000,-0.3372173
207,7916.697000,-0.1790371
208,7916.698000,0.00881958
209,7916.699000,0.3040609
210,7916.700000,0.4119015
211,7916.701000,0.2983313
212,7916.702000,0.2082624
213,7916.703000,0.06819916
214,7916.704000,-0.1203671
215,7916.705000,-0.3318462
216,7916.706000,-0.4422455
217,7916.707000,-0.4272041
218,7916.708000,-0.3290615
219,7916.709000,-0.1022491
220,7916.710000,0.02231789
221,7916.711000,0.03594017
222,7916.712000,0.09694099
223,7916.713000,0.1539211
224,7916.714000,0.1476688
225,7916.715000,0.08700562
226,7916.716000,-0.03822899
227,7916.717000,-0.2430859
228,7916.718000,-0.3414249
229,7916.719000,-0.3251419
230,7916.720000,-0.2982235
231,7916.721000,-0.2151299
232,7916.722000,0.01243973
233,7916.723000,0.390502
234,7916.724000,0.5982399
235,7916.725000,0.6331406
236,7916.726000,0.448513
237,7916.727000,-0.05166626
238,7916.728000,-0.4005756
239,7916.729000,-0.6181316
240,7916.730000,-0.7373142
241,7916.731000,-0.6462612
242,7916.732000,-0.3047142
243,7916.733000,0.3451109
244,7916.734000,0.5800104
245,7916.735000,0.3749523
246,7916.736000,0.1604023
247,7916.737000,-0.2340164
248,7916.738000,-0.3946667
249,7916.739000,-0.2564564
250,7916.740000,-0.1512432
251,7916.741000,0.03220177
252,7916.742000,0.1131763
253,7916.743000,0.04653549
254,7916.744000,0.009326935
255,7916.745000,-0.05161667
256,7916.746000,-0.08178139
257,7916.747000,-0.05840492
258,7916.748000,-0.05131912
259,7916.749000,-0.04209518
260,7916.750000,-0.03763962
261,7916.751000,-0.04642487
262,7916.752000,-0.04948235
263,7916.753000,-0.05080414
264,7916.754000,-0.05309486
265,7916.755000,-0.05404663
266,7916.756000,-0.05605507
267,7916.757000,-0.05895996
268,7916.758000,-0.05557823
269,7916.759000,-0.04559135
270,7916.760000,-0.03443336
271,7916.761000,-0.02049446
272,7916.762000,0.005147934
273,7916.763000,0.04278564
274,7916.764000,0.03489876
275,7916.765000,0.09531784
276,7916.766000,0.1042786
277,7916.767000,0.09843826
278,7916.768000,0.1314774
279,7916.769000,0.1031952
280,7916.770000,0.1021862
281,7916.771000,0.09711456
282,7916.772000,0.08430862
283,7916.773000,0.06571388
284,7916.774000,0.05575562
285,7916.775000,0.05461502
286,7916.776000,0.05672073
287,7916.777000,0.06570625
288,7916.778000,0.07070732
289,7916.779000,0.07126427
290,7916.780000,0.07599258
291,7916.781000,0.08262444
292,7916.782000,0.0891037
293,7916.783000,0.09609222
294,7916.784000,0.1028805
295,7916.785000,0.1091366
296,7916.786000,0.1182365
297,7916.787000,0.1303596
298,7916.788000,0.1437588
299,7916.789000,0.1592274
300,7916.790000,0.1491356
301,7916.791000,0.1105213
302,7916.792000,0.0569191
303,7916.793000,-0.0196476
304,7916.794000,-0.0473671
305,7916.795000,-0.01977348
306,7916.796000,0.02177429
307,7916.797000,0.09649086
308,7916.798000,0.1254196
309,7916.799000,0.1001549
310,7916.800000,0.07496071
311,7916.801000,0.02933311
312,7916.802000,-0.007865906
313,7916.803000,-0.03029251
314,7916.804000,-0.06852341
315,7916.805000,-0.115118
316,7916.806000,-0.09252167
317,7916.807000,0.002929688
318,7916.808000,0.01681709
319,7916.809000,-0.04239464
320,7916.810000,-0.02450371
321,7916.811000,0.0478344
322,7916.812000,0.09330177
323,7916.813000,0.1330833
324,7916.814000,0.126133
325,7916.815000,0.05633545
326,7916.816000,-0.04535866
327,7916.817000,-0.1955643
328,7916.818000,-0.3064156
329,7916.819000,-0.3701172
330,7916.820000,-0.3681068
331,7916.821000,-0.4242783
332,7916.822000,-0.1626778
333,7916.823000,0.4186697
334,7916.824000,0.5817499
335,7916.825000,0.3514929
336,7916.826000,0.02609444
337,7916.827000,-0.5565052
338,7916.828000,-0.7374172
339,7916.829000,-0.4563866
340,7916.830000,-0.06940651
341,7916.831000,0.5984945
342,7916.832000,0.8226385
343,7916.833000,0.2334538
344,7916.834000,-0.07385254
345,7916.835000,-0.3926773
346,7916.836000,-0.4635296
347,7916.837000,-0.1367168
348,7916.838000,0.1601143
349,7916.839000,0.3640375
350,7916.840000,0.4408913
351,7916.841000,0.2380495
352,7916.842000,0.1312447
353,7916.843000,0.3448515
354,7916.844000,0.2835064
355,7916.845000,0.1122742
356,7916.846000,0.0748291
357,7916.847000,0.1337337
358,7916.848000,0.1918592
359,7916.849000,0.2938261
360,7916.850000,0.4209738
361,7916.851000,0.5944834
362,7916.852000,0.8249903
363,7916.853000,1.12239
364,7916.854000,1.089968
365,7916.855000,0.6962938
366,7916.856000,0.3124514
367,7916.857000,-0.1519527
368,7916.858000,-0.3565598
369,7916.859000,-0.2149906
370,7916.860000,0.05704498
371,7916.861000,0.5776606
372,7916.862000,0.7974949
373,7916.863000,0.67064
374,7916.864000,0.5743494
375,7916.865000,0.3727798
376,7916.866000,0.1474056
377,7916.867000,-0.06700706
378,7916.868000,-0.1206093
379,7916.869000,0.03822136
380,7916.870000,0.08419228
381,7916.871000,0.05695152
382,7916.872000,0.002902985
383,7916.873000,-0.1394196
384,7916.874000,-0.1931133
385,7916.875000,-0.1600609
386,7916.876000,-0.1789227
387,7916.877000,-0.2180386
388,7916.878000,-0.1991558
389,7916.879000,-0.1353207
390,7916.880000,-0.04739189
391,7916.881000,0.07815361
392,7916.882000,0.09912682
393,7916.883000,0.002426147
394,7916.884000,-0.1424503
395,7916.885000,-0.3748474
396,7916.886000,-0.3905678
397,7916.887000,-0.2355919
398,7916.888000,-0.01054001
399,7916.889000,0.3313131
400,7916.890000,0.4674721
401,7916.891000,0.3608637
402,7916.892000,0.2607107
403,7916.893000,0.08337212
404,7916.894000,0.005491257
405,7916.895000,0.06592751
406,7916.896000,0.114975
407,7916.897000,0.2049932
408,7916.898000,0.24753
409,7916.899000,0.2231016
410,7916.900000,0.2189693
411,7916.901000,0.2104006
412,7916.902000,0.1333103
413,7916.903000,-0.009475708
414,7916.904000,-0.02124214
415,7916.905000,0.1011295
416,7916.906000,0.04837036
417,7916.907000,-0.1540947
418,7916.908000,-0.3304329
419,7916.909000,-0.5349369
420,7916.910000,-0.5033302
421,7916.911000,-0.1889496
422,7916.912000,0.2523117
423,7916.913000,0.902627
424,7916.914000,1.180606
425,7916.915000,1.031746
426,7916.916000,0.7545862
427,7916.917000,0.1893997
428,7916.918000,-0.1294079
429,7916.919000,-0.1566277
430,7916.920000,-0.2141743
431,7916.921000,-0.1667328
432,7916.922000,0.04019356
