#HEADER
#TITLES
 , ,Dcegun1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
225,7916.715000,-2.787119
226,7916.716000,-2.571881
227,7916.717000,-2.481243
228,7916.718000,-2.738678
229,7916.719000,-2.896375
230,7916.720000,-3.012535
231,7916.721000,-3.170538
232,7916.722000,-3.029757
233,7916.723000,-3.023186
234,7916.724000,-2.882688
235,7916.725000,-2.606735
236,7916.726000,-2.508489
237,7916.727000,-2.563955
238,7916.728000,-2.65425
239,7916.729000,-2.804779
240,7916.730000,-3.022183
241,7916.731000,-3.203825
242,7916.732000,-3.229432
243,7916.733000,-3.1296
244,7916.734000,-2.792973
245,7916.735000,-2.413546
246,7916.736000,-2.215409
247,7916.737000,-2.362961
248,7916.738000,-2.748513
249,7916.739000,-3.486906
250,7916.740000,-3.644321
251,7916.741000,-3.281162
252,7916.742000,-2.952136
253,7916.743000,-2.500207
254,7916.744000,-2.379251
255,7916.745000,-2.632092
256,7916.746000,-3.036886
257,7916.747000,-3.511706
258,7916.748000,-3.63356
259,7916.749000,-3.251874
260,7916.750000,-2.895332
261,7916.751000,-2.409315
262,7916.752000,-2.377039
263,7916.753000,-2.884676
264,7916.754000,-3.316303
265,7916.755000,-3.767959
266,7916.756000,-3.749558
267,7916.757000,-3.262393
268,7916.758000,-2.864441
269,7916.759000,-2.470409
270,7916.760000,-2.577398
271,7916.761000,-2.996468
272,7916.762000,-3.239991
273,7916.763000,-3.333837
274,7916.764000,-3.232385
275,7916.765000,-3.144908
276,7916.766000,-3.017573
277,7916.767000,-2.954295
278,7916.768000,-3.094113
279,7916.769000,-3.131983
280,7916.770000,-3.162292
281,7916.771000,-3.175144
282,7916.772000,-2.905904
283,7916.773000,-2.732812
284,7916.774000,-2.776178
285,7916.775000,-2.933904
286,7916.776000,-3.197706
287,7916.777000,-3.559678
288,7916.778000,-3.715816
289,7916.779000,-3.623296
290,7916.780000,-3.354696
291,7916.781000,-2.866686
292,7916.782000,-2.759748
293,7916.783000,-2.852643
294,7916.784000,-3.091184
295,7916.785000,-3.305654
296,7916.786000,-3.441597
297,7916.787000,-3.42694
298,7916.788000,-3.408987
299,7916.789000,-3.395522
300,7916.790000,-3.249189
301,7916.791000,-2.998327
302,7916.792000,-3.003202
303,7916.793000,-3.184899
304,7916.794000,-3.359882
305,7916.795000,-3.566694
306,7916.796000,-3.57798
307,7916.797000,-3.400497
308,7916.798000,-3.329514
309,7916.799000,-3.36835
310,7916.800000,-3.236537
311,7916.801000,-3.224765
312,7916.802000,-3.31927
313,7916.803000,-3.605839
314,7916.804000,-3.752214
315,7916.805000,-3.882015
316,7916.806000,-3.801581
317,7916.807000,-3.206295
318,7916.808000,-2.860615
319,7916.809000,-2.835592
320,7916.810000,-3.33476
321,7916.811000,-4.101161
322,7916.812000,-4.199388
323,7916.813000,-3.806419
324,7916.814000,-2.715111
325,7916.815000,-2.359735
326,7916.816000,-2.786462
327,7916.817000,-3.504268
328,7916.818000,-4.411044
329,7916.819000,-4.403326
330,7916.820000,-3.875657
331,7916.821000,-3.10358
332,7916.822000,-2.604444
333,7916.823000,-2.926981
334,7916.824000,-3.569749
335,7916.825000,-4.420044
336,7916.826000,-4.419812
337,7916.827000,-3.653959
338,7916.828000,-2.622126
339,7916.829000,-2.791476
340,7916.830000,-3.386209
341,7916.831000,-3.890543
342,7916.832000,-4.546065
343,7916.833000,-4.141467
344,7916.834000,-3.619352
345,7916.835000,-3.223375
346,7916.836000,-3.298909
347,7916.837000,-3.719072
348,7916.838000,-4.055769
349,7916.839000,-4.146565
350,7916.840000,-3.963958
351,7916.841000,-3.774693
352,7916.842000,-3.585735
353,7916.843000,-3.534739
354,7916.844000,-3.646086
355,7916.845000,-3.947598
356,7916.846000,-4.008214
357,7916.847000,-3.791201
358,7916.848000,-3.662936
359,7916.849000,-3.577141
360,7916.850000,-3.515222
361,7916.851000,-3.937582
362,7916.852000,-4.02145
363,7916.853000,-3.96967
364,7916.854000,-4.217631
365,7916.855000,-3.916376
366,7916.856000,-3.396693
367,7916.857000,-3.204243
368,7916.858000,-3.385678
369,7916.859000,-3.754117
370,7916.860000,-4.170837
371,7916.861000,-4.268025
372,7916.862000,-3.934185
373,7916.863000,-3.298055
374,7916.864000,-2.776622
375,7916.865000,-2.439251
376,7916.866000,-2.990727
377,7916.867000,-4.189355
378,7916.868000,-4.738565
379,7916.869000,-4.568099
380,7916.870000,-3.914754
381,7916.871000,-2.86101
382,7916.872000,-2.176556
383,7916.873000,-2.463298
384,7916.874000,-3.198722
385,7916.875000,-4.075091
386,7916.876000,-4.74541
387,7916.877000,-4.409631
388,7916.878000,-3.841647
389,7916.879000,-2.905624
390,7916.880000,-2.2926
391,7916.881000,-2.693248
392,7916.882000,-3.133592
393,7916.883000,-4.011977
394,7916.884000,-4.58791
395,7916.885000,-4.347394
396,7916.886000,-3.691007
397,7916.887000,-3.240285
398,7916.888000,-2.936835
399,7916.889000,-3.098701
400,7916.890000,-3.612863
401,7916.891000,-4.012126
402,7916.892000,-4.196034
403,7916.893000,-3.979085
404,7916.894000,-3.794745
405,7916.895000,-3.638757
406,7916.896000,-3.564673
407,7916.897000,-3.688732
408,7916.898000,-3.744557
409,7916.899000,-3.785863
410,7916.900000,-3.805067
411,7916.901000,-3.573522
412,7916.902000,-3.60529
413,7916.903000,-3.823221
414,7916.904000,-3.943258
415,7916.905000,-3.966036
416,7916.906000,-3.501207
417,7916.907000,-3.119168
418,7916.908000,-2.563669
419,7916.909000,-2.507283
420,7916.910000,-3.15129
421,7916.911000,-4.102976
422,7916.912000,-4.604245
423,7916.913000,-4.42854
424,7916.914000,-4.086984
425,7916.915000,-3.272085
426,7916.916000,-2.437393
427,7916.917000,-2.352571
428,7916.918000,-2.74999
429,7916.919000,-3.649191
430,7916.920000,-4.451718
431,7916.921000,-4.6373
432,7916.922000,-4.223004
433,7916.923000,-3.344778
434,7916.924000,-2.892662
435,7916.925000,-2.673384
436,7916.926000,-2.995595
437,7916.927000,-3.332243
438,7916.928000,-3.89821
439,7916.929000,-4.321665
440,7916.930000,-3.986546
441,7916.931000,-3.554007
442,7916.932000,-3.174595
443,7916.933000,-3.011912
444,7916.934000,-3.018843
445,7916.935000,-3.25323
446,7916.936000,-3.491164
447,7916.937000,-3.736885
448,7916.938000,-3.854478
449,7916.939000,-3.772173
450,7916.940000,-3.660258
451,7916.941000,-3.249485
452,7916.942000,-3.179715
453,7916.943000,-3.343796
454,7916.944000,-3.350034
455,7916.945000,-3.320221
456,7916.946000,-3.412178
457,7916.947000,-3.434425
458,7916.948000,-3.458302
459,7916.949000,-3.622443
460,7916.950000,-3.470781
461,7916.951000,-3.30074
462,7916.952000,-3.302693
463,7916.953000,-3.154736
464,7916.954000,-3.122631
465,7916.955000,-3.315209
466,7916.956000,-3.528847
467,7916.957000,-3.763934
468,7916.958000,-3.900539
469,7916.959000,-3.701307
470,7916.960000,-3.391751
471,7916.961000,-3.095352
472,7916.962000,-3.012829
473,7916.963000,-3.253738
474,7916.964000,-3.567598
475,7916.965000,-3.942347
476,7916.966000,-4.186848
477,7916.967000,-4.094346
478,7916.968000,-3.463869
479,7916.969000,-2.963691
480,7916.970000,-2.919546
481,7916.971000,-2.887034
482,7916.972000,-2.96309
483,7916.973000,-3.376936
484,7916.974000,-3.684601
485,7916.975000,-3.516346
486,7916.976000,-3.254299
487,7916.977000,-3.426893
488,7916.978000,-3.331503
489,7916.979000,-3.374488
490,7916.980000,-3.443597
491,7916.981000,-3.348241
492,7916.982000,-3.475228
493,7916.983000,-3.487588
494,7916.984000,-3.681799
495,7916.985000,-3.649401
496,7916.986000,-3.429829
497,7916.987000,-3.220175
498,7916.988000,-3.222708
499,7916.989000,-3.513124
500,7916.990000,-3.627936
501,7916.991000,-3.743399
502,7916.992000,-3.730122
503,7916.993000,-3.276402
504,7916.994000,-2.913188
505,7916.995000,-3.172812
506,7916.996000,-3.43313
507,7916.997000,-3.673162
508,7916.998000,-3.846959
509,7916.999000,-3.741729
510,7917.000000,-3.318925
511,7917.001000,-3.079564
512,7917.002000,-3.181617
513,7917.003000,-3.508081
514,7917.004000,-3.802659
515,7917.005000,-3.84177
516,7917.006000,-3.709801
517,7917.007000,-3.638154
518,7917.008000,-3.306855
519,7917.009000,-2.955299
520,7917.010000,-2.978456
521,7917.011000,-3.186781
522,7917.012000,-3.585209
523,7917.013000,-3.728176
524,7917.014000,-3.762453
525,7917.015000,-3.441695
526,7917.016000,-3.2007
527,7917.017000,-3.053268
528,7917.018000,-3.064375
529,7917.019000,-3.418943
530,7917.020000,-3.796997
531,7917.021000,-3.965759
532,7917.022000,-3.91164
533,7917.023000,-3.68328
534,7917.024000,-3.300209
535,7917.025000,-2.777654
536,7917.026000,-2.798119
537,7917.027000,-3.205932
538,7917.028000,-3.578562
539,7917.029000,-3.953503
540,7917.030000,-4.051866
541,7917.031000,-3.899342
542,7917.032000,-3.477723
543,7917.033000,-2.975797
544,7917.034000,-2.685075
545,7917.035000,-2.71385
546,7917.036000,-2.765663
547,7917.037000,-2.913104
548,7917.038000,-3.457314
549,7917.039000,-4.104191
550,7917.040000,-4.320422
551,7917.041000,-4.06055
552,7917.042000,-3.480733
553,7917.043000,-2.697812
554,7917.044000,-2.409735
555,7917.045000,-2.6465
556,7917.046000,-3.123855
557,7917.047000,-3.525503
558,7917.048000,-4.021574
559,7917.049000,-3.989658
560,7917.050000,-3.640787
561,7917.051000,-3.147817
562,7917.052000,-2.89362
563,7917.053000,-3.10282
564,7917.054000,-3.224461
565,7917.055000,-3.48925
566,7917.056000,-3.4885
567,7917.057000,-3.144379
568,7917.058000,-2.892069
569,7917.059000,-2.627854
570,7917.060000,-2.811552
571,7917.061000,-3.18356
572,7917.062000,-3.742273
573,7917.063000,-4.046504
574,7917.064000,-3.945555
575,7917.065000,-3.719169
576,7917.066000,-2.7314
577,7917.067000,-2.201623
578,7917.068000,-2.176995
579,7917.069000,-2.352437
580,7917.070000,-3.312206
581,7917.071000,-4.089845
582,7917.072000,-4.316373
583,7917.073000,-4.168946
584,7917.074000,-3.426795
585,7917.075000,-2.872245
586,7917.076000,-2.574906
587,7917.077000,-2.441289
588,7917.078000,-2.996748
589,7917.079000,-3.077116
590,7917.080000,-3.632266
591,7917.081000,-3.694215
592,7917.082000,-3.594131
593,7917.083000,-3.660742
594,7917.084000,-3.205719
595,7917.085000,-3.456958
596,7917.086000,-3.298408
597,7917.087000,-2.899397
598,7917.088000,-3.143575
599,7917.089000,-3.084044
600,7917.090000,-3.465881
601,7917.091000,-3.66448
602,7917.092000,-3.619976
603,7917.093000,-3.602402
604,7917.094000,-3.59569
605,7917.095000,-3.471461
606,7917.096000,-3.407679
607,7917.097000,-3.328471
608,7917.098000,-3.145946
609,7917.099000,-3.358617
610,7917.100000,-3.292832
611,7917.101000,-3.431299
612,7917.102000,-3.592016
613,7917.103000,-3.543965
614,7917.104000,-3.609749
615,7917.105000,-3.358967
616,7917.106000,-3.425069
617,7917.107000,-3.435281
618,7917.108000,-3.410635
619,7917.109000,-3.34739
620,7917.110000,-3.275712
621,7917.111000,-3.250358
622,7917.112000,-3.192974
623,7917.113000,-3.348349
624,7917.114000,-3.507932
625,7917.115000,-3.595979
626,7917.116000,-3.679387
627,7917.117000,-3.493653
628,7917.118000,-3.297379
629,7917.119000,-3.190849
630,7917.120000,-3.171315
631,7917.121000,-3.145959
632,7917.122000,-3.232835
633,7917.123000,-3.23697
634,7917.124000,-3.239834
635,7917.125000,-3.46684
636,7917.126000,-3.414248
637,7917.127000,-3.159567
638,7917.128000,-3.296351
639,7917.129000,-3.230145
640,7917.130000,-3.252107
641,7917.131000,-3.414915
642,7917.132000,-3.409062
643,7917.133000,-3.376761
644,7917.134000,-3.248686
645,7917.135000,-3.306157
646,7917.136000,-3.223023
647,7917.137000,-3.113239
648,7917.138000,-3.107677
649,7917.139000,-3.052403
650,7917.140000,-3.273534
651,7917.141000,-3.444853
652,7917.142000,-3.328723
653,7917.143000,-3.230266
654,7917.144000,-3.118511
655,7917.145000,-3.08257
656,7917.146000,-3.199611
657,7917.147000,-3.315676
658,7917.148000,-3.623088
659,7917.149000,-3.685224
660,7917.150000,-3.679416
661,7917.151000,-3.421805
662,7917.152000,-3.109458
663,7917.153000,-2.824045
664,7917.154000,-2.726594
665,7917.155000,-2.927128
666,7917.156000,-3.214403
667,7917.157000,-3.485174
668,7917.158000,-3.614992
669,7917.159000,-3.451475
670,7917.160000,-3.252001
671,7917.161000,-3.056258
672,7917.162000,-3.128187
673,7917.163000,-3.376852
674,7917.164000,-3.575487
675,7917.165000,-3.52219
676,7917.166000,-3.440317
677,7917.167000,-3.169863
678,7917.168000,-2.933447
679,7917.169000,-2.863741
680,7917.170000,-2.997929
681,7917.171000,-3.47064
682,7917.172000,-3.782215
683,7917.173000,-3.878541
684,7917.174000,-3.688777
685,7917.175000,-3.173696
686,7917.176000,-2.849243
687,7917.177000,-2.723775
688,7917.178000,-2.921691
689,7917.179000,-3.37735
690,7917.180000,-3.628009
691,7917.181000,-3.786137
692,7917.182000,-3.672172
693,7917.183000,-3.198848
694,7917.184000,-3.029249
695,7917.185000,-3.099892
696,7917.186000,-3.239872
697,7917.187000,-3.557884
698,7917.188000,-3.693307
699,7917.189000,-3.578593
700,7917.190000,-3.419248
701,7917.191000,-3.141284
702,7917.192000,-3.14856
703,7917.193000,-3.334532
704,7917.194000,-3.451404
705,7917.195000,-3.449285
706,7917.196000,-3.417747
707,7917.197000,-3.286613
708,7917.198000,-3.285837
709,7917.199000,-3.390714
710,7917.200000,-3.417024
711,7917.201000,-3.520948
712,7917.202000,-3.536263
713,7917.203000,-3.408286
714,7917.204000,-3.267431
715,7917.205000,-3.056455
716,7917.206000,-3.006951
717,7917.207000,-3.144203
718,7917.208000,-3.33955
719,7917.209000,-3.644402
720,7917.210000,-3.752283
721,7917.211000,-3.671846
722,7917.212000,-3.52993
723,7917.213000,-3.283804
724,7917.214000,-3.24556
725,7917.215000,-3.253839
726,7917.216000,-3.236407
727,7917.217000,-3.167784
728,7917.218000,-3.194308
729,7917.219000,-3.288807
730,7917.220000,-3.445207
731,7917.221000,-3.60334
732,7917.222000,-3.67019
733,7917.223000,-3.612957
734,7917.224000,-3.375509
735,7917.225000,-3.038061
736,7917.226000,-2.877964
737,7917.227000,-2.864441
738,7917.228000,-3.01224
739,7917.229000,-3.386878
740,7917.230000,-3.54709
741,7917.231000,-3.447916
742,7917.232000,-3.491866
743,7917.233000,-3.451537
744,7917.234000,-3.221266
745,7917.235000,-3.230252
746,7917.236000,-3.259616
747,7917.237000,-3.257118
748,7917.238000,-3.486366
749,7917.239000,-3.411424
750,7917.240000,-3.498037
751,7917.241000,-3.352958
752,7917.242000,-2.998626
753,7917.243000,-2.919614
754,7917.244000,-3.014392
755,7917.245000,-3.261121
756,7917.246000,-3.429139
757,7917.247000,-3.417634
758,7917.248000,-3.294721
759,7917.249000,-3.232628
760,7917.250000,-3.107728
761,7917.251000,-3.034173
762,7917.252000,-3.239093
763,7917.253000,-3.548335
764,7917.254000,-3.639115
765,7917.255000,-3.4479
766,7917.256000,-3.130367
767,7917.257000,-2.833116
768,7917.258000,-2.869728
769,7917.259000,-3.011473
770,7917.260000,-3.122578
771,7917.261000,-3.58292
772,7917.262000,-3.56747
773,7917.263000,-3.527268
774,7917.264000,-3.198316
775,7917.265000,-2.769668
776,7917.266000,-2.777308
777,7917.267000,-2.85525
778,7917.268000,-3.224854
779,7917.269000,-3.474207
780,7917.270000,-3.541405
781,7917.271000,-3.526565
782,7917.272000,-3.080398
783,7917.273000,-2.859018
784,7917.274000,-2.719765
785,7917.275000,-2.80109
786,7917.276000,-3.002886
787,7917.277000,-3.220399
788,7917.278000,-3.330527
789,7917.279000,-3.239118
790,7917.280000,-3.187713
791,7917.281000,-3.108099
792,7917.282000,-2.978223
793,7917.283000,-3.039077
794,7917.284000,-3.152106
795,7917.285000,-3.014086
796,7917.286000,-3.051254
797,7917.287000,-3.110996
798,7917.288000,-3.05079
799,7917.289000,-3.074789
800,7917.290000,-3.026088
801,7917.291000,-3.062527
802,7917.292000,-3.057429
803,7917.293000,-3.092158
804,7917.294000,-3.056056
805,7917.295000,-2.955837
806,7917.296000,-2.927132
807,7917.297000,-2.784565
808,7917.298000,-2.779908
809,7917.299000,-2.802269
810,7917.300000,-2.823869
811,7917.301000,-2.941809
812,7917.302000,-3.092654
813,7917.303000,-3.219815
814,7917.304000,-3.154567
815,7917.305000,-3.107951
816,7917.306000,-2.841337
817,7917.307000,-2.640247
818,7917.308000,-2.590329
819,7917.309000,-2.654233
820,7917.310000,-2.647766
821,7917.311000,-2.918929
822,7917.312000,-3.160923
823,7917.313000,-3.236179
824,7917.314000,-3.152749
825,7917.315000,-2.983464
826,7917.316000,-2.707472
827,7917.317000,-2.453429
828,7917.318000,-2.566473
829,7917.319000,-2.717901
830,7917.320000,-2.941504
831,7917.321000,-3.185444
832,7917.322000,-3.195963
833,7917.323000,-3.294426
834,7917.324000,-3.020554
835,7917.325000,-2.878213
836,7917.326000,-2.802379
837,7917.327000,-2.933204
838,7917.328000,-3.088919
839,7917.329000,-2.928227
840,7917.330000,-2.952177
841,7917.331000,-2.669605
842,7917.332000,-2.148541
843,7917.333000,-1.991525
844,7917.334000,-2.05477
845,7917.335000,-2.45367
846,7917.336000,-3.296036
847,7917.337000,-4.044939
848,7917.338000,-4.146482
849,7917.339000,-3.656687
850,7917.340000,-3.06887
851,7917.341000,-2.510195
852,7917.342000,-2.325534
853,7917.343000,-2.59079
854,7917.344000,-2.920466
855,7917.345000,-3.370893
856,7917.346000,-3.372478
857,7917.347000,-3.214677
858,7917.348000,-2.98037
859,7917.349000,-2.98326
860,7917.350000,-3.14222
861,7917.351000,-3.387787
862,7917.352000,-3.637124
863,7917.353000,-3.491653
864,7917.354000,-3.121972
865,7917.355000,-2.826294
866,7917.356000,-2.625034
867,7917.357000,-2.71993
868,7917.358000,-2.934819
869,7917.359000,-3.13209
870,7917.360000,-3.284688
871,7917.361000,-3.201752
872,7917.362000,-3.154331
873,7917.363000,-3.069813
874,7917.364000,-3.03362
875,7917.365000,-3.221305
876,7917.366000,-3.338325
877,7917.367000,-3.504889
878,7917.368000,-3.509253
879,7917.369000,-3.41587
880,7917.370000,-3.238841
881,7917.371000,-3.12924
882,7917.372000,-3.157182
883,7917.373000,-3.288726
884,7917.374000,-3.417617
885,7917.375000,-3.511187
886,7917.376000,-3.494957
887,7917.377000,-3.493994
888,7917.378000,-3.416451
889,7917.379000,-3.412602
890,7917.380000,-3.535289
891,7917.381000,-3.596493
892,7917.382000,-3.703729
893,7917.383000,-3.782578
894,7917.384000,-3.557957
895,7917.385000,-3.573168
896,7917.386000,-3.812783
897,7917.387000,-3.673036
898,7917.388000,-3.756556
899,7917.389000,-3.698553
900,7917.390000,-3.75975
901,7917.391000,-3.657707
902,7917.392000,-3.575867
903,7917.393000,-3.681857
904,7917.394000,-3.733458
905,7917.395000,-3.803601
906,7917.396000,-3.876935
907,7917.397000,-3.933187
908,7917.398000,-3.817687
909,7917.399000,-3.59077
910,7917.400000,-3.423078
911,7917.401000,-3.409804
912,7917.402000,-3.564122
913,7917.403000,-3.750563
914,7917.404000,-3.971174
915,7917.405000,-4.079321
916,7917.406000,-3.947762
917,7917.407000,-3.745987
918,7917.408000,-3.640664
919,7917.409000,-3.480733
920,7917.410000,-3.694186
921,7917.411000,-3.748217
922,7917.412000,-3.749211
923,7917.413000,-3.779058
924,7917.414000,-3.687145
925,7917.415000,-3.693664
926,7917.416000,-3.619948
927,7917.417000,-3.602761
928,7917.418000,-3.628561
929,7917.419000,-3.633908
930,7917.420000,-3.701324
931,7917.421000,-3.74099
932,7917.422000,-3.620867
933,7917.423000,-3.600618
934,7917.424000,-3.549649
935,7917.425000,-3.525108
936,7917.426000,-3.447187
937,7917.427000,-3.315547
938,7917.428000,-3.327716
939,7917.429000,-3.288299
940,7917.430000,-3.413249
941,7917.431000,-3.779803
942,7917.432000,-3.850293
943,7917.433000,-3.873596
944,7917.434000,-3.261876
945,7917.435000,-2.882861
946,7917.436000,-2.843518
947,7917.437000,-2.747202
948,7917.438000,-3.11008
949,7917.439000,-3.530977
950,7917.440000,-3.70669
951,7917.441000,-3.593036
952,7917.442000,-3.341503
953,7917.443000,-3.018065
954,7917.444000,-2.861291
955,7917.445000,-3.001437
956,7917.446000,-3.063424
957,7917.447000,-3.479868
958,7917.448000,-3.669544
959,7917.449000,-3.38222
960,7917.450000,-2.977092
961,7917.451000,-2.518102
962,7917.452000,-2.577257
963,7917.453000,-3.015487
964,7917.454000,-3.642282
965,7917.455000,-4.153078
966,7917.456000,-4.205932
967,7917.457000,-4.080623
968,7917.458000,-3.227633
969,7917.459000,-2.276385
970,7917.460000,-1.824839
971,7917.461000,-1.676824
972,7917.462000,-2.356483
973,7917.463000,-3.287268
974,7917.464000,-4.123081
975,7917.465000,-4.717937
976,7917.466000,-4.548843
977,7917.467000,-4.088138
978,7917.468000,-3.598738
979,7917.469000,-3.104603
980,7917.470000,-2.924802
981,7917.471000,-3.021547
982,7917.472000,-3.012338
983,7917.473000,-3.47879
984,7917.474000,-3.700091
985,7917.475000,-3.56453
986,7917.476000,-3.699504
987,7917.477000,-3.642906
