#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
114,7916.604000,0.05234728
115,7916.605000,-0.119028
116,7916.606000,-0.2422342
117,7916.607000,-0.3052362
118,7916.608000,-0.2420973
119,7916.609000,-0.3080632
120,7916.610000,-0.4577108
121,7916.611000,-0.7270464
122,7916.612000,-0.6290974
123,7916.613000,-0.5193918
124,7916.614000,-0.2135192
125,7916.615000,0.2214148
126,7916.616000,0.3014819
127,7916.617000,0.297536
128,7916.618000,0.2820987
129,7916.619000,0.2792321
130,7916.620000,0.2457902
131,7916.621000,0.1269539
132,7916.622000,0.09901028
133,7916.623000,0.1378324
134,7916.624000,0.4978482
135,7916.625000,0.6788273
136,7916.626000,0.4691209
137,7916.627000,-0.2533403
138,7916.628000,-0.5821266
139,7916.629000,-0.5759891
140,7916.630000,-0.4542228
141,7916.631000,-0.4588004
142,7916.632000,-0.5126877
143,7916.633000,-0.4867507
144,7916.634000,0.05250874
145,7916.635000,0.6064906
146,7916.636000,0.6104309
147,7916.637000,0.501678
148,7916.638000,0.1795589
149,7916.639000,-0.6485457
150,7916.640000,-1.081985
151,7916.641000,-0.7695859
152,7916.642000,-0.8451707
153,7916.643000,-0.8845537
154,7916.644000,-0.3401199
155,7916.645000,0.1185408
156,7916.646000,0.3318371
157,7916.647000,0.008297911
158,7916.648000,-0.3321147
159,7916.649000,-0.765537
160,7916.650000,-1.167511
161,7916.651000,-1.396941
162,7916.652000,-1.479991
163,7916.653000,-1.291535
164,7916.654000,-1.014487
165,7916.655000,-0.6522736
166,7916.656000,-0.4890338
167,7916.657000,-0.2093192
168,7916.658000,0.4107211
169,7916.659000,0.3442217
170,7916.660000,0.09223825
171,7916.661000,-0.8019457
172,7916.662000,-1.115187
173,7916.663000,-0.7608055
174,7916.664000,-0.6947801
175,7916.665000,-0.6437047
176,7916.666000,-0.6881657
177,7916.667000,-0.5908872
178,7916.668000,-0.3567403
179,7916.669000,-0.3491883
180,7916.670000,-0.355492
181,7916.671000,-0.3923284
182,7916.672000,-0.1248095
183,7916.673000,-0.04544777
184,7916.674000,-0.2552136
185,7916.675000,-0.7455221
186,7916.676000,-0.9253823
187,7916.677000,-0.5899939
188,7916.678000,-0.3740415
189,7916.679000,-0.1504048
190,7916.680000,0.1108963
191,7916.681000,0.2493358
192,7916.682000,0.1752627
193,7916.683000,-0.1978421
194,7916.684000,-0.3207348
195,7916.685000,-0.05235955
196,7916.686000,-0.1342018
197,7916.687000,-0.4119155
198,7916.688000,-0.3178757
199,7916.689000,-0.1827013
200,7916.690000,-0.1542885
201,7916.691000,-0.2699691
202,7916.692000,-0.2448573
203,7916.693000,-0.286057
204,7916.694000,-0.3874524
205,7916.695000,-0.4009181
206,7916.696000,-0.4077326
207,7916.697000,-0.413788
208,7916.698000,-0.1571287
209,7916.699000,0.3698472
210,7916.700000,0.6261137
211,7916.701000,0.6335806
212,7916.702000,0.4313695
213,7916.703000,-0.0234009
214,7916.704000,-0.4229508
215,7916.705000,-1.040051
216,7916.706000,-1.222977
217,7916.707000,-1.013816
