#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
126,7588.029000,16.7126
127,7588.030000,16.79089
128,7588.031000,16.7761
129,7588.032000,16.73355
130,7588.033000,16.73402
131,7588.034000,16.79731
132,7588.035000,16.74084
133,7588.036000,16.7644
134,7588.037000,16.79322
135,7588.038000,16.73271
136,7588.039000,16.77539
137,7588.040000,16.77136
138,7588.041000,16.78498
139,7588.042000,16.76565
140,7588.043000,16.71162
141,7588.044000,16.8228
142,7588.045000,16.81794
143,7588.046000,16.70613
144,7588.047000,16.79662
145,7588.048000,16.77654
146,7588.049000,16.77966
147,7588.050000,16.77699
148,7588.051000,16.76822
149,7588.052000,16.79155
150,7588.053000,16.78776
151,7588.054000,16.77782
152,7588.055000,16.7408
153,7588.056000,16.81805
154,7588.057000,16.80607
155,7588.058000,16.74516
156,7588.059000,16.80479
157,7588.060000,16.78322
158,7588.061000,16.75828
159,7588.062000,16.82057
160,7588.063000,16.79832
161,7588.064000,16.7948
162,7588.065000,16.68769
163,7588.066000,16.90018
164,7588.067000,16.74769
165,7588.068000,16.79218
166,7588.069000,16.81424
167,7588.070000,16.77035
168,7588.071000,16.78152
169,7588.072000,16.8126
170,7588.073000,16.78741
171,7588.074000,16.79413
172,7588.075000,16.79409
173,7588.076000,16.79724
174,7588.077000,16.80379
175,7588.078000,16.79686
176,7588.079000,16.77585
177,7588.080000,16.82551
178,7588.081000,16.7921
179,7588.082000,16.80136
180,7588.083000,16.80232
181,7588.084000,16.8033
182,7588.085000,16.80431
183,7588.086000,16.80527
184,7588.087000,16.80615
185,7588.088000,16.80697
186,7588.089000,16.80771
187,7588.090000,16.80936
188,7588.091000,16.81202
189,7588.092000,16.80819
190,7588.093000,16.79744
191,7588.094000,16.81666
192,7588.095000,16.85086
193,7588.096000,16.77282
194,7588.097000,16.81448
195,7588.098000,16.82865
196,7588.099000,16.80833
197,7588.100000,16.81963
198,7588.101000,16.8347
199,7588.102000,16.81589
200,7588.103000,16.76165
201,7588.104000,16.88543
202,7588.105000,16.80088
203,7588.106000,16.81972
204,7588.107000,16.81354
205,7588.108000,16.82368
206,7588.109000,16.85089
207,7588.110000,16.79145
208,7588.111000,16.82904
209,7588.112000,16.82428
210,7588.113000,16.83851
211,7588.114000,16.80884
212,7588.115000,16.84072
213,7588.116000,16.82416
214,7588.117000,16.79314
215,7588.118000,16.86327
216,7588.119000,16.81453
217,7588.120000,16.82679
218,7588.121000,16.82711
219,7588.122000,16.8274
220,7588.123000,16.82768
221,7588.124000,16.82796
222,7588.125000,16.82824
223,7588.126000,16.82848
224,7588.127000,16.82866
225,7588.128000,16.82882
226,7588.129000,16.82893
227,7588.130000,16.82904
228,7588.131000,16.82915
229,7588.132000,16.82922
230,7588.133000,16.82927
231,7588.134000,16.82854
232,7588.135000,16.82693
233,7588.136000,16.83199
234,7588.137000,16.84423
235,7588.138000,16.82651
236,7588.139000,16.7774
237,7588.140000,16.88324
238,7588.141000,16.82997
239,7588.142000,16.80933
240,7588.143000,16.83574
241,7588.144000,16.82921
