Base,Target,Pearson,k,b,Length,Pearson(sub)
chilunxiang,zhidong,0.09161620581602899,-0.022351741790771484,1.1267503905965484,8643,-0.05807278096200803
dianjichui,cegun,0.011150412834726538,0.011175870895385742,0.5248183516817055,3524,0.19163462619165003
dianjichui,chilunxiang,0.031182391535067418,-0.007450580596923828,-0.03949914683797995,6480,0.00588573083295205
dianjichui,dianjiheng,0.7279963730691262,0.0782310962677002,-0.00850456787819382,3557,0.280669455098038
dianjichui,fuchen,-0.04089775542939285,-0.011175870895385742,-0.25368232162436516,2372,-0.2992707931938683
dianjichui,hengjian,-0.01731025377855036,0.022351741790771484,-0.045177651060615456,6434,0.20760846758078294
dianjichui,hengxiang ,-0.27818752256499824,-0.12293457984924316,0.0077213548350054655,2603,-0.5916295470042622
dianjichui,lingxing,-0.05154146963155427,-0.014901161193847656,-0.2310142792387413,3141,-0.17577320052265022
dianjichui,niuzhuan,0.010049124840755985,0.007450580596923828,0.0393938625783256,3430,0.1903506123152469
dianjichui,qianyin,-0.004179227552106177,-0.003725290298461914,-1.0725292107131104,7305,-0.045017741052800264
dianjichui,zhidong,0.017738792957182073,0.014901161193847656,1.128549674493975,8636,0.16526341308400855
dianjiheng,cegun,0.00611591446572615,0.003725290298461914,0.5233601610906811,3520,0.17477716042086877
dianjiheng,chilunxiang,0.042728503771506485,-0.003725290298461914,-0.03746791458329383,6495,0.025150548788713874
dianjiheng,dianjichui,0.7279963730691262,0.007450580596923828,-2.2228476048158363E-4,6975,0.0342262762378919
dianjiheng,fuchen,-0.06309367424978932,-0.03352761268615723,-0.2568107472623732,2393,-0.4469304325364612
dianjiheng,hengjian,0.03171697718766351,0.01862645149230957,-0.04268784056976936,6471,0.22167852963952836
dianjiheng,hengxiang ,-0.12111681216694238,-0.24214386940002441,0.05253426319789901,2766,-0.8356479349150092
dianjiheng,lingxing,0.0665025371007768,-0.01862645149230957,-0.21936885858515848,3139,-0.20465249946180403
dianjiheng,niuzhuan,-0.08264424461514835,0.003725290298461914,0.04101015356869388,3437,0.18091582868220374
dianjiheng,qianyin,-0.011834436227599618,-0.014901161193847656,-1.063053529105324,7400,-0.181501022489782
dianjiheng,zhidong,0.020211037077077422,0.007450580596923828,1.1301756053168792,8678,0.17255038217025948
fuchen,cegun,-0.5079084303542515,-0.4731118679046631,0.3631005132071382,5435,-0.9919238432629285
fuchen,chilunxiang,0.10274350801707931,-0.03352761268615723,-0.030171257815039355,6698,-0.4470244913935173
fuchen,dianjiheng,-0.063093674249789,-0.040978193283081055,-0.05618744136558925,3649,-0.4324426355556083
fuchen,hengjian,-0.041163403812552485,-0.13783574104309082,0.08070648817065881,6806,-0.8830130063037473
fuchen,hengxiang ,0.07755129529043692,-0.027939677238464355,0.016669451240866287,2615,-0.3394164138117873
fuchen,lingxing,-0.12039345525841777,0.12293457984924316,-0.07400651233501754,3339,0.8825582180139315
fuchen,niuzhuan,-0.0693297270983166,0.04842877388000488,-3.0674818244139914E-4,3573,0.5565744214280491
fuchen,qianyin,-0.6774056233300161,-0.03725290298461914,-1.0720004959191527,7708,-0.5087257133052919
fuchen,zhidong,0.6672705299621557,0.022351741790771484,1.1186990007102158,8679,0.20446392991145523
hengjian,cegun,0.09646860558586225,-0.007450580596923828,0.5314094449394342,3529,-0.20239937456743434
hengjian,chilunxiang,0.04846335108456226,0.05587935447692871,0.005275858291205757,6717,0.5930485001934269
hengjian,dianjichui,-0.017310253778548803,-0.007450580596923828,-0.003779056734564754,6974,-0.15476901758852088
hengjian,dianjiheng,0.03171697718766367,0.0260770320892334,-0.06560805724805213,3666,0.32639542389356846
hengjian,fuchen,-0.04116340381255329,-0.07078051567077637,-0.23497795525176787,2392,-0.7457173379954669
hengjian,hengxiang ,0.09501282646179383,0.011175870895385742,-0.00690091164276545,2521,0.1980877413895182
hengjian,lingxing,0.3643378332996557,0.4805624485015869,0.2896920924772265,4022,0.9944144609795847
hengjian,niuzhuan,0.3332391000750956,0.33155083656311035,0.03525168392804256,3749,0.9846781263605504
hengjian,qianyin,-0.010104483220565362,0.0521540641784668,-1.0692372169671946,7723,0.2909957769954184
hengjian,zhidong,-0.00798707307550909,-0.022351741790771484,1.1445020528150014,8645,-0.08432196060679516
hengxiang ,cegun,-0.1785916240754605,-0.07450580596923828,0.5098520807188419,3845,-0.6588768080632531
hengxiang ,chilunxiang,0.09264522163084919,0.007450580596923828,-0.04055641837714151,6514,0.08136364788587172
hengxiang ,dianjichui,-0.27818752256499824,-0.0521540641784668,-0.006691364613079007,7067,-0.37775669047937155
hengxiang ,dianjiheng,-0.1211168121669424,0.13783574104309082,0.004149119760558481,3753,0.5929125273562388
hengxiang ,fuchen,0.07755129529043714,0.18067657947540283,-0.22765512386362508,2529,0.9046359055828944
hengxiang ,hengjian,0.09501282646179426,0.011175870895385742,-0.040248693607631655,6414,0.17172469818143227
hengxiang ,lingxing,0.725128238968981,0.3166496753692627,-0.08491416071739463,4030,0.9554888501494879
hengxiang ,niuzhuan,0.1639752179422688,-0.06146728992462158,0.019640549840949553,3592,-0.6858578032855531
hengxiang ,qianyin,-0.3122772984066078,-0.001862645149230957,-1.066567695729818,7353,-0.04475699734446372
hengxiang ,zhidong,0.29675135545393805,-0.022351741790771484,1.1296300082409403,9050,-0.47288860039616776
lingxing,cegun,0.31014703258961335,0.4023313522338867,0.8618642308099222,3685,0.9772620974304085
lingxing,chilunxiang,0.14629943541432966,0.05587935447692871,-0.026658753889662976,7131,0.6154186541981634
