#HEADER
#TITLES
 , ,D-LX1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
225,7588.128000,-1.123143
226,7588.129000,-1.120541
227,7588.130000,-1.120857
228,7588.131000,-1.117906
229,7588.132000,-1.116814
230,7588.133000,-1.115504
231,7588.134000,-1.11422
232,7588.135000,-1.112956
233,7588.136000,-1.110367
234,7588.137000,-1.106285
235,7588.138000,-1.108446
236,7588.139000,-1.10606
237,7588.140000,-1.100166
238,7588.141000,-1.101039
239,7588.142000,-1.098414
240,7588.143000,-1.096892
241,7588.144000,-1.093359
242,7588.145000,-1.08771
243,7588.146000,-1.091764
244,7588.147000,-1.106016
245,7588.148000,-1.070554
246,7588.149000,-1.072076
247,7588.150000,-1.100285
248,7588.151000,-1.077689
249,7588.152000,-1.076668
250,7588.153000,-1.073692
251,7588.154000,-1.081483
252,7588.155000,-1.073771
253,7588.156000,-1.073829
254,7588.157000,-1.071559
255,7588.158000,-1.072105
256,7588.159000,-1.075562
257,7588.160000,-1.064277
258,7588.161000,-1.080431
259,7588.162000,-1.064509
260,7588.163000,-1.050218
261,7588.164000,-1.090681
262,7588.165000,-1.04898
263,7588.166000,-1.076296
264,7588.167000,-1.062247
265,7588.168000,-1.06391
266,7588.169000,-1.060956
267,7588.170000,-1.065792
268,7588.171000,-1.056768
269,7588.172000,-1.064433
270,7588.173000,-1.058274
271,7588.174000,-1.05854
272,7588.175000,-1.057492
273,7588.176000,-1.057514
274,7588.177000,-1.058719
275,7588.178000,-1.05549
276,7588.179000,-1.047625
277,7588.180000,-1.062484
278,7588.181000,-1.048582
279,7588.182000,-1.053042
280,7588.183000,-1.059022
281,7588.184000,-1.044447
282,7588.185000,-1.05469
283,7588.186000,-1.050463
284,7588.187000,-1.046626
285,7588.188000,-1.048434
286,7588.189000,-1.05596
287,7588.190000,-1.034681
288,7588.191000,-1.062487
289,7588.192000,-1.042369
290,7588.193000,-1.042344
291,7588.194000,-1.051328
292,7588.195000,-1.050364
293,7588.196000,-1.044186
294,7588.197000,-1.022487
295,7588.198000,-1.065108
296,7588.199000,-1.052142
297,7588.200000,-1.028268
298,7588.201000,-1.056256
299,7588.202000,-1.043966
300,7588.203000,-1.024741
301,7588.204000,-1.068552
302,7588.205000,-1.038526
303,7588.206000,-1.046687
304,7588.207000,-1.047678
305,7588.208000,-1.048269
306,7588.209000,-1.048442
307,7588.210000,-1.050297
308,7588.211000,-1.053852
309,7588.212000,-1.046071
310,7588.213000,-1.053956
311,7588.214000,-1.051193
312,7588.215000,-1.046814
313,7588.216000,-1.069875
314,7588.217000,-1.062875
315,7588.218000,-1.04296
316,7588.219000,-1.068527
317,7588.220000,-1.05708
318,7588.221000,-1.059724
319,7588.222000,-1.067304
320,7588.223000,-1.062184
321,7588.224000,-1.066971
322,7588.225000,-1.067592
323,7588.226000,-1.067565
324,7588.227000,-1.07807
325,7588.228000,-1.066281
326,7588.229000,-1.077144
327,7588.230000,-1.07705
328,7588.231000,-1.079472
329,7588.232000,-1.077237
330,7588.233000,-1.069921
331,7588.234000,-1.090589
332,7588.235000,-1.08503
333,7588.236000,-1.078118
334,7588.237000,-1.050758
335,7588.238000,-1.106055
336,7588.239000,-1.092195
337,7588.240000,-1.052084
338,7588.241000,-1.103555
339,7588.242000,-1.062194
340,7588.243000,-1.083748
341,7588.244000,-1.077427
342,7588.245000,-1.076364
343,7588.246000,-1.075453
344,7588.247000,-1.074743
345,7588.248000,-1.074246
346,7588.249000,-1.074082
347,7588.250000,-1.071809
348,7588.251000,-1.068165
349,7588.252000,-1.070579
350,7588.253000,-1.079556
351,7588.254000,-1.05691
352,7588.255000,-1.053431
353,7588.256000,-1.083671
354,7588.257000,-1.082108
355,7588.258000,-1.048387
356,7588.259000,-1.071088
357,7588.260000,-1.039259
358,7588.261000,-1.038939
359,7588.262000,-1.082238
360,7588.263000,-1.069103
361,7588.264000,-1.027692
362,7588.265000,-1.046913
363,7588.266000,-1.061121
364,7588.267000,-1.04304
365,7588.268000,-1.045767
366,7588.269000,-1.044871
367,7588.270000,-1.042972
368,7588.271000,-1.040056
369,7588.272000,-1.041097
370,7588.273000,-1.031463
371,7588.274000,-1.036913
372,7588.275000,-1.053148
373,7588.276000,-1.010432
374,7588.277000,-1.042859
375,7588.278000,-1.024811
376,7588.279000,-1.031913
377,7588.280000,-1.028172
378,7588.281000,-1.023917
379,7588.282000,-1.028418
380,7588.283000,-1.025674
381,7588.284000,-1.000833
382,7588.285000,-1.001283
383,7588.286000,-1.004941
384,7588.287000,-1.015479
385,7588.288000,-1.036399
386,7588.289000,-1.002003
387,7588.290000,-0.983869
388,7588.291000,-0.9987511
389,7588.292000,-0.9949809
390,7588.293000,-0.9938682
391,7588.294000,-0.9901435
392,7588.295000,-0.9816832
393,7588.296000,-0.9901898
394,7588.297000,-0.9893637
395,7588.298000,-0.9791266
396,7588.299000,-0.9504662
397,7588.300000,-1.005513
398,7588.301000,-0.9733956
399,7588.302000,-0.9620928
400,7588.303000,-0.9883082
401,7588.304000,-0.9578746
402,7588.305000,-0.9649574
403,7588.306000,-0.9752501
404,7588.307000,-0.9666922
405,7588.308000,-0.9634048
406,7588.309000,-0.9499894
407,7588.310000,-0.9745275
408,7588.311000,-0.96357
409,7588.312000,-0.9520376
410,7588.313000,-0.9614221
411,7588.314000,-0.9572952
412,7588.315000,-0.9547952
413,7588.316000,-0.9525361
414,7588.317000,-0.9503328
415,7588.318000,-0.9490069
416,7588.319000,-0.9488446
417,7588.320000,-0.9569986
418,7588.321000,-0.9496012
419,7588.322000,-0.9369585
420,7588.323000,-0.9709035
421,7588.324000,-0.9328676
422,7588.325000,-0.9173974
423,7588.326000,-0.980611
424,7588.327000,-0.9311147
425,7588.328000,-0.9434035
426,7588.329000,-0.9463841
427,7588.330000,-0.9380866
428,7588.331000,-0.917944
429,7588.332000,-0.9551421
430,7588.333000,-0.9457774
431,7588.334000,-0.9161124
432,7588.335000,-0.9325022
433,7588.336000,-0.9354067
434,7588.337000,-0.9250301
435,7588.338000,-0.9267691
436,7588.339000,-0.9296918
437,7588.340000,-0.9164406
438,7588.341000,-0.9242783
439,7588.342000,-0.9170259
440,7588.343000,-0.9150465
441,7588.344000,-0.9185917
442,7588.345000,-0.9146193
443,7588.346000,-0.9122334
444,7588.347000,-0.9040753
445,7588.348000,-0.9131223
446,7588.349000,-0.9185944
447,7588.350000,-0.9002017
448,7588.351000,-0.8791444
449,7588.352000,-0.9278389
450,7588.353000,-0.9128174
451,7588.354000,-0.8766026
452,7588.355000,-0.9030207
453,7588.356000,-0.8957469
454,7588.357000,-0.9124668
455,7588.358000,-0.8818179
456,7588.359000,-0.8644052
457,7588.360000,-0.9218309
458,7588.361000,-0.8766451
459,7588.362000,-0.8827665
460,7588.363000,-0.8788092
461,7588.364000,-0.8792309
462,7588.365000,-0.8855568
463,7588.366000,-0.8628072
464,7588.367000,-0.8733611
465,7588.368000,-0.8693109
466,7588.369000,-0.8620194
467,7588.370000,-0.8656608
468,7588.371000,-0.8541581
469,7588.372000,-0.859457
470,7588.373000,-0.8500887
471,7588.374000,-0.8489552
472,7588.375000,-0.8482345
473,7588.376000,-0.8383556
474,7588.377000,-0.842894
475,7588.378000,-0.8320114
476,7588.379000,-0.8331952
477,7588.380000,-0.82797
478,7588.381000,-0.8228189
479,7588.382000,-0.8222598
480,7588.383000,-0.816363
481,7588.384000,-0.8124856
482,7588.385000,-0.8091699
483,7588.386000,-0.8033402
484,7588.387000,-0.7954574
485,7588.388000,-0.7967362
486,7588.389000,-0.8076633
487,7588.390000,-0.7718874
488,7588.391000,-0.7728907
489,7588.392000,-0.7937514
490,7588.393000,-0.7670534
491,7588.394000,-0.7695871
492,7588.395000,-0.7698967
493,7588.396000,-0.7553073
494,7588.397000,-0.7592845
495,7588.398000,-0.7520528
496,7588.399000,-0.7446282
497,7588.400000,-0.7468517
498,7588.401000,-0.7376626
499,7588.402000,-0.7344696
500,7588.403000,-0.7305499
501,7588.404000,-0.7246374
502,7588.405000,-0.7166858
503,7588.406000,-0.7164925
504,7588.407000,-0.724375
505,7588.408000,-0.6909872
506,7588.409000,-0.7100883
507,7588.410000,-0.6950908
508,7588.411000,-0.6767172
509,7588.412000,-0.7007318
510,7588.413000,-0.6704594
511,7588.414000,-0.6775004
512,7588.415000,-0.6679429
513,7588.416000,-0.6632122
514,7588.417000,-0.6438338
515,7588.418000,-0.6617286
516,7588.419000,-0.6480234
517,7588.420000,-0.6293756
518,7588.421000,-0.63077
519,7588.422000,-0.6265479
520,7588.423000,-0.6123681
521,7588.424000,-0.6201556
522,7588.425000,-0.6446666
523,7588.426000,-0.5810577
524,7588.427000,-0.6060838
525,7588.428000,-0.5919794
526,7588.429000,-0.5967286
527,7588.430000,-0.5982189
528,7588.431000,-0.5995069
529,7588.432000,-0.5749071
530,7588.433000,-0.5884681
531,7588.434000,-0.5795672
532,7588.435000,-0.5714234
533,7588.436000,-0.5780531
534,7588.437000,-0.6000685
535,7588.438000,-0.5464866
536,7588.439000,-0.5481706
537,7588.440000,-0.5776336
538,7588.441000,-0.5346622
539,7588.442000,-0.5299209
540,7588.443000,-0.5159484
541,7588.444000,-0.4998013
542,7588.445000,-0.4815947
543,7588.446000,-0.4623425
544,7588.447000,-0.4420125
545,7588.448000,-0.4422068
546,7588.449000,-0.4654204
547,7588.450000,-0.3705989
548,7588.451000,-0.3354389
549,7588.452000,-0.3663177
550,7588.453000,-0.3210919
551,7588.454000,-0.3237232
552,7588.455000,-0.3158664
553,7588.456000,-0.3287433
554,7588.457000,-0.3605534
555,7588.458000,-0.3763426
556,7588.459000,-0.3775674
557,7588.460000,-0.4687513
558,7588.461000,-0.545664
559,7588.462000,-0.4663875
560,7588.463000,-0.5230352
561,7588.464000,-0.5337429
562,7588.465000,-0.4928937
563,7588.466000,-0.4457735
564,7588.467000,-0.4105458
565,7588.468000,-0.4071084
566,7588.469000,-0.3308667
567,7588.470000,-0.2867421
568,7588.471000,-0.232302
569,7588.472000,-0.3045692
570,7588.473000,-0.3164259
571,7588.474000,-0.1935899
572,7588.475000,-0.2291852
573,7588.476000,-0.1735035
574,7588.477000,-0.1769046
575,7588.478000,-0.1960117
576,7588.479000,-0.1968467
577,7588.480000,-0.1880088
578,7588.481000,-0.15179
579,7588.482000,-0.1625605
580,7588.483000,-0.1923341
581,7588.484000,-0.1727636
582,7588.485000,-0.2099016
583,7588.486000,-0.2121208
584,7588.487000,-0.2099995
585,7588.488000,-0.1986411
586,7588.489000,-0.1741371
587,7588.490000,-0.1798663
588,7588.491000,-0.1662665
589,7588.492000,-0.134342
590,7588.493000,-0.1022183
591,7588.494000,-0.1264966
592,7588.495000,-0.06210353
593,7588.496000,-0.1049549
594,7588.497000,-0.07913816
595,7588.498000,-0.06913012
596,7588.499000,-0.07607671
597,7588.500000,-0.05681726
598,7588.501000,-0.02318571
599,7588.502000,-0.07698559
600,7588.503000,-0.04788621
601,7588.504000,-0.02576598
602,7588.505000,-0.03990065
603,7588.506000,-0.02947143
604,7588.507000,-0.02231222
605,7588.508000,0.01841958
606,7588.509000,0.02495592
607,7588.510000,0.04885251
608,7588.511000,0.06582844
609,7588.512000,0.02307384
610,7588.513000,0.02950957
611,7588.514000,0.05059177
612,7588.515000,0.09874808
613,7588.516000,0.08336271
614,7588.517000,0.05964651
615,7588.518000,0.05720538
616,7588.519000,0.08570746
617,7588.520000,0.1106176
618,7588.521000,0.1377785
619,7588.522000,0.1176154
620,7588.523000,0.07960087
621,7588.524000,0.1278253
622,7588.525000,0.1504686
623,7588.526000,0.1665772
624,7588.527000,0.1603719
625,7588.528000,0.1679033
626,7588.529000,0.1840857
627,7588.530000,0.1821544
628,7588.531000,0.1998537
629,7588.532000,0.2031952
630,7588.533000,0.2024597
631,7588.534000,0.229132
632,7588.535000,0.2370764
633,7588.536000,0.2270649
634,7588.537000,0.2479133
635,7588.538000,0.2567623
636,7588.539000,0.2751364
637,7588.540000,0.2585738
638,7588.541000,0.2824334
639,7588.542000,0.2877657
640,7588.543000,0.2999909
641,7588.544000,0.3100346
642,7588.545000,0.3183783
643,7588.546000,0.3164075
644,7588.547000,0.3377965
645,7588.548000,0.341426
646,7588.549000,0.3398721
647,7588.550000,0.3716336
648,7588.551000,0.3494157
649,7588.552000,0.3868372
650,7588.553000,0.3954259
651,7588.554000,0.3803324
652,7588.555000,0.4085409
653,7588.556000,0.4172462
654,7588.557000,0.407086
655,7588.558000,0.4483005
656,7588.559000,0.4366766
657,7588.560000,0.4512744
658,7588.561000,0.4605438
659,7588.562000,0.4709961
660,7588.563000,0.4827087
661,7588.564000,0.4905503
662,7588.565000,0.4973404
663,7588.566000,0.5170803
664,7588.567000,0.5042182
665,7588.568000,0.5401021
666,7588.569000,0.5583647
667,7588.570000,0.5261484
668,7588.571000,0.5746595
669,7588.572000,0.564966
670,7588.573000,0.5834941
671,7588.574000,0.591801
672,7588.575000,0.6022543
673,7588.576000,0.6127869
674,7588.577000,0.6234232
675,7588.578000,0.6340989
676,7588.579000,0.6448096
677,7588.580000,0.6556078
678,7588.581000,0.6664793
679,7588.582000,0.6771802
680,7588.583000,0.6876919
681,7588.584000,0.6986245
682,7588.585000,0.7099604
683,7588.586000,0.7213122
684,7588.587000,0.7328002
685,7588.588000,0.7449309
686,7588.589000,0.7176052
687,7588.590000,0.7883558
688,7588.591000,0.8044682
689,7588.592000,0.7450188
690,7588.593000,0.7993757
691,7588.594000,0.8193956
692,7588.595000,0.8136882
693,7588.596000,0.8237373
694,7588.597000,0.8344194
695,7588.598000,0.84492
696,7588.599000,0.8692508
697,7588.600000,0.8774492
698,7588.601000,0.8734976
699,7588.602000,0.8878983
700,7588.603000,0.9182954
701,7588.604000,0.895165
702,7588.605000,0.9263947
703,7588.606000,0.9331698
704,7588.607000,0.9492837
705,7588.608000,0.9529881
706,7588.609000,0.9795156
707,7588.610000,0.9839478
708,7588.611000,0.9772044
709,7588.612000,1.048602
710,7588.613000,1.057927
711,7588.614000,1.030119
712,7588.615000,1.043669
713,7588.616000,1.034958
714,7588.617000,1.042756
715,7588.618000,1.049797
716,7588.619000,1.062165
717,7588.620000,1.075512
718,7588.621000,1.104107
719,7588.622000,1.121528
720,7588.623000,1.132252
721,7588.624000,1.124117
722,7588.625000,1.11937
723,7588.626000,1.153194
724,7588.627000,1.171379
725,7588.628000,1.155
726,7588.629000,1.181308
727,7588.630000,1.210981
728,7588.631000,1.177608
729,7588.632000,1.179652
730,7588.633000,1.181886
731,7588.634000,1.212204
732,7588.635000,1.200311
733,7588.636000,1.21806
734,7588.637000,1.238965
735,7588.638000,1.250898
736,7588.639000,1.254442
737,7588.640000,1.259616
738,7588.641000,1.26316
739,7588.642000,1.262016
740,7588.643000,1.279222
741,7588.644000,1.276045
742,7588.645000,1.289668
743,7588.646000,1.295051
744,7588.647000,1.301008
745,7588.648000,1.307037
746,7588.649000,1.312793
747,7588.650000,1.320622
748,7588.651000,1.33174
749,7588.652000,1.330186
750,7588.653000,1.34463
751,7588.654000,1.348812
752,7588.655000,1.351955
753,7588.656000,1.362562
754,7588.657000,1.352181
755,7588.658000,1.379867
756,7588.659000,1.382163
757,7588.660000,1.391427
758,7588.661000,1.390068
759,7588.662000,1.395165
760,7588.663000,1.404608
761,7588.664000,1.410952
762,7588.665000,1.416214
763,7588.666000,1.41889
764,7588.667000,1.416367
765,7588.668000,1.432694
766,7588.669000,1.468526
767,7588.670000,1.407557
768,7588.671000,1.434375
769,7588.672000,1.470579
770,7588.673000,1.452809
771,7588.674000,1.452088
772,7588.675000,1.466506
773,7588.676000,1.467173
774,7588.677000,1.467049
775,7588.678000,1.480876
776,7588.679000,1.467604
777,7588.680000,1.49106
778,7588.681000,1.51004
779,7588.682000,1.474236
780,7588.683000,1.480646
781,7588.684000,1.525039
782,7588.685000,1.506013
783,7588.686000,1.501145
784,7588.687000,1.517964
785,7588.688000,1.522433
786,7588.689000,1.532457
787,7588.690000,1.517276
788,7588.691000,1.540464
789,7588.692000,1.537069
790,7588.693000,1.528851
791,7588.694000,1.561379
792,7588.695000,1.547351
793,7588.696000,1.556714
794,7588.697000,1.54283
795,7588.698000,1.578749
796,7588.699000,1.558701
797,7588.700000,1.570581
798,7588.701000,1.581473
799,7588.702000,1.570104
800,7588.703000,1.577705
801,7588.704000,1.59061
802,7588.705000,1.594662
803,7588.706000,1.585015
804,7588.707000,1.597572
805,7588.708000,1.597085
806,7588.709000,1.610338
807,7588.710000,1.598803
808,7588.711000,1.603296
809,7588.712000,1.638275
810,7588.713000,1.605014
811,7588.714000,1.649092
812,7588.715000,1.624197
813,7588.716000,1.597041
814,7588.717000,1.636778
815,7588.718000,1.654781
816,7588.719000,1.662496
817,7588.720000,1.626903
818,7588.721000,1.636196
819,7588.722000,1.679823
820,7588.723000,1.653921
821,7588.724000,1.663989
822,7588.725000,1.670894
823,7588.726000,1.673499
824,7588.727000,1.674208
825,7588.728000,1.673752
826,7588.729000,1.671457
827,7588.730000,1.678511
828,7588.731000,1.695997
829,7588.732000,1.718646
830,7588.733000,1.749643
831,7588.734000,1.730573
832,7588.735000,1.646611
833,7588.736000,1.674429
834,7588.737000,1.739381
835,7588.738000,1.753115
836,7588.739000,1.726189
837,7588.740000,1.724759
838,7588.741000,1.754221
839,7588.742000,1.729698
840,7588.743000,1.749607
841,7588.744000,1.745956
842,7588.745000,1.744295
843,7588.746000,1.746531
844,7588.747000,1.756915
845,7588.748000,1.732906
846,7588.749000,1.745051
847,7588.750000,1.740363
848,7588.751000,1.742306
849,7588.752000,1.729591
850,7588.753000,1.724348
851,7588.754000,1.730491
852,7588.755000,1.740072
853,7588.756000,1.695894
854,7588.757000,1.71819
855,7588.758000,1.706778
856,7588.759000,1.677934
857,7588.760000,1.710687
858,7588.761000,1.697708
859,7588.762000,1.664866
860,7588.763000,1.680599
861,7588.764000,1.668117
862,7588.765000,1.660874
863,7588.766000,1.655129
864,7588.767000,1.651165
865,7588.768000,1.644899
866,7588.769000,1.636561
867,7588.770000,1.628301
868,7588.771000,1.65535
869,7588.772000,1.539427
870,7588.773000,1.562339
871,7588.774000,1.6315
872,7588.775000,1.625691
873,7588.776000,1.581196
874,7588.777000,1.605911
875,7588.778000,1.653577
876,7588.779000,1.635276
877,7588.780000,1.667219
878,7588.781000,1.702631
879,7588.782000,1.731127
880,7588.783000,1.753495
881,7588.784000,1.785394
882,7588.785000,1.832257
883,7588.786000,1.841269
884,7588.787000,1.917094
885,7588.788000,1.936807
886,7588.789000,1.973972
887,7588.790000,2.054435
888,7588.791000,2.05154
889,7588.792000,2.064729
890,7588.793000,2.069008
891,7588.794000,2.087575
892,7588.795000,2.078554
893,7588.796000,2.073562
894,7588.797000,2.057331
895,7588.798000,2.037717
896,7588.799000,2.013771
897,7588.800000,1.981713
898,7588.801000,1.942115
899,7588.802000,1.899641
900,7588.803000,1.853993
901,7588.804000,1.758671
902,7588.805000,1.709996
903,7588.806000,1.642971
904,7588.807000,1.600317
905,7588.808000,1.634349
906,7588.809000,1.597947
907,7588.810000,1.632869
908,7588.811000,1.627355
909,7588.812000,1.656007
910,7588.813000,1.695791
911,7588.814000,1.725822
912,7588.815000,1.746618
913,7588.816000,1.768147
914,7588.817000,1.784807
915,7588.818000,1.811904
916,7588.819000,1.85064
917,7588.820000,1.906796
918,7588.821000,1.949417
919,7588.822000,1.9885
920,7588.823000,2.009096
921,7588.824000,2.032924
922,7588.825000,2.041731
923,7588.826000,2.047508
924,7588.827000,2.046487
925,7588.828000,2.058794
926,7588.829000,2.040912
927,7588.830000,2.016627
928,7588.831000,1.996009
929,7588.832000,1.959666
930,7588.833000,1.916021
931,7588.834000,1.887841
932,7588.835000,1.877291
933,7588.836000,1.87474
934,7588.837000,1.887211
935,7588.838000,1.877966
936,7588.839000,1.844624
937,7588.840000,1.855369
938,7588.841000,1.872327
939,7588.842000,1.783882
940,7588.843000,1.82371
941,7588.844000,1.883844
942,7588.845000,1.868836
943,7588.846000,1.877645
944,7588.847000,1.882722
945,7588.848000,1.875781
946,7588.849000,1.863648
947,7588.850000,1.855471
948,7588.851000,1.852488
949,7588.852000,1.844848
950,7588.853000,1.835125
951,7588.854000,1.839978
952,7588.855000,1.859881
953,7588.856000,1.886379
954,7588.857000,1.923666
955,7588.858000,1.940875
956,7588.859000,1.934868
957,7588.860000,1.862712
958,7588.861000,1.811915
959,7588.862000,1.814838
960,7588.863000,1.801494
961,7588.864000,1.796036
962,7588.865000,1.821481
963,7588.866000,1.82058
964,7588.867000,1.804129
965,7588.868000,1.79224
966,7588.869000,1.778125
967,7588.870000,1.770351
968,7588.871000,1.772071
969,7588.872000,1.774004
970,7588.873000,1.779085
971,7588.874000,1.784758
972,7588.875000,1.789974
973,7588.876000,1.80354
974,7588.877000,1.825183
975,7588.878000,1.823911
976,7588.879000,1.851803
977,7588.880000,1.863561
978,7588.881000,1.875512
979,7588.882000,1.905193
980,7588.883000,1.916303
981,7588.884000,1.923864
982,7588.885000,1.914391
983,7588.886000,1.984485
984,7588.887000,2.020979
985,7588.888000,1.995615
986,7588.889000,1.989336
987,7588.890000,1.959159
988,7588.891000,1.963385
989,7588.892000,1.983945
990,7588.893000,1.948973
991,7588.894000,1.924817
992,7588.895000,1.920118
993,7588.896000,1.900753
