#HEADER
#TITLES
 , ,Dcegun1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
225,7588.128000,-3.111134
226,7588.129000,-3.109258
227,7588.130000,-3.107401
228,7588.131000,-3.105558
229,7588.132000,-3.103781
230,7588.133000,-3.102057
231,7588.134000,-3.100251
232,7588.135000,-3.098355
233,7588.136000,-3.096503
234,7588.137000,-3.094668
235,7588.138000,-3.092482
236,7588.139000,-3.090758
237,7588.140000,-3.088765
238,7588.141000,-3.086788
239,7588.142000,-3.084531
240,7588.143000,-3.081957
241,7588.144000,-3.081984
242,7588.145000,-3.084821
243,7588.146000,-3.076453
244,7588.147000,-3.056373
245,7588.148000,-3.094956
246,7588.149000,-3.064568
247,7588.150000,-3.069721
248,7588.151000,-3.068114
249,7588.152000,-3.066025
250,7588.153000,-3.063444
251,7588.154000,-3.063162
252,7588.155000,-3.065276
253,7588.156000,-3.055542
254,7588.157000,-3.059885
255,7588.158000,-3.057016
256,7588.159000,-3.055534
257,7588.160000,-3.054066
258,7588.161000,-3.05259
259,7588.162000,-3.051172
260,7588.163000,-3.049814
261,7588.164000,-3.048469
262,7588.165000,-3.047151
263,7588.166000,-3.045837
264,7588.167000,-3.044519
265,7588.168000,-3.042685
266,7588.169000,-3.04027
267,7588.170000,-3.039987
268,7588.171000,-3.041936
269,7588.172000,-3.032396
270,7588.173000,-3.035811
271,7588.174000,-3.034088
272,7588.175000,-3.03546
273,7588.176000,-3.029877
274,7588.177000,-3.017047
275,7588.178000,-3.04073
276,7588.179000,-3.021671
277,7588.180000,-3.024063
278,7588.181000,-3.021582
279,7588.182000,-3.021897
280,7588.183000,-3.018992
281,7588.184000,-3.017763
282,7588.185000,-3.016224
283,7588.186000,-3.014688
284,7588.187000,-3.013154
285,7588.188000,-3.011639
286,7588.189000,-3.01014
287,7588.190000,-3.008611
288,7588.191000,-3.007048
289,7588.192000,-3.005475
290,7588.193000,-3.003876
291,7588.194000,-3.00219
292,7588.195000,-3.000405
293,7588.196000,-2.999398
294,7588.197000,-2.999233
295,7588.198000,-2.99573
296,7588.199000,-2.988741
297,7588.200000,-2.999739
298,7588.201000,-2.989722
299,7588.202000,-2.99057
300,7588.203000,-2.989341
301,7588.204000,-2.987957
302,7588.205000,-2.986392
303,7588.206000,-2.985778
304,7588.207000,-2.986159
305,7588.208000,-2.981575
306,7588.209000,-2.982868
307,7588.210000,-2.981209
308,7588.211000,-2.9802
309,7588.212000,-2.979162
310,7588.213000,-2.978101
311,7588.214000,-2.977476
312,7588.215000,-2.977311
313,7588.216000,-2.975152
314,7588.217000,-2.970891
315,7588.218000,-2.977126
316,7588.219000,-2.971058
317,7588.220000,-2.971358
318,7588.221000,-2.970475
319,7588.222000,-2.969165
320,7588.223000,-2.967392
321,7588.224000,-2.967722
322,7588.225000,-2.970262
323,7588.226000,-2.961913
324,7588.227000,-2.966359
325,7588.228000,-2.964268
326,7588.229000,-2.963485
327,7588.230000,-2.962234
328,7588.231000,-2.960472
329,7588.232000,-2.961594
330,7588.233000,-2.965789
331,7588.234000,-2.957217
332,7588.235000,-2.935304
333,7588.236000,-2.980394
334,7588.237000,-2.947252
335,7588.238000,-2.953007
336,7588.239000,-2.949414
337,7588.240000,-2.951837
338,7588.241000,-2.948195
339,7588.242000,-2.943263
340,7588.243000,-2.962162
341,7588.244000,-2.92755
342,7588.245000,-2.948756
343,7588.246000,-2.940405
344,7588.247000,-2.939798
345,7588.248000,-2.938027
346,7588.249000,-2.936508
347,7588.250000,-2.934968
348,7588.251000,-2.933402
349,7588.252000,-2.93182
350,7588.253000,-2.930211
351,7588.254000,-2.928818
352,7588.255000,-2.927662
353,7588.256000,-2.925214
354,7588.257000,-2.921396
355,7588.258000,-2.924063
356,7588.259000,-2.918737
357,7588.260000,-2.918244
358,7588.261000,-2.91785
359,7588.262000,-2.913048
360,7588.263000,-2.910424
361,7588.264000,-2.912956
362,7588.265000,-2.910896
363,7588.266000,-2.904546
364,7588.267000,-2.906471
365,7588.268000,-2.903832
366,7588.269000,-2.902108
367,7588.270000,-2.900364
368,7588.271000,-2.898603
369,7588.272000,-2.896835
370,7588.273000,-2.895053
371,7588.274000,-2.89329
372,7588.275000,-2.89155
373,7588.276000,-2.889809
374,7588.277000,-2.888075
375,7588.278000,-2.886278
376,7588.279000,-2.884409
377,7588.280000,-2.882569
378,7588.281000,-2.880746
379,7588.282000,-2.878843
380,7588.283000,-2.876873
381,7588.284000,-2.873452
382,7588.285000,-2.868416
383,7588.286000,-2.867441
384,7588.287000,-2.895706
385,7588.288000,-2.836834
386,7588.289000,-2.873748
387,7588.290000,-2.862155
388,7588.291000,-2.860018
389,7588.292000,-2.857868
390,7588.293000,-2.855694
391,7588.294000,-2.853633
392,7588.295000,-2.851702
393,7588.296000,-2.849669
394,7588.297000,-2.847555
395,7588.298000,-2.846282
396,7588.299000,-2.844426
397,7588.300000,-2.842348
398,7588.301000,-2.839535
399,7588.302000,-2.840328
400,7588.303000,-2.836833
401,7588.304000,-2.835543
402,7588.305000,-2.833819
403,7588.306000,-2.832158
404,7588.307000,-2.830565
405,7588.308000,-2.828992
406,7588.309000,-2.827453
407,7588.310000,-2.825892
408,7588.311000,-2.824299
409,7588.312000,-2.822713
410,7588.313000,-2.821115
411,7588.314000,-2.819818
412,7588.315000,-2.818854
413,7588.316000,-2.815544
414,7588.317000,-2.809716
415,7588.318000,-2.814026
416,7588.319000,-2.828929
417,7588.320000,-2.790971
418,7588.321000,-2.815312
419,7588.322000,-2.807484
420,7588.323000,-2.805654
421,7588.324000,-2.804913
422,7588.325000,-2.805298
423,7588.326000,-2.800089
424,7588.327000,-2.801311
425,7588.328000,-2.799163
426,7588.329000,-2.797609
427,7588.330000,-2.796058
428,7588.331000,-2.794511
429,7588.332000,-2.792939
430,7588.333000,-2.791353
431,7588.334000,-2.789598
432,7588.335000,-2.787656
433,7588.336000,-2.786511
434,7588.337000,-2.786211
435,7588.338000,-2.781658
436,7588.339000,-2.782013
437,7588.340000,-2.779816
438,7588.341000,-2.778094
439,7588.342000,-2.776423
440,7588.343000,-2.774814
441,7588.344000,-2.77268
442,7588.345000,-2.769986
443,7588.346000,-2.771705
444,7588.347000,-2.778161
445,7588.348000,-2.76563
446,7588.349000,-2.733253
447,7588.350000,-2.800715
448,7588.351000,-2.750794
449,7588.352000,-2.760962
450,7588.353000,-2.759155
451,7588.354000,-2.758123
452,7588.355000,-2.756279
453,7588.356000,-2.754713
454,7588.357000,-2.752894
455,7588.358000,-2.751731
456,7588.359000,-2.751247
457,7588.360000,-2.74722
458,7588.361000,-2.747284
459,7588.362000,-2.745593
460,7588.363000,-2.744714
461,7588.364000,-2.743031
462,7588.365000,-2.740551
463,7588.366000,-2.742076
464,7588.367000,-2.737299
465,7588.368000,-2.735018
466,7588.369000,-2.731608
467,7588.370000,-2.731747
468,7588.371000,-2.735848
469,7588.372000,-2.734989
470,7588.373000,-2.729635
471,7588.374000,-2.725085
472,7588.375000,-2.719661
473,7588.376000,-2.733341
474,7588.377000,-2.721569
475,7588.378000,-2.72101
476,7588.379000,-2.71556
477,7588.380000,-2.719202
478,7588.381000,-2.732433
479,7588.382000,-2.696378
480,7588.383000,-2.728872
481,7588.384000,-2.703555
482,7588.385000,-2.7139
483,7588.386000,-2.71042
484,7588.387000,-2.711282
485,7588.388000,-2.706592
486,7588.389000,-2.6961
487,7588.390000,-2.714836
488,7588.391000,-2.699391
489,7588.392000,-2.701531
490,7588.393000,-2.700243
491,7588.394000,-2.699216
492,7588.395000,-2.69846
493,7588.396000,-2.696444
494,7588.397000,-2.695426
495,7588.398000,-2.694963
496,7588.399000,-2.695866
497,7588.400000,-2.69058
498,7588.401000,-2.692619
499,7588.402000,-2.690899
500,7588.403000,-2.689901
501,7588.404000,-2.689485
502,7588.405000,-2.689701
503,7588.406000,-2.687557
504,7588.407000,-2.682939
505,7588.408000,-2.690807
506,7588.409000,-2.68405
507,7588.410000,-2.684838
508,7588.411000,-2.684188
509,7588.412000,-2.68361
510,7588.413000,-2.683114
511,7588.414000,-2.682157
512,7588.415000,-2.680701
513,7588.416000,-2.681086
514,7588.417000,-2.68338
515,7588.418000,-2.67672
516,7588.419000,-2.682355
517,7588.420000,-2.682021
518,7588.421000,-2.68291
519,7588.422000,-2.68494
520,7588.423000,-2.688059
521,7588.424000,-2.667106
522,7588.425000,-2.619771
523,7588.426000,-2.703658
524,7588.427000,-2.695753
525,7588.428000,-2.666783
526,7588.429000,-2.664912
527,7588.430000,-2.652131
528,7588.431000,-2.661592
529,7588.432000,-2.659885
530,7588.433000,-2.654022
531,7588.434000,-2.651038
532,7588.435000,-2.647801
533,7588.436000,-2.643948
534,7588.437000,-2.639954
535,7588.438000,-2.636691
536,7588.439000,-2.634275
537,7588.440000,-2.632202
538,7588.441000,-2.630752
539,7588.442000,-2.629413
540,7588.443000,-2.628154
541,7588.444000,-2.627348
542,7588.445000,-2.626886
543,7588.446000,-2.627497
544,7588.447000,-2.629297
545,7588.448000,-2.624451
546,7588.449000,-2.612419
547,7588.450000,-2.63427
548,7588.451000,-2.635158
549,7588.452000,-2.609334
550,7588.453000,-2.630218
551,7588.454000,-2.623946
552,7588.455000,-2.620653
553,7588.456000,-2.614611
554,7588.457000,-2.60506
555,7588.458000,-2.602879
556,7588.459000,-2.608532
557,7588.460000,-2.572282
558,7588.461000,-2.565608
559,7588.462000,-2.584343
560,7588.463000,-2.569752
561,7588.464000,-2.580522
562,7588.465000,-2.591314
563,7588.466000,-2.610644
564,7588.467000,-2.623244
565,7588.468000,-2.645699
566,7588.469000,-2.672229
567,7588.470000,-2.68613
568,7588.471000,-2.686339
569,7588.472000,-2.680741
570,7588.473000,-2.664585
571,7588.474000,-2.6659
572,7588.475000,-2.687023
573,7588.476000,-2.67597
574,7588.477000,-2.636374
575,7588.478000,-2.622483
576,7588.479000,-2.627466
577,7588.480000,-2.623249
578,7588.481000,-2.618442
579,7588.482000,-2.612889
580,7588.483000,-2.603291
581,7588.484000,-2.594318
582,7588.485000,-2.584921
583,7588.486000,-2.577573
584,7588.487000,-2.57309
585,7588.488000,-2.569159
586,7588.489000,-2.566652
587,7588.490000,-2.565389
588,7588.491000,-2.565235
589,7588.492000,-2.5671
590,7588.493000,-2.570991
591,7588.494000,-2.573392
592,7588.495000,-2.574194
593,7588.496000,-2.57515
594,7588.497000,-2.575393
595,7588.498000,-2.57725
596,7588.499000,-2.580952
597,7588.500000,-2.584648
598,7588.501000,-2.588892
599,7588.502000,-2.591739
600,7588.503000,-2.592796
601,7588.504000,-2.593388
602,7588.505000,-2.592908
603,7588.506000,-2.592295
604,7588.507000,-2.591652
605,7588.508000,-2.588062
606,7588.509000,-2.581519
607,7588.510000,-2.583776
608,7588.511000,-2.595224
609,7588.512000,-2.566945
610,7588.513000,-2.586229
611,7588.514000,-2.580657
612,7588.515000,-2.578846
613,7588.516000,-2.575231
614,7588.517000,-2.573457
615,7588.518000,-2.572404
616,7588.519000,-2.573787
617,7588.520000,-2.575993
618,7588.521000,-2.579685
619,7588.522000,-2.575276
620,7588.523000,-2.561784
621,7588.524000,-2.562533
622,7588.525000,-2.576702
623,7588.526000,-2.575586
624,7588.527000,-2.571336
625,7588.528000,-2.569825
626,7588.529000,-2.570491
627,7588.530000,-2.569823
628,7588.531000,-2.569347
629,7588.532000,-2.568947
630,7588.533000,-2.568467
631,7588.534000,-2.568043
632,7588.535000,-2.567638
633,7588.536000,-2.567285
634,7588.537000,-2.566993
635,7588.538000,-2.566625
636,7588.539000,-2.566177
637,7588.540000,-2.565731
638,7588.541000,-2.565253
639,7588.542000,-2.564843
640,7588.543000,-2.564512
641,7588.544000,-2.564191
642,7588.545000,-2.563908
643,7588.546000,-2.563626
644,7588.547000,-2.563338
645,7588.548000,-2.563085
646,7588.549000,-2.562856
647,7588.550000,-2.56261
648,7588.551000,-2.562349
649,7588.552000,-2.562085
650,7588.553000,-2.561809
651,7588.554000,-2.561553
652,7588.555000,-2.56132
653,7588.556000,-2.561067
654,7588.557000,-2.560798
655,7588.558000,-2.560687
656,7588.559000,-2.560742
657,7588.560000,-2.560184
658,7588.561000,-2.558986
659,7588.562000,-2.561026
660,7588.563000,-2.55917
661,7588.564000,-2.559785
662,7588.565000,-2.560547
663,7588.566000,-2.558666
664,7588.567000,-2.553987
665,7588.568000,-2.562142
666,7588.569000,-2.566591
667,7588.570000,-2.548833
668,7588.571000,-2.56176
669,7588.572000,-2.558486
670,7588.573000,-2.558399
671,7588.574000,-2.558317
672,7588.575000,-2.558242
673,7588.576000,-2.558173
674,7588.577000,-2.558112
675,7588.578000,-2.558058
676,7588.579000,-2.558014
677,7588.580000,-2.557977
678,7588.581000,-2.557949
679,7588.582000,-2.557936
680,7588.583000,-2.55794
681,7588.584000,-2.557959
682,7588.585000,-2.557992
683,7588.586000,-2.558085
684,7588.587000,-2.55824
685,7588.588000,-2.557948
686,7588.589000,-2.557169
687,7588.590000,-2.558682
688,7588.591000,-2.562608
689,7588.592000,-2.55513
690,7588.593000,-2.555252
691,7588.594000,-2.563865
692,7588.595000,-2.557333
693,7588.596000,-2.559125
694,7588.597000,-2.559301
695,7588.598000,-2.559754
696,7588.599000,-2.560515
697,7588.600000,-2.559074
698,7588.601000,-2.555266
699,7588.602000,-2.561163
700,7588.603000,-2.577208
701,7588.604000,-2.541918
702,7588.605000,-2.564075
703,7588.606000,-2.56166
704,7588.607000,-2.571035
705,7588.608000,-2.550991
706,7588.609000,-2.565561
707,7588.610000,-2.562276
708,7588.611000,-2.562358
709,7588.612000,-2.563339
710,7588.613000,-2.565285
711,7588.614000,-2.563429
712,7588.615000,-2.557601
713,7588.616000,-2.571884
714,7588.617000,-2.562572
715,7588.618000,-2.565396
716,7588.619000,-2.565863
717,7588.620000,-2.566255
718,7588.621000,-2.566563
719,7588.622000,-2.567679
720,7588.623000,-2.569663
721,7588.624000,-2.568226
722,7588.625000,-2.563211
723,7588.626000,-2.576266
724,7588.627000,-2.568128
725,7588.628000,-2.570895
726,7588.629000,-2.571548
727,7588.630000,-2.572213
728,7588.631000,-2.572888
729,7588.632000,-2.573533
730,7588.633000,-2.574141
731,7588.634000,-2.575133
732,7588.635000,-2.576536
733,7588.636000,-2.576292
734,7588.637000,-2.574319
735,7588.638000,-2.581327
736,7588.639000,-2.579305
737,7588.640000,-2.579479
738,7588.641000,-2.575736
739,7588.642000,-2.586869
740,7588.643000,-2.580547
741,7588.644000,-2.583211
742,7588.645000,-2.584137
743,7588.646000,-2.585071
744,7588.647000,-2.58601
745,7588.648000,-2.58711
746,7588.649000,-2.588383
747,7588.650000,-2.588462
748,7588.651000,-2.587256
749,7588.652000,-2.591283
750,7588.653000,-2.600777
751,7588.654000,-2.582874
752,7588.655000,-2.597222
753,7588.656000,-2.595045
754,7588.657000,-2.596127
755,7588.658000,-2.59722
756,7588.659000,-2.598324
757,7588.660000,-2.599443
758,7588.661000,-2.600574
759,7588.662000,-2.60173
760,7588.663000,-2.602912
761,7588.664000,-2.604114
762,7588.665000,-2.605338
763,7588.666000,-2.606579
764,7588.667000,-2.607837
765,7588.668000,-2.609118
766,7588.669000,-2.610419
767,7588.670000,-2.611734
768,7588.671000,-2.613062
769,7588.672000,-2.614405
770,7588.673000,-2.615762
771,7588.674000,-2.61711
772,7588.675000,-2.618447
773,7588.676000,-2.620043
774,7588.677000,-2.621919
775,7588.678000,-2.622757
776,7588.679000,-2.622508
777,7588.680000,-2.627866
778,7588.681000,-2.626858
779,7588.682000,-2.628481
780,7588.683000,-2.628708
781,7588.684000,-2.632087
782,7588.685000,-2.638763
783,7588.686000,-2.628721
784,7588.687000,-2.636763
785,7588.688000,-2.638252
786,7588.689000,-2.644889
787,7588.690000,-2.635283
788,7588.691000,-2.644801
789,7588.692000,-2.644527
790,7588.693000,-2.646191
791,7588.694000,-2.647874
792,7588.695000,-2.649576
793,7588.696000,-2.651347
794,7588.697000,-2.653196
795,7588.698000,-2.654624
796,7588.699000,-2.655598
797,7588.700000,-2.658479
798,7588.701000,-2.663352
799,7588.702000,-2.65832
800,7588.703000,-2.664964
801,7588.704000,-2.665639
802,7588.705000,-2.667501
803,7588.706000,-2.669382
804,7588.707000,-2.67128
805,7588.708000,-2.673193
806,7588.709000,-2.675121
807,7588.710000,-2.677083
808,7588.711000,-2.67908
809,7588.712000,-2.681106
810,7588.713000,-2.683163
811,7588.714000,-2.685243
812,7588.715000,-2.687344
813,7588.716000,-2.689476
814,7588.717000,-2.691639
815,7588.718000,-2.693819
816,7588.719000,-2.696016
817,7588.720000,-2.698238
818,7588.721000,-2.70048
819,7588.722000,-2.702821
820,7588.723000,-2.70527
821,7588.724000,-2.707788
822,7588.725000,-2.710396
823,7588.726000,-2.712436
824,7588.727000,-2.713841
825,7588.728000,-2.714942
826,7588.729000,-2.715551
827,7588.730000,-2.718766
828,7588.731000,-2.724888
829,7588.732000,-2.732289
830,7588.733000,-2.741835
831,7588.734000,-2.738025
832,7588.735000,-2.719317
833,7588.736000,-2.72221
834,7588.737000,-2.745268
835,7588.738000,-2.750631
836,7588.739000,-2.743756
837,7588.740000,-2.745542
838,7588.741000,-2.750557
839,7588.742000,-2.752977
840,7588.743000,-2.755222
841,7588.744000,-2.757777
842,7588.745000,-2.760188
843,7588.746000,-2.762588
844,7588.747000,-2.764977
845,7588.748000,-2.767298
846,7588.749000,-2.769561
847,7588.750000,-2.77184
848,7588.751000,-2.774134
849,7588.752000,-2.776411
850,7588.753000,-2.778688
851,7588.754000,-2.780905
852,7588.755000,-2.783056
853,7588.756000,-2.785183
854,7588.757000,-2.787273
855,7588.758000,-2.789462
856,7588.759000,-2.791766
857,7588.760000,-2.794112
858,7588.761000,-2.796536
859,7588.762000,-2.79897
860,7588.763000,-2.801411
861,7588.764000,-2.803926
862,7588.765000,-2.806503
863,7588.766000,-2.809258
864,7588.767000,-2.812212
865,7588.768000,-2.815101
866,7588.769000,-2.817938
867,7588.770000,-2.822613
868,7588.771000,-2.829257
869,7588.772000,-2.8287
870,7588.773000,-2.820605
871,7588.774000,-2.849144
872,7588.775000,-2.830912
873,7588.776000,-2.831969
874,7588.777000,-2.829597
875,7588.778000,-2.825129
876,7588.779000,-2.820457
877,7588.780000,-2.814108
878,7588.781000,-2.806336
879,7588.782000,-2.806277
880,7588.783000,-2.814691
881,7588.784000,-2.831175
882,7588.785000,-2.858699
883,7588.786000,-2.873101
884,7588.787000,-2.912503
885,7588.788000,-2.949609
886,7588.789000,-2.996705
887,7588.790000,-2.991251
888,7588.791000,-2.927906
889,7588.792000,-2.820908
890,7588.793000,-2.651685
891,7588.794000,-2.703061
892,7588.795000,-2.84908
893,7588.796000,-2.944536
894,7588.797000,-2.981194
895,7588.798000,-3.037491
896,7588.799000,-3.070246
897,7588.800000,-3.032576
898,7588.801000,-2.916668
899,7588.802000,-2.957038
900,7588.803000,-2.897902
901,7588.804000,-2.88545
902,7588.805000,-2.89397
903,7588.806000,-2.913267
904,7588.807000,-2.956902
905,7588.808000,-3.00475
906,7588.809000,-3.091938
907,7588.810000,-3.154067
908,7588.811000,-3.087956
909,7588.812000,-3.011266
910,7588.813000,-2.889766
911,7588.814000,-2.802753
912,7588.815000,-2.701261
913,7588.816000,-2.741165
914,7588.817000,-2.930354
915,7588.818000,-2.989096
916,7588.819000,-2.9346
917,7588.820000,-2.95278
918,7588.821000,-2.994417
919,7588.822000,-2.999377
920,7588.823000,-3.017971
921,7588.824000,-3.017913
922,7588.825000,-3.005431
923,7588.826000,-3.007121
924,7588.827000,-3.022523
925,7588.828000,-2.968922
926,7588.829000,-2.986746
927,7588.830000,-2.980149
928,7588.831000,-2.996113
929,7588.832000,-3.027901
930,7588.833000,-3.042725
931,7588.834000,-3.060581
932,7588.835000,-3.0651
933,7588.836000,-3.0469
934,7588.837000,-3.039693
935,7588.838000,-3.034729
936,7588.839000,-3.046947
937,7588.840000,-3.058069
938,7588.841000,-3.073827
939,7588.842000,-3.085005
940,7588.843000,-3.089477
941,7588.844000,-3.096229
942,7588.845000,-3.102651
943,7588.846000,-3.109915
944,7588.847000,-3.119077
945,7588.848000,-3.128377
946,7588.849000,-3.136928
947,7588.850000,-3.14264
948,7588.851000,-3.144346
949,7588.852000,-3.147938
950,7588.853000,-3.145008
951,7588.854000,-3.157897
952,7588.855000,-3.18571
953,7588.856000,-3.204328
954,7588.857000,-3.21664
955,7588.858000,-3.205689
956,7588.859000,-3.172251
957,7588.860000,-3.180171
958,7588.861000,-3.231834
959,7588.862000,-3.245054
960,7588.863000,-3.23069
961,7588.864000,-3.235416
962,7588.865000,-3.24727
963,7588.866000,-3.253391
964,7588.867000,-3.259236
965,7588.868000,-3.265756
966,7588.869000,-3.271999
967,7588.870000,-3.277064
968,7588.871000,-3.280833
969,7588.872000,-3.283796
970,7588.873000,-3.285642
971,7588.874000,-3.286952
972,7588.875000,-3.287741
973,7588.876000,-3.287426
974,7588.877000,-3.286104
975,7588.878000,-3.284513
976,7588.879000,-3.282619
977,7588.880000,-3.280071
978,7588.881000,-3.27702
979,7588.882000,-3.273245
980,7588.883000,-3.268709
981,7588.884000,-3.261955
982,7588.885000,-3.252756
983,7588.886000,-3.252261
984,7588.887000,-3.243447
985,7588.888000,-3.239486
986,7588.889000,-3.235146
987,7588.890000,-3.230481
