#HEADER
#TITLES
 , ,LG1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
225,7588.128000,-12.45289
226,7588.129000,-12.45437
227,7588.130000,-12.45207
228,7588.131000,-12.44613
229,7588.132000,-12.45517
230,7588.133000,-12.47983
231,7588.134000,-12.42406
232,7588.135000,-12.45305
233,7588.136000,-12.45706
234,7588.137000,-12.49209
235,7588.138000,-12.42132
236,7588.139000,-12.43341
237,7588.140000,-12.49101
238,7588.141000,-12.44366
239,7588.142000,-12.45542
240,7588.143000,-12.45557
241,7588.144000,-12.4557
242,7588.145000,-12.45581
243,7588.146000,-12.45593
244,7588.147000,-12.45607
245,7588.148000,-12.45597
246,7588.149000,-12.45562
247,7588.150000,-12.45684
248,7588.151000,-12.45976
249,7588.152000,-12.45628
250,7588.153000,-12.44613
251,7588.154000,-12.47077
252,7588.155000,-12.44031
253,7588.156000,-12.46816
254,7588.157000,-12.45178
255,7588.158000,-12.45475
256,7588.159000,-12.45284
257,7588.160000,-12.45663
258,7588.161000,-12.46654
259,7588.162000,-12.45045
260,7588.163000,-12.42284
261,7588.164000,-12.49023
262,7588.165000,-12.44172
263,7588.166000,-12.45314
264,7588.167000,-12.45287
265,7588.168000,-12.45261
266,7588.169000,-12.45238
267,7588.170000,-12.45215
268,7588.171000,-12.45192
269,7588.172000,-12.45172
270,7588.173000,-12.45154
271,7588.174000,-12.45134
272,7588.175000,-12.45111
273,7588.176000,-12.45087
274,7588.177000,-12.45062
275,7588.178000,-12.45023
276,7588.179000,-12.44969
277,7588.180000,-12.45045
278,7588.181000,-12.4526
279,7588.182000,-12.44912
280,7588.183000,-12.43975
281,7588.184000,-12.45985
282,7588.185000,-12.44534
283,7588.186000,-12.44845
284,7588.187000,-12.44792
285,7588.188000,-12.44839
286,7588.189000,-12.44827
287,7588.190000,-12.44612
288,7588.191000,-12.44121
289,7588.192000,-12.44822
290,7588.193000,-12.46775
291,7588.194000,-12.42743
292,7588.195000,-12.4347
293,7588.196000,-12.46427
294,7588.197000,-12.43042
295,7588.198000,-12.44767
296,7588.199000,-12.47678
297,7588.200000,-12.41763
298,7588.201000,-12.41299
299,7588.202000,-12.48313
300,7588.203000,-12.44071
301,7588.204000,-12.42933
302,7588.205000,-12.44529
303,7588.206000,-12.44063
304,7588.207000,-12.44001
305,7588.208000,-12.43985
306,7588.209000,-12.44024
307,7588.210000,-12.43657
308,7588.211000,-12.42854
309,7588.212000,-12.4378
310,7588.213000,-12.4651
311,7588.214000,-12.40086
312,7588.215000,-12.44263
313,7588.216000,-12.43584
314,7588.217000,-12.44655
315,7588.218000,-12.42894
316,7588.219000,-12.38167
317,7588.220000,-12.48039
318,7588.221000,-12.43363
319,7588.222000,-12.40598
320,7588.223000,-12.43511
321,7588.224000,-12.42692
322,7588.225000,-12.426
323,7588.226000,-12.4263
324,7588.227000,-12.42796
325,7588.228000,-12.41964
326,7588.229000,-12.40061
327,7588.230000,-12.42456
328,7588.231000,-12.49345
329,7588.232000,-12.33691
330,7588.233000,-12.44547
331,7588.234000,-12.41802
332,7588.235000,-12.41722
333,7588.236000,-12.41601
334,7588.237000,-12.41433
335,7588.238000,-12.41693
336,7588.239000,-12.42414
337,7588.240000,-12.41043
338,7588.241000,-12.37468
339,7588.242000,-12.44392
340,7588.243000,-12.44032
341,7588.244000,-12.3669
342,7588.245000,-12.42413
343,7588.246000,-12.40952
344,7588.247000,-12.40924
345,7588.248000,-12.40805
346,7588.249000,-12.4059
347,7588.250000,-12.40855
348,7588.251000,-12.40559
349,7588.252000,-12.40574
350,7588.253000,-12.40557
351,7588.254000,-12.40281
352,7588.255000,-12.39723
353,7588.256000,-12.40656
354,7588.257000,-12.4317
355,7588.258000,-12.38269
356,7588.259000,-12.34963
357,7588.260000,-12.45553
358,7588.261000,-12.42237
359,7588.262000,-12.3595
360,7588.263000,-12.39727
361,7588.264000,-12.41091
362,7588.265000,-12.40547
363,7588.266000,-12.3817
364,7588.267000,-12.39911
365,7588.268000,-12.39318
366,7588.269000,-12.39166
367,7588.270000,-12.39018
368,7588.271000,-12.38873
369,7588.272000,-12.38666
370,7588.273000,-12.38394
371,7588.274000,-12.38473
372,7588.275000,-12.38926
373,7588.276000,-12.37694
374,7588.277000,-12.36003
375,7588.278000,-12.39759
376,7588.279000,-12.36938
377,7588.280000,-12.37614
378,7588.281000,-12.37681
379,7588.282000,-12.37768
380,7588.283000,-12.37875
381,7588.284000,-12.38044
382,7588.285000,-12.38267
383,7588.286000,-12.38492
384,7588.287000,-12.38719
385,7588.288000,-12.38916
386,7588.289000,-12.39177
387,7588.290000,-12.39464
388,7588.291000,-12.39818
389,7588.292000,-12.40195
390,7588.293000,-12.40607
391,7588.294000,-12.40642
392,7588.295000,-12.40253
393,7588.296000,-12.39748
394,7588.297000,-12.39014
395,7588.298000,-12.37271
396,7588.299000,-12.34457
397,7588.300000,-12.35417
398,7588.301000,-12.4039
399,7588.302000,-12.25041
400,7588.303000,-12.30744
401,7588.304000,-12.36162
402,7588.305000,-12.31843
403,7588.306000,-12.33503
404,7588.307000,-12.33278
405,7588.308000,-12.36128
406,7588.309000,-12.42055
407,7588.310000,-12.34614
408,7588.311000,-12.33578
409,7588.312000,-12.44882
410,7588.313000,-12.35282
411,7588.314000,-12.36857
412,7588.315000,-12.36525
413,7588.316000,-12.35785
414,7588.317000,-12.34804
415,7588.318000,-12.34201
416,7588.319000,-12.33953
417,7588.320000,-12.33881
418,7588.321000,-12.34137
419,7588.322000,-12.34224
420,7588.323000,-12.34126
421,7588.324000,-12.33907
422,7588.325000,-12.33429
423,7588.326000,-12.34231
424,7588.327000,-12.3641
425,7588.328000,-12.31238
426,7588.329000,-12.32031
427,7588.330000,-12.347
428,7588.331000,-12.36681
429,7588.332000,-12.29112
430,7588.333000,-12.31914
431,7588.334000,-12.35031
432,7588.335000,-12.31705
433,7588.336000,-12.32318
434,7588.337000,-12.32175
435,7588.338000,-12.32049
436,7588.339000,-12.31947
437,7588.340000,-12.31579
438,7588.341000,-12.30921
439,7588.342000,-12.31437
440,7588.343000,-12.33077
441,7588.344000,-12.28971
442,7588.345000,-12.31677
443,7588.346000,-12.309
444,7588.347000,-12.30812
445,7588.348000,-12.30857
446,7588.349000,-12.31046
447,7588.350000,-12.30145
448,7588.351000,-12.28067
449,7588.352000,-12.31265
450,7588.353000,-12.40007
451,7588.354000,-12.22239
452,7588.355000,-12.24052
453,7588.356000,-12.40535
454,7588.357000,-12.27279
455,7588.358000,-12.30135
456,7588.359000,-12.29237
457,7588.360000,-12.30087
458,7588.361000,-12.32749
459,7588.362000,-12.26461
460,7588.363000,-12.24101
461,7588.364000,-12.3344
462,7588.365000,-12.2541
463,7588.366000,-12.26693
464,7588.367000,-12.26229
465,7588.368000,-12.27167
466,7588.369000,-12.26628
467,7588.370000,-12.27196
468,7588.371000,-12.27871
469,7588.372000,-12.26029
470,7588.373000,-12.27194
471,7588.374000,-12.27622
472,7588.375000,-12.29297
473,7588.376000,-12.29115
474,7588.377000,-12.27091
475,7588.378000,-12.26564
476,7588.379000,-12.27108
477,7588.380000,-12.26807
478,7588.381000,-12.26156
479,7588.382000,-12.25839
480,7588.383000,-12.25651
481,7588.384000,-12.25492
482,7588.385000,-12.2545
483,7588.386000,-12.25331
484,7588.387000,-12.25129
485,7588.388000,-12.2498
486,7588.389000,-12.24845
487,7588.390000,-12.24737
488,7588.391000,-12.24673
489,7588.392000,-12.24618
490,7588.393000,-12.2458
491,7588.394000,-12.24589
492,7588.395000,-12.24642
493,7588.396000,-12.24734
494,7588.397000,-12.24871
495,7588.398000,-12.25005
496,7588.399000,-12.25131
497,7588.400000,-12.25281
498,7588.401000,-12.25442
499,7588.402000,-12.25551
500,7588.403000,-12.25602
501,7588.404000,-12.26415
502,7588.405000,-12.28052
503,7588.406000,-12.26186
504,7588.407000,-12.20636
505,7588.408000,-12.31726
506,7588.409000,-12.22851
507,7588.410000,-12.23647
508,7588.411000,-12.21986
509,7588.412000,-12.21794
510,7588.413000,-12.23194
511,7588.414000,-12.16464
512,7588.415000,-12.17136
513,7588.416000,-12.2228
514,7588.417000,-12.18829
515,7588.418000,-12.20479
516,7588.419000,-12.21079
517,7588.420000,-12.22117
518,7588.421000,-12.23481
519,7588.422000,-12.2424
520,7588.423000,-12.2437
521,7588.424000,-12.24242
522,7588.425000,-12.23614
523,7588.426000,-12.23157
524,7588.427000,-12.22906
525,7588.428000,-12.22318
526,7588.429000,-12.21533
527,7588.430000,-12.21087
528,7588.431000,-12.20965
529,7588.432000,-12.20701
530,7588.433000,-12.20397
531,7588.434000,-12.21795
532,7588.435000,-12.25
533,7588.436000,-12.19123
534,7588.437000,-12.11792
535,7588.438000,-12.30686
536,7588.439000,-12.2676
537,7588.440000,-12.13329
538,7588.441000,-12.17487
539,7588.442000,-12.27066
540,7588.443000,-12.18499
541,7588.444000,-12.20017
542,7588.445000,-12.19688
543,7588.446000,-12.19804
544,7588.447000,-12.20637
545,7588.448000,-12.17908
546,7588.449000,-12.18466
547,7588.450000,-12.18836
548,7588.451000,-12.21376
549,7588.452000,-12.14688
550,7588.453000,-12.18817
551,7588.454000,-12.17566
552,7588.455000,-12.17608
553,7588.456000,-12.17859
554,7588.457000,-12.18387
555,7588.458000,-12.18058
556,7588.459000,-12.16797
557,7588.460000,-12.19807
558,7588.461000,-12.27266
559,7588.462000,-12.13183
560,7588.463000,-12.19781
561,7588.464000,-12.23841
562,7588.465000,-12.19059
563,7588.466000,-12.19483
564,7588.467000,-12.18388
565,7588.468000,-12.19264
566,7588.469000,-12.22289
567,7588.470000,-12.14385
568,7588.471000,-12.13288
569,7588.472000,-12.22015
570,7588.473000,-12.19706
571,7588.474000,-12.12537
572,7588.475000,-12.17825
573,7588.476000,-12.16504
574,7588.477000,-12.17261
575,7588.478000,-12.14913
576,7588.479000,-12.16457
577,7588.480000,-12.15934
578,7588.481000,-12.15667
579,7588.482000,-12.16212
580,7588.483000,-12.176
581,7588.484000,-12.15201
582,7588.485000,-12.17435
583,7588.486000,-12.17262
584,7588.487000,-12.17461
585,7588.488000,-12.16867
586,7588.489000,-12.15357
587,7588.490000,-12.17681
588,7588.491000,-12.20272
589,7588.492000,-12.13088
590,7588.493000,-12.10594
591,7588.494000,-12.21152
592,7588.495000,-12.18276
593,7588.496000,-12.10185
594,7588.497000,-12.17024
595,7588.498000,-12.15317
596,7588.499000,-12.15226
597,7588.500000,-12.15002
598,7588.501000,-12.14596
599,7588.502000,-12.15243
600,7588.503000,-12.17019
601,7588.504000,-12.13253
602,7588.505000,-12.09957
603,7588.506000,-12.18702
604,7588.507000,-12.18749
605,7588.508000,-12.08885
606,7588.509000,-12.11771
607,7588.510000,-12.18233
608,7588.511000,-12.13319
609,7588.512000,-12.12779
610,7588.513000,-12.13904
611,7588.514000,-12.13473
612,7588.515000,-12.13342
613,7588.516000,-12.1321
614,7588.517000,-12.13074
615,7588.518000,-12.12913
616,7588.519000,-12.12725
617,7588.520000,-12.12867
618,7588.521000,-12.13369
619,7588.522000,-12.12049
620,7588.523000,-12.08798
621,7588.524000,-12.14327
622,7588.525000,-12.17592
623,7588.526000,-12.04918
624,7588.527000,-12.14025
625,7588.528000,-12.11594
626,7588.529000,-12.11362
627,7588.530000,-12.11512
628,7588.531000,-12.12075
629,7588.532000,-12.10988
630,7588.533000,-12.08178
631,7588.534000,-12.1402
632,7588.535000,-12.09683
633,7588.536000,-12.10567
634,7588.537000,-12.10426
635,7588.538000,-12.10273
636,7588.539000,-12.10106
637,7588.540000,-12.09987
638,7588.541000,-12.09917
639,7588.542000,-12.09587
640,7588.543000,-12.09563
641,7588.544000,-12.09381
642,7588.545000,-12.09231
643,7588.546000,-12.0902
644,7588.547000,-12.08744
645,7588.548000,-12.08935
646,7588.549000,-12.09629
647,7588.550000,-12.08302
648,7588.551000,-12.04864
649,7588.552000,-12.12013
650,7588.553000,-12.06668
651,7588.554000,-12.08006
652,7588.555000,-12.08577
653,7588.556000,-12.07282
654,7588.557000,-12.0408
655,7588.558000,-12.10107
656,7588.559000,-12.10381
657,7588.560000,-12.03079
658,7588.561000,-12.05967
659,7588.562000,-12.09188
660,7588.563000,-12.0582
661,7588.564000,-12.06472
662,7588.565000,-12.06338
663,7588.566000,-12.0626
664,7588.567000,-12.06244
665,7588.568000,-12.05758
666,7588.569000,-12.04766
667,7588.570000,-12.05803
668,7588.571000,-12.0896
669,7588.572000,-12.01468
670,7588.573000,-12.06493
671,7588.574000,-12.05097
672,7588.575000,-12.04962
673,7588.576000,-12.04836
674,7588.577000,-12.04719
675,7588.578000,-12.04543
676,7588.579000,-12.04303
677,7588.580000,-12.04319
678,7588.581000,-12.04602
679,7588.582000,-12.03546
680,7588.583000,-12.04056
681,7588.584000,-12.03605
682,7588.585000,-12.03137
683,7588.586000,-12.04135
684,7588.587000,-12.06713
685,7588.588000,-12.02164
686,7588.589000,-11.90115
687,7588.590000,-12.13819
688,7588.591000,-12.11768
689,7588.592000,-11.88439
690,7588.593000,-12.07706
691,7588.594000,-12.02131
692,7588.595000,-11.99628
693,7588.596000,-12.05233
694,7588.597000,-12.01435
695,7588.598000,-12.02121
696,7588.599000,-12.01431
697,7588.600000,-12.00556
698,7588.601000,-11.99369
699,7588.602000,-12.00164
700,7588.603000,-12.0317
701,7588.604000,-12.02984
702,7588.605000,-11.99818
703,7588.606000,-11.99266
704,7588.607000,-12.00518
705,7588.608000,-12.00429
706,7588.609000,-11.99794
707,7588.610000,-11.99994
708,7588.611000,-12.00702
709,7588.612000,-11.99354
710,7588.613000,-11.95923
711,7588.614000,-12.03025
712,7588.615000,-11.97854
713,7588.616000,-11.99036
714,7588.617000,-11.99023
715,7588.618000,-11.98938
716,7588.619000,-11.98773
717,7588.620000,-11.98608
718,7588.621000,-11.98416
719,7588.622000,-11.98151
720,7588.623000,-11.97815
721,7588.624000,-11.98267
722,7588.625000,-11.99582
723,7588.626000,-11.96694
724,7588.627000,-11.94833
725,7588.628000,-11.99975
726,7588.629000,-12.02473
727,7588.630000,-11.91743
728,7588.631000,-11.9811
729,7588.632000,-11.98773
730,7588.633000,-11.96802
731,7588.634000,-11.97296
732,7588.635000,-11.97525
733,7588.636000,-11.9691
734,7588.637000,-11.95408
735,7588.638000,-11.98698
736,7588.639000,-11.98591
737,7588.640000,-11.96174
738,7588.641000,-11.89299
739,7588.642000,-12.03902
740,7588.643000,-11.9867
741,7588.644000,-11.91705
742,7588.645000,-11.98139
743,7588.646000,-11.964
744,7588.647000,-11.9608
745,7588.648000,-11.96264
746,7588.649000,-11.96968
747,7588.650000,-11.95143
748,7588.651000,-11.95584
749,7588.652000,-11.97928
750,7588.653000,-12.00856
751,7588.654000,-11.94381
752,7588.655000,-11.94974
753,7588.656000,-11.9332
754,7588.657000,-11.94991
755,7588.658000,-11.86219
756,7588.659000,-12.05768
757,7588.660000,-12.03506
758,7588.661000,-11.92772
759,7588.662000,-11.91313
760,7588.663000,-11.96271
761,7588.664000,-11.96716
762,7588.665000,-11.95488
763,7588.666000,-11.95579
764,7588.667000,-11.95715
765,7588.668000,-11.9567
766,7588.669000,-11.95666
767,7588.670000,-11.95662
768,7588.671000,-11.95658
769,7588.672000,-11.95656
770,7588.673000,-11.95656
771,7588.674000,-11.95545
772,7588.675000,-11.95313
773,7588.676000,-11.95888
774,7588.677000,-11.97328
775,7588.678000,-11.9512
776,7588.679000,-11.89092
777,7588.680000,-12.03034
778,7588.681000,-11.99274
779,7588.682000,-11.92876
780,7588.683000,-11.91006
781,7588.684000,-12.00108
782,7588.685000,-11.91318
783,7588.686000,-11.92665
784,7588.687000,-12.00329
785,7588.688000,-11.99575
786,7588.689000,-11.93247
787,7588.690000,-11.93806
788,7588.691000,-11.99846
789,7588.692000,-11.93883
790,7588.693000,-11.86381
791,7588.694000,-12.04167
792,7588.695000,-12.01257
793,7588.696000,-11.8669
794,7588.697000,-11.97186
795,7588.698000,-11.97207
796,7588.699000,-11.95219
797,7588.700000,-11.95833
798,7588.701000,-11.96065
799,7588.702000,-11.95476
800,7588.703000,-11.94004
801,7588.704000,-11.96318
802,7588.705000,-12.02602
803,7588.706000,-11.89527
804,7588.707000,-11.94064
805,7588.708000,-12.0052
806,7588.709000,-11.94653
807,7588.710000,-11.96126
808,7588.711000,-11.96135
809,7588.712000,-11.96135
810,7588.713000,-11.96117
811,7588.714000,-11.96147
812,7588.715000,-11.9623
813,7588.716000,-11.95871
814,7588.717000,-11.95039
815,7588.718000,-11.96049
816,7588.719000,-11.98983
817,7588.720000,-11.92237
818,7588.721000,-11.96813
819,7588.722000,-11.95739
820,7588.723000,-11.95992
821,7588.724000,-11.95432
822,7588.725000,-11.94021
823,7588.726000,-11.96969
824,7588.727000,-11.95076
825,7588.728000,-11.95812
826,7588.729000,-11.9616
827,7588.730000,-11.96546
828,7588.731000,-11.96968
829,7588.732000,-11.97612
830,7588.733000,-11.98474
831,7588.734000,-11.9816
832,7588.735000,-11.96578
833,7588.736000,-11.98904
834,7588.737000,-12.05224
835,7588.738000,-11.90494
836,7588.739000,-11.99818
837,7588.740000,-11.98114
838,7588.741000,-11.96649
839,7588.742000,-11.96948
840,7588.743000,-11.97822
841,7588.744000,-11.96664
842,7588.745000,-11.93474
843,7588.746000,-12.01487
844,7588.747000,-11.96612
845,7588.748000,-11.977
846,7588.749000,-11.96668
847,7588.750000,-11.99873
848,7588.751000,-11.97567
849,7588.752000,-11.98835
850,7588.753000,-12.00465
851,7588.754000,-11.9768
852,7588.755000,-11.9122
853,7588.756000,-12.05367
854,7588.757000,-12.02467
855,7588.758000,-11.93127
856,7588.759000,-11.94935
857,7588.760000,-12.04605
858,7588.761000,-11.96854
859,7588.762000,-11.98886
860,7588.763000,-11.9897
861,7588.764000,-11.99074
862,7588.765000,-11.99184
863,7588.766000,-11.99382
864,7588.767000,-11.9968
865,7588.768000,-11.9914
866,7588.769000,-11.97695
867,7588.770000,-12.00337
868,7588.771000,-12.07279
869,7588.772000,-11.93337
870,7588.773000,-11.94371
871,7588.774000,-12.07267
872,7588.775000,-12.03484
873,7588.776000,-11.9403
874,7588.777000,-12.02225
875,7588.778000,-12.00201
876,7588.779000,-12.00167
877,7588.780000,-12.00099
878,7588.781000,-12.00002
879,7588.782000,-11.99988
880,7588.783000,-12.00065
881,7588.784000,-12.0019
882,7588.785000,-12.00396
883,7588.786000,-12.00528
884,7588.787000,-12.00577
885,7588.788000,-12.00998
886,7588.789000,-12.0179
887,7588.790000,-12.00857
888,7588.791000,-12.01777
889,7588.792000,-12.01671
890,7588.793000,-12.01695
891,7588.794000,-12.0173
892,7588.795000,-12.01781
893,7588.796000,-12.01694
894,7588.797000,-12.01478
895,7588.798000,-12.02241
896,7588.799000,-12.04059
897,7588.800000,-12.02094
898,7588.801000,-11.96205
899,7588.802000,-12.09119
900,7588.803000,-12.06511
901,7588.804000,-11.93451
902,7588.805000,-12.00995
903,7588.806000,-12.00235
904,7588.807000,-12.05752
905,7588.808000,-12.08407
906,7588.809000,-12.08889
907,7588.810000,-12.05167
908,7588.811000,-11.95528
909,7588.812000,-11.95925
910,7588.813000,-12.06485
911,7588.814000,-12.08052
912,7588.815000,-12.03127
913,7588.816000,-12.02728
914,7588.817000,-12.04044
915,7588.818000,-12.0402
916,7588.819000,-12.03948
917,7588.820000,-12.04063
918,7588.821000,-12.04138
919,7588.822000,-12.04255
920,7588.823000,-12.04419
921,7588.824000,-12.04608
922,7588.825000,-12.04834
923,7588.826000,-12.05073
924,7588.827000,-12.05325
925,7588.828000,-12.05614
926,7588.829000,-12.05934
927,7588.830000,-12.06173
928,7588.831000,-12.06323
929,7588.832000,-12.06436
930,7588.833000,-12.0648
931,7588.834000,-12.06528
932,7588.835000,-12.06584
933,7588.836000,-12.06583
934,7588.837000,-12.06542
935,7588.838000,-12.06626
936,7588.839000,-12.06844
937,7588.840000,-12.06811
938,7588.841000,-12.06541
939,7588.842000,-12.07532
940,7588.843000,-12.0984
941,7588.844000,-12.05384
942,7588.845000,-12.08506
943,7588.846000,-12.08651
944,7588.847000,-12.10647
945,7588.848000,-12.07412
946,7588.849000,-12.0726
947,7588.850000,-12.1194
948,7588.851000,-12.08729
949,7588.852000,-12.09852
950,7588.853000,-12.10186
951,7588.854000,-12.10009
952,7588.855000,-12.09274
953,7588.856000,-12.11315
954,7588.857000,-12.16288
955,7588.858000,-12.07767
956,7588.859000,-12.0471
957,7588.860000,-12.2091
958,7588.861000,-12.09272
959,7588.862000,-12.12463
960,7588.863000,-12.1276
961,7588.864000,-12.13061
962,7588.865000,-12.13368
963,7588.866000,-12.13681
964,7588.867000,-12.13999
965,7588.868000,-12.14323
966,7588.869000,-12.14654
967,7588.870000,-12.14916
968,7588.871000,-12.15102
969,7588.872000,-12.15248
970,7588.873000,-12.15331
971,7588.874000,-12.15394
972,7588.875000,-12.15439
973,7588.876000,-12.15424
974,7588.877000,-12.15357
975,7588.878000,-12.15287
976,7588.879000,-12.15211
977,7588.880000,-12.15111
978,7588.881000,-12.14995
979,7588.882000,-12.14867
980,7588.883000,-12.14727
981,7588.884000,-12.146
982,7588.885000,-12.14491
983,7588.886000,-12.1417
984,7588.887000,-12.13622
985,7588.888000,-12.13422
986,7588.889000,-12.13556
987,7588.890000,-12.12929
988,7588.891000,-12.11581
