#HEADER
#TITLES
 , ,D-LX1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
110,7427.801000,-0.4122078
111,7427.802000,-0.3997395
112,7427.803000,-0.3764993
113,7427.804000,-0.4253286
114,7427.805000,-0.4047507
115,7427.806000,-0.4063993
116,7427.807000,-0.4195344
117,7427.808000,-0.4192597
118,7427.809000,-0.4161043
119,7427.810000,-0.4353636
120,7427.811000,-0.4391952
121,7427.812000,-0.4277566
122,7427.813000,-0.4443294
123,7427.814000,-0.446662
124,7427.815000,-0.4533935
125,7427.816000,-0.4548301
126,7427.817000,-0.4507335
127,7427.818000,-0.4751655
128,7427.819000,-0.4608134
129,7427.820000,-0.4779122
130,7427.821000,-0.4731661
131,7427.822000,-0.484797
132,7427.823000,-0.4865955
133,7427.824000,-0.4916169
134,7427.825000,-0.4945359
135,7427.826000,-0.5016333
136,7427.827000,-0.5129778
137,7427.828000,-0.493222
138,7427.829000,-0.506702
139,7427.830000,-0.512916
140,7427.831000,-0.5061646
141,7427.832000,-0.561372
142,7427.833000,-0.5789094
143,7427.834000,-0.5374178
144,7427.835000,-0.4884517
145,7427.836000,-0.5330213
146,7427.837000,-0.5543663
147,7427.838000,-0.5848023
148,7427.839000,-0.5917922
149,7427.840000,-0.535224
150,7427.841000,-0.5243552
151,7427.842000,-0.6272183
152,7427.843000,-0.5730067
153,7427.844000,-0.5990378
154,7427.845000,-0.5864236
155,7427.846000,-0.585236
156,7427.847000,-0.6334104
157,7427.848000,-0.5787416
158,7427.849000,-0.6141548
159,7427.850000,-0.6233143
160,7427.851000,-0.617668
161,7427.852000,-0.6252908
162,7427.853000,-0.6318172
163,7427.854000,-0.6336882
164,7427.855000,-0.6307524
165,7427.856000,-0.6546892
166,7427.857000,-0.6273687
167,7427.858000,-0.6687644
168,7427.859000,-0.642747
169,7427.860000,-0.6645878
170,7427.861000,-0.6578749
171,7427.862000,-0.6662157
172,7427.863000,-0.6766178
173,7427.864000,-0.6654657
174,7427.865000,-0.6762252
175,7427.866000,-0.6824175
176,7427.867000,-0.6822412
177,7427.868000,-0.6865143
178,7427.869000,-0.689889
179,7427.870000,-0.6926915
180,7427.871000,-0.6948595
181,7427.872000,-0.696365
182,7427.873000,-0.6970152
183,7427.874000,-0.7012805
184,7427.875000,-0.7042505
185,7427.876000,-0.7102014
186,7427.877000,-0.7180191
187,7427.878000,-0.6974647
188,7427.879000,-0.7193766
189,7427.880000,-0.7193956
190,7427.881000,-0.7227583
191,7427.882000,-0.7300847
192,7427.883000,-0.7410226
193,7427.884000,-0.7352051
194,7427.885000,-0.7369626
195,7427.886000,-0.7592456
196,7427.887000,-0.774777
197,7427.888000,-0.7351701
198,7427.889000,-0.7682339
199,7427.890000,-0.7638023
200,7427.891000,-0.7501287
201,7427.892000,-0.7760369
202,7427.893000,-0.7535724
203,7427.894000,-0.7643892
204,7427.895000,-0.7859896
205,7427.896000,-0.7507364
206,7427.897000,-0.7729656
207,7427.898000,-0.7877342
208,7427.899000,-0.7597167
209,7427.900000,-0.797156
210,7427.901000,-0.8015059
211,7427.902000,-0.7714257
212,7427.903000,-0.7992743
213,7427.904000,-0.7972309
214,7427.905000,-0.7967767
215,7427.906000,-0.7991265
216,7427.907000,-0.8019544
217,7427.908000,-0.8010687
218,7427.909000,-0.8192811
219,7427.910000,-0.7951345
220,7427.911000,-0.8134894
221,7427.912000,-0.810977
222,7427.913000,-0.8132693
223,7427.914000,-0.8201497
224,7427.915000,-0.8323506
225,7427.916000,-0.8232714
226,7427.917000,-0.8213367
227,7427.918000,-0.8593988
228,7427.919000,-0.8047671
229,7427.920000,-0.8538766
230,7427.921000,-0.8042058
231,7427.922000,-0.8383353
232,7427.923000,-0.9085959
233,7427.924000,-0.8389884
234,7427.925000,-0.819122
235,7427.926000,-0.8860573
236,7427.927000,-0.8601767
237,7427.928000,-0.8547708
238,7427.929000,-0.8567924
239,7427.930000,-0.8741633
240,7427.931000,-0.8697813
241,7427.932000,-0.8601999
242,7427.933000,-0.8696321
243,7427.934000,-0.8687183
244,7427.935000,-0.871187
245,7427.936000,-0.8754084
246,7427.937000,-0.8819162
247,7427.938000,-0.8828525
248,7427.939000,-0.8778872
249,7427.940000,-0.9014651
250,7427.941000,-0.8960927
251,7427.942000,-0.8981168
252,7427.943000,-0.8951774
253,7427.944000,-0.9169348
254,7427.945000,-0.933022
255,7427.946000,-0.8943521
256,7427.947000,-0.9061899
257,7427.948000,-0.9167485
258,7427.949000,-0.9055051
259,7427.950000,-0.9320933
260,7427.951000,-0.9133745
261,7427.952000,-0.9214581
262,7427.953000,-0.9321468
263,7427.954000,-0.922043
264,7427.955000,-0.916104
265,7427.956000,-0.9457684
266,7427.957000,-0.9337027
267,7427.958000,-0.9298066
268,7427.959000,-0.935905
269,7427.960000,-0.9404041
270,7427.961000,-0.953602
271,7427.962000,-0.9316543
272,7427.963000,-0.9439304
273,7427.964000,-0.9539303
274,7427.965000,-0.9470605
275,7427.966000,-0.9526317
276,7427.967000,-0.9582815
277,7427.968000,-0.956285
278,7427.969000,-0.9463538
279,7427.970000,-0.9781045
280,7427.971000,-0.9344535
281,7427.972000,-0.9838967
282,7427.973000,-0.9715945
283,7427.974000,-0.9542959
284,7427.975000,-0.9733206
285,7427.976000,-0.9735066
286,7427.977000,-0.9685761
287,7427.978000,-0.9756768
288,7427.979000,-0.990815
289,7427.980000,-0.9582505
290,7427.981000,-1.034083
291,7427.982000,-0.9461458
292,7427.983000,-0.969429
293,7427.984000,-1.022864
294,7427.985000,-1.015318
295,7427.986000,-0.9684258
296,7427.987000,-1.000972
297,7427.988000,-1.002405
298,7427.989000,-1.030974
299,7427.990000,-0.9880542
300,7427.991000,-1.010485
301,7427.992000,-1.025836
302,7427.993000,-1.015086
303,7427.994000,-1.021328
304,7427.995000,-1.023954
305,7427.996000,-1.029375
306,7427.997000,-1.037722
307,7427.998000,-1.029852
308,7427.999000,-1.043517
309,7428.000000,-1.027481
310,7428.001000,-1.044489
311,7428.002000,-1.031877
312,7428.003000,-1.065686
313,7428.004000,-1.064681
314,7428.005000,-1.049161
315,7428.006000,-1.050817
316,7428.007000,-1.065181
317,7428.008000,-1.072803
318,7428.009000,-1.078963
319,7428.010000,-1.079329
320,7428.011000,-1.070799
321,7428.012000,-1.068446
322,7428.013000,-1.071079
323,7428.014000,-1.110868
324,7428.015000,-1.084913
325,7428.016000,-1.084665
326,7428.017000,-1.123705
327,7428.018000,-1.075947
328,7428.019000,-1.107239
329,7428.020000,-1.113163
330,7428.021000,-1.106386
331,7428.022000,-1.115208
332,7428.023000,-1.128083
333,7428.024000,-1.108697
334,7428.025000,-1.124731
335,7428.026000,-1.128058
336,7428.027000,-1.1416
337,7428.028000,-1.130668
338,7428.029000,-1.140993
339,7428.030000,-1.143433
340,7428.031000,-1.152386
341,7428.032000,-1.151355
342,7428.033000,-1.140778
343,7428.034000,-1.175814
344,7428.035000,-1.159424
345,7428.036000,-1.166267
346,7428.037000,-1.173549
347,7428.038000,-1.175353
348,7428.039000,-1.174564
349,7428.040000,-1.188695
350,7428.041000,-1.185155
351,7428.042000,-1.190496
352,7428.043000,-1.193912
353,7428.044000,-1.197014
354,7428.045000,-1.19976
355,7428.046000,-1.204244
356,7428.047000,-1.210612
357,7428.048000,-1.210611
358,7428.049000,-1.204061
359,7428.050000,-1.231113
360,7428.051000,-1.231052
361,7428.052000,-1.215769
362,7428.053000,-1.192857
363,7428.054000,-1.278568
364,7428.055000,-1.246629
365,7428.056000,-1.192656
366,7428.057000,-1.25779
367,7428.058000,-1.247548
368,7428.059000,-1.238844
369,7428.060000,-1.254039
370,7428.061000,-1.291196
371,7428.062000,-1.2316
372,7428.063000,-1.215747
373,7428.064000,-1.32039
374,7428.065000,-1.268923
375,7428.066000,-1.250788
376,7428.067000,-1.279675
377,7428.068000,-1.27457
378,7428.069000,-1.275403
379,7428.070000,-1.279356
380,7428.071000,-1.286801
381,7428.072000,-1.296873
382,7428.073000,-1.310739
383,7428.074000,-1.302734
384,7428.075000,-1.282534
385,7428.076000,-1.284661
386,7428.077000,-1.311035
387,7428.078000,-1.323319
388,7428.079000,-1.314509
389,7428.080000,-1.311955
390,7428.081000,-1.330884
391,7428.082000,-1.324026
392,7428.083000,-1.302556
393,7428.084000,-1.360919
394,7428.085000,-1.319268
395,7428.086000,-1.340907
396,7428.087000,-1.3671
397,7428.088000,-1.322375
398,7428.089000,-1.341609
399,7428.090000,-1.367145
400,7428.091000,-1.360082
401,7428.092000,-1.352422
402,7428.093000,-1.381902
403,7428.094000,-1.365974
404,7428.095000,-1.32486
405,7428.096000,-1.420234
406,7428.097000,-1.369446
407,7428.098000,-1.364478
408,7428.099000,-1.390591
409,7428.100000,-1.396207
410,7428.101000,-1.408505
411,7428.102000,-1.378231
412,7428.103000,-1.390992
413,7428.104000,-1.411386
414,7428.105000,-1.402354
415,7428.106000,-1.409781
416,7428.107000,-1.411252
417,7428.108000,-1.413143
418,7428.109000,-1.414503
419,7428.110000,-1.420568
420,7428.111000,-1.432094
421,7428.112000,-1.418368
422,7428.113000,-1.41619
423,7428.114000,-1.446051
424,7428.115000,-1.42414
425,7428.116000,-1.434789
426,7428.117000,-1.446324
427,7428.118000,-1.424005
428,7428.119000,-1.466751
429,7428.120000,-1.422423
430,7428.121000,-1.452739
431,7428.122000,-1.44907
432,7428.123000,-1.454305
433,7428.124000,-1.449468
434,7428.125000,-1.454026
435,7428.126000,-1.459241
436,7428.127000,-1.459988
437,7428.128000,-1.463843
438,7428.129000,-1.467106
439,7428.130000,-1.468887
440,7428.131000,-1.468876
441,7428.132000,-1.457102
442,7428.133000,-1.458878
443,7428.134000,-1.460036
444,7428.135000,-1.494284
445,7428.136000,-1.494597
446,7428.137000,-1.470487
447,7428.138000,-1.468684
448,7428.139000,-1.482157
449,7428.140000,-1.48624
450,7428.141000,-1.48794
451,7428.142000,-1.478251
452,7428.143000,-1.499584
453,7428.144000,-1.487936
454,7428.145000,-1.522622
455,7428.146000,-1.490274
456,7428.147000,-1.479289
457,7428.148000,-1.51557
458,7428.149000,-1.502766
459,7428.150000,-1.518603
460,7428.151000,-1.499944
461,7428.152000,-1.513761
462,7428.153000,-1.501742
463,7428.154000,-1.500913
464,7428.155000,-1.497728
465,7428.156000,-1.493616
466,7428.157000,-1.513333
467,7428.158000,-1.470857
468,7428.159000,-1.462062
469,7428.160000,-1.520239
470,7428.161000,-1.52307
471,7428.162000,-1.527128
472,7428.163000,-1.482231
473,7428.164000,-1.490174
474,7428.165000,-1.543069
475,7428.166000,-1.573311
476,7428.167000,-1.52759
477,7428.168000,-1.444396
478,7428.169000,-1.410396
479,7428.170000,-1.439989
480,7428.171000,-1.527819
481,7428.172000,-1.550915
482,7428.173000,-1.501593
483,7428.174000,-1.532422
484,7428.175000,-1.619952
485,7428.176000,-1.654094
486,7428.177000,-1.595356
487,7428.178000,-1.591191
488,7428.179000,-1.559369
489,7428.180000,-1.467213
490,7428.181000,-1.352114
491,7428.182000,-1.397134
492,7428.183000,-1.572793
493,7428.184000,-1.635545
494,7428.185000,-1.596619
495,7428.186000,-1.570118
496,7428.187000,-1.507649
497,7428.188000,-1.456602
498,7428.189000,-1.44136
499,7428.190000,-1.414825
500,7428.191000,-1.397133
501,7428.192000,-1.413783
502,7428.193000,-1.466784
503,7428.194000,-1.58145
504,7428.195000,-1.769616
505,7428.196000,-1.893046
506,7428.197000,-1.910315
507,7428.198000,-1.848532
508,7428.199000,-1.648597
509,7428.200000,-1.459339
510,7428.201000,-1.268074
511,7428.202000,-1.138116
512,7428.203000,-1.107811
513,7428.204000,-1.184103
514,7428.205000,-1.333163
515,7428.206000,-1.495746
516,7428.207000,-1.621331
517,7428.208000,-1.758224
518,7428.209000,-1.886992
519,7428.210000,-1.903392
520,7428.211000,-1.812164
521,7428.212000,-1.664851
522,7428.213000,-1.4393
523,7428.214000,-1.320794
524,7428.215000,-1.330458
525,7428.216000,-1.37231
526,7428.217000,-1.499516
527,7428.218000,-1.59766
528,7428.219000,-1.659313
529,7428.220000,-1.611663
530,7428.221000,-1.549254
531,7428.222000,-1.51623
532,7428.223000,-1.5149
533,7428.224000,-1.554334
534,7428.225000,-1.560838
535,7428.226000,-1.475261
536,7428.227000,-1.500466
537,7428.228000,-1.536516
538,7428.229000,-1.513651
539,7428.230000,-1.527209
540,7428.231000,-1.52849
541,7428.232000,-1.54199
542,7428.233000,-1.566011
543,7428.234000,-1.541441
544,7428.235000,-1.560409
545,7428.236000,-1.550325
546,7428.237000,-1.539588
547,7428.238000,-1.526803
548,7428.239000,-1.511882
549,7428.240000,-1.51022
550,7428.241000,-1.524265
551,7428.242000,-1.505874
552,7428.243000,-1.553493
553,7428.244000,-1.549304
554,7428.245000,-1.523924
555,7428.246000,-1.52841
556,7428.247000,-1.556932
557,7428.248000,-1.514176
558,7428.249000,-1.518683
559,7428.250000,-1.529905
560,7428.251000,-1.507773
561,7428.252000,-1.509844
562,7428.253000,-1.488025
563,7428.254000,-1.498204
564,7428.255000,-1.533017
565,7428.256000,-1.504623
566,7428.257000,-1.532084
567,7428.258000,-1.559746
568,7428.259000,-1.544257
569,7428.260000,-1.556256
570,7428.261000,-1.568141
571,7428.262000,-1.530296
572,7428.263000,-1.523247
573,7428.264000,-1.513031
574,7428.265000,-1.469189
575,7428.266000,-1.463081
576,7428.267000,-1.47885
577,7428.268000,-1.498475
578,7428.269000,-1.52969
579,7428.270000,-1.56467
580,7428.271000,-1.537571
581,7428.272000,-1.52989
582,7428.273000,-1.503244
583,7428.274000,-1.492312
584,7428.275000,-1.496672
585,7428.276000,-1.486077
586,7428.277000,-1.465144
587,7428.278000,-1.467608
588,7428.279000,-1.491064
589,7428.280000,-1.533642
590,7428.281000,-1.551342
591,7428.282000,-1.481782
592,7428.283000,-1.53846
593,7428.284000,-1.547704
594,7428.285000,-1.52107
595,7428.286000,-1.517063
596,7428.287000,-1.505436
597,7428.288000,-1.479237
598,7428.289000,-1.460769
599,7428.290000,-1.439433
600,7428.291000,-1.43966
601,7428.292000,-1.491291
602,7428.293000,-1.545842
603,7428.294000,-1.480153
604,7428.295000,-1.495018
605,7428.296000,-1.535256
606,7428.297000,-1.459746
607,7428.298000,-1.479736
608,7428.299000,-1.486605
609,7428.300000,-1.464557
610,7428.301000,-1.486908
611,7428.302000,-1.479404
612,7428.303000,-1.466785
613,7428.304000,-1.468532
614,7428.305000,-1.483286
615,7428.306000,-1.482186
616,7428.307000,-1.468094
617,7428.308000,-1.471053
618,7428.309000,-1.487625
619,7428.310000,-1.434828
620,7428.311000,-1.4632
621,7428.312000,-1.46312
622,7428.313000,-1.456712
623,7428.314000,-1.458079
624,7428.315000,-1.457439
625,7428.316000,-1.45192
626,7428.317000,-1.448261
627,7428.318000,-1.452144
628,7428.319000,-1.445816
629,7428.320000,-1.442002
630,7428.321000,-1.443571
631,7428.322000,-1.439422
632,7428.323000,-1.432801
633,7428.324000,-1.436318
634,7428.325000,-1.450137
635,7428.326000,-1.415221
636,7428.327000,-1.417067
637,7428.328000,-1.442961
638,7428.329000,-1.416569
639,7428.330000,-1.421831
640,7428.331000,-1.424215
641,7428.332000,-1.415189
642,7428.333000,-1.394231
643,7428.334000,-1.433146
644,7428.335000,-1.401595
645,7428.336000,-1.406163
646,7428.337000,-1.403618
647,7428.338000,-1.401069
648,7428.339000,-1.398518
649,7428.340000,-1.395947
650,7428.341000,-1.393361
651,7428.342000,-1.390771
652,7428.343000,-1.388175
653,7428.344000,-1.385574
654,7428.345000,-1.38297
655,7428.346000,-1.380523
656,7428.347000,-1.378248
657,7428.348000,-1.374527
658,7428.349000,-1.369248
659,7428.350000,-1.370097
660,7428.351000,-1.377345
661,7428.352000,-1.354388
662,7428.353000,-1.36801
663,7428.354000,-1.363969
664,7428.355000,-1.327416
665,7428.356000,-1.384636
666,7428.357000,-1.347812
667,7428.358000,-1.344589
668,7428.359000,-1.330194
669,7428.360000,-1.353043
670,7428.361000,-1.364277
671,7428.362000,-1.304816
672,7428.363000,-1.357357
673,7428.364000,-1.322652
674,7428.365000,-1.318998
675,7428.366000,-1.341095
676,7428.367000,-1.317489
677,7428.368000,-1.32084
678,7428.369000,-1.318126
679,7428.370000,-1.313189
680,7428.371000,-1.31341
681,7428.372000,-1.311667
682,7428.373000,-1.310995
683,7428.374000,-1.3081
684,7428.375000,-1.302716
685,7428.376000,-1.296373
686,7428.377000,-1.288292
687,7428.378000,-1.298152
688,7428.379000,-1.327953
689,7428.380000,-1.337525
690,7428.381000,-1.329363
691,7428.382000,-1.320168
692,7428.383000,-1.301895
693,7428.384000,-1.30559
694,7428.385000,-1.313939
695,7428.386000,-1.317608
696,7428.387000,-1.314108
697,7428.388000,-1.307622
698,7428.389000,-1.293744
699,7428.390000,-1.288641
700,7428.391000,-1.292522
701,7428.392000,-1.289425
702,7428.393000,-1.295181
703,7428.394000,-1.290015
704,7428.395000,-1.294101
705,7428.396000,-1.294699
706,7428.397000,-1.297178
707,7428.398000,-1.296965
708,7428.399000,-1.294002
709,7428.400000,-1.298544
710,7428.401000,-1.310577
711,7428.402000,-1.284878
712,7428.403000,-1.267431
713,7428.404000,-1.326107
714,7428.405000,-1.274144
715,7428.406000,-1.296753
716,7428.407000,-1.287663
717,7428.408000,-1.289945
718,7428.409000,-1.290827
719,7428.410000,-1.289814
720,7428.411000,-1.286771
721,7428.412000,-1.290349
722,7428.413000,-1.300634
723,7428.414000,-1.276667
724,7428.415000,-1.300776
725,7428.416000,-1.285697
726,7428.417000,-1.298287
727,7428.418000,-1.290185
728,7428.419000,-1.28764
729,7428.420000,-1.292966
730,7428.421000,-1.291936
731,7428.422000,-1.294648
732,7428.423000,-1.295886
733,7428.424000,-1.296049
734,7428.425000,-1.294384
735,7428.426000,-1.30345
736,7428.427000,-1.291869
737,7428.428000,-1.287336
738,7428.429000,-1.278297
739,7428.430000,-1.286314
740,7428.431000,-1.313348
741,7428.432000,-1.314059
742,7428.433000,-1.29042
743,7428.434000,-1.28309
744,7428.435000,-1.284742
745,7428.436000,-1.301456
746,7428.437000,-1.318209
747,7428.438000,-1.270769
748,7428.439000,-1.284695
749,7428.440000,-1.316277
750,7428.441000,-1.300355
751,7428.442000,-1.291413
752,7428.443000,-1.297125
753,7428.444000,-1.289465
754,7428.445000,-1.282224
755,7428.446000,-1.287465
756,7428.447000,-1.306781
757,7428.448000,-1.314301
758,7428.449000,-1.312291
759,7428.450000,-1.256988
760,7428.451000,-1.326297
761,7428.452000,-1.282438
762,7428.453000,-1.269673
763,7428.454000,-1.323974
764,7428.455000,-1.290305
765,7428.456000,-1.300203
766,7428.457000,-1.303599
767,7428.458000,-1.314616
768,7428.459000,-1.303295
769,7428.460000,-1.253217
770,7428.461000,-1.311288
771,7428.462000,-1.31953
772,7428.463000,-1.297323
773,7428.464000,-1.30046
774,7428.465000,-1.308144
775,7428.466000,-1.29994
776,7428.467000,-1.309283
777,7428.468000,-1.308268
778,7428.469000,-1.306398
779,7428.470000,-1.316967
780,7428.471000,-1.299178
781,7428.472000,-1.316478
782,7428.473000,-1.321239
783,7428.474000,-1.309389
784,7428.475000,-1.312975
785,7428.476000,-1.316438
786,7428.477000,-1.316174
787,7428.478000,-1.310833
788,7428.479000,-1.33631
789,7428.480000,-1.325161
790,7428.481000,-1.290371
791,7428.482000,-1.346626
792,7428.483000,-1.340473
793,7428.484000,-1.303998
794,7428.485000,-1.34829
795,7428.486000,-1.327035
796,7428.487000,-1.321177
797,7428.488000,-1.336426
798,7428.489000,-1.329309
799,7428.490000,-1.319884
800,7428.491000,-1.339473
801,7428.492000,-1.371852
802,7428.493000,-1.299928
803,7428.494000,-1.346111
804,7428.495000,-1.363344
805,7428.496000,-1.307043
806,7428.497000,-1.349392
807,7428.498000,-1.339549
808,7428.499000,-1.340908
809,7428.500000,-1.341376
810,7428.501000,-1.341437
811,7428.502000,-1.34576
812,7428.503000,-1.31875
813,7428.504000,-1.362653
814,7428.505000,-1.346443
815,7428.506000,-1.331082
816,7428.507000,-1.347478
817,7428.508000,-1.343891
818,7428.509000,-1.343711
819,7428.510000,-1.345015
820,7428.511000,-1.341112
821,7428.512000,-1.346509
822,7428.513000,-1.35942
823,7428.514000,-1.335111
824,7428.515000,-1.326154
825,7428.516000,-1.368735
826,7428.517000,-1.343098
827,7428.518000,-1.339675
828,7428.519000,-1.349779
829,7428.520000,-1.344964
830,7428.521000,-1.337226
831,7428.522000,-1.353556
832,7428.523000,-1.354889
833,7428.524000,-1.336917
834,7428.525000,-1.345503
835,7428.526000,-1.353439
836,7428.527000,-1.345089
837,7428.528000,-1.343423
838,7428.529000,-1.341912
839,7428.530000,-1.343854
840,7428.531000,-1.351593
841,7428.532000,-1.357029
842,7428.533000,-1.355637
843,7428.534000,-1.37095
844,7428.535000,-1.321595
845,7428.536000,-1.327068
846,7428.537000,-1.359659
847,7428.538000,-1.358602
848,7428.539000,-1.34787
849,7428.540000,-1.34554
850,7428.541000,-1.348808
851,7428.542000,-1.347987
852,7428.543000,-1.34666
853,7428.544000,-1.347775
854,7428.545000,-1.350831
855,7428.546000,-1.344975
856,7428.547000,-1.343066
857,7428.548000,-1.353809
858,7428.549000,-1.335469
859,7428.550000,-1.355221
860,7428.551000,-1.343135
861,7428.552000,-1.346651
862,7428.553000,-1.347708
863,7428.554000,-1.345724
864,7428.555000,-1.340439
865,7428.556000,-1.345487
866,7428.557000,-1.361129
867,7428.558000,-1.324434
868,7428.559000,-1.352553
869,7428.560000,-1.35805
870,7428.561000,-1.363433
871,7428.562000,-1.355966
872,7428.563000,-1.328017
873,7428.564000,-1.336641
874,7428.565000,-1.369236
875,7428.566000,-1.351122
876,7428.567000,-1.349051
877,7428.568000,-1.360962
878,7428.569000,-1.342425
879,7428.570000,-1.365313
880,7428.571000,-1.352206
881,7428.572000,-1.356274
882,7428.573000,-1.356969
883,7428.574000,-1.357758
884,7428.575000,-1.358643
885,7428.576000,-1.359583
886,7428.577000,-1.360602
887,7428.578000,-1.361565
888,7428.579000,-1.362463
889,7428.580000,-1.363692
890,7428.581000,-1.36525
891,7428.582000,-1.3657
892,7428.583000,-1.365004
893,7428.584000,-1.37107
894,7428.585000,-1.369721
895,7428.586000,-1.370752
896,7428.587000,-1.369304
897,7428.588000,-1.36978
898,7428.589000,-1.363908
899,7428.590000,-1.372007
900,7428.591000,-1.38017
901,7428.592000,-1.379905
902,7428.593000,-1.367729
903,7428.594000,-1.372116
904,7428.595000,-1.384703
905,7428.596000,-1.360902
906,7428.597000,-1.409043
907,7428.598000,-1.351053
908,7428.599000,-1.376491
909,7428.600000,-1.3915
910,7428.601000,-1.379827
911,7428.602000,-1.379393
912,7428.603000,-1.384593
913,7428.604000,-1.381842
914,7428.605000,-1.376442
915,7428.606000,-1.389774
916,7428.607000,-1.387451
917,7428.608000,-1.390612
918,7428.609000,-1.388067
919,7428.610000,-1.385572
920,7428.611000,-1.381689
921,7428.612000,-1.393454
922,7428.613000,-1.422903
923,7428.614000,-1.36247
924,7428.615000,-1.380185
925,7428.616000,-1.413573
926,7428.617000,-1.397685
927,7428.618000,-1.378317
928,7428.619000,-1.397745
929,7428.620000,-1.390758
930,7428.621000,-1.384623
931,7428.622000,-1.395723
932,7428.623000,-1.376006
933,7428.624000,-1.395379
934,7428.625000,-1.408704
935,7428.626000,-1.368631
936,7428.627000,-1.399338
937,7428.628000,-1.39325
938,7428.629000,-1.394747
939,7428.630000,-1.39309
940,7428.631000,-1.387995
941,7428.632000,-1.383547
942,7428.633000,-1.37903
943,7428.634000,-1.362253
944,7428.635000,-1.332687
945,7428.636000,-1.358971
946,7428.637000,-1.341878
947,7428.638000,-1.303035
948,7428.639000,-1.350043
949,7428.640000,-1.367818
950,7428.641000,-1.40739
951,7428.642000,-1.417668
952,7428.643000,-1.395139
953,7428.644000,-1.387506
954,7428.645000,-1.338297
955,7428.646000,-1.320944
956,7428.647000,-1.324028
957,7428.648000,-1.318429
958,7428.649000,-1.331695
959,7428.650000,-1.322116
960,7428.651000,-1.308675
961,7428.652000,-1.337343
962,7428.653000,-1.334893
963,7428.654000,-1.320153
964,7428.655000,-1.310377
965,7428.656000,-1.333947
966,7428.657000,-1.32327
967,7428.658000,-1.286466
968,7428.659000,-1.309314
969,7428.660000,-1.302185
970,7428.661000,-1.303946
971,7428.662000,-1.29494
972,7428.663000,-1.274094
