#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
126,7427.817000,14.77545
127,7427.818000,14.69218
128,7427.819000,14.73054
129,7427.820000,14.76444
130,7427.821000,14.73671
131,7427.822000,14.7477
132,7427.823000,14.75113
133,7427.824000,14.75468
134,7427.825000,14.75831
135,7427.826000,14.76275
136,7427.827000,14.76807
137,7427.828000,14.76929
138,7427.829000,14.76616
139,7427.830000,14.7813
140,7427.831000,14.81549
141,7427.832000,14.75361
142,7427.833000,14.80478
143,7427.834000,14.79717
144,7427.835000,14.80009
145,7427.836000,14.81222
146,7427.837000,14.83432
147,7427.838000,14.80929
148,7427.839000,14.73449
149,7427.840000,14.89338
150,7427.841000,14.93611
151,7427.842000,14.70271
152,7427.843000,14.88931
153,7427.844000,14.85294
154,7427.845000,14.86343
155,7427.846000,14.86259
156,7427.847000,14.84985
157,7427.848000,14.88627
158,7427.849000,14.84415
159,7427.850000,14.87752
160,7427.851000,14.85414
161,7427.852000,14.85693
162,7427.853000,14.85634
163,7427.854000,14.83575
164,7427.855000,14.82694
165,7427.856000,14.82569
166,7427.857000,14.90109
167,7427.858000,14.73438
168,7427.859000,14.83856
169,7427.860000,14.79488
170,7427.861000,14.7665
171,7427.862000,14.7951
172,7427.863000,14.76906
173,7427.864000,14.77102
174,7427.865000,14.76504
175,7427.866000,14.78644
176,7427.867000,14.78586
177,7427.868000,14.78189
178,7427.869000,14.80249
179,7427.870000,14.80877
180,7427.871000,14.81562
181,7427.872000,14.82574
182,7427.873000,14.83828
183,7427.874000,14.83825
184,7427.875000,14.85431
185,7427.876000,14.87296
186,7427.877000,14.90489
187,7427.878000,14.88068
188,7427.879000,14.91043
189,7427.880000,14.91285
190,7427.881000,14.92338
191,7427.882000,14.90653
192,7427.883000,14.92039
193,7427.884000,14.91587
194,7427.885000,14.91271
195,7427.886000,14.90752
196,7427.887000,14.90008
197,7427.888000,14.91662
198,7427.889000,14.9157
199,7427.890000,14.90266
200,7427.891000,14.86174
201,7427.892000,14.92737
202,7427.893000,14.94183
203,7427.894000,14.82613
204,7427.895000,14.91284
205,7427.896000,14.88753
206,7427.897000,14.87806
207,7427.898000,14.89825
208,7427.899000,14.94947
209,7427.900000,14.85548
210,7427.901000,14.87437
211,7427.902000,14.96467
212,7427.903000,14.89711
213,7427.904000,14.91674
214,7427.905000,14.91826
215,7427.906000,14.92092
216,7427.907000,14.92491
217,7427.908000,14.92864
218,7427.909000,14.93263
219,7427.910000,14.93537
220,7427.911000,14.93657
221,7427.912000,14.93984
222,7427.913000,14.93973
223,7427.914000,14.94061
224,7427.915000,14.9408
225,7427.916000,14.94022
226,7427.917000,14.93888
227,7427.918000,14.93776
228,7427.919000,14.93686
229,7427.920000,14.93951
230,7427.921000,14.94633
231,7427.922000,14.93483
232,7427.923000,14.90397
233,7427.924000,14.96222
234,7427.925000,14.96417
235,7427.926000,14.89012
236,7427.927000,14.93453
237,7427.928000,14.9328
238,7427.929000,14.9667
239,7427.930000,14.88962
240,7427.931000,14.92749
241,7427.932000,14.93927
