#HEADER
#TITLES
 , ,CLD1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
118,7839.879000,0.07736111
119,7839.880000,0.0763979
120,7839.881000,0.0792942
121,7839.882000,0.07233715
122,7839.883000,0.05508041
123,7839.884000,0.08953094
124,7839.885000,0.06320286
125,7839.886000,0.0681448
126,7839.887000,0.06706619
127,7839.888000,0.06535625
128,7839.889000,0.06296444
129,7839.890000,0.06296349
130,7839.891000,0.06543827
131,7839.892000,0.05434608
132,7839.893000,0.06510735
133,7839.894000,0.05287933
134,7839.895000,0.06434727
135,7839.896000,0.05506039
136,7839.897000,0.03610897
137,7839.898000,0.07738113
138,7839.899000,0.02815723
139,7839.900000,0.06810951
140,7839.901000,0.04625225
141,7839.902000,0.04459858
142,7839.903000,0.02898693
143,7839.904000,0.04733658
144,7839.905000,0.1011734
145,7839.906000,-0.02360058
146,7839.907000,0.06084728
147,7839.908000,0.03985882
148,7839.909000,0.042202
149,7839.910000,0.03756905
150,7839.911000,0.02580547
151,7839.912000,0.05610847
152,7839.913000,-0.004756927
153,7839.914000,0.0669899
154,7839.915000,-0.00183773
155,7839.916000,0.02986622
156,7839.917000,0.08780384
157,7839.918000,-0.05570507
158,7839.919000,0.084692
159,7839.920000,-0.0164957
160,7839.921000,0.06190014
161,7839.922000,0.01616383
162,7839.923000,-0.06995869
163,7839.924000,0.1180172
164,7839.925000,-0.01536083
165,7839.926000,0.01312351
166,7839.927000,0.005737305
167,7839.928000,0.01243687
168,7839.929000,0.03385639
169,7839.930000,-0.01904678
170,7839.931000,0.01462173
171,7839.932000,0.006496429
172,7839.933000,0.01015854
173,7839.934000,0.001606941
174,7839.935000,-0.01970577
175,7839.936000,0.02321339
176,7839.937000,-0.009080887
177,7839.938000,-0.003772736
178,7839.939000,-0.007195473
179,7839.940000,-0.005979538
180,7839.941000,8.106232E-5
181,7839.942000,-0.01829052
182,7839.943000,-0.008070946
183,7839.944000,-0.01309776
184,7839.945000,-0.01585579
185,7839.946000,-0.01457214
186,7839.947000,-0.008935928
187,7839.948000,-0.02092838
188,7839.949000,-0.05132866
189,7839.950000,0.01102352
190,7839.951000,-0.03455925
191,7839.952000,-0.02849102
192,7839.953000,-0.03763199
193,7839.954000,-0.02959347
