Base,Target,Pearson,k,b,Length,Pearson(sub)
cegun,chilunxiang,-0.005356380434844361,0.04842877388000488,-0.02315166917610373,13424,0.576375528644911
cegun,dianjichui,0.016884435136837746,0.0260770320892334,-0.0026051985546563187,10951,0.3098716360541713
cegun,dianjiheng,0.0022786583108284136,-0.0130385160446167,0.0053441583354738725,6453,-0.06474804450708958
cegun,fuchen,-0.3347160056266551,0.12665987014770508,0.7755032470771569,3660,0.7953371832605228
cegun,hengjian,0.1639250461385463,0.0260770320892334,0.02821508606857471,8395,0.3817586805707617
cegun,hengxiang ,-0.1336898248882294,-0.4544854164123535,0.11281610417824538,3369,-0.9711667489663872
cegun,lingxing,0.3841869793603663,0.3166496753692627,0.11187420592033125,4716,0.9848232289152582
cegun,niuzhuan,0.3684741811505918,0.20302832126617432,0.24129319815101818,3881,0.9525135819910151
cegun,qianyin,0.7505106137245684,-0.029802322387695312,-1.2970947878650803,9339,-0.3497629863240759
cegun,zhidong,-0.7447741954524234,-0.07450580596923828,1.2009600176311301,8757,-0.6812747201452536
chilunxiang,cegun,-0.0053563804348416766,-0.17136335372924805,0.7720287443924307,3934,-0.7646174199208691
chilunxiang,dianjichui,-0.04720688495989606,0.06705522537231445,0.01447774143176192,10898,0.2995414803853921
chilunxiang,dianjiheng,0.01618355010684095,-0.04470348358154297,0.007176041082952353,6439,-0.09616267929203767
chilunxiang,fuchen,0.01452448779376236,0.48428773880004883,0.8095491679104119,3572,0.923534002907145
chilunxiang,hengjian,0.017004662917095226,-0.007450580596923828,0.03592986789805343,8161,-0.10120436133390674
chilunxiang,hengxiang ,0.049950771268159666,0.040978193283081055,-0.2622369968125123,3212,0.34616795774577214
chilunxiang,lingxing,0.04394545839273571,0.23096799850463867,0.03231216689426885,4516,0.8330237890054256
chilunxiang,niuzhuan,-0.037457453165301816,0.07450580596923828,0.10211108491935528,3565,0.4041857664703087
chilunxiang,qianyin,-0.013408889183470267,-0.059604644775390625,-1.268728900020784,9156,-0.41736697334087686
chilunxiang,zhidong,0.02137693514696543,-0.029802322387695312,1.2748830247473748,8117,-0.09837334624758959
dianjichui,cegun,0.01688443513684236,0.01862645149230957,0.6930033620387643,3888,0.22478289386582204
dianjichui,chilunxiang,-0.04720688495989666,0.003725290298461914,-0.007458779770335502,12826,0.051650853739531336
dianjichui,dianjiheng,0.7267266492075544,0.46566128730773926,0.021912886583040674,6813,0.8617144984524521
dianjichui,fuchen,-0.07237184877067068,-0.040978193283081055,0.744811330703923,3313,-0.3161388280306102
dianjichui,hengjian,-0.006774389737621646,0.01862645149230957,0.03124278258945925,8190,0.13321802530949345
dianjichui,hengxiang ,-0.2035022708437875,-0.19371509552001953,-0.24178787718344966,3191,-0.6739238882081388
dianjichui,lingxing,-0.03581602280537942,-0.003725290298461914,0.06871290531878652,4494,-0.06260269415901913
dianjichui,niuzhuan,0.02533546579700737,0.003725290298461914,0.11302807708360782,3550,0.11494395152951573
dianjichui,qianyin,-6.68881845079689E-4,-0.029802322387695312,-1.2449759472338213,9227,-0.07908111002965593
dianjichui,zhidong,0.10496199589881453,0.007450580596923828,1.260834586980147,8027,0.10794008908020553
dianjiheng,cegun,0.002278658310807097,0.003725290298461914,0.6957549829042533,3897,0.08657044071976788
dianjiheng,chilunxiang,0.016183550106838352,0.003725290298461914,-0.010819749297454061,12793,0.0574800522182585
dianjiheng,dianjichui,0.7267266492075544,-0.09313225746154785,0.00606689756322144,10794,-0.28268477386673535
dianjiheng,fuchen,-0.04367773831134354,-0.08568167686462402,0.7078093125888775,3454,-0.49156618928699186
dianjiheng,hengjian,0.009914526814455937,0.014901161193847656,0.03258678501191026,8178,0.1720115319657703
dianjiheng,hengxiang ,-0.02205025013664498,-0.1825392246246338,-0.26303499371324535,3226,-0.6896299752026294
dianjiheng,lingxing,0.0738021570223605,-0.003725290298461914,0.07150061804827278,4488,-0.11280261649305386
dianjiheng,niuzhuan,-0.13218707460681575,-0.014901161193847656,0.11273383977053617,3549,-0.03937801527479352
dianjiheng,qianyin,-0.0023460592009106195,-0.029802322387695312,-1.256037321879977,9214,-0.06635777299176976
dianjiheng,zhidong,0.0786367669496322,0.022351741790771484,1.2818414967477307,8081,0.15504753063650906
fuchen,cegun,-0.334716005626655,-0.1043081283569336,0.7521581237774981,4501,-0.8708228553690853
fuchen,chilunxiang,0.01452448779376632,-0.01862645149230957,0.0011328592686119365,13077,-0.22286144356187737
fuchen,dianjichui,-0.07237184877067081,-0.0260770320892334,0.013129224479493811,10853,-0.33828927272146864
fuchen,dianjiheng,-0.04367773831134416,-0.0260770320892334,0.006902174385741576,6482,-0.324759723327015
fuchen,hengjian,0.00778037087143709,-0.007450580596923828,0.024656448284936485,8179,-0.0837505256708998
