#HEADER
#TITLES
 , ,4-DCQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
444,7840.205000,-0.0925827
445,7840.206000,-0.1268082
446,7840.207000,-0.241127
447,7840.208000,-0.2396851
448,7840.209000,-0.1302414
449,7840.210000,-0.1158981
450,7840.211000,-0.1672745
451,7840.212000,-0.1722107
452,7840.213000,-0.1599503
453,7840.214000,-0.1613312
454,7840.215000,-0.1631927
455,7840.216000,-0.1631317
456,7840.217000,-0.1632233
457,7840.218000,-0.1631088
458,7840.219000,-0.1634979
459,7840.220000,-0.1638412
460,7840.221000,-0.1642609
461,7840.222000,-0.1644287
462,7840.223000,-0.1645584
463,7840.224000,-0.1648102
464,7840.225000,-0.1650772
465,7840.226000,-0.165329
466,7840.227000,-0.1655807
467,7840.228000,-0.1658325
468,7840.229000,-0.1660767
469,7840.230000,-0.1663361
470,7840.231000,-0.1665802
471,7840.232000,-0.1668167
472,7840.233000,-0.1670609
473,7840.234000,-0.1672897
474,7840.235000,-0.1675262
475,7840.236000,-0.1677628
476,7840.237000,-0.1679916
477,7840.238000,-0.1682281
478,7840.239000,-0.168457
479,7840.240000,-0.1686935
480,7840.241000,-0.1689224
481,7840.242000,-0.1691437
482,7840.243000,-0.1693802
483,7840.244000,-0.1696091
484,7840.245000,-0.1698151
485,7840.246000,-0.1700516
486,7840.247000,-0.1702881
487,7840.248000,-0.1705322
488,7840.249000,-0.1707764
489,7840.250000,-0.1710205
490,7840.251000,-0.1712646
491,7840.252000,-0.1715088
492,7840.253000,-0.1717758
493,7840.254000,-0.1720276
494,7840.255000,-0.1722717
495,7840.256000,-0.1725159
496,7840.257000,-0.17276
497,7840.258000,-0.1730194
498,7840.259000,-0.1732712
499,7840.260000,-0.1735153
500,7840.261000,-0.1737671
501,7840.262000,-0.1739883
502,7840.263000,-0.1741867
503,7840.264000,-0.1743622
504,7840.265000,-0.1745071
505,7840.266000,-0.1746521
506,7840.267000,-0.1747894
507,7840.268000,-0.1749039
508,7840.269000,-0.1749878
509,7840.270000,-0.1750793
510,7840.271000,-0.1751556
511,7840.272000,-0.1752472
512,7840.273000,-0.1753159
513,7840.274000,-0.1753616
514,7840.275000,-0.1753922
515,7840.276000,-0.175415
516,7840.277000,-0.1753998
517,7840.278000,-0.175415
518,7840.279000,-0.1754227
