#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
214,7620.856000,-0.7030232
215,7620.857000,-0.5809293
216,7620.858000,-0.5805166
217,7620.859000,-0.5723226
218,7620.860000,-0.5778691
219,7620.861000,-0.6107897
220,7620.862000,-0.6170424
221,7620.863000,-0.5989169
222,7620.864000,-0.5950928
223,7620.865000,-0.5963203
224,7620.866000,-0.5847346
225,7620.867000,-0.5641918
226,7620.868000,-0.5400724
227,7620.869000,-0.5096851
228,7620.870000,-0.4829237
229,7620.871000,-0.487269
230,7620.872000,-0.4884456
231,7620.873000,-0.5012645
232,7620.874000,-0.5094396
233,7620.875000,-0.5113904
234,7620.876000,-0.5227401
235,7620.877000,-0.5402914
236,7620.878000,-0.5446047
237,7620.879000,-0.5679083
238,7620.880000,-0.5836128
239,7620.881000,-0.6017534
240,7620.882000,-0.6231648
241,7620.883000,-0.6476695
242,7620.884000,-0.6739531
243,7620.885000,-0.7024671
244,7620.886000,-0.7241825
245,7620.887000,-0.7380552
246,7620.888000,-0.7513537
247,7620.889000,-0.7617139
248,7620.890000,-0.7221581
249,7620.891000,-0.6571364
250,7620.892000,-0.6289209
251,7620.893000,-0.6445649
252,7620.894000,-0.6613703
253,7620.895000,-0.6975854
254,7620.896000,-0.766046
255,7620.897000,-0.8668163
256,7620.898000,-0.922628
257,7620.899000,-0.8931018
258,7620.900000,-0.8355944
259,7620.901000,-0.7112956
260,7620.902000,-0.6709372
261,7620.903000,-0.7221467
262,7620.904000,-0.7497183
263,7620.905000,-0.8425099
264,7620.906000,-0.8417054
265,7620.907000,-0.7036077
266,7620.908000,-0.7771256
267,7620.909000,-0.8862373
268,7620.910000,-0.9103813
269,7620.911000,-0.9015999
270,7620.912000,-0.8937364
271,7620.913000,-0.8780149
272,7620.914000,-0.9615001
273,7620.915000,-0.9389405
274,7620.916000,-0.9576495
275,7620.917000,-0.969307
276,7620.918000,-1.018148
277,7620.919000,-1.03996
278,7620.920000,-1.021363
279,7620.921000,-1.072564
280,7620.922000,-1.086212
281,7620.923000,-1.107412
282,7620.924000,-1.131347
283,7620.925000,-1.158191
284,7620.926000,-1.175578
285,7620.927000,-1.183059
286,7620.928000,-1.249961
287,7620.929000,-1.250892
288,7620.930000,-1.28198
289,7620.931000,-1.301038
290,7620.932000,-1.344437
291,7620.933000,-1.413075
292,7620.934000,-1.352337
293,7620.935000,-1.427777
294,7620.936000,-1.416531
295,7620.937000,-1.403758
296,7620.938000,-1.428729
297,7620.939000,-1.413306
298,7620.940000,-1.396774
299,7620.941000,-1.423163
300,7620.942000,-1.337641
301,7620.943000,-1.378936
302,7620.944000,-1.358372
303,7620.945000,-1.351256
304,7620.946000,-1.339446
305,7620.947000,-1.322032
306,7620.948000,-1.304594
307,7620.949000,-1.285562
308,7620.950000,-1.252484
309,7620.951000,-1.20471
310,7620.952000,-1.142298
311,7620.953000,-1.061309
312,7620.954000,-0.993434
313,7620.955000,-0.9396789
314,7620.956000,-0.7764533
315,7620.957000,-0.7146533
316,7620.958000,-0.6762703
317,7620.959000,-0.7389106
318,7620.960000,-0.8306597
319,7620.961000,-0.9914474
320,7620.962000,-1.066852
321,7620.963000,-0.9585069
322,7620.964000,-0.8079605
323,7620.965000,-0.6112127
324,7620.966000,-0.4734436
325,7620.967000,-0.4012873
326,7620.968000,-0.3147937
327,7620.969000,-0.2388435
328,7620.970000,-0.184552
329,7620.971000,-0.2254769
330,7620.972000,-0.3093379
331,7620.973000,-0.4611006
332,7620.974000,-0.5320955
333,7620.975000,-0.5099665
334,7620.976000,-0.4787086
335,7620.977000,-0.4123405
336,7620.978000,-0.3966794
337,7620.979000,-0.44875
338,7620.980000,-0.4900885
339,7620.981000,-0.5452222
340,7620.982000,-0.5914065
341,7620.983000,-0.6190442
