#HEADER
#TITLES
 , ,4-DCQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
116,7620.758000,0.1148605
117,7620.759000,0.1118546
118,7620.760000,0.1100693
119,7620.761000,0.1089249
120,7620.762000,0.1067734
121,7620.763000,0.1040039
122,7620.764000,0.1009979
123,7620.765000,0.09754944
124,7620.766000,0.09378815
125,7620.767000,0.08973694
126,7620.768000,0.08518982
127,7620.769000,0.08016968
128,7620.770000,0.07489014
129,7620.771000,0.06934357
130,7620.772000,0.06340027
131,7620.773000,0.05712128
132,7620.774000,0.05182648
133,7620.775000,0.0476532
134,7620.776000,0.04401398
135,7620.777000,0.04129028
136,7620.778000,0.03865051
137,7620.779000,0.03609467
138,7620.780000,0.03436279
139,7620.781000,0.03331757
140,7620.782000,0.0319519
141,7620.783000,0.03029633
142,7620.784000,0.02873993
143,7620.785000,0.02706909
144,7620.786000,0.02607727
145,7620.787000,0.02585602
146,7620.788000,0.02579498
147,7620.789000,0.02611542
148,7620.790000,0.02392578
149,7620.791000,0.01889801
150,7620.792000,0.01251221
151,7620.793000,0.003936768
152,7620.794000,-0.005302429
153,7620.795000,-0.01512909
154,7620.796000,-0.02705383
155,7620.797000,-0.04080963
156,7620.798000,-0.05409241
157,7620.799000,-0.06692505
158,7620.800000,-0.08026886
159,7620.801000,-0.09355927
160,7620.802000,-0.1086121
161,7620.803000,-0.1255722
162,7620.804000,-0.1430969
163,7620.805000,-0.1616211
164,7620.806000,-0.170311
165,7620.807000,-0.1679153
166,7620.808000,-0.1598358
167,7620.809000,-0.1428757
168,7620.810000,-0.1229782
169,7620.811000,-0.1004028
170,7620.812000,-0.06925964
171,7620.813000,-0.03057861
172,7620.814000,-0.009872437
173,7620.815000,-0.00869751
174,7620.816000,-0.01558685
175,7620.817000,-0.03746033
176,7620.818000,-0.0578537
177,7620.819000,-0.07585144
178,7620.820000,-0.105751
179,7620.821000,-0.1442032
180,7620.822000,-0.1656723
181,7620.823000,-0.1695786
182,7620.824000,-0.1658936
183,7620.825000,-0.1479721
184,7620.826000,-0.1344757
185,7620.827000,-0.1263199
186,7620.828000,-0.1085434
187,7620.829000,-0.0850296
188,7620.830000,-0.06952667
189,7620.831000,-0.06150818
190,7620.832000,-0.05708313
