#HEADER
#TITLES
 , ,CLD1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
221,7620.863000,-0.03913379
222,7620.864000,-0.04041553
223,7620.865000,-0.0417068
224,7620.866000,-0.04302406
225,7620.867000,-0.04436898
226,7620.868000,-0.0457294
227,7620.869000,-0.04710817
228,7620.870000,-0.04839706
229,7620.871000,-0.04958224
230,7620.872000,-0.05066991
231,7620.873000,-0.05162263
232,7620.874000,-0.05301785
233,7620.875000,-0.05489254
234,7620.876000,-0.05405784
235,7620.877000,-0.05036664
236,7620.878000,-0.06109309
237,7620.879000,-0.06751585
238,7620.880000,-0.05088663
239,7620.881000,-0.03574657
240,7620.882000,-0.08154058
241,7620.883000,-0.07416129
242,7620.884000,-0.03703618
243,7620.885000,-0.06876183
244,7620.886000,-0.06165099
245,7620.887000,-0.06217551
246,7620.888000,-0.06267476
247,7620.889000,-0.06316972
248,7620.890000,-0.06341577
249,7620.891000,-0.06339216
250,7620.892000,-0.06323576
251,7620.893000,-0.06286144
252,7620.894000,-0.06346416
253,7620.895000,-0.06515312
254,7620.896000,-0.07376981
255,7620.897000,-0.090312
256,7620.898000,-0.07310796
257,7620.899000,-0.02007008
258,7620.900000,-0.09865642
259,7620.901000,-0.01132846
260,7620.902000,-0.04679084
261,7620.903000,-0.1119828
262,7620.904000,-0.1111012
263,7620.905000,-0.04856873
264,7620.906000,-0.0402329
265,7620.907000,-0.06939864
266,7620.908000,-0.07218313
267,7620.909000,-0.06515884
268,7620.910000,-0.06615138
269,7620.911000,-0.06779027
270,7620.912000,-0.06858706
271,7620.913000,-0.06994057
272,7620.914000,-0.06762052
273,7620.915000,-0.06125379
274,7620.916000,-0.05282187
275,7620.917000,-0.04113173
276,7620.918000,-0.04694128
277,7620.919000,-0.07223558
278,7620.920000,-0.1058848
279,7620.921000,-0.1536503
280,7620.922000,-0.1155002
281,7620.923000,0.01861358
282,7620.924000,0.04788208
283,7620.925000,-0.01481295
284,7620.926000,-0.1063869
285,7620.927000,-0.1183083
286,7620.928000,-0.1192415
287,7620.929000,-0.03594184
288,7620.930000,-0.02137637
289,7620.931000,-0.06386352
290,7620.932000,-0.06782126
291,7620.933000,-0.05627203
292,7620.934000,-0.05665374
293,7620.935000,-0.05754662
294,7620.936000,-0.05682302
295,7620.937000,-0.05651927
296,7620.938000,-0.0562439
297,7620.939000,-0.05599117
298,7620.940000,-0.05582476
299,7620.941000,-0.0557313
300,7620.942000,-0.05560327
301,7620.943000,-0.05545402
302,7620.944000,-0.05534244
303,7620.945000,-0.05522585
304,7620.946000,-0.05517101
305,7620.947000,-0.05518508
306,7620.948000,-0.05523252
307,7620.949000,-0.05532813
308,7620.950000,-0.05540776
309,7620.951000,-0.05540395
310,7620.952000,-0.05541635
311,7620.953000,-0.05543184
312,7620.954000,-0.05544186
313,7620.955000,-0.05546927
314,7620.956000,-0.05546927
315,7620.957000,-0.05547762
316,7620.958000,-0.0556047
317,7620.959000,-0.05570388
318,7620.960000,-0.05584955
319,7620.961000,-0.05614138
320,7620.962000,-0.05642843
321,7620.963000,-0.05662322
322,7620.964000,-0.0569365
323,7620.965000,-0.05726218
324,7620.966000,-0.05750275
325,7620.967000,-0.05765176
326,7620.968000,-0.05775404
327,7620.969000,-0.0577817
328,7620.970000,-0.05781579
329,7620.971000,-0.05783582
330,7620.972000,-0.05777383
331,7620.973000,-0.05770755
332,7620.974000,-0.05762339
333,7620.975000,-0.05755877
334,7620.976000,-0.05748105
335,7620.977000,-0.05740499
336,7620.978000,-0.05727196
337,7620.979000,-0.05707955
338,7620.980000,-0.05687022
339,7620.981000,-0.05663061
340,7620.982000,-0.0564549
341,7620.983000,-0.05634975
342,7620.984000,-0.05625606
343,7620.985000,-0.05619788
344,7620.986000,-0.05632949
345,7620.987000,-0.05669498
346,7620.988000,-0.05550051
347,7620.989000,-0.05256772
348,7620.990000,-0.0566504
349,7620.991000,-0.06810474
350,7620.992000,-0.04225135
351,7620.993000,-0.06023026
352,7620.994000,-0.05571747
353,7620.995000,-0.05564523
354,7620.996000,-0.05555582
355,7620.997000,-0.05546331
356,7620.998000,-0.05535126
357,7620.999000,-0.05520797
358,7621.000000,-0.05505633
359,7621.001000,-0.05488777
360,7621.002000,-0.05470347
361,7621.003000,-0.05450368
362,7621.004000,-0.05428243
363,7621.005000,-0.054039
364,7621.006000,-0.05338955
365,7621.007000,-0.05229235
366,7621.008000,-0.05092645
367,7621.009000,-0.04917884
368,7621.010000,-0.05090117
369,7621.011000,-0.05647326
370,7621.012000,-0.06398225
371,7621.013000,-0.07452369
372,7621.014000,-0.06960607
373,7621.015000,-0.04743195
374,7621.016000,-0.01769567
375,7621.017000,0.02477074
376,7621.018000,-0.01279092
377,7621.019000,-0.1396205
378,7621.020000,-0.1374259
379,7621.021000,-0.01481199
380,7621.022000,0.001880407
381,7621.023000,-0.05469561
382,7621.024000,-0.05900764
383,7621.025000,-0.04344893
384,7621.026000,-0.04799628
385,7621.027000,-0.05849504
386,7621.028000,-0.0449059
387,7621.029000,-0.008775711
388,7621.030000,-0.08792257
389,7621.031000,-0.03159666
390,7621.032000,-0.04481196
391,7621.033000,-0.04442191
392,7621.034000,-0.04402947
393,7621.035000,-0.04363513
394,7621.036000,-0.04325962
395,7621.037000,-0.04289937
396,7621.038000,-0.04252934
397,7621.039000,-0.04214621
398,7621.040000,-0.04162049
399,7621.041000,-0.04093003
400,7621.042000,-0.04135513
401,7621.043000,-0.04299784
402,7621.044000,-0.03987479
403,7621.045000,-0.03174925
404,7621.046000,-0.04873633
405,7621.047000,-0.0361197
406,7621.048000,-0.0386858
407,7621.049000,-0.03826237
408,7621.050000,-0.03783369
409,7621.051000,-0.03740191
410,7621.052000,-0.03695655
411,7621.053000,-0.03649855
412,7621.054000,-0.03605175
413,7621.055000,-0.03561759
414,7621.056000,-0.03518534
415,7621.057000,-0.03476071
416,7621.058000,-0.03432703
417,7621.059000,-0.03388286
418,7621.060000,-0.03344178
419,7621.061000,-0.0329988
420,7621.062000,-0.03254437
421,7621.063000,-0.03207803
422,7621.064000,-0.03160262
423,7621.065000,-0.03111458
424,7621.066000,-0.03062415
425,7621.067000,-0.03013086
426,7621.068000,-0.02962828
427,7621.069000,-0.02911806
428,7621.070000,-0.0286026
429,7621.071000,-0.02808142
430,7621.072000,-0.02755451
431,7621.073000,-0.02702236
432,7621.074000,-0.02648067
433,7621.075000,-0.02592945
434,7621.076000,-0.02537131
435,7621.077000,-0.02480483
436,7621.078000,-0.02424192
437,7621.079000,-0.02368546
438,7621.080000,-0.02332616
439,7621.081000,-0.02318883
440,7621.082000,-0.02143312
441,7621.083000,-0.01793599
442,7621.084000,-0.02141047
443,7621.085000,-0.03216863
444,7621.086000,-0.006329298
445,7621.087000,-0.02349687
446,7621.088000,-0.01858568
447,7621.089000,-0.01799202
448,7621.090000,-0.01739836
449,7621.091000,-0.01680517
450,7621.092000,-0.01620603
451,7621.093000,-0.01560235
452,7621.094000,-0.01499557
453,7621.095000,-0.01438355
454,7621.096000,-0.01376772
455,7621.097000,-0.01314807
456,7621.098000,-0.01252317
457,7621.099000,-0.01189351
458,7621.100000,-0.01125884
459,7621.101000,-0.01061916
460,7621.102000,-0.009976625
461,7621.103000,-0.00933075
462,7621.104000,-0.008681536
463,7621.105000,-0.00802803
464,7621.106000,-0.007369995
465,7621.107000,-0.006706715
466,7621.108000,-0.006039619
467,7621.109000,-0.005367279
468,7621.110000,-0.004688263
469,7621.111000,-0.004003763
470,7621.112000,-0.003317118
471,7621.113000,-0.002628803
472,7621.114000,-0.001941919
473,7621.115000,-0.001247168
474,7621.116000,-5.319118E-4
475,7621.117000,2.069473E-4
476,7621.118000,9.765625E-4
477,7621.119000,0.00173068
478,7621.120000,0.002419233
479,7621.121000,0.003095627
480,7621.122000,0.00380826
481,7621.123000,0.004587889
482,7621.124000,0.005369425
483,7621.125000,0.006159544
484,7621.126000,0.006861925
485,7621.127000,0.007508755
486,7621.128000,0.008154869
487,7621.129000,0.008757591
488,7621.130000,0.009328365
489,7621.131000,0.009911776
490,7621.132000,0.01048589
491,7621.133000,0.01094317
492,7621.134000,0.01141667
493,7621.135000,0.01195335
494,7621.136000,0.0124588
495,7621.137000,0.01299524
496,7621.138000,0.01336837
497,7621.139000,0.01348138
498,7621.140000,0.01336241
499,7621.141000,0.01291418
500,7621.142000,0.01377726
501,7621.143000,0.01648927
502,7621.144000,0.02030349
503,7621.145000,0.02515388
504,7621.146000,0.02558875
505,7621.147000,0.02090573
506,7621.148000,0.002194166
507,7621.149000,-0.03312731
508,7621.150000,0.02189708
509,7621.151000,0.05019784
510,7621.152000,0.05638719
511,7621.153000,0.004071712
512,7621.154000,-0.002793074
513,7621.155000,0.0219295
514,7621.156000,0.02452445
515,7621.157000,0.0187211
516,7621.158000,0.01947522
517,7621.159000,0.02044702
518,7621.160000,0.02050972
519,7621.161000,0.02076817
520,7621.162000,0.0210197
521,7621.163000,0.02124929
522,7621.164000,0.02146268
523,7621.165000,0.02170062
524,7621.166000,0.02190089
525,7621.167000,0.02206397
526,7621.168000,0.02226782
527,7621.169000,0.02249122
528,7621.170000,0.02277565
529,7621.171000,0.02298713
530,7621.172000,0.02306628
531,7621.173000,0.02312875
532,7621.174000,0.023278
533,7621.175000,0.02346277
534,7621.176000,0.02351642
535,7621.177000,0.02353835
536,7621.178000,0.02356243
537,7621.179000,0.02356791
538,7621.180000,0.02353859
539,7621.181000,0.02347946
540,7621.182000,0.02341747
541,7621.183000,0.02335191
542,7621.184000,0.02327204
543,7621.185000,0.02318382
544,7621.186000,0.02306557
545,7621.187000,0.02291822
546,7621.188000,0.02275777
547,7621.189000,0.0225811
548,7621.190000,0.02241993
549,7621.191000,0.02228141
550,7621.192000,0.02214503
551,7621.193000,0.02202296
552,7621.194000,0.02190042
553,7621.195000,0.02177668
554,7621.196000,0.02166772
555,7621.197000,0.02157187
556,7621.198000,0.0214591
557,7621.199000,0.02133083
558,7621.200000,0.02120066
559,7621.201000,0.02106357
560,7621.202000,0.02094221
561,7621.203000,0.02083349
562,7621.204000,0.02071476
563,7621.205000,0.02062058
564,7621.206000,0.02051759
565,7621.207000,0.02037525
566,7621.208000,0.02025104
567,7621.209000,0.02011561
568,7621.210000,0.01998019
569,7621.211000,0.01984668
570,7621.212000,0.01970792
571,7621.213000,0.01956606
572,7621.214000,0.01944017
573,7621.215000,0.01933193
574,7621.216000,0.01923227
575,7621.217000,0.01914811
576,7621.218000,0.01906586
577,7621.219000,0.01898408
578,7621.220000,0.01891017
579,7621.221000,0.01883864
580,7621.222000,0.01873517
581,7621.223000,0.01860237
582,7621.224000,0.01845813
583,7621.225000,0.0182662
584,7621.226000,0.01866436
585,7621.227000,0.01969862
586,7621.228000,0.02107978
587,7621.229000,0.02298284
588,7621.230000,0.01924872
589,7621.231000,0.009260654
590,7621.232000,-0.003933907
591,7621.233000,-0.02208734
592,7621.234000,-0.01239133
593,7621.235000,0.02836251
594,7621.236000,0.07919598
595,7621.237000,0.1489091
596,7621.238000,0.1080754
597,7621.239000,-0.05735087
598,7621.240000,-0.1850188
599,7621.241000,-0.264605
600,7621.242000,0.2324908
601,7621.243000,0.1220129
602,7621.244000,0.1077449
603,7621.245000,-0.01225543
604,7621.246000,-0.06330156
605,7621.247000,5.15461E-4
606,7621.248000,0.009935617
607,7621.249000,0.01347375
608,7621.250000,0.01860738
609,7621.251000,0.008349419
610,7621.252000,0.005963087
611,7621.253000,0.00848484
612,7621.254000,0.007784367
613,7621.255000,0.00709939
614,7621.256000,0.007492304
615,7621.257000,0.008467913
616,7621.258000,0.005221367
617,7621.259000,-0.002548695
618,7621.260000,0.008031368
619,7621.261000,0.03776574
620,7621.262000,-0.0282855
621,7621.263000,0.0182631
622,7621.264000,0.007083416
623,7621.265000,0.00722909
624,7621.266000,0.007477522
625,7621.267000,0.00780654
626,7621.268000,0.008157015
627,7621.269000,0.008616924
628,7621.270000,0.009016037
629,7621.271000,0.009385109
630,7621.272000,0.009768486
631,7621.273000,0.01014066
632,7621.274000,0.01051712
633,7621.275000,0.0109005
634,7621.276000,0.01147652
635,7621.277000,0.01226807
636,7621.278000,0.01227355
637,7621.279000,0.01146054
638,7621.280000,0.01524878
639,7621.281000,0.01377535
640,7621.282000,0.01507163
641,7621.283000,0.01582956
642,7621.284000,0.01662207
643,7621.285000,0.01742625
644,7621.286000,0.01814938
645,7621.287000,0.01891184
646,7621.288000,0.01972985
647,7621.289000,0.02049017
648,7621.290000,0.0209229
649,7621.291000,0.0210495
650,7621.292000,0.02350187
651,7621.293000,0.02842712
652,7621.294000,0.02339745
653,7621.295000,0.007977962
654,7621.296000,0.04492116
655,7621.297000,0.02037692
656,7621.298000,0.02744198
657,7621.299000,0.02822208
658,7621.300000,0.02902627
659,7621.301000,0.02974629
660,7621.302000,0.03063345
661,7621.303000,0.03163028
662,7621.304000,0.03264308
663,7621.305000,0.03371382
664,7621.306000,0.0348103
665,7621.307000,0.0359273
666,7621.308000,0.03711081
667,7621.309000,0.03835464
668,7621.310000,0.0395844
669,7621.311000,0.04081011
670,7621.312000,0.04205942
671,7621.313000,0.04330063
672,7621.314000,0.04460025
673,7621.315000,0.04595232
674,7621.316000,0.04732227
675,7621.317000,0.04872155
676,7621.318000,0.05005336
677,7621.319000,0.05130434
678,7621.320000,0.05252719
679,7621.321000,0.05369353
680,7621.322000,0.0548501
681,7621.323000,0.05599928
682,7621.324000,0.05709147
683,7621.325000,0.05813479
684,7621.326000,0.05921125
685,7621.327000,0.06032062
686,7621.328000,0.06142735
687,7621.329000,0.06255007
688,7621.330000,0.06362581
689,7621.331000,0.06464911
690,7621.332000,0.06566596
691,7621.333000,0.0666616
692,7621.334000,0.06768894
693,7621.335000,0.06875753
694,7621.336000,0.06983113
695,7621.337000,0.070925
696,7621.338000,0.07201791
697,7621.339000,0.07310748
698,7621.340000,0.07421851
699,7621.341000,0.07534695
700,7621.342000,0.07643414
701,7621.343000,0.0774796
702,7621.344000,0.07850766
703,7621.345000,0.07950425
704,7621.346000,0.08050823
705,7621.347000,0.0815227
706,7621.348000,0.08251548
707,7621.349000,0.08349562
708,7621.350000,0.08455086
709,7621.351000,0.08568764
710,7621.352000,0.08686948
711,7621.353000,0.08812189
712,7621.354000,0.0893867
713,7621.355000,0.09065819
714,7621.356000,0.09198618
715,7621.357000,0.09337497
716,7621.358000,0.09475327
717,7621.359000,0.09613299
718,7621.360000,0.09753156
719,7621.361000,0.0989368
720,7621.362000,0.1003945
721,7621.363000,0.1019087
722,7621.364000,0.1034472
723,7621.365000,0.1050215
724,7621.366000,0.1065598
725,7621.367000,0.108053
726,7621.368000,0.1095428
727,7621.369000,0.1110091
728,7621.370000,0.1124861
729,7621.371000,0.1139753
730,7621.372000,0.1154392
731,7621.373000,0.1168835
732,7621.374000,0.1183708
733,7621.375000,0.1199093
734,7621.376000,0.1214809
735,7621.377000,0.1231062
736,7621.378000,0.1247442
737,7621.379000,0.126354
738,7621.380000,0.1279299
739,7621.381000,0.1294968
740,7621.382000,0.1307447
741,7621.383000,0.131701
742,7621.384000,0.1324835
743,7621.385000,0.1329665
744,7621.386000,0.1332798
745,7621.387000,0.1334889
746,7621.388000,0.1334474
747,7621.389000,0.1331611
748,7621.390000,0.1328473
749,7621.391000,0.1325045
750,7621.392000,0.1320398
751,7621.393000,0.1315153
752,7621.394000,0.1308939
753,7621.395000,0.1301129
754,7621.396000,0.126339
755,7621.397000,0.1193616
756,7621.398000,0.1341877
757,7621.399000,0.1724536
758,7621.400000,0.09945726
759,7621.401000,-0.03224611
760,7621.402000,0.2414403
761,7621.403000,0.278826
762,7621.404000,-0.1044228
763,7621.405000,0.1857011
764,7621.406000,0.1153698
765,7621.407000,0.1112468
766,7621.408000,0.1095264
767,7621.409000,0.1070766
768,7621.410000,0.1038342
769,7621.411000,0.09977984
770,7621.412000,0.1013303
771,7621.413000,0.1089354
772,7621.414000,0.09083676
773,7621.415000,0.0458293
774,7621.416000,0.1338747
775,7621.417000,0.08252645
776,7621.418000,0.06684184
777,7621.419000,0.08609128
778,7621.420000,0.07461643
779,7621.421000,0.06194139
780,7621.422000,0.07966518
781,7621.423000,0.06134009
782,7621.424000,0.06135678
783,7621.425000,0.05766845
784,7621.426000,0.0539186
785,7621.427000,0.05013132
786,7621.428000,0.04625654
787,7621.429000,0.04231238
788,7621.430000,0.03814435
789,7621.431000,0.03371739
790,7621.432000,0.02912521
791,7621.433000,0.02433777
792,7621.434000,0.01942158
793,7621.435000,0.01436329
794,7621.436000,0.009111643
795,7621.437000,0.003663778
796,7621.438000,-0.001850367
797,7621.439000,-0.007426739
798,7621.440000,-0.01311827
799,7621.441000,-0.0188911
800,7621.442000,-0.02484179
801,7621.443000,-0.03099346
802,7621.444000,-0.03729081
803,7621.445000,-0.04373169
804,7621.446000,-0.04945731
805,7621.447000,-0.05439401
806,7621.448000,-0.05612731
807,7621.449000,-0.05411553
808,7621.450000,-0.06805754
809,7621.451000,-0.09896564
810,7621.452000,-0.05289149
811,7621.453000,-0.00459075
812,7621.454000,-0.150363
813,7621.455000,-0.05081224
814,7621.456000,-0.0718112
815,7621.457000,-0.07702589
816,7621.458000,-0.07667089
817,7621.459000,-0.07654405
818,7621.460000,-0.07612753
819,7621.461000,-0.07527137
820,7621.462000,-0.07465219
821,7621.463000,-0.07437301
822,7621.464000,-0.07400036
823,7621.465000,-0.07373071
824,7621.466000,-0.07326412
825,7621.467000,-0.07256436
826,7621.468000,-0.07195592
827,7621.469000,-0.0713768
828,7621.470000,-0.07015514
829,7621.471000,-0.06827521
830,7621.472000,-0.06602049
831,7621.473000,-0.06321812
832,7621.474000,-0.06034279
833,7621.475000,-0.05742311
834,7621.476000,-0.05408072
835,7621.477000,-0.05041742
836,7621.478000,-0.0472343
837,7621.479000,-0.04456592
838,7621.480000,-0.04210949
839,7621.481000,-0.04008222
840,7621.482000,-0.03793001
841,7621.483000,-0.03563619
842,7621.484000,-0.033674
843,7621.485000,-0.03193641
844,7621.486000,-0.02998257
845,7621.487000,-0.02783847
846,7621.488000,-0.02565241
847,7621.489000,-0.0233252
848,7621.490000,-0.0212543
849,7621.491000,-0.01946735
850,7621.492000,-0.01769114
851,7621.493000,-0.01602006
852,7621.494000,-0.01377559
853,7621.495000,-0.01086617
854,7621.496000,-0.007683277
855,7621.497000,-0.004029512
856,7621.498000,-2.381802E-4
857,7621.499000,0.003664017
858,7621.500000,0.008020401
859,7621.501000,0.01276731
860,7621.502000,0.017313
861,7621.503000,0.02165627
862,7621.504000,0.02604198
863,7621.505000,0.03032541
864,7621.506000,0.03494573
865,7621.507000,0.03993464
866,7621.508000,0.04495621
867,7621.509000,0.05010939
868,7621.510000,0.05451274
869,7621.511000,0.05804062
870,7621.512000,0.06117654
871,7621.513000,0.06365633
872,7621.514000,0.06590462
873,7621.515000,0.0679462
874,7621.516000,0.06932354
875,7621.517000,0.07010961
876,7621.518000,0.07100558
877,7621.519000,0.07200742
878,7621.520000,0.0728004
879,7621.521000,0.07355213
880,7621.522000,0.07418227
881,7621.523000,0.07468939
882,7621.524000,0.07516956
883,7621.525000,0.07561731
884,7621.526000,0.07483983
885,7621.527000,0.07273865
886,7621.528000,0.06674957
887,7621.529000,0.05621743
888,7621.530000,0.07063508
889,7621.531000,0.07924509
890,7621.532000,0.07994151
891,7621.533000,0.06321454
892,7621.534000,0.05976057
893,7621.535000,0.06530905
894,7621.536000,0.06381512
895,7621.537000,0.05937171
896,7621.538000,0.05679393
897,7621.539000,0.05421138
898,7621.540000,0.05098939
899,7621.541000,0.0475359
900,7621.542000,0.04462051
901,7621.543000,0.0422914
902,7621.544000,0.0402143
903,7621.545000,0.03861785
904,7621.546000,0.03695369
905,7621.547000,0.03520417
906,7621.548000,0.03384781
907,7621.549000,0.03278065
908,7621.550000,0.03050375
909,7621.551000,0.02693748
910,7621.552000,0.03156662
911,7621.553000,0.04489684
912,7621.554000,0.02315903
913,7621.555000,-0.03520465
914,7621.556000,0.09220767
915,7621.557000,0.001411915
916,7621.558000,0.02211523
917,7621.559000,0.02020431
918,7621.560000,0.01805568
919,7621.561000,0.01545954
920,7621.562000,0.01315546
921,7621.563000,0.01121044
922,7621.564000,0.008621216
923,7621.565000,0.005537271
924,7621.566000,0.004778147
925,7621.567000,0.006443977
926,7621.568000,-0.008909941
927,7621.569000,-0.0424304
928,7621.570000,0.01764894
929,7621.571000,-0.01290393
930,7621.572000,-0.006142855
931,7621.573000,-0.0226469
932,7621.574000,-0.02719188
933,7621.575000,-0.02325678
934,7621.576000,-0.02475762
935,7621.577000,-0.02800894
936,7621.578000,-0.02943301
937,7621.579000,-0.03063297
938,7621.580000,-0.03191924
939,7621.581000,-0.03306317
940,7621.582000,-0.03342009
941,7621.583000,-0.03295064
942,7621.584000,-0.03722167
943,7621.585000,-0.03587413
944,7621.586000,-0.03757429
945,7621.587000,-0.03886199
946,7621.588000,-0.04035306
947,7621.589000,-0.04209399
948,7621.590000,-0.03904414
949,7621.591000,-0.03072762
950,7621.592000,-0.03014231
951,7621.593000,-0.03693891
952,7621.594000,-0.01730323
953,7621.595000,0.02882147
954,7621.596000,-0.1549492
955,7621.597000,-0.09190989
956,7621.598000,-0.07874393
957,7621.599000,0.04191518
958,7621.600000,0.05599928
