Base,Target,Pearson,k,b,Length,Pearson(sub)
lingxing,dianjiheng,0.12812313628853145,0.06891787052154541,0.028406898441652846,2781,0.6670672017295117
lingxing,fuchen,-0.05860802322821202,0.054016709327697754,0.4289311152603966,1446,0.571442147259611
lingxing,hengjian,0.7261012260860028,0.7301568984985352,0.11071293820073204,2883,0.9963432286067003
lingxing,hengxiang ,0.4940811831801561,0.5252659320831299,0.37697705796600856,1946,0.9932877584927196
lingxing,niuzhuan,0.6421019472861377,0.5252659320831299,0.0939441985071855,2314,0.9905938979086379
lingxing,qianyin,-0.12917084575084145,0.029802322387695312,-0.8900052149187477,9847,0.17298857135556772
lingxing,zhidong,0.057736845999874456,-0.06332993507385254,0.9009300932559439,6051,-0.7352984474244838
niuzhuan,cegun,0.3986645611199993,0.24400651454925537,-0.5846412624296727,2033,0.9622812265410442
niuzhuan,chilunxiang,0.076748450171279,-0.03352761268615723,0.015152259571525504,5668,-0.3512014663856578
niuzhuan,dianjichui,0.04737370829491769,0.007450580596923828,0.005022967309028997,4805,0.16058210615610186
niuzhuan,dianjiheng,-0.060591503824409094,0.0782310962677002,0.05979513386041159,2559,0.6475601529450442
niuzhuan,fuchen,0.049796644716527456,0.022351741790771484,0.48612297057166964,1430,0.3626019339187855
niuzhuan,hengjian,0.6953151740282618,0.22724270820617676,-0.045834557294329475,2760,0.9407757225413744
niuzhuan,hengxiang ,-0.07165630639082007,-0.05587935447692871,-0.1573736658261367,1894,-0.6492777347776079
niuzhuan,lingxing,0.6421019472861377,0.2868473529815674,-0.4271197517568487,2255,0.9695167710838392
niuzhuan,qianyin,-0.07932765858191522,-0.029802322387695312,-0.903976221688843,9894,-0.23896877122157126
niuzhuan,zhidong,0.01721376794787433,-0.05587935447692871,0.8764323759754494,5998,-0.6799939077864137
qianyin,cegun,0.6947485454970953,0.8456408977508545,0.21143198175365896,2370,0.9970443272687025
qianyin,chilunxiang,-0.15055787160541806,-0.003725290298461914,-0.019602161357059247,5637,-0.05529695795541051
qianyin,dianjichui,-0.012543452710041697,-0.1043081283569336,-0.06825731797907086,4940,-0.5700171194506503
qianyin,dianjiheng,-0.003954038813422452,0.03352761268615723,0.04976348231420541,2501,0.2936618034009111
qianyin,fuchen,-0.3020240944290571,-0.5792826414108276,0.11328297704965208,1607,-0.99242608159143
qianyin,hengjian,-0.007157857633671877,-0.01862645149230957,-0.10291072452212788,2602,-0.29816650425560687
qianyin,hengxiang ,-0.2887235314741191,-0.4544854164123535,-0.10805973914300823,1993,-0.9804366516887971
qianyin,lingxing,-0.12917084575084173,-0.1862645149230957,-0.4116610761553504,2022,-0.9507462299082625
qianyin,niuzhuan,-0.07932765858191489,-0.0782310962677002,-0.05240779518214789,1843,-0.7584245603753919
qianyin,zhidong,-0.9818299628390339,-0.9573996067047119,0.003877362736983086,8943,-0.9978938287820097
zhidong,cegun,-0.7145214369951719,-0.7897615432739258,0.030388081665389453,2531,-0.9965497774633779
zhidong,chilunxiang,0.16562263319185536,0.01862645149230957,-0.033838270411638435,5651,0.2732307753991808
zhidong,dianjichui,0.06299831083764314,0.09313225746154785,-0.06622343166313396,5026,0.514474089444119
zhidong,dianjiheng,0.03546808962161186,-0.04470348358154297,0.0757797794846739,2501,-0.3713636966462279
zhidong,fuchen,0.28499877853313976,0.7264316082000732,0.3324960267579198,1592,0.9942946222244194
zhidong,hengjian,-0.04748623961186456,0.03352761268615723,-0.11507453053827263,2601,0.48578214667808006
zhidong,hengxiang ,0.26435020969868067,0.1564621925354004,0.15628625640878094,1933,0.8676717374208592
zhidong,lingxing,0.05773684599987547,0.11175870895385742,-0.3397506155997239,1939,0.8828575523980403
zhidong,niuzhuan,0.017213767947871366,0.06332993507385254,-0.03326094150264383,1851,0.6901473483761631
zhidong,qianyin,-0.9818299628390339,-0.059604644775390625,-0.8517908671929757,10070,0.04082016965231008
角速度,速度,0.989475987611409,-1.9818544387817383,0.24955142229251653,600,-0.37339823178976916
速度,角速度,0.989475987611409,0.2980232238769531,0.0765036157329289,1032,0.9371277163178201
