#HEADER
#TITLES
 , ,hengxiang
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
210,7620.852000,2.648683
211,7620.853000,2.642503
212,7620.854000,2.642609
213,7620.855000,2.649298
214,7620.856000,2.660071
215,7620.857000,2.676782
216,7620.858000,2.694774
217,7620.859000,2.713937
218,7620.860000,2.738271
219,7620.861000,2.766902
220,7620.862000,2.783029
221,7620.863000,2.785544
222,7620.864000,2.781843
223,7620.865000,2.7673
224,7620.866000,2.75278
225,7620.867000,2.738789
226,7620.868000,2.715801
227,7620.869000,2.685963
228,7620.870000,2.668378
229,7620.871000,2.663585
230,7620.872000,2.663859
231,7620.873000,2.674173
232,7620.874000,2.680802
233,7620.875000,2.683025
234,7620.876000,2.691946
235,7620.877000,2.704671
236,7620.878000,2.710386
237,7620.879000,2.709412
238,7620.880000,2.70493
239,7620.881000,2.69428
240,7620.882000,2.686635
241,7620.883000,2.68233
242,7620.884000,2.674553
243,7620.885000,2.665248
244,7620.886000,2.664166
245,7620.887000,2.671523
246,7620.888000,2.684082
247,7620.889000,2.70446
248,7620.890000,2.72526
249,7620.891000,2.746315
250,7620.892000,2.773651
251,7620.893000,2.805836
252,7620.894000,2.83781
253,7620.895000,2.869915
254,7620.896000,2.903704
255,7620.897000,2.938045
256,7620.898000,2.977665
257,7620.899000,3.022859
258,7620.900000,3.070409
259,7620.901000,3.121427
260,7620.902000,3.160036
261,7620.903000,3.184342
262,7620.904000,3.202641
263,7620.905000,3.2103
264,7620.906000,3.215728
265,7620.907000,3.219389
266,7620.908000,3.212887
267,7620.909000,3.197768
268,7620.910000,3.186574
269,7620.911000,3.179143
270,7620.912000,3.170287
271,7620.913000,3.162969
272,7620.914000,3.147394
273,7620.915000,3.12278
274,7620.916000,3.096327
275,7620.917000,3.065719
276,7620.918000,3.040531
277,7620.919000,3.022412
278,7620.920000,3.005108
279,7620.921000,2.991497
280,7620.922000,2.977619
281,7620.923000,2.963024
282,7620.924000,2.952279
283,7620.925000,2.944617
284,7620.926000,2.930277
285,7620.927000,2.909078
286,7620.928000,2.885269
287,7620.929000,2.856408
288,7620.930000,2.829418
289,7620.931000,2.804806
290,7620.932000,2.777112
291,7620.933000,2.747897
292,7620.934000,2.724161
293,7620.935000,2.706006
294,7620.936000,2.691262
295,7620.937000,2.681801
296,7620.938000,2.672314
297,7620.939000,2.662718
298,7620.940000,2.657341
299,7620.941000,2.655179
300,7620.942000,2.653258
301,7620.943000,2.651911
302,7620.944000,2.651972
303,7620.945000,2.652835
304,7620.946000,2.65755
305,7620.947000,2.666337
306,7620.948000,2.677257
307,7620.949000,2.691064
308,7620.950000,2.701242
309,7620.951000,2.707018
310,7620.952000,2.712064
311,7620.953000,2.714522
312,7620.954000,2.717781
313,7620.955000,2.722125
314,7620.956000,2.724222
315,7620.957000,2.724758
316,7620.958000,2.729176
317,7620.959000,2.737504
318,7620.960000,2.747565
319,7620.961000,2.76071
320,7620.962000,2.772887
321,7620.963000,2.783838
322,7620.964000,2.796699
323,7620.965000,2.810571
324,7620.966000,2.822813
325,7620.967000,2.833508
326,7620.968000,2.84326
327,7620.969000,2.851393
328,7620.970000,2.860188
329,7620.971000,2.869667
330,7620.972000,2.878098
331,7620.973000,2.885925
332,7620.974000,2.893937
333,7620.975000,2.901984
334,7620.976000,2.909964
335,7620.977000,2.91802
336,7620.978000,2.925177
337,7620.979000,2.931381
338,7620.980000,2.937212
339,7620.981000,2.942432
340,7620.982000,2.946646
341,7620.983000,2.949839
342,7620.984000,2.951994
343,7620.985000,2.95298
344,7620.986000,2.953123
345,7620.987000,2.952378
346,7620.988000,2.950435
347,7620.989000,2.94732
348,7620.990000,2.943116
349,7620.991000,2.937753
350,7620.992000,2.931176
351,7620.993000,2.923365
352,7620.994000,2.914121
353,7620.995000,2.903394
354,7620.996000,2.891233
355,7620.997000,2.877558
356,7620.998000,2.867168
357,7620.999000,2.860523
358,7621.000000,2.855284
359,7621.001000,2.852818
360,7621.002000,2.850327
361,7621.003000,2.847671
362,7621.004000,2.847466
363,7621.005000,2.849181
364,7621.006000,2.849269
365,7621.007000,2.847791
366,7621.008000,2.846136
367,7621.009000,2.843459
368,7621.010000,2.842583
369,7621.011000,2.84371
370,7621.012000,2.844765
371,7621.013000,2.846404
372,7621.014000,2.845359
373,7621.015000,2.841093
374,7621.016000,2.835628
375,7621.017000,2.82798
376,7621.018000,2.81956
377,7621.019000,2.810495
378,7621.020000,2.799186
379,7621.021000,2.785892
380,7621.022000,2.773744
381,7621.023000,2.762768
382,7621.024000,2.751595
383,7621.025000,2.740991
384,7621.026000,2.728672
385,7621.027000,2.714454
386,7621.028000,2.700092
387,7621.029000,2.685055
388,7621.030000,2.670897
389,7621.031000,2.657958
390,7621.032000,2.645122
391,7621.033000,2.63288
392,7621.034000,2.620735
393,7621.035000,2.608619
394,7621.036000,2.59723
395,7621.037000,2.586485
396,7621.038000,2.574577
397,7621.039000,2.561465
398,7621.040000,2.547983
399,7621.041000,2.533682
400,7621.042000,2.519817
401,7621.043000,2.506494
402,7621.044000,2.492724
403,7621.045000,2.478797
404,7621.046000,2.464208
405,7621.047000,2.448797
406,7621.048000,2.433014
407,7621.049000,2.416683
408,7621.050000,2.399873
409,7621.051000,2.382608
410,7621.052000,2.364694
411,7621.053000,2.346136
412,7621.054000,2.327696
413,7621.055000,2.309402
414,7621.056000,2.290882
415,7621.057000,2.272326
416,7621.058000,2.253235
417,7621.059000,2.233563
418,7621.060000,2.213715
419,7621.061000,2.193575
420,7621.062000,2.179296
421,7621.063000,2.171556
422,7621.064000,2.167396
423,7621.065000,2.16862
424,7621.066000,2.1718
425,7621.067000,2.176814
426,7621.068000,2.187032
427,7621.069000,2.20185
428,7621.070000,2.216691
429,7621.071000,2.23168
430,7621.072000,2.248719
431,7621.073000,2.266765
432,7621.074000,2.289538
433,7621.075000,2.317364
434,7621.076000,2.347602
435,7621.077000,2.381165
436,7621.078000,2.41387
437,7621.079000,2.445079
438,7621.080000,2.477476
439,7621.081000,2.509841
440,7621.082000,2.544069
441,7621.083000,2.580381
442,7621.084000,2.616762
443,7621.085000,2.653605
444,7621.086000,2.695445
445,7621.087000,2.742418
446,7621.088000,2.792613
447,7621.089000,2.847202
448,7621.090000,2.903046
449,7621.091000,2.959959
450,7621.092000,3.020503
451,7621.093000,3.084008
452,7621.094000,3.132087
453,7621.095000,3.163175
454,7621.096000,3.185429
455,7621.097000,3.193603
456,7621.098000,3.198892
457,7621.099000,3.201674
458,7621.100000,3.19159
459,7621.101000,3.170691
460,7621.102000,3.160293
461,7621.103000,3.160869
462,7621.104000,3.163411
463,7621.105000,3.173338
464,7621.106000,3.156559
465,7621.107000,3.110147
466,7621.108000,3.055044
467,7621.109000,2.982413
468,7621.110000,2.92956
469,7621.111000,2.90103
470,7621.112000,2.871707
471,7621.113000,2.851665
472,7621.114000,2.822523
473,7621.115000,2.781293
474,7621.116000,2.745373
475,7621.117000,2.710153
476,7621.118000,2.666724
477,7621.119000,2.616286
478,7621.120000,2.559631
479,7621.121000,2.494812
480,7621.122000,2.430367
481,7621.123000,2.366342
482,7621.124000,2.296861
483,7621.125000,2.223653
484,7621.126000,2.164424
485,7621.127000,2.120332
486,7621.128000,2.084259
487,7621.129000,2.061183
488,7621.130000,2.039279
489,7621.131000,2.018222
490,7621.132000,2.008436
491,7621.133000,2.007718
492,7621.134000,2.005498
493,7621.135000,2.002344
494,7621.136000,2.002089
495,7621.137000,2.002379
496,7621.138000,2.012541
497,7621.139000,2.033296
498,7621.140000,2.058249
499,7621.141000,2.089662
500,7621.142000,2.112996
501,7621.143000,2.126285
502,7621.144000,2.138138
503,7621.145000,2.144343
504,7621.146000,2.151989
505,7621.147000,2.161731
506,7621.148000,2.166292
507,7621.149000,2.167091
508,7621.150000,2.177145
509,7621.151000,2.196591
510,7621.152000,2.220066
511,7621.153000,2.250813
512,7621.154000,2.279317
513,7621.155000,2.304949
514,7621.156000,2.335131
515,7621.157000,2.367745
516,7621.158000,2.392922
517,7621.159000,2.410492
518,7621.160000,2.423581
519,7621.161000,2.429543
520,7621.162000,2.435838
521,7621.163000,2.442594
522,7621.164000,2.443719
523,7621.165000,2.440631
524,7621.166000,2.437747
525,7621.167000,2.434625
526,7621.168000,2.429988
527,7621.169000,2.424757
528,7621.170000,2.414517
529,7621.171000,2.398961
530,7621.172000,2.38094
531,7621.173000,2.359378
532,7621.174000,2.343777
533,7621.175000,2.335287
534,7621.176000,2.328578
535,7621.177000,2.326377
536,7621.178000,2.32377
537,7621.179000,2.320362
538,7621.180000,2.321023
539,7621.181000,2.324777
540,7621.182000,2.323696
541,7621.183000,2.317757
542,7621.184000,2.310161
543,7621.185000,2.298951
544,7621.186000,2.290064
545,7621.187000,2.283893
546,7621.188000,2.275881
547,7621.189000,2.267359
548,7621.190000,2.260427
549,7621.191000,2.2548
550,7621.192000,2.250448
551,7621.193000,2.247856
552,7621.194000,2.244731
553,7621.195000,2.241091
554,7621.196000,2.238505
555,7621.197000,2.236522
556,7621.198000,2.235281
557,7621.199000,2.234982
558,7621.200000,2.235269
559,7621.201000,2.23624
560,7621.202000,2.238293
561,7621.203000,2.241434
562,7621.204000,2.245571
563,7621.205000,2.250816
564,7621.206000,2.253941
565,7621.207000,2.254653
566,7621.208000,2.254573
567,7621.209000,2.2528
568,7621.210000,2.251197
569,7621.211000,2.249884
570,7621.212000,2.247134
571,7621.213000,2.24332
572,7621.214000,2.240765
573,7621.215000,2.239443
574,7621.216000,2.238471
575,7621.217000,2.238412
576,7621.218000,2.237439
577,7621.219000,2.235435
578,7621.220000,2.233769
579,7621.221000,2.232027
580,7621.222000,2.230503
581,7621.223000,2.229368
582,7621.224000,2.228186
583,7621.225000,2.227074
584,7621.226000,2.226188
585,7621.227000,2.225496
586,7621.228000,2.225029
587,7621.229000,2.224821
588,7621.230000,2.224178
589,7621.231000,2.223053
590,7621.232000,2.221811
591,7621.233000,2.220268
592,7621.234000,2.218832
593,7621.235000,2.217542
594,7621.236000,2.216042
595,7621.237000,2.214424
596,7621.238000,2.213143
597,7621.239000,2.212203
598,7621.240000,2.211448
599,7621.241000,2.210998
600,7621.242000,2.210146
601,7621.243000,2.208845
602,7621.244000,2.207537
603,7621.245000,2.206047
604,7621.246000,2.206039
605,7621.247000,2.207709
606,7621.248000,2.21013
607,7621.249000,2.213779
608,7621.250000,2.209696
609,7621.251000,2.196976
610,7621.252000,2.196977
611,7621.253000,2.208887
612,7621.254000,2.210039
613,7621.255000,2.203591
614,7621.256000,2.202045
615,7621.257000,2.202086
616,7621.258000,2.200569
617,7621.259000,2.198933
618,7621.260000,2.197218
619,7621.261000,2.195215
620,7621.262000,2.193293
621,7621.263000,2.191448
622,7621.264000,2.189544
623,7621.265000,2.187656
624,7621.266000,2.185529
625,7621.267000,2.183141
626,7621.268000,2.180682
627,7621.269000,2.17809
628,7621.270000,2.175564
629,7621.271000,2.173141
630,7621.272000,2.170682
631,7621.273000,2.168247
632,7621.274000,2.16576
633,7621.275000,2.163212
634,7621.276000,2.160692
635,7621.277000,2.158185
636,7621.278000,2.155473
637,7621.279000,2.152549
638,7621.280000,2.149509
639,7621.281000,2.146297
640,7621.282000,2.143064
641,7621.283000,2.13982
642,7621.284000,2.136443
643,7621.285000,2.132965
644,7621.286000,2.129577
645,7621.287000,2.126282
646,7621.288000,2.123014
647,7621.289000,2.119823
648,7621.290000,2.116573
649,7621.291000,2.113258
650,7621.292000,2.109991
651,7621.293000,2.106746
652,7621.294000,2.103433
653,7621.295000,2.100057
654,7621.296000,2.096645
655,7621.297000,2.093178
656,7621.298000,2.089742
657,7621.299000,2.086342
658,7621.300000,2.08292
659,7621.301000,2.079496
660,7621.302000,2.075904
661,7621.303000,2.072124
662,7621.304000,2.068248
663,7621.305000,2.064227
664,7621.306000,2.060145
665,7621.307000,2.056009
666,7621.308000,2.051732
667,7621.309000,2.047331
668,7621.310000,2.042947
669,7621.311000,2.038579
670,7621.312000,2.034169
671,7621.313000,2.02975
672,7621.314000,2.025219
673,7621.315000,2.020566
674,7621.316000,2.015872
675,7621.317000,2.011113
676,7621.318000,2.006515
677,7621.319000,2.002108
678,7621.320000,1.997771
679,7621.321000,1.99357
680,7621.322000,1.989395
681,7621.323000,1.985239
682,7621.324000,1.98122
683,7621.325000,1.977317
684,7621.326000,1.97334
685,7621.327000,1.969289
686,7621.328000,1.965247
687,7621.329000,1.96117
688,7621.330000,1.957206
689,7621.331000,1.953366
690,7621.332000,1.949544
691,7621.333000,1.945773
692,7621.334000,1.941929
693,7621.335000,1.937989
694,7621.336000,1.93404
695,7621.337000,1.930044
696,7621.338000,1.926051
697,7621.339000,1.922067
698,7621.340000,1.918034
699,7621.341000,1.913963
700,7621.342000,1.909989
701,7621.343000,1.906116
702,7621.344000,1.902286
703,7621.345000,1.898532
704,7621.346000,1.894762
705,7621.347000,1.890969
706,7621.348000,1.887228
707,7621.349000,1.88352
708,7621.350000,1.879638
709,7621.351000,1.875571
710,7621.352000,1.871401
711,7621.353000,1.86707
712,7621.354000,1.862717
713,7621.355000,1.858344
714,7621.356000,1.853833
715,7621.357000,1.84921
716,7621.358000,1.844594
717,7621.359000,1.839981
718,7621.360000,1.835326
719,7621.361000,1.830658
720,7621.362000,1.825869
721,7621.363000,1.820952
722,7621.364000,1.815981
723,7621.365000,1.810929
724,7621.366000,1.805963
725,7621.367000,1.801105
726,7621.368000,1.796257
727,7621.369000,1.791467
728,7621.370000,1.786656
729,7621.371000,1.781817
730,7621.372000,1.777032
731,7621.373000,1.772285
732,7621.374000,1.76743
733,7621.375000,1.762465
734,7621.376000,1.757452
735,7621.377000,1.752354
736,7621.378000,1.747279
737,7621.379000,1.742235
738,7621.380000,1.737138
739,7621.381000,1.732012
740,7621.382000,1.727105
741,7621.383000,1.722433
742,7621.384000,1.717899
743,7621.385000,1.71357
744,7621.386000,1.709287
745,7621.387000,1.705045
746,7621.388000,1.700988
747,7621.389000,1.697088
748,7621.390000,1.693197
749,7621.391000,1.689323
750,7621.392000,1.685523
751,7621.393000,1.681763
752,7621.394000,1.678173
753,7621.395000,1.674765
754,7621.396000,1.67145
755,7621.397000,1.668261
756,7621.398000,1.664997
757,7621.399000,1.661632
758,7621.400000,1.658286
759,7621.401000,1.654901
760,7621.402000,1.651576
761,7621.403000,1.64832
762,7621.404000,1.645035
763,7621.405000,1.641739
764,7621.406000,1.638616
765,7621.407000,1.635665
766,7621.408000,1.632815
767,7621.409000,1.630111
768,7621.410000,1.627423
769,7621.411000,1.624741
770,7621.412000,1.62217
771,7621.413000,1.619681
772,7621.414000,1.617132
773,7621.415000,1.61452
774,7621.416000,1.611892
775,7621.417000,1.609211
776,7621.418000,1.606584
777,7621.419000,1.604015
778,7621.420000,1.601415
779,7621.421000,1.598806
780,7621.422000,1.596255
781,7621.423000,1.593756
782,7621.424000,1.59129
783,7621.425000,1.588872
784,7621.426000,1.586438
785,7621.427000,1.583983
786,7621.428000,1.581551
787,7621.429000,1.579126
788,7621.430000,1.576846
789,7621.431000,1.574728
790,7621.432000,1.572695
791,7621.433000,1.570789
792,7621.434000,1.568938
793,7621.435000,1.567138
794,7621.436000,1.565461
795,7621.437000,1.563892
796,7621.438000,1.562318
797,7621.439000,1.56074
798,7621.440000,1.559204
799,7621.441000,1.557682
800,7621.442000,1.556262
801,7621.443000,1.554949
802,7621.444000,1.55368
803,7621.445000,1.552471
804,7621.446000,1.552034
805,7621.447000,1.552433
806,7621.448000,1.553353
807,7621.449000,1.554998
808,7621.450000,1.556948
809,7621.451000,1.559193
810,7621.452000,1.562129
811,7621.453000,1.565682
812,7621.454000,1.569371
813,7621.455000,1.573212
814,7621.456000,1.577403
815,7621.457000,1.581833
816,7621.458000,1.58691
817,7621.459000,1.592669
818,7621.460000,1.598828
819,7621.461000,1.605487
820,7621.462000,1.612139
821,7621.463000,1.618709
822,7621.464000,1.625517
823,7621.465000,1.632416
824,7621.466000,1.639647
825,7621.467000,1.647236
826,7621.468000,1.654935
827,7621.469000,1.662795
828,7621.470000,1.671302
829,7621.471000,1.680469
830,7621.472000,1.690094
831,7621.473000,1.700303
832,7621.474000,1.710749
833,7621.475000,1.721414
834,7621.476000,1.732574
835,7621.477000,1.744154
836,7621.478000,1.755505
837,7621.479000,1.766593
838,7621.480000,1.777673
839,7621.481000,1.788567
840,7621.482000,1.799721
841,7621.483000,1.811146
842,7621.484000,1.822463
843,7621.485000,1.833757
844,7621.486000,1.845401
845,7621.487000,1.857377
846,7621.488000,1.869556
847,7621.489000,1.882022
848,7621.490000,1.894446
849,7621.491000,1.906804
850,7621.492000,1.919327
851,7621.493000,1.931935
852,7621.494000,1.945178
853,7621.495000,1.959129
854,7621.496000,1.973473
855,7621.497000,1.988368
856,7621.498000,2.00355
857,7621.499000,2.018997
858,7621.500000,2.034986
859,7621.501000,2.051466
860,7621.502000,2.067957
861,7621.503000,2.084459
862,7621.504000,2.101171
863,7621.505000,2.117976
864,7621.506000,2.135232
865,7621.507000,2.152964
866,7621.508000,2.170899
867,7621.509000,2.189119
868,7621.510000,2.206077
869,7621.511000,2.221584
870,7621.512000,2.236423
871,7621.513000,2.250136
872,7621.514000,2.263548
873,7621.515000,2.276692
874,7621.516000,2.288738
875,7621.517000,2.29983
876,7621.518000,2.31118
877,7621.519000,2.322764
878,7621.520000,2.334071
879,7621.521000,2.34538
880,7621.522000,2.355726
881,7621.523000,2.365024
882,7621.524000,2.373969
883,7621.525000,2.382327
884,7621.526000,2.391058
885,7621.527000,2.400318
886,7621.528000,2.409473
887,7621.529000,2.418806
888,7621.530000,2.427901
889,7621.531000,2.436705
890,7621.532000,2.445674
891,7621.533000,2.454723
892,7621.534000,2.462865
893,7621.535000,2.470074
894,7621.536000,2.476769
895,7621.537000,2.482695
896,7621.538000,2.48854
897,7621.539000,2.494348
898,7621.540000,2.499563
899,7621.541000,2.504334
900,7621.542000,2.509956
901,7621.543000,2.516494
902,7621.544000,2.523442
903,7621.545000,2.531153
904,7621.546000,2.538746
905,7621.547000,2.546191
906,7621.548000,2.554247
907,7621.549000,2.562746
908,7621.550000,2.570949
909,7621.551000,2.578897
910,7621.552000,2.586841
911,7621.553000,2.594616
912,7621.554000,2.602875
913,7621.555000,2.611663
914,7621.556000,2.620528
915,7621.557000,2.629623
916,7621.558000,2.637877
917,7621.559000,2.645139
918,7621.560000,2.652035
919,7621.561000,2.65825
920,7621.562000,2.664306
921,7621.563000,2.670247
922,7621.564000,2.675529
923,7621.565000,2.680252
924,7621.566000,2.685361
925,7621.567000,2.690859
926,7621.568000,2.696353
927,7621.569000,2.702072
928,7621.570000,2.707318
929,7621.571000,2.712039
930,7621.572000,2.716773
931,7621.573000,2.721358
932,7621.574000,2.726958
933,7621.575000,2.73375
934,7621.576000,2.741074
935,7621.577000,2.749282
936,7621.578000,2.757833
937,7621.579000,2.766695
938,7621.580000,2.776462
939,7621.581000,2.787043
940,7621.582000,2.797401
941,7621.583000,2.807543
942,7621.584000,2.817925
943,7621.585000,2.828301
944,7621.586000,2.83946
945,7621.587000,2.85147
946,7621.588000,2.863749
947,7621.589000,2.876488
948,7621.590000,2.889086
949,7621.591000,2.901427
950,7621.592000,2.91394
951,7621.593000,2.926446
952,7621.594000,2.93917
953,7621.595000,2.952149
954,7621.596000,2.965109
955,7621.597000,2.978096
956,7621.598000,2.991791
957,7621.599000,3.006215
958,7621.600000,3.021072
959,7621.601000,3.036537
960,7621.602000,3.052148
961,7621.603000,3.067876
962,7621.604000,3.084099
963,7621.605000,3.100715
964,7621.606000,3.116587
965,7621.607000,3.131644
966,7621.608000,3.146352
967,7621.609000,3.160397
968,7621.610000,3.174527
969,7621.611000,3.188766
970,7621.612000,3.202458
971,7621.613000,3.215742
972,7621.614000,3.229305
973,7621.615000,3.243115
974,7621.616000,3.256925
975,7621.617000,3.27089
976,7621.618000,3.284417
977,7621.619000,3.297461
978,7621.620000,3.310437
979,7621.621000,3.323202
980,7621.622000,3.336655
981,7621.623000,3.350921
982,7621.624000,3.365468
983,7621.625000,3.380558
984,7621.626000,3.395765
985,7621.627000,3.411048
986,7621.628000,3.426858
987,7621.629000,3.44311
988,7621.630000,3.459
989,7621.631000,3.474522
990,7621.632000,3.490012
991,7621.633000,3.505272
992,7621.634000,3.520893
993,7621.635000,3.536916
994,7621.636000,3.552886
995,7621.637000,3.568933
996,7621.638000,3.583888
997,7621.639000,3.597578
998,7621.640000,3.610648
999,7621.641000,3.622741
1000,7621.642000,3.634425
1001,7621.643000,3.645726
1002,7621.644000,3.656037
1003,7621.645000,3.665451
1004,7621.646000,3.674982
1005,7621.647000,3.684615
1006,7621.648000,3.693911
1007,7621.649000,3.703103
1008,7621.650000,3.711414
1009,7621.651000,3.718771
1010,7621.652000,3.725746
1011,7621.653000,3.732148
1012,7621.654000,3.738616
1013,7621.655000,3.745266
1014,7621.656000,3.751649
1015,7621.657000,3.757954
1016,7621.658000,3.763927
1017,7621.659000,3.769529
1018,7621.660000,3.775056
1019,7621.661000,3.780451
1020,7621.662000,3.785011
1021,7621.663000,3.788713
1022,7621.664000,3.791857
1023,7621.665000,3.794261
1024,7621.666000,3.796407
1025,7621.667000,3.798322
1026,7621.668000,3.799614
1027,7621.669000,3.800383
1028,7621.670000,3.801749
1029,7621.671000,3.803773
1030,7621.672000,3.806001
1031,7621.673000,3.808742
1032,7621.674000,3.811251
1033,7621.675000,3.813504
1034,7621.676000,3.816146
1035,7621.677000,3.819036
1036,7621.678000,3.821506
1037,7621.679000,3.823586
1038,7621.680000,3.825512
1039,7621.681000,3.827133
1040,7621.682000,3.829025
1041,7621.683000,3.831229
1042,7621.684000,3.83334
1043,7621.685000,3.835495
1044,7621.686000,3.836797
1045,7621.687000,3.837119
1046,7621.688000,3.836988
1047,7621.689000,3.836139
1048,7621.690000,3.835001
1049,7621.691000,3.833609
1050,7621.692000,3.831513
1051,7621.693000,3.828795
1052,7621.694000,3.826022
1053,7621.695000,3.823174
1054,7621.696000,3.820023
1055,7621.697000,3.816698
1056,7621.698000,3.814747
1057,7621.699000,3.814339
1058,7621.700000,3.81486
