#HEADER
#TITLES
 , ,Dniuzhuan1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
111,7723.574000,0.1535019
112,7723.575000,0.1600975
113,7723.576000,0.1665859
114,7723.577000,0.1728676
115,7723.578000,0.1791003
116,7723.579000,0.1852978
117,7723.580000,0.1912922
118,7723.581000,0.1971149
119,7723.582000,0.2030703
120,7723.583000,0.209161
121,7723.584000,0.2152579
122,7723.585000,0.221436
123,7723.586000,0.2274706
124,7723.587000,0.2333469
125,7723.588000,0.239236
126,7723.589000,0.2450874
127,7723.590000,0.2510305
128,7723.591000,0.2571004
129,7723.592000,0.2631958
130,7723.593000,0.2693603
131,7723.594000,0.2755602
132,7723.595000,0.2817889
133,7723.596000,0.288104
134,7723.597000,0.2945
135,7723.598000,0.3008185
136,7723.599000,0.3070571
137,7723.600000,0.3132888
138,7723.601000,0.3194756
139,7723.602000,0.3257287
140,7723.603000,0.3320581
141,7723.604000,0.3383763
142,7723.605000,0.3447096
143,7723.606000,0.3510304
144,7723.607000,0.3573258
145,7723.608000,0.3636295
146,7723.609000,0.3699298
147,7723.610000,0.3762269
148,7723.611000,0.3825218
149,7723.612000,0.3888073
150,7723.613000,0.3950827
151,7723.614000,0.4014049
152,7723.615000,0.4077773
153,7723.616000,0.4141724
154,7723.617000,0.4206047
155,7723.618000,0.4270407
156,7723.619000,0.4334771
157,7723.620000,0.439943
158,7723.621000,0.4464328
159,7723.622000,0.4527533
160,7723.623000,0.4588876
161,7723.624000,0.4649224
162,7723.625000,0.4708018
163,7723.626000,0.4766462
164,7723.627000,0.4824585
165,7723.628000,0.4881302
166,7723.629000,0.4936831
167,7723.630000,0.4992444
168,7723.631000,0.5048096
169,7723.632000,0.5103303
170,7723.633000,0.5158339
171,7723.634000,0.521215
172,7723.635000,0.5264665
173,7723.636000,0.531661
174,7723.637000,0.5367745
175,7723.638000,0.5419437
176,7723.639000,0.5471886
177,7723.640000,0.552425
178,7723.641000,0.5576926
179,7723.642000,0.562929
180,7723.643000,0.5681266
181,7723.644000,0.5733538
182,7723.645000,0.5785977
183,7723.646000,0.5837296
184,7723.647000,0.5887468
185,7723.648000,0.5937046
186,7723.649000,0.5985698
187,7723.650000,0.6034361
188,7723.651000,0.608309
189,7723.652000,0.613117
