Base,Target,Pearson,k,b,Length,Pearson(sub)
cegun,chilunxiang,-0.021006347760585475,0.20489096641540527,-0.023551996612892284,6016,0.9263755300163192
cegun,dianjichui,0.015548302493029482,0.040978193283081055,-0.002291681552140906,5105,0.5214174992610777
cegun,dianjiheng,0.012384908317597181,-0.022351741790771484,0.04407258587192835,3265,-0.28077827322585375
cegun,fuchen,-0.46436764184056356,-0.5532056093215942,-0.11946020691221629,2657,-0.9911803479723664
cegun,hengjian,0.17548570029599406,0.1601874828338623,0.10101070367469249,4467,0.9227508717608631
cegun,hengxiang ,-0.2636795525904716,-0.5252659320831299,0.15644651272861254,2109,-0.9829716272968865
cegun,lingxing,0.16625762094295066,-0.17508864402770996,0.7129198588007644,3812,-0.9562353109228016
cegun,niuzhuan,0.1073681448091112,0.5308538675308228,-0.02227058419461926,3668,0.9920915458456976
cegun,qianyin,0.8492121358776544,0.5476176738739014,-0.09785662037872708,8494,0.9927160276982167
cegun,zhidong,-0.860756855175631,-0.5997717380523682,0.14396725496221255,8122,-0.9933967747920918
chilunxiang,cegun,-0.02100634776058524,0.011175870895385742,0.04326254055753481,3958,0.110723820609708
chilunxiang,dianjichui,0.06548890437451726,0.06705522537231445,-0.040991528744912104,4881,0.5588377209147911
chilunxiang,dianjiheng,0.05089814508259938,0.04284083843231201,-0.004650468617087884,3186,0.41627644447994966
chilunxiang,fuchen,0.21213941801485603,0.33155083656311035,0.29990794385479463,2583,0.9600883394766326
chilunxiang,hengjian,0.06280180753414101,0.09685754776000977,-0.13723040063951036,4230,0.7832742414951607
chilunxiang,hengxiang ,0.013850805210949748,0.18812716007232666,-0.3356847824941555,1952,0.8866076637463607
chilunxiang,lingxing,0.09586920676464379,-0.08195638656616211,0.7890120258510473,3259,-0.6742724451748957
chilunxiang,niuzhuan,0.09502363215616105,0.09313225746154785,-0.18161439911684424,2937,0.739028263295556
chilunxiang,qianyin,-0.09863586542186212,0.011175870895385742,0.0072840875508511085,6937,0.2209450401677934
chilunxiang,zhidong,0.11895243623891709,-0.04842877388000488,-0.06508424977707249,6337,-0.48048473191741886
dianjichui,cegun,0.015548302493033432,0.011175870895385742,0.046278061005912446,3986,0.21588252967435717
dianjichui,chilunxiang,0.06548890437451768,0.003725290298461914,-0.04030647098215519,5051,0.1374557924918716
dianjichui,dianjiheng,0.7784484479328297,0.3818422555923462,-0.006066233828177428,3258,0.7831128901602208
dianjichui,fuchen,-0.029113650650339704,-0.0260770320892334,0.538587009924974,2540,-0.3879583818192249
dianjichui,hengjian,0.007470618725734666,0.02421438694000244,-0.05922544299270822,4023,0.19941172901985393
dianjichui,hengxiang ,-0.3868356918464927,-0.49546360969543457,-0.20904342602452422,1785,-0.9226117204357158
dianjichui,lingxing,-0.03863375269029318,-0.014901161193847656,0.7468443937933364,3217,-0.2287634140697418
dianjichui,niuzhuan,0.024039997151843396,0.0260770320892334,-0.3379619845022218,2960,0.4146955251942785
dianjichui,qianyin,-0.00666755449985855,-0.005587935447692871,0.010717804807540051,6872,-0.12333646187212279
dianjichui,zhidong,0.02040319654266605,0.014901161193847656,-0.07297529441879469,6260,0.23056012405770457
dianjiheng,cegun,0.012384908317595337,0.01862645149230957,0.023460347220912683,3983,0.2621207584598656
dianjiheng,chilunxiang,0.05089814508259913,0.007450580596923828,-0.04100418487254223,5060,0.17613660023167044
dianjiheng,dianjichui,0.7784484479328296,0.011175870895385742,-0.004553545483902362,4802,0.0524046464187109
dianjiheng,fuchen,-0.06575033292817976,-0.04842877388000488,0.5294699659451578,2534,-0.5023047934870206
dianjiheng,hengjian,-0.007696459396850124,0.01862645149230957,3.991600770942433E-4,4003,0.2471297217391811
dianjiheng,hengxiang ,-0.2641604891363714,-0.41350722312927246,-0.45614466060825076,1815,-0.9084302920731849
dianjiheng,lingxing,0.03030324016592897,-0.011175870895385742,0.7460686811730061,3186,-0.1433610670387838
dianjiheng,niuzhuan,-0.111074560993291,0.027939677238464355,-0.3330897560508382,2971,0.42804836239977334
dianjiheng,qianyin,0.003682974500219855,-0.005587935447692871,0.011785700581412595,6878,-0.08098532066968332
dianjiheng,zhidong,0.007949496707662308,0.007450580596923828,-0.07698044645185695,6212,0.15791975608161515
fuchen,cegun,-0.46436764184056356,-0.04470348358154297,0.027370180254584528,4028,-0.5966551901335941
fuchen,chilunxiang,0.21213941801485614,0.003725290298461914,-0.03427147487254438,5031,0.032448491428175484
fuchen,dianjichui,-0.029113650650340103,-0.003725290298461914,-5.868095854480136E-4,4792,-0.10628322697839718
fuchen,dianjiheng,-0.06575033292817935,-0.005587935447692871,0.02614216497962715,3122,-0.04753559424008996
fuchen,hengjian,-0.006073934563613411,0.10058283805847168,-0.005554778511413123,4226,0.8529595629963168
fuchen,hengxiang ,0.18298205305875048,0.10989606380462646,-0.32748097916996965,1760,0.7283192728742116
fuchen,lingxing,0.09992055966600417,0.1862645149230957,0.7553771705274921,4081,0.9613326040968682
fuchen,niuzhuan,0.20057871372653277,0.260770320892334,0.1706032012628934,2954,0.9587923437992821
fuchen,qianyin,-0.5905271079526716,-0.03352761268615723,-0.05918248134779556,7452,-0.5756481883738015
fuchen,zhidong,0.5930823392216037,-0.029802322387695312,1.1564200894004846,6226,-0.30375146406592957
hengjian,cegun,0.17548570029599395,0.08568167686462402,0.09981408450299065,4285,0.8546636543779961
