#HEADER
#TITLES
 , ,hengxiang
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
126,7723.589000,2.265363
127,7723.590000,3.084034
128,7723.591000,4.875238
129,7723.592000,4.346077
130,7723.593000,3.519196
131,7723.594000,3.143317
132,7723.595000,3.499955
133,7723.596000,3.708475
134,7723.597000,3.233547
135,7723.598000,3.415915
136,7723.599000,3.853992
137,7723.600000,2.139632
138,7723.601000,2.502965
139,7723.602000,2.74189
140,7723.603000,2.335172
141,7723.604000,2.541416
142,7723.605000,2.769275
143,7723.606000,2.892236
144,7723.607000,2.88937
145,7723.608000,2.912997
146,7723.609000,2.90414
147,7723.610000,2.958473
148,7723.611000,3.094004
149,7723.612000,2.861994
150,7723.613000,2.980318
151,7723.614000,2.91275
152,7723.615000,2.888375
153,7723.616000,2.742252
154,7723.617000,2.470542
155,7723.618000,2.817452
156,7723.619000,3.230475
157,7723.620000,2.414835
158,7723.621000,2.418213
159,7723.622000,2.18168
160,7723.623000,2.375195
161,7723.624000,2.466813
162,7723.625000,2.580795
163,7723.626000,2.538859
164,7723.627000,2.275008
165,7723.628000,2.339977
166,7723.629000,2.708477
167,7723.630000,2.812521
168,7723.631000,2.730796
169,7723.632000,2.764943
170,7723.633000,2.830271
171,7723.634000,2.831195
172,7723.635000,2.797878
173,7723.636000,2.925717
174,7723.637000,3.221296
175,7723.638000,3.064571
176,7723.639000,2.45172
177,7723.640000,4.179414
178,7723.641000,3.487395
179,7723.642000,3.387178
180,7723.643000,4.444894
181,7723.644000,5.271873
182,7723.645000,4.635727
183,7723.646000,4.834548
184,7723.647000,5.038202
185,7723.648000,4.004116
186,7723.649000,3.328328
187,7723.650000,3.072968
188,7723.651000,2.967521
189,7723.652000,1.950484
190,7723.653000,2.170549
191,7723.654000,1.855419
192,7723.655000,1.667133
193,7723.656000,1.643893
194,7723.657000,1.768505
195,7723.658000,1.785768
196,7723.659000,1.700786
197,7723.660000,1.796588
198,7723.661000,2.032781
199,7723.662000,2.726273
200,7723.663000,3.500216
201,7723.664000,4.828812
202,7723.665000,6.794423
203,7723.666000,5.832824
204,7723.667000,3.278879
205,7723.668000,1.577146
206,7723.669000,3.155343
207,7723.670000,5.363057
208,7723.671000,3.526028
209,7723.672000,2.783628
210,7723.673000,2.600993
211,7723.674000,2.156262
212,7723.675000,2.287576
213,7723.676000,2.624083
214,7723.677000,3.3503
215,7723.678000,4.844088
216,7723.679000,4.667852
217,7723.680000,3.328839
218,7723.681000,3.543159
219,7723.682000,3.066956
220,7723.683000,3.248626
221,7723.684000,3.246397
222,7723.685000,3.237672
223,7723.686000,3.228427
224,7723.687000,3.146166
225,7723.688000,3.11271
226,7723.689000,3.109088
227,7723.690000,3.065448
228,7723.691000,2.994645
229,7723.692000,2.807791
230,7723.693000,2.482586
231,7723.694000,2.864563
232,7723.695000,3.046476
233,7723.696000,3.087221
234,7723.697000,2.711774
235,7723.698000,2.644411
236,7723.699000,2.777625
237,7723.700000,2.941725
238,7723.701000,3.248607
239,7723.702000,2.689746
240,7723.703000,2.728837
241,7723.704000,3.3898
242,7723.705000,2.884164
243,7723.706000,3.04473
244,7723.707000,3.114172
245,7723.708000,3.147418
246,7723.709000,3.254902
247,7723.710000,3.281876
248,7723.711000,3.255978
249,7723.712000,3.25667
250,7723.713000,2.778903
251,7723.714000,3.629052
252,7723.715000,4.539777
253,7723.716000,3.789252
254,7723.717000,4.671489
255,7723.718000,4.40877
256,7723.719000,3.729052
257,7723.720000,2.202429
258,7723.721000,3.954911
259,7723.722000,5.172806
260,7723.723000,2.519407
261,7723.724000,1.872781
262,7723.725000,2.280662
263,7723.726000,2.581268
264,7723.727000,1.846102
265,7723.728000,2.088616
266,7723.729000,2.616549
267,7723.730000,2.13184
268,7723.731000,1.458581
269,7723.732000,1.489022
270,7723.733000,2.388754
271,7723.734000,2.863762
272,7723.735000,3.126865
273,7723.736000,2.955439
274,7723.737000,2.092288
275,7723.738000,5.140338
276,7723.739000,5.439157
277,7723.740000,1.46936
278,7723.741000,3.441285
279,7723.742000,4.078052
280,7723.743000,3.382848
281,7723.744000,3.509736
282,7723.745000,2.769842
283,7723.746000,4.752778
284,7723.747000,4.25523
285,7723.748000,3.243593
286,7723.749000,3.344625
287,7723.750000,3.619427
288,7723.751000,3.51606
289,7723.752000,3.218611
290,7723.753000,3.276361
291,7723.754000,3.177466
292,7723.755000,2.21868
293,7723.756000,1.896377
294,7723.757000,1.845071
295,7723.758000,1.872714
296,7723.759000,2.138824
297,7723.760000,2.046112
298,7723.761000,2.355784
299,7723.762000,2.488065
300,7723.763000,2.657074
301,7723.764000,2.556785
302,7723.765000,2.825069
303,7723.766000,3.296794
304,7723.767000,4.014608
305,7723.768000,4.109746
306,7723.769000,3.500089
307,7723.770000,2.206175
308,7723.771000,1.810334
309,7723.772000,3.62874
310,7723.773000,2.062579
311,7723.774000,2.537217
312,7723.775000,5.1169
313,7723.776000,3.720495
314,7723.777000,3.261036
315,7723.778000,5.443119
316,7723.779000,9.099499
317,7723.780000,5.86213
318,7723.781000,3.553834
319,7723.782000,3.397439
320,7723.783000,2.576595
321,7723.784000,1.163147
322,7723.785000,3.079147
323,7723.786000,5.356839
324,7723.787000,3.102718
325,7723.788000,1.294542
326,7723.789000,3.350237
327,7723.790000,4.042218
328,7723.791000,2.934971
329,7723.792000,2.13197
330,7723.793000,1.574824
331,7723.794000,2.387976
332,7723.795000,3.247787
333,7723.796000,3.540631
334,7723.797000,2.761415
335,7723.798000,2.619643
336,7723.799000,2.240376
337,7723.800000,1.986319
338,7723.801000,1.852482
339,7723.802000,2.214513
340,7723.803000,3.169808
341,7723.804000,3.565562
342,7723.805000,3.44389
343,7723.806000,2.777986
344,7723.807000,1.269956
345,7723.808000,1.386567
346,7723.809000,2.919646
347,7723.810000,3.436665
348,7723.811000,3.247317
349,7723.812000,2.072272
350,7723.813000,3.053797
351,7723.814000,3.321297
352,7723.815000,3.186078
353,7723.816000,3.484855
354,7723.817000,3.819967
355,7723.818000,3.746706
356,7723.819000,3.448576
357,7723.820000,5.204278
358,7723.821000,3.463788
359,7723.822000,0.501687
360,7723.823000,1.691883
361,7723.824000,7.599841
362,7723.825000,7.909224
363,7723.826000,4.598971
364,7723.827000,0.3949212
365,7723.828000,-1.123579
366,7723.829000,0.1608136
367,7723.830000,5.627982
368,7723.831000,7.601692
369,7723.832000,3.877057
370,7723.833000,3.919683
371,7723.834000,2.59128
372,7723.835000,1.754285
373,7723.836000,2.41201
374,7723.837000,4.722856
375,7723.838000,2.911196
376,7723.839000,2.693979
377,7723.840000,2.195864
378,7723.841000,1.143072
379,7723.842000,1.503285
380,7723.843000,3.059399
381,7723.844000,2.980852
382,7723.845000,3.236301
383,7723.846000,3.425798
384,7723.847000,3.826338
385,7723.848000,4.191458
386,7723.849000,4.079889
387,7723.850000,3.816216
388,7723.851000,3.153954
389,7723.852000,3.141588
390,7723.853000,3.817284
391,7723.854000,4.54559
392,7723.855000,4.136843
393,7723.856000,2.73227
394,7723.857000,3.147648
395,7723.858000,3.017001
396,7723.859000,2.885816
397,7723.860000,3.127271
398,7723.861000,3.5562
399,7723.862000,3.8381
400,7723.863000,3.96279
401,7723.864000,4.013052
402,7723.865000,3.889175
403,7723.866000,4.525073
404,7723.867000,3.765803
405,7723.868000,3.514106
406,7723.869000,2.994393
407,7723.870000,0.5557122
408,7723.871000,2.961571
409,7723.872000,2.699632
410,7723.873000,2.354931
411,7723.874000,2.173657
412,7723.875000,1.857623
413,7723.876000,1.529619
414,7723.877000,1.220243
415,7723.878000,1.839402
416,7723.879000,3.518958
417,7723.880000,2.305239
418,7723.881000,3.644924
419,7723.882000,3.930466
420,7723.883000,4.793082
421,7723.884000,4.453162
422,7723.885000,2.744531
423,7723.886000,3.37206
424,7723.887000,6.197758
425,7723.888000,6.38787
426,7723.889000,4.398592
427,7723.890000,3.821091
428,7723.891000,3.921842
429,7723.892000,3.780478
430,7723.893000,3.913065
431,7723.894000,3.620794
432,7723.895000,2.833942
433,7723.896000,2.20123
434,7723.897000,1.577223
435,7723.898000,1.118418
436,7723.899000,0.9368892
437,7723.900000,0.8951849
438,7723.901000,1.080321
439,7723.902000,2.259504
440,7723.903000,4.5279
441,7723.904000,6.242552
442,7723.905000,7.011979
443,7723.906000,4.733899
444,7723.907000,3.777829
445,7723.908000,4.232279
446,7723.909000,5.315398
447,7723.910000,3.635227
448,7723.911000,4.314995
449,7723.912000,4.117919
450,7723.913000,3.413736
451,7723.914000,3.131218
452,7723.915000,2.903828
453,7723.916000,2.557788
454,7723.917000,2.143909
455,7723.918000,1.822066
456,7723.919000,1.572046
457,7723.920000,2.253354
458,7723.921000,2.622142
459,7723.922000,2.289832
460,7723.923000,3.00206
461,7723.924000,3.503752
462,7723.925000,2.801252
463,7723.926000,4.998845
464,7723.927000,5.77831
465,7723.928000,3.451413
466,7723.929000,4.230707
467,7723.930000,4.531532
468,7723.931000,3.17499
469,7723.932000,3.777098
470,7723.933000,5.652864
471,7723.934000,2.219575
472,7723.935000,1.279466
473,7723.936000,4.266209
474,7723.937000,3.318697
475,7723.938000,3.376258
476,7723.939000,3.440403
477,7723.940000,3.403923
478,7723.941000,3.711345
479,7723.942000,3.50972
480,7723.943000,3.566985
481,7723.944000,3.455197
482,7723.945000,3.349281
483,7723.946000,3.250629
484,7723.947000,3.765153
485,7723.948000,4.325842
486,7723.949000,5.217062
487,7723.950000,4.150333
488,7723.951000,2.60386
489,7723.952000,2.525001
490,7723.953000,4.32789
491,7723.954000,4.516419
492,7723.955000,3.58161
493,7723.956000,3.354103
494,7723.957000,3.428535
495,7723.958000,3.265907
496,7723.959000,3.116061
497,7723.960000,2.90874
498,7723.961000,2.671977
499,7723.962000,2.783925
500,7723.963000,3.291265
501,7723.964000,3.472209
502,7723.965000,4.932061
503,7723.966000,6.740886
504,7723.967000,3.109522
505,7723.968000,2.913476
506,7723.969000,5.528994
507,7723.970000,4.719954
508,7723.971000,1.714081
509,7723.972000,1.686781
510,7723.973000,0.6898169
511,7723.974000,1.529094
512,7723.975000,3.751014
513,7723.976000,4.539711
514,7723.977000,4.01363
515,7723.978000,4.059825
516,7723.979000,4.128708
517,7723.980000,4.014284
518,7723.981000,3.917112
519,7723.982000,3.843448
520,7723.983000,3.825211
521,7723.984000,3.974077
522,7723.985000,4.33073
523,7723.986000,4.362839
524,7723.987000,4.07163
525,7723.988000,4.240479
526,7723.989000,3.830245
527,7723.990000,3.84511
528,7723.991000,4.015756
529,7723.992000,3.91682
530,7723.993000,3.585028
531,7723.994000,5.26864
532,7723.995000,7.490055
533,7723.996000,5.248182
534,7723.997000,5.02265
535,7723.998000,3.67299
536,7723.999000,3.099543
537,7724.000000,3.187901
538,7724.001000,4.313722
539,7724.002000,4.28528
540,7724.003000,3.146525
541,7724.004000,2.298697
542,7724.005000,4.7899
543,7724.006000,4.037238
544,7724.007000,1.496959
545,7724.008000,3.037968
546,7724.009000,4.989589
547,7724.010000,6.704771
548,7724.011000,4.53417
549,7724.012000,4.008976
550,7724.013000,3.26668
551,7724.014000,3.182252
552,7724.015000,5.435881
553,7724.016000,4.997985
554,7724.017000,3.519195
555,7724.018000,4.312916
556,7724.019000,7.326915
557,7724.020000,6.027121
558,7724.021000,4.023398
559,7724.022000,5.545846
560,7724.023000,5.427604
561,7724.024000,3.95901
562,7724.025000,3.31392
563,7724.026000,4.128274
564,7724.027000,3.4649
565,7724.028000,2.880886
566,7724.029000,3.558683
567,7724.030000,3.276316
568,7724.031000,2.781484
569,7724.032000,3.372074
570,7724.033000,2.882751
571,7724.034000,3.331126
572,7724.035000,4.088668
573,7724.036000,1.871502
574,7724.037000,2.247828
575,7724.038000,1.855474
576,7724.039000,-1.293629
577,7724.040000,-1.639721
578,7724.041000,-0.4321314
579,7724.042000,9.738642
580,7724.043000,9.579777
581,7724.044000,7.157014
582,7724.045000,7.748031
583,7724.046000,6.794047
584,7724.047000,5.664475
585,7724.048000,5.954229
586,7724.049000,3.49598
587,7724.050000,2.188854
588,7724.051000,4.259091
589,7724.052000,7.13465
590,7724.053000,9.658592
591,7724.054000,8.479825
592,7724.055000,7.433188
593,7724.056000,6.153923
594,7724.057000,5.797629
595,7724.058000,5.024821
596,7724.059000,4.430697
597,7724.060000,3.719335
598,7724.061000,3.483626
599,7724.062000,3.492401
600,7724.063000,3.134872
601,7724.064000,3.139637
602,7724.065000,3.177339
603,7724.066000,3.160868
604,7724.067000,3.06986
605,7724.068000,3.117211
606,7724.069000,3.407558
607,7724.070000,4.246731
608,7724.071000,5.408957
609,7724.072000,5.961854
610,7724.073000,5.771358
611,7724.074000,4.413538
612,7724.075000,5.931434
613,7724.076000,5.526045
614,7724.077000,4.650745
615,7724.078000,5.000339
616,7724.079000,4.813785
617,7724.080000,4.626402
618,7724.081000,4.905793
619,7724.082000,4.81657
620,7724.083000,4.725549
621,7724.084000,4.871614
622,7724.085000,5.075199
623,7724.086000,4.675417
624,7724.087000,3.585765
625,7724.088000,5.422649
626,7724.089000,5.160382
627,7724.090000,4.005802
628,7724.091000,4.701455
629,7724.092000,4.699032
630,7724.093000,4.904079
631,7724.094000,4.781595
632,7724.095000,4.203731
633,7724.096000,4.876801
634,7724.097000,3.993292
635,7724.098000,4.316814
636,7724.099000,4.911866
637,7724.100000,3.961139
638,7724.101000,1.390726
639,7724.102000,3.604305
640,7724.103000,6.203253
641,7724.104000,3.671357
642,7724.105000,3.671261
643,7724.106000,4.281997
644,7724.107000,4.230159
645,7724.108000,5.096084
646,7724.109000,6.129369
647,7724.110000,6.06836
648,7724.111000,4.816887
649,7724.112000,4.73313
650,7724.113000,5.61626
651,7724.114000,5.001493
652,7724.115000,5.458958
653,7724.116000,5.793229
654,7724.117000,5.668251
655,7724.118000,5.971869
656,7724.119000,6.386433
657,7724.120000,-1.387564
658,7724.121000,-0.6761004
659,7724.122000,7.693181
660,7724.123000,7.641391
661,7724.124000,9.493984
662,7724.125000,7.518252
663,7724.126000,4.066281
664,7724.127000,3.711275
665,7724.128000,5.44091
666,7724.129000,5.525672
667,7724.130000,6.272664
668,7724.131000,5.718464
669,7724.132000,5.525102
670,7724.133000,6.790714
671,7724.134000,6.037336
672,7724.135000,3.909552
673,7724.136000,3.390648
674,7724.137000,6.353739
675,7724.138000,6.762735
676,7724.139000,4.517971
677,7724.140000,2.483314
678,7724.141000,3.632412
679,7724.142000,5.241268
680,7724.143000,4.9759
681,7724.144000,5.118581
682,7724.145000,2.057165
683,7724.146000,3.25723
684,7724.147000,6.81882
685,7724.148000,4.782539
686,7724.149000,4.053505
687,7724.150000,5.948346
688,7724.151000,5.969819
689,7724.152000,2.520933
690,7724.153000,1.822778
691,7724.154000,2.333629
692,7724.155000,3.963222
693,7724.156000,3.683022
694,7724.157000,7.270676
695,7724.158000,10.08008
696,7724.159000,8.996702
697,7724.160000,7.752918
698,7724.161000,3.918033
699,7724.162000,7.132164
700,7724.163000,6.728708
701,7724.164000,6.184826
702,7724.165000,5.880065
703,7724.166000,4.859825
704,7724.167000,4.988093
705,7724.168000,4.876771
706,7724.169000,5.19554
707,7724.170000,4.655993
708,7724.171000,3.20351
709,7724.172000,3.289771
710,7724.173000,2.703177
711,7724.174000,3.350659
712,7724.175000,4.004074
713,7724.176000,6.859514
714,7724.177000,9.971873
715,7724.178000,7.709414
716,7724.179000,5.55945
717,7724.180000,4.670524
718,7724.181000,6.061289
719,7724.182000,5.821678
720,7724.183000,4.807018
721,7724.184000,4.930134
722,7724.185000,5.824902
723,7724.186000,5.897443
724,7724.187000,5.351229
725,7724.188000,5.274272
726,7724.189000,5.430308
727,7724.190000,4.836303
728,7724.191000,3.532837
729,7724.192000,4.535882
730,7724.193000,4.530239
731,7724.194000,4.338105
732,7724.195000,4.963111
733,7724.196000,3.504713
734,7724.197000,4.771752
735,7724.198000,4.12606
736,7724.199000,4.713956
737,7724.200000,4.568244
738,7724.201000,4.968519
739,7724.202000,5.228285
740,7724.203000,5.599147
741,7724.204000,5.989275
742,7724.205000,6.398852
743,7724.206000,6.799197
744,7724.207000,6.70512
745,7724.208000,6.038602
746,7724.209000,4.506846
747,7724.210000,5.816401
748,7724.211000,6.023683
749,7724.212000,3.302883
750,7724.213000,5.101966
751,7724.214000,4.741912
752,7724.215000,3.982968
753,7724.216000,6.181921
754,7724.217000,5.877126
755,7724.218000,6.090973
756,7724.219000,5.798118
757,7724.220000,5.757173
758,7724.221000,6.058689
759,7724.222000,6.58972
760,7724.223000,5.816344
761,7724.224000,5.898698
762,7724.225000,6.156738
763,7724.226000,5.253886
764,7724.227000,5.256925
765,7724.228000,6.751789
766,7724.229000,6.129979
767,7724.230000,5.407018
768,7724.231000,6.207529
769,7724.232000,5.940217
770,7724.233000,7.615085
771,7724.234000,7.766086
772,7724.235000,7.100422
773,7724.236000,6.515521
774,7724.237000,5.672515
775,7724.238000,5.31219
776,7724.239000,5.602
777,7724.240000,5.998378
778,7724.241000,5.796532
779,7724.242000,5.664776
780,7724.243000,5.560425
781,7724.244000,5.405817
782,7724.245000,5.32381
783,7724.246000,5.16118
784,7724.247000,4.948462
785,7724.248000,4.890934
786,7724.249000,4.989775
787,7724.250000,5.259007
788,7724.251000,5.759779
789,7724.252000,6.16741
790,7724.253000,6.487348
791,7724.254000,5.707845
792,7724.255000,6.182974
793,7724.256000,6.610607
794,7724.257000,6.306441
795,7724.258000,6.358628
796,7724.259000,6.231628
797,7724.260000,6.187372
798,7724.261000,6.221387
799,7724.262000,5.861865
800,7724.263000,5.106592
801,7724.264000,6.948959
802,7724.265000,6.172902
803,7724.266000,6.217164
804,7724.267000,6.308116
805,7724.268000,6.378641
806,7724.269000,6.706043
807,7724.270000,6.606735
808,7724.271000,6.114079
809,7724.272000,5.837739
810,7724.273000,5.680346
811,7724.274000,4.34175
812,7724.275000,4.721803
813,7724.276000,5.001829
814,7724.277000,4.897537
815,7724.278000,4.961061
816,7724.279000,5.164207
817,7724.280000,5.392593
818,7724.281000,5.760291
819,7724.282000,6.133888
820,7724.283000,6.531304
821,7724.284000,6.825207
822,7724.285000,6.9805
823,7724.286000,7.488708
824,7724.287000,7.428656
825,7724.288000,6.538354
826,7724.289000,7.819195
827,7724.290000,7.680125
828,7724.291000,7.347382
829,7724.292000,7.1317
830,7724.293000,6.894354
831,7724.294000,6.69346
832,7724.295000,6.599519
833,7724.296000,6.519711
834,7724.297000,6.494626
835,7724.298000,6.355653
836,7724.299000,6.085771
837,7724.300000,5.847872
838,7724.301000,5.603544
839,7724.302000,5.381243
840,7724.303000,5.66355
841,7724.304000,5.658863
842,7724.305000,5.567156
843,7724.306000,5.898137
844,7724.307000,4.15098
845,7724.308000,3.646163
846,7724.309000,5.042556
847,7724.310000,4.239559
848,7724.311000,3.69047
849,7724.312000,5.281408
850,7724.313000,7.263119
851,7724.314000,11.5308
852,7724.315000,8.49036
853,7724.316000,6.198123
854,7724.317000,4.992358
855,7724.318000,4.381598
856,7724.319000,4.494909
857,7724.320000,5.061077
858,7724.321000,6.416595
859,7724.322000,6.812884
860,7724.323000,6.881721
861,7724.324000,6.744218
862,7724.325000,6.297756
863,7724.326000,7.073903
864,7724.327000,6.749221
865,7724.328000,4.82614
866,7724.329000,4.865226
867,7724.330000,4.75578
868,7724.331000,6.181114
869,7724.332000,7.8297
870,7724.333000,8.30927
871,7724.334000,5.510431
872,7724.335000,5.097675
873,7724.336000,10.60371
874,7724.337000,8.780392
875,7724.338000,7.333583
876,7724.339000,3.848196
877,7724.340000,2.195941
878,7724.341000,4.029665
879,7724.342000,6.510743
880,7724.343000,11.2655
881,7724.344000,9.145349
882,7724.345000,5.213364
883,7724.346000,5.216004
884,7724.347000,5.267011
885,7724.348000,6.294369
886,7724.349000,8.02327
887,7724.350000,6.612843
888,7724.351000,6.918056
889,7724.352000,6.521426
890,7724.353000,6.852158
891,7724.354000,5.97183
892,7724.355000,4.040695
893,7724.356000,2.780421
894,7724.357000,4.216556
895,7724.358000,8.066173
896,7724.359000,9.406533
897,7724.360000,6.33264
898,7724.361000,5.357018
899,7724.362000,6.606201
900,7724.363000,5.426422
901,7724.364000,6.245726
902,7724.365000,7.200799
903,7724.366000,6.760412
904,7724.367000,6.00018
905,7724.368000,10.31463
906,7724.369000,10.91789
907,7724.370000,8.027145
908,7724.371000,6.406302
909,7724.372000,5.056143
910,7724.373000,5.155595
911,7724.374000,4.863976
912,7724.375000,4.602829
913,7724.376000,5.223603
914,7724.377000,5.936224
915,7724.378000,6.379949
916,7724.379000,6.32546
917,7724.380000,6.56182
918,7724.381000,6.90184
919,7724.382000,6.652968
920,7724.383000,7.111997
921,7724.384000,6.880989
922,7724.385000,6.352621
923,7724.386000,8.865329
924,7724.387000,9.44297
925,7724.388000,7.371906
926,7724.389000,5.447309
927,7724.390000,5.300028
928,7724.391000,5.951359
929,7724.392000,6.252096
930,7724.393000,6.112177
931,7724.394000,6.19287
932,7724.395000,6.14323
933,7724.396000,5.938303
934,7724.397000,5.556865
935,7724.398000,5.910686
936,7724.399000,7.058363
937,7724.400000,6.160209
938,7724.401000,6.149783
939,7724.402000,9.232568
940,7724.403000,5.17477
941,7724.404000,6.134982
942,7724.405000,8.282136
943,7724.406000,5.391411
944,7724.407000,5.507342
945,7724.408000,4.902067
946,7724.409000,4.939895
947,7724.410000,6.295509
948,7724.411000,9.534824
949,7724.412000,11.19112
950,7724.413000,9.517398
951,7724.414000,8.316837
952,7724.415000,6.037333
953,7724.416000,4.971373
954,7724.417000,5.45703
955,7724.418000,5.196759
956,7724.419000,4.719071
957,7724.420000,5.268033
958,7724.421000,6.058345
959,7724.422000,6.477553
960,7724.423000,6.388299
961,7724.424000,7.996317
962,7724.425000,6.213396
963,7724.426000,5.072617
964,7724.427000,6.89563
965,7724.428000,7.450095
966,7724.429000,8.942633
967,7724.430000,9.906658
968,7724.431000,8.310536
969,7724.432000,5.687562
970,7724.433000,5.98675
971,7724.434000,8.953959
972,7724.435000,9.065825
973,7724.436000,8.458841
974,7724.437000,7.227486
975,7724.438000,6.004936
976,7724.439000,5.255965
977,7724.440000,4.742682
978,7724.441000,7.043735
979,7724.442000,6.384226
980,7724.443000,3.595016
981,7724.444000,5.296979
982,7724.445000,5.834106
983,7724.446000,7.759291
984,7724.447000,6.91855
985,7724.448000,7.189614
986,7724.449000,4.50598
987,7724.450000,4.236423
988,7724.451000,5.51183
989,7724.452000,6.683146
990,7724.453000,11.47838
991,7724.454000,2.729546
992,7724.455000,0.2491858
993,7724.456000,6.013828
994,7724.457000,6.126891
995,7724.458000,6.427586
996,7724.459000,5.877205
997,7724.460000,5.651428
998,7724.461000,6.278891
999,7724.462000,6.464076
1000,7724.463000,6.657407
1001,7724.464000,5.890401
1002,7724.465000,5.391097
1003,7724.466000,6.521345
1004,7724.467000,6.669172
1005,7724.468000,7.007887
1006,7724.469000,7.647382
1007,7724.470000,7.067933
1008,7724.471000,5.385025
1009,7724.472000,4.731232
1010,7724.473000,6.99081
1011,7724.474000,7.190068
1012,7724.475000,2.167367
1013,7724.476000,5.085093
1014,7724.477000,9.173418
1015,7724.478000,10.5557
1016,7724.479000,8.521555
1017,7724.480000,7.73636
1018,7724.481000,7.713558
1019,7724.482000,7.096153
1020,7724.483000,6.744024
1021,7724.484000,6.539235
1022,7724.485000,6.464506
1023,7724.486000,5.530806
1024,7724.487000,5.410916
1025,7724.488000,5.606135
1026,7724.489000,5.533812
1027,7724.490000,5.337629
1028,7724.491000,5.313415
1029,7724.492000,7.198853
1030,7724.493000,8.366978
1031,7724.494000,6.402892
1032,7724.495000,5.40697
1033,7724.496000,6.490112
1034,7724.497000,9.477818
1035,7724.498000,9.125569
1036,7724.499000,8.261374
1037,7724.500000,6.712151
1038,7724.501000,5.071923
1039,7724.502000,5.899421
1040,7724.503000,5.567815
1041,7724.504000,7.863521
1042,7724.505000,7.543206
1043,7724.506000,4.249154
1044,7724.507000,4.987489
1045,7724.508000,5.233016
1046,7724.509000,5.23606
1047,7724.510000,8.655488
1048,7724.511000,9.036798
1049,7724.512000,5.213838
1050,7724.513000,6.99145
1051,7724.514000,7.024661
1052,7724.515000,5.740548
1053,7724.516000,5.958103
1054,7724.517000,6.600098
1055,7724.518000,6.737008
1056,7724.519000,6.246303
1057,7724.520000,6.685928
1058,7724.521000,6.706329
1059,7724.522000,6.622073
1060,7724.523000,6.12758
1061,7724.524000,5.755985
