#HEADER
#TITLES
 , ,Dfuchen1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
210,7723.673000,6.774192
211,7723.674000,6.772847
212,7723.675000,6.771528
213,7723.676000,6.77014
214,7723.677000,6.768701
215,7723.678000,6.767385
216,7723.679000,6.766194
217,7723.680000,6.765058
218,7723.681000,6.764019
219,7723.682000,6.762952
220,7723.683000,6.761851
221,7723.684000,6.760812
222,7723.685000,6.759809
223,7723.686000,6.758711
224,7723.687000,6.757518
225,7723.688000,6.756269
226,7723.689000,6.754931
227,7723.690000,6.753605
228,7723.691000,6.75229
229,7723.692000,6.750908
230,7723.693000,6.749477
231,7723.694000,6.748057
232,7723.695000,6.746643
233,7723.696000,6.745217
234,7723.697000,6.743793
235,7723.698000,6.742331
236,7723.699000,6.740827
237,7723.700000,6.739159
238,7723.701000,6.737299
239,7723.702000,6.736153
240,7723.703000,6.735761
241,7723.704000,6.732148
242,7723.705000,6.732438
243,7723.706000,6.730772
244,7723.707000,6.729495
245,7723.708000,6.728287
246,7723.709000,6.727135
247,7723.710000,6.725518
248,7723.711000,6.723392
249,7723.712000,6.720995
250,7723.713000,6.718181
251,7723.714000,6.715268
252,7723.715000,6.712269
253,7723.716000,6.708894
254,7723.717000,6.705202
255,7723.718000,6.704941
256,7723.719000,6.708448
257,7723.720000,6.714005
258,7723.721000,6.722679
259,7723.722000,6.732242
260,7723.723000,6.742606
261,7723.724000,6.755857
262,7723.725000,6.771581
263,7723.726000,6.770816
264,7723.727000,6.751955
265,7723.728000,6.72367
266,7723.729000,6.680595
267,7723.730000,6.634236
268,7723.731000,6.585076
269,7723.732000,6.522538
270,7723.733000,6.448792
271,7723.734000,6.459761
272,7723.735000,6.563608
273,7723.736000,6.716579
274,7723.737000,6.945856
275,7723.738000,7.022251
276,7723.739000,6.925769
277,7723.740000,6.789905
278,7723.741000,6.553904
279,7723.742000,6.450453
280,7723.743000,6.505414
281,7723.744000,6.555763
282,7723.745000,6.661999
283,7723.746000,6.706837
284,7723.747000,6.668134
285,7723.748000,6.651626
286,7723.749000,6.625423
287,7723.750000,6.611259
288,7723.751000,6.621851
289,7723.752000,6.621389
290,7723.753000,6.618073
291,7723.754000,6.615909
292,7723.755000,6.610519
293,7723.756000,6.606727
294,7723.757000,6.604035
295,7723.758000,6.600588
296,7723.759000,6.597065
297,7723.760000,6.593624
298,7723.761000,6.590121
299,7723.762000,6.58667
300,7723.763000,6.583278
301,7723.764000,6.57988
302,7723.765000,6.576499
303,7723.766000,6.572988
304,7723.767000,6.569324
305,7723.768000,6.565598
306,7723.769000,6.561763
307,7723.770000,6.557848
308,7723.771000,6.553855
309,7723.772000,6.54973
310,7723.773000,6.545474
311,7723.774000,6.54163
312,7723.775000,6.53824
313,7723.776000,6.535045
314,7723.777000,6.532192
315,7723.778000,6.5276
316,7723.779000,6.521067
317,7723.780000,6.513708
318,7723.781000,6.504946
319,7723.782000,6.505026
320,7723.783000,6.514976
321,7723.784000,6.511447
322,7723.785000,6.495474
323,7723.786000,6.490189
324,7723.787000,6.492056
325,7723.788000,6.489657
326,7723.789000,6.48634
327,7723.790000,6.483772
328,7723.791000,6.480668
329,7723.792000,6.477802
330,7723.793000,6.475142
331,7723.794000,6.472559
332,7723.795000,6.47018
333,7723.796000,6.467896
334,7723.797000,6.465731
335,7723.798000,6.46353
336,7723.799000,6.461263
337,7723.800000,6.459041
338,7723.801000,6.456815
339,7723.802000,6.454653
340,7723.803000,6.452565
341,7723.804000,6.450475
342,7723.805000,6.448397
343,7723.806000,6.446501
344,7723.807000,6.444792
345,7723.808000,6.443199
346,7723.809000,6.441764
347,7723.810000,6.440372
348,7723.811000,6.439013
349,7723.812000,6.437785
350,7723.813000,6.436661
351,7723.814000,6.4354
352,7723.815000,6.433988
353,7723.816000,6.432525
354,7723.817000,6.43094
355,7723.818000,6.429399
356,7723.819000,6.427908
357,7723.820000,6.426324
358,7723.821000,6.424681
359,7723.822000,6.423117
360,7723.823000,6.421628
361,7723.824000,6.420163
362,7723.825000,6.418754
363,7723.826000,6.417273
364,7723.827000,6.41571
365,7723.828000,6.414207
366,7723.829000,6.412738
367,7723.830000,6.41124
368,7723.831000,6.409729
369,7723.832000,6.409406
370,7723.833000,6.407945
371,7723.834000,6.407199
372,7723.835000,6.406371
373,7723.836000,6.40569
374,7723.837000,6.405135
375,7723.838000,6.404535
376,7723.839000,6.40389
377,7723.840000,6.40327
378,7723.841000,6.402636
379,7723.842000,6.402114
380,7723.843000,6.401714
381,7723.844000,6.401338
382,7723.845000,6.401015
383,7723.846000,6.400591
384,7723.847000,6.400041
385,7723.848000,6.399457
386,7723.849000,6.398792
387,7723.850000,6.398112
388,7723.851000,6.397423
389,7723.852000,6.396645
390,7723.853000,6.395792
391,7723.854000,6.395012
392,7723.855000,6.394306
393,7723.856000,6.393605
394,7723.857000,6.392947
395,7723.858000,6.392222
396,7723.859000,6.391418
397,7723.860000,6.390622
398,7723.861000,6.389802
399,7723.862000,6.389034
400,7723.863000,6.38833
401,7723.864000,6.387621
402,7723.865000,6.386928
403,7723.866000,6.386377
404,7723.867000,6.385972
405,7723.868000,6.385037
406,7723.869000,6.383538
407,7723.870000,6.384974
408,7723.871000,6.382843
409,7723.872000,6.382495
410,7723.873000,6.381754
411,7723.874000,6.381031
412,7723.875000,6.380328
413,7723.876000,6.379601
414,7723.877000,6.37886
415,7723.878000,6.378274
416,7723.879000,6.377852
417,7723.880000,6.377526
418,7723.881000,6.377343
419,7723.882000,6.377195
420,7723.883000,6.377077
421,7723.884000,6.377088
422,7723.885000,6.377203
423,7723.886000,6.377325
424,7723.887000,6.377455
425,7723.888000,6.377633
426,7723.889000,6.377832
427,7723.890000,6.378145
428,7723.891000,6.378577
429,7723.892000,6.379067
430,7723.893000,6.379635
431,7723.894000,6.380155
432,7723.895000,6.380607
433,7723.896000,6.38107
434,7723.897000,6.381504
435,7723.898000,6.381972
436,7723.899000,6.382478
437,7723.900000,6.38296
438,7723.901000,6.38343
439,7723.902000,6.384003
440,7723.903000,6.384682
441,7723.904000,6.385418
442,7723.905000,6.386239
443,7723.906000,6.387061
444,7723.907000,6.387877
445,7723.908000,6.388755
446,7723.909000,6.389675
447,7723.910000,6.390381
448,7723.911000,6.390855
449,7723.912000,6.391202
450,7723.913000,6.39135
451,7723.914000,6.391461
452,7723.915000,6.391541
453,7723.916000,6.391441
454,7723.917000,6.391191
455,7723.918000,6.390951
456,7723.919000,6.390712
457,7723.920000,6.390415
458,7723.921000,6.390093
459,7723.922000,6.389609
460,7723.923000,6.388951
461,7723.924000,6.388216
462,7723.925000,6.387367
463,7723.926000,6.386605
464,7723.927000,6.385956
465,7723.928000,6.385118
466,7723.929000,6.384126
467,7723.930000,6.384617
468,7723.931000,6.3867
469,7723.932000,6.382082
470,7723.933000,6.370436
471,7723.934000,6.393735
472,7723.935000,6.37849
473,7723.936000,6.37672
474,7723.937000,6.378852
475,7723.938000,6.376861
476,7723.939000,6.375682
477,7723.940000,6.374406
478,7723.941000,6.373061
479,7723.942000,6.371823
480,7723.943000,6.370699
481,7723.944000,6.369625
482,7723.945000,6.368648
483,7723.946000,6.367642
484,7723.947000,6.366603
485,7723.948000,6.365639
486,7723.949000,6.364722
487,7723.950000,6.363764
488,7723.951000,6.362771
489,7723.952000,6.361772
490,7723.953000,6.360745
491,7723.954000,6.359777
492,7723.955000,6.358872
493,7723.956000,6.357973
494,7723.957000,6.3571
495,7723.958000,6.356095
496,7723.959000,6.354937
497,7723.960000,6.353714
498,7723.961000,6.352383
499,7723.962000,6.351022
500,7723.963000,6.349637
501,7723.964000,6.348147
502,7723.965000,6.346568
503,7723.966000,6.345034
504,7723.967000,6.343547
505,7723.968000,6.342052
506,7723.969000,6.340579
507,7723.970000,6.339028
508,7723.971000,6.337393
509,7723.972000,6.335749
510,7723.973000,6.334074
511,7723.974000,6.332465
512,7723.975000,6.33094
513,7723.976000,6.329437
514,7723.977000,6.327984
515,7723.978000,6.326548
516,7723.979000,6.325122
517,7723.980000,6.323753
518,7723.981000,6.322436
519,7723.982000,6.321071
520,7723.983000,6.319659
521,7723.984000,6.318243
522,7723.985000,6.316801
523,7723.986000,6.315403
524,7723.987000,6.314055
525,7723.988000,6.312705
526,7723.989000,6.311367
527,7723.990000,6.310212
528,7723.991000,6.309251
529,7723.992000,6.308418
530,7723.993000,6.307761
531,7723.994000,6.307174
532,7723.995000,6.306653
533,7723.996000,6.306297
534,7723.997000,6.306088
535,7723.998000,6.305929
536,7723.999000,6.305825
537,7724.000000,6.305814
538,7724.001000,6.305876
539,7724.002000,6.306099
540,7724.003000,6.306492
541,7724.004000,6.306996
542,7724.005000,6.307634
543,7724.006000,6.30785
544,7724.007000,6.307583
545,7724.008000,6.307112
546,7724.009000,6.306276
547,7724.010000,6.305385
548,7724.011000,6.304456
549,7724.012000,6.303186
550,7724.013000,6.301634
551,7724.014000,6.300227
552,7724.015000,6.298957
553,7724.016000,6.297653
554,7724.017000,6.296413
555,7724.018000,6.294902
556,7724.019000,6.293093
557,7724.020000,6.291232
558,7724.021000,6.28924
559,7724.022000,6.287472
560,7724.023000,6.285985
561,7724.024000,6.284554
562,7724.025000,6.283286
563,7724.026000,6.282029
564,7724.027000,6.280768
565,7724.028000,6.279674
566,7724.029000,6.278717
567,7724.030000,6.277547
568,7724.031000,6.276157
569,7724.032000,6.274701
570,7724.033000,6.27309
571,7724.034000,6.271579
572,7724.035000,6.270183
573,7724.036000,6.269365
574,7724.037000,6.26925
575,7724.038000,6.263982
576,7724.039000,6.25316
577,7724.040000,6.267021
578,7724.041000,6.306808
579,7724.042000,6.219654
580,7724.043000,6.268749
581,7724.044000,6.276207
582,7724.045000,6.261658
583,7724.046000,6.265934
584,7724.047000,6.266602
585,7724.048000,6.267408
586,7724.049000,6.268311
587,7724.050000,6.269499
588,7724.051000,6.270989
589,7724.052000,6.272653
590,7724.053000,6.274541
591,7724.054000,6.276325
592,7724.055000,6.277965
593,7724.056000,6.279651
594,7724.057000,6.281291
595,7724.058000,6.28305
596,7724.059000,6.284944
597,7724.060000,6.286807
598,7724.061000,6.288675
599,7724.062000,6.290833
600,7724.063000,6.293287
601,7724.064000,6.29592
602,7724.065000,6.298804
603,7724.066000,6.30173
604,7724.067000,6.304687
605,7724.068000,6.307838
606,7724.069000,6.311138
607,7724.070000,6.312757
608,7724.071000,6.312529
609,7724.072000,6.311275
610,7724.073000,6.30847
611,7724.074000,6.3052
612,7724.075000,6.301501
613,7724.076000,6.296349
614,7724.077000,6.289937
615,7724.078000,6.283522
616,7724.079000,6.277057
617,7724.080000,6.270042
618,7724.081000,6.262761
619,7724.082000,6.254165
620,7724.083000,6.244164
621,7724.084000,6.233494
622,7724.085000,6.221899
623,7724.086000,6.213637
624,7724.087000,6.209204
625,7724.088000,6.206403
626,7724.089000,6.206472
627,7724.090000,6.207116
628,7724.091000,6.20821
629,7724.092000,6.212027
630,7724.093000,6.21814
631,7724.094000,6.223187
632,7724.095000,6.227211
633,7724.096000,6.231596
634,7724.097000,6.235547
635,7724.098000,6.241649
636,7724.099000,6.250107
637,7724.100000,6.259393
638,7724.101000,6.270157
639,7724.102000,6.276983
640,7724.103000,6.279263
641,7724.104000,6.288896
642,7724.105000,6.287063
643,7724.106000,6.289879
644,7724.107000,6.291583
645,7724.108000,6.291417
646,7724.109000,6.289675
647,7724.110000,6.289619
648,7724.111000,6.291276
649,7724.112000,6.293241
650,7724.113000,6.29631
651,7724.114000,6.297665
652,7724.115000,6.297077
653,7724.116000,6.300884
654,7724.117000,6.308853
655,7724.118000,6.297303
656,7724.119000,6.265432
657,7724.120000,6.330837
658,7724.121000,6.321791
659,7724.122000,6.264656
660,7724.123000,6.31188
661,7724.124000,6.299324
662,7724.125000,6.296539
663,7724.126000,6.300997
664,7724.127000,6.295206
665,7724.128000,6.293811
666,7724.129000,6.290833
667,7724.130000,6.287587
668,7724.131000,6.284104
669,7724.132000,6.280024
670,7724.133000,6.27542
671,7724.134000,6.272261
672,7724.135000,6.270695
673,7724.136000,6.269839
674,7724.137000,6.270244
675,7724.138000,6.270682
676,7724.139000,6.2711
677,7724.140000,6.272673
678,7724.141000,6.275175
679,7724.142000,6.276475
680,7724.143000,6.276554
681,7724.144000,6.280724
682,7724.145000,6.288914
683,7724.146000,6.278252
684,7724.147000,6.277938
685,7724.148000,6.302111
686,7724.149000,6.290112
687,7724.150000,6.296699
688,7724.151000,6.298224
689,7724.152000,6.300126
690,7724.153000,6.302057
691,7724.154000,6.300905
692,7724.155000,6.296588
693,7724.156000,6.307312
694,7724.157000,6.299239
695,7724.158000,6.300079
696,7724.159000,6.298493
697,7724.160000,6.301989
698,7724.161000,6.311094
699,7724.162000,6.293683
700,7724.163000,6.306332
701,7724.164000,6.303424
702,7724.165000,6.303537
703,7724.166000,6.303874
704,7724.167000,6.304538
705,7724.168000,6.305246
706,7724.169000,6.306098
707,7724.170000,6.307095
708,7724.171000,6.308216
709,7724.172000,6.309545
710,7724.173000,6.311081
711,7724.174000,6.31247
712,7724.175000,6.313698
713,7724.176000,6.314463
714,7724.177000,6.314626
715,7724.178000,6.317183
716,7724.179000,6.317269
717,7724.180000,6.318638
718,7724.181000,6.319734
719,7724.182000,6.320868
720,7724.183000,6.322013
721,7724.184000,6.3232
722,7724.185000,6.32443
723,7724.186000,6.325624
724,7724.187000,6.326783
725,7724.188000,6.327947
726,7724.189000,6.329099
727,7724.190000,6.330312
728,7724.191000,6.331594
729,7724.192000,6.3329
730,7724.193000,6.334245
731,7724.194000,6.335602
732,7724.195000,6.336964
733,7724.196000,6.338362
734,7724.197000,6.33979
735,7724.198000,6.341204
736,7724.199000,6.342602
737,7724.200000,6.344001
738,7724.201000,6.345391
739,7724.202000,6.346803
740,7724.203000,6.348238
741,7724.204000,6.349671
742,7724.205000,6.351109
743,7724.206000,6.3525
744,7724.207000,6.353837
745,7724.208000,6.355727
746,7724.209000,6.358212
747,7724.210000,6.358382
748,7724.211000,6.356134
749,7724.212000,6.366063
750,7724.213000,6.361699
751,7724.214000,6.3647
752,7724.215000,6.366293
753,7724.216000,6.367904
754,7724.217000,6.369537
755,7724.218000,6.371188
756,7724.219000,6.372854
757,7724.220000,6.374543
758,7724.221000,6.376253
759,7724.222000,6.377971
760,7724.223000,6.379695
761,7724.224000,6.381432
762,7724.225000,6.383178
763,7724.226000,6.384945
764,7724.227000,6.386732
765,7724.228000,6.388532
766,7724.229000,6.390347
767,7724.230000,6.39218
768,7724.231000,6.39403
769,7724.232000,6.395896
770,7724.233000,6.397779
771,7724.234000,6.399677
772,7724.235000,6.401591
773,7724.236000,6.403521
774,7724.237000,6.405466
775,7724.238000,6.407429
776,7724.239000,6.40941
777,7724.240000,6.411408
778,7724.241000,6.413424
779,7724.242000,6.415457
780,7724.243000,6.417506
781,7724.244000,6.419573
782,7724.245000,6.421658
783,7724.246000,6.423756
784,7724.247000,6.425867
785,7724.248000,6.427994
786,7724.249000,6.430134
787,7724.250000,6.432291
788,7724.251000,6.434464
789,7724.252000,6.436653
790,7724.253000,6.438856
791,7724.254000,6.441077
792,7724.255000,6.443315
793,7724.256000,6.445571
794,7724.257000,6.447845
795,7724.258000,6.450133
796,7724.259000,6.452436
797,7724.260000,6.454756
798,7724.261000,6.457093
799,7724.262000,6.45945
800,7724.263000,6.461828
801,7724.264000,6.464224
802,7724.265000,6.46664
803,7724.266000,6.469075
804,7724.267000,6.471527
805,7724.268000,6.473999
806,7724.269000,6.47649
807,7724.270000,6.478998
808,7724.271000,6.481523
809,7724.272000,6.484066
810,7724.273000,6.486626
811,7724.274000,6.489205
812,7724.275000,6.491804
813,7724.276000,6.494422
814,7724.277000,6.497057
815,7724.278000,6.499711
816,7724.279000,6.50238
817,7724.280000,6.505068
818,7724.281000,6.507774
819,7724.282000,6.510498
820,7724.283000,6.51324
821,7724.284000,6.515999
822,7724.285000,6.518776
823,7724.286000,6.521573
824,7724.287000,6.52439
825,7724.288000,6.527225
826,7724.289000,6.530081
827,7724.290000,6.532955
828,7724.291000,6.535847
829,7724.292000,6.538758
830,7724.293000,6.541687
831,7724.294000,6.54443
832,7724.295000,6.546965
833,7724.296000,6.549386
834,7724.297000,6.551634
835,7724.298000,6.553829
836,7724.299000,6.555974
837,7724.300000,6.557955
838,7724.301000,6.559792
839,7724.302000,6.561634
840,7724.303000,6.563476
841,7724.304000,6.565257
842,7724.305000,6.567011
843,7724.306000,6.568616
844,7724.307000,6.570062
845,7724.308000,6.571435
846,7724.309000,6.572703
847,7724.310000,6.574011
848,7724.311000,6.575378
849,7724.312000,6.576715
850,7724.313000,6.578063
851,7724.314000,6.579355
852,7724.315000,6.580585
853,7724.316000,6.581822
854,7724.317000,6.583053
855,7724.318000,6.584139
856,7724.319000,6.585075
857,7724.320000,6.585922
858,7724.321000,6.586641
859,7724.322000,6.587306
860,7724.323000,6.587918
861,7724.324000,6.588647
862,7724.325000,6.589529
863,7724.326000,6.589546
864,7724.327000,6.588664
865,7724.328000,6.592731
866,7724.329000,6.591068
867,7724.330000,6.592732
868,7724.331000,6.594205
869,7724.332000,6.592493
870,7724.333000,6.587333
871,7724.334000,6.596045
872,7724.335000,6.619259
873,7724.336000,6.569307
874,7724.337000,6.605294
875,7724.338000,6.597185
876,7724.339000,6.597755
877,7724.340000,6.598308
878,7724.341000,6.598858
879,7724.342000,6.599276
880,7724.343000,6.599539
881,7724.344000,6.599727
882,7724.345000,6.599797
883,7724.346000,6.59982
884,7724.347000,6.599798
885,7724.348000,6.599663
886,7724.349000,6.599427
887,7724.350000,6.599207
888,7724.351000,6.599001
889,7724.352000,6.598763
890,7724.353000,6.598519
891,7724.354000,6.598184
892,7724.355000,6.597753
893,7724.356000,6.597288
894,7724.357000,6.596772
895,7724.358000,6.59635
896,7724.359000,6.596044
897,7724.360000,6.595771
898,7724.361000,6.595574
899,7724.362000,6.595387
900,7724.363000,6.595203
901,7724.364000,6.595098
902,7724.365000,6.595059
903,7724.366000,6.594959
904,7724.367000,6.594796
905,7724.368000,6.594629
906,7724.369000,6.594425
907,7724.370000,6.594283
908,7724.371000,6.594211
909,7724.372000,6.594137
910,7724.373000,6.594083
911,7724.374000,6.593976
912,7724.375000,6.593799
913,7724.376000,6.593607
914,7724.377000,6.593377
915,7724.378000,6.593136
916,7724.379000,6.592889
917,7724.380000,6.592602
918,7724.381000,6.59228
919,7724.382000,6.592009
920,7724.383000,6.59179
921,7724.384000,6.591695
922,7724.385000,6.591755
923,7724.386000,6.590919
924,7724.387000,6.589114
925,7724.388000,6.591117
926,7724.389000,6.597084
927,7724.390000,6.583052
928,7724.391000,6.592237
929,7724.392000,6.589355
930,7724.393000,6.588698
931,7724.394000,6.588013
932,7724.395000,6.587301
933,7724.396000,6.586543
934,7724.397000,6.585762
935,7724.398000,6.584471
936,7724.399000,6.582627
937,7724.400000,6.582916
938,7724.401000,6.585454
939,7724.402000,6.576487
940,7724.403000,6.580831
941,7724.404000,6.578241
942,7724.405000,6.576932
943,7724.406000,6.575666
944,7724.407000,6.574458
945,7724.408000,6.573242
946,7724.409000,6.57205
947,7724.410000,6.570829
948,7724.411000,6.569574
949,7724.412000,6.568341
950,7724.413000,6.567118
951,7724.414000,6.565807
952,7724.415000,6.564406
953,7724.416000,6.562957
954,7724.417000,6.561435
955,7724.418000,6.559913
956,7724.419000,6.558395
957,7724.420000,6.556825
958,7724.421000,6.55522
959,7724.422000,6.553729
960,7724.423000,6.552362
961,7724.424000,6.551059
962,7724.425000,6.549862
963,7724.426000,6.548674
964,7724.427000,6.54749
965,7724.428000,6.546399
966,7724.429000,6.545383
967,7724.430000,6.544354
968,7724.431000,6.54332
969,7724.432000,6.542309
970,7724.433000,6.541306
971,7724.434000,6.540385
972,7724.435000,6.539553
973,7724.436000,6.53876
974,7724.437000,6.538022
975,7724.438000,6.537508
976,7724.439000,6.537231
977,7724.440000,6.534593
978,7724.441000,6.529379
979,7724.442000,6.534334
980,7724.443000,6.54992
981,7724.444000,6.512168
982,7724.445000,6.53705
983,7724.446000,6.52986
984,7724.447000,6.529055
985,7724.448000,6.527447
986,7724.449000,6.524975
987,7724.450000,6.530137
988,7724.451000,6.543524
989,7724.452000,6.520905
990,7724.453000,6.460449
991,7724.454000,6.5831
992,7724.455000,6.552746
993,7724.456000,6.468425
994,7724.457000,6.539118
995,7724.458000,6.520833
996,7724.459000,6.519986
997,7724.460000,6.519094
998,7724.461000,6.518168
999,7724.462000,6.517337
1000,7724.463000,6.516606
1001,7724.464000,6.51592
1002,7724.465000,6.51531
1003,7724.466000,6.514303
1004,7724.467000,6.512852
1005,7724.468000,6.511211
1006,7724.469000,6.50925
1007,7724.470000,6.509341
1008,7724.471000,6.511721
1009,7724.472000,6.510394
1010,7724.473000,6.505539
1011,7724.474000,6.506074
1012,7724.475000,6.511346
1013,7724.476000,6.500448
1014,7724.477000,6.506757
1015,7724.478000,6.504355
1016,7724.479000,6.503712
1017,7724.480000,6.503021
1018,7724.481000,6.502324
1019,7724.482000,6.501665
1020,7724.483000,6.501044
1021,7724.484000,6.500427
1022,7724.485000,6.499821
1023,7724.486000,6.499096
1024,7724.487000,6.498235
1025,7724.488000,6.497308
1026,7724.489000,6.496274
1027,7724.490000,6.495202
1028,7724.491000,6.494094
1029,7724.492000,6.49288
1030,7724.493000,6.491574
1031,7724.494000,6.490283
1032,7724.495000,6.489008
1033,7724.496000,6.487701
1034,7724.497000,6.486387
1035,7724.498000,6.484981
1036,7724.499000,6.483476
1037,7724.500000,6.481934
1038,7724.501000,6.480333
1039,7724.502000,6.478752
1040,7724.503000,6.477204
1041,7724.504000,6.475636
1042,7724.505000,6.474069
1043,7724.506000,6.472394
1044,7724.507000,6.470597
1045,7724.508000,6.469462
1046,7724.509000,6.469032
1047,7724.510000,6.465673
1048,7724.511000,6.459254
1049,7724.512000,6.467722
1050,7724.513000,6.458555
1051,7724.514000,6.458384
1052,7724.515000,6.456433
1053,7724.516000,6.454425
1054,7724.517000,6.452372
1055,7724.518000,6.450387
1056,7724.519000,6.448479
1057,7724.520000,6.446602
1058,7724.521000,6.444786
