#HEADER
#TITLES
 , ,Dcegun1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
117,7723.580000,-1.159555
118,7723.581000,-1.15643
119,7723.582000,-1.153175
120,7723.583000,-1.149788
121,7723.584000,-1.146528
122,7723.585000,-1.143245
123,7723.586000,-1.140399
124,7723.587000,-1.138023
125,7723.588000,-1.135766
126,7723.589000,-1.133734
127,7723.590000,-1.131388
128,7723.591000,-1.128635
129,7723.592000,-1.125805
130,7723.593000,-1.122732
131,7723.594000,-1.119642
132,7723.595000,-1.116555
133,7723.596000,-1.113203
134,7723.597000,-1.109625
135,7723.598000,-1.106342
136,7723.599000,-1.103353
137,7723.600000,-1.100429
138,7723.601000,-1.097692
139,7723.602000,-1.094758
140,7723.603000,-1.091594
141,7723.604000,-1.088489
142,7723.605000,-1.085353
143,7723.606000,-1.082426
144,7723.607000,-1.079762
145,7723.608000,-1.077177
146,7723.609000,-1.074748
147,7723.610000,-1.072393
148,7723.611000,-1.070099
149,7723.612000,-1.067973
150,7723.613000,-1.065998
151,7723.614000,-1.063879
152,7723.615000,-1.061606
153,7723.616000,-1.059311
154,7723.617000,-1.056918
155,7723.618000,-1.054625
156,7723.619000,-1.052446
157,7723.620000,-1.050219
158,7723.621000,-1.047986
159,7723.622000,-1.046333
160,7723.623000,-1.0453
161,7723.624000,-1.044642
162,7723.625000,-1.044524
163,7723.626000,-1.044569
164,7723.627000,-1.044764
165,7723.628000,-1.045447
166,7723.629000,-1.046546
167,7723.630000,-1.047701
168,7723.631000,-1.048928
169,7723.632000,-1.05036
170,7723.633000,-1.051917
171,7723.634000,-1.05391
172,7723.635000,-1.05636
173,7723.636000,-1.059054
174,7723.637000,-1.062065
175,7723.638000,-1.064948
176,7723.639000,-1.06764
177,7723.640000,-1.070408
178,7723.641000,-1.073124
179,7723.642000,-1.075998
180,7723.643000,-1.079052
181,7723.644000,-1.082062
182,7723.645000,-1.085072
183,7723.646000,-1.088488
184,7723.647000,-1.092316
185,7723.648000,-1.096384
186,7723.649000,-1.100796
187,7723.650000,-1.105254
188,7723.651000,-1.109739
189,7723.652000,-1.11448
190,7723.653000,-1.119413
191,7723.654000,-1.123634
192,7723.655000,-1.127075
193,7723.656000,-1.130111
194,7723.657000,-1.132488
195,7723.658000,-1.134777
196,7723.659000,-1.136995
197,7723.660000,-1.138621
198,7723.661000,-1.13976
199,7723.662000,-1.140976
200,7723.663000,-1.142242
201,7723.664000,-1.143342
202,7723.665000,-1.144403
203,7723.666000,-1.144934
204,7723.667000,-1.144896
205,7723.668000,-1.144622
206,7723.669000,-1.143995
207,7723.670000,-1.143717
208,7723.671000,-1.143883
209,7723.672000,-1.144068
210,7723.673000,-1.144476
211,7723.674000,-1.144766
212,7723.675000,-1.144905
213,7723.676000,-1.145239
214,7723.677000,-1.145701
215,7723.678000,-1.145643
216,7723.679000,-1.145056
217,7723.680000,-1.144205
218,7723.681000,-1.142926
219,7723.682000,-1.141686
220,7723.683000,-1.140513
221,7723.684000,-1.13904
222,7723.685000,-1.137366
223,7723.686000,-1.136048
224,7723.687000,-1.135099
