2009-08-26,6.281428
2009-08-27,6.25
2009-08-28,6.317143
2009-08-31,6.232857
2009-09-01,6.021429
2009-09-02,5.968572
2009-09-03,5.755714
2009-09-04,5.85
2009-09-08,5.925714
2009-09-09,6.175714
2009-09-10,6.214286
2009-09-11,6.094285
2009-09-14,6.182857
2009-09-15,6.424286
2009-09-16,6.685714
2009-09-17,6.634286
2009-09-18,6.771429
2009-09-21,6.785714
2009-09-22,6.818572
2009-09-23,6.692857
2009-09-24,6.66
2009-09-25,6.608572
2009-09-28,6.567143
2009-09-29,6.608572
2009-09-30,6.595714
2009-10-01,6.374286
2009-10-02,6.388571
2009-10-05,6.488572
2009-10-06,6.595714
2009-10-07,6.607143
2009-10-08,6.577143
2009-10-09,6.701428
2009-10-12,6.58
2009-10-13,6.641428
2009-10-14,6.867143
2009-10-15,7.192857
2009-10-16,6.998571
2009-10-19,7.114286
2009-10-20,6.994286
2009-10-21,6.835714
2009-10-22,7.09
2009-10-23,7.841429
2009-10-26,7.881429
2009-10-27,7.748571
2009-10-28,7.648571
2009-10-29,7.902857
2009-10-30,7.635714
2009-11-02,7.685714
2009-11-03,7.678571
2009-11-04,7.737143
2009-11-05,8.055715
2009-11-06,7.98
2009-11-09,8.171429
2009-11-10,8.342857
2009-11-11,8.491428
2009-11-12,8.312857
2009-11-13,8.475715
2009-11-16,8.494286
2009-11-17,8.678572
2009-11-18,8.732857
2009-11-19,8.608571
2009-11-20,8.567142
2009-11-23,8.625714
2009-11-24,8.524285
2009-11-25,8.46
2009-11-27,8.264286
2009-11-30,8.375714
2009-12-01,8.318571
2009-12-02,8.428572
2009-12-03,8.284286
2009-12-04,8.032857
2009-12-07,7.987143
2009-12-08,7.988572
2009-12-09,7.994286
2009-12-10,8.105714
2009-12-11,7.957143
2009-12-14,8.058572
2009-12-15,8.131429
2009-12-16,7.868571
2009-12-17,7.675714
2009-12-18,7.61
2009-12-21,7.708571
2009-12-22,7.658571
2009-12-23,8.121428
2009-12-24,8.127143
2009-12-28,8.191428
2009-12-29,8.14
2009-12-30,7.947143
2009-12-31,7.87
2010-01-04,7.64
2010-01-05,7.358572
2010-01-06,7.617143
2010-01-07,7.485714
2010-01-08,7.614286
2010-01-11,7.604286
2010-01-12,7.481429
2010-01-13,7.708571
2010-01-14,7.284286
2010-01-15,7.278572
2010-01-19,7.314286
2010-01-20,7.32
2010-01-21,7.312857
2010-01-22,7.27
2010-01-25,7.018571
2010-01-26,7.135714
2010-01-27,7.281428
2010-01-28,9.005714
2010-01-29,8.892858
2010-02-01,8.718572
2010-02-02,8.835714
2010-02-03,8.85
