#HEADER
#TITLES
 , ,Dcegun1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
196,7879.141000,0.2963839
197,7879.142000,0.2843804
198,7879.143000,0.2629902
199,7879.144000,0.2365007
200,7879.145000,0.2025826
201,7879.146000,0.1975702
202,7879.147000,0.2250304
203,7879.148000,0.2658681
204,7879.149000,0.3302442
205,7879.150000,0.3596394
206,7879.151000,0.3486277
207,7879.152000,0.3399634
208,7879.153000,0.3189914
209,7879.154000,0.2996495
210,7879.155000,0.3419076
211,7879.156000,0.3825001
212,7879.157000,0.4304492
213,7879.158000,0.450801
214,7879.159000,0.4650601
215,7879.160000,0.4714838
216,7879.161000,0.47276
217,7879.162000,0.4786489
218,7879.163000,0.4889542
219,7879.164000,0.5060508
220,7879.165000,0.5087054
221,7879.166000,0.5154223
222,7879.167000,0.5166543
223,7879.168000,0.5168395
224,7879.169000,0.515208
225,7879.170000,0.520282
226,7879.171000,0.5333064
227,7879.172000,0.5496399
228,7879.173000,0.5718721
229,7879.174000,0.5852863
230,7879.175000,0.5885991
231,7879.176000,0.5974981
232,7879.177000,0.608853
233,7879.178000,0.595953
234,7879.179000,0.5978253
235,7879.180000,0.6409123
236,7879.181000,0.6255231
237,7879.182000,0.6389863
238,7879.183000,0.6521612
239,7879.184000,0.6580832
240,7879.185000,0.6593455
241,7879.186000,0.6645375
242,7879.187000,0.6727271
243,7879.188000,0.6782272
244,7879.189000,0.6824518
245,7879.190000,0.6883223
246,7879.191000,0.6953063
247,7879.192000,0.7026771
248,7879.193000,0.7109421
249,7879.194000,0.7190784
250,7879.195000,0.7270415
251,7879.196000,0.7356858
252,7879.197000,0.7448094
253,7879.198000,0.7534553
254,7879.199000,0.7616472
255,7879.200000,0.7697154
256,7879.201000,0.7774289
257,7879.202000,0.7855834
258,7879.203000,0.7942227
259,7879.204000,0.8027631
260,7879.205000,0.8113829
261,7879.206000,0.8196366
262,7879.207000,0.8274174
263,7879.208000,0.8350634
264,7879.209000,0.8424309
265,7879.210000,0.8426929
266,7879.211000,0.8351548
267,7879.212000,0.8228726
268,7879.213000,0.8038416
269,7879.214000,0.8022953
270,7879.215000,0.820411
271,7879.216000,0.8448753
272,7879.217000,0.8822705
273,7879.218000,0.8944699
274,7879.219000,0.8776659
275,7879.220000,0.8551544
276,7879.221000,0.8167601
277,7879.222000,0.7991105
278,7879.223000,0.8065381
279,7879.224000,0.8128815
280,7879.225000,0.827733
281,7879.226000,0.8337385
282,7879.227000,0.827437
283,7879.228000,0.825013
284,7879.229000,0.8217282
285,7879.230000,0.8152936
286,7879.231000,0.8071544
287,7879.232000,0.7946044
288,7879.233000,0.7773288
289,7879.234000,0.7671676
290,7879.235000,0.7644676
291,7879.236000,0.7632493
292,7879.237000,0.7664045
293,7879.238000,0.7620162
294,7879.239000,0.7488433
295,7879.240000,0.7354413
296,7879.241000,0.7187709
297,7879.242000,0.7018204
298,7879.243000,0.6952918
299,7879.244000,0.6708981
300,7879.245000,0.6435715
301,7879.246000,0.6591139
302,7879.247000,0.6260958
303,7879.248000,0.6220229
304,7879.249000,0.6019981
305,7879.250000,0.5854371
306,7879.251000,0.5662848
307,7879.252000,0.5435554
308,7879.253000,0.5170801
309,7879.254000,0.4939011
310,7879.255000,0.4740915
311,7879.256000,0.4536122
312,7879.257000,0.4340576
313,7879.258000,0.4123682
314,7879.259000,0.3880081
315,7879.260000,0.3620142
316,7879.261000,0.3334012
317,7879.262000,0.3124815
318,7879.263000,0.2826831
319,7879.264000,0.2554437
320,7879.265000,0.2253385
321,7879.266000,0.1838336
322,7879.267000,0.1294049
323,7879.268000,0.08180821
324,7879.269000,0.03956187
325,7879.270000,0.02144241
326,7879.271000,0.03401303
327,7879.272000,0.02831411
328,7879.273000,0.00825274
329,7879.274000,-0.005021334
330,7879.275000,-0.02054596
331,7879.276000,-0.04939878
332,7879.277000,-0.09175777
333,7879.278000,-0.1248049
334,7879.279000,-0.1498183
335,7879.280000,-0.1657797
336,7879.281000,-0.1669155
337,7879.282000,-0.1516485
338,7879.283000,-0.1162964
339,7879.284000,-0.1245329
340,7879.285000,-0.1702152
341,7879.286000,-0.1866519
342,7879.287000,-0.1811808
343,7879.288000,-0.2007089
344,7879.289000,-0.2352446
345,7879.290000,-0.24942
346,7879.291000,-0.2474017
347,7879.292000,-0.2428104
348,7879.293000,-0.2290365
349,7879.294000,-0.2249992
350,7879.295000,-0.2328926
351,7879.296000,-0.2390274
352,7879.297000,-0.248253
353,7879.298000,-0.2517256
354,7879.299000,-0.2475582
355,7879.300000,-0.2439017
356,7879.301000,-0.2382594
357,7879.302000,-0.2337071
358,7879.303000,-0.2313385
359,7879.304000,-0.2296984
360,7879.305000,-0.23001
361,7879.306000,-0.2197412
362,7879.307000,-0.1979415
363,7879.308000,-0.2216129
364,7879.309000,-0.2078139
365,7879.310000,-0.1842078
366,7879.311000,-0.2146618
367,7879.312000,-0.2214085
368,7879.313000,-0.2351927
369,7879.314000,-0.2446845
370,7879.315000,-0.1950887
371,7879.316000,-0.191702
372,7879.317000,-0.182495
373,7879.318000,-0.1766877
374,7879.319000,-0.1725953
375,7879.320000,-0.1747122
376,7879.321000,-0.1827365
377,7879.322000,-0.1603656
378,7879.323000,-0.1048753
379,7879.324000,-0.07046831
380,7879.325000,-0.05096471
381,7879.326000,-0.0577203
382,7879.327000,-0.1021496
383,7879.328000,-0.08969247
384,7879.329000,-0.02002907
385,7879.330000,0.007701874
386,7879.331000,0.009500265
387,7879.332000,0.04259729
388,7879.333000,0.09419215
389,7879.334000,0.09549367
390,7879.335000,0.04892373
391,7879.336000,0.04119396
392,7879.337000,0.06271029
393,7879.338000,0.1610377
394,7879.339000,0.3600552
395,7879.340000,0.4424642
396,7879.341000,0.4132688
397,7879.342000,0.3098738
398,7879.343000,0.08950257
399,7879.344000,0.07480049
400,7879.345000,0.2734641
401,7879.346000,0.4292184
402,7879.347000,0.6086848
403,7879.348000,0.6449803
404,7879.349000,0.5456439
405,7879.350000,0.4871507
406,7879.351000,0.4481798
407,7879.352000,0.487244
408,7879.353000,0.6099274
409,7879.354000,0.689473
410,7879.355000,0.731464
411,7879.356000,0.754006
412,7879.357000,0.7268189
413,7879.358000,0.7467483
414,7879.359000,0.8118326
415,7879.360000,0.8477872
416,7879.361000,0.8716422
417,7879.362000,0.9048911
418,7879.363000,0.9385136
419,7879.364000,0.967082
420,7879.365000,0.9917103
421,7879.366000,1.041158
422,7879.367000,1.073625
423,7879.368000,1.124457
424,7879.369000,1.174348
425,7879.370000,1.204314
426,7879.371000,1.20939
427,7879.372000,1.204365
428,7879.373000,1.181715
429,7879.374000,1.268449
430,7879.375000,1.477273
431,7879.376000,1.549197
432,7879.377000,1.500118
433,7879.378000,1.454272
434,7879.379000,1.361392
435,7879.380000,1.352579
436,7879.381000,1.448264
437,7879.382000,1.573247
438,7879.383000,1.623952
439,7879.384000,1.654813
440,7879.385000,1.600389
441,7879.386000,1.594969
442,7879.387000,1.625571
443,7879.388000,1.656322
444,7879.389000,1.710814
445,7879.390000,1.738616
446,7879.391000,1.754983
447,7879.392000,1.767336
448,7879.393000,1.803073
449,7879.394000,1.832211
450,7879.395000,1.870074
451,7879.396000,1.883394
452,7879.397000,1.930063
453,7879.398000,1.932539
454,7879.399000,1.907223
455,7879.400000,1.869286
456,7879.401000,1.810539
457,7879.402000,1.782497
458,7879.403000,1.831459
459,7879.404000,1.851377
460,7879.405000,1.871827
461,7879.406000,1.881838
462,7879.407000,1.869506
463,7879.408000,1.868669
464,7879.409000,1.874301
465,7879.410000,1.90498
466,7879.411000,1.968703
467,7879.412000,2.022723
468,7879.413000,2.053417
469,7879.414000,2.075951
470,7879.415000,2.130742
471,7879.416000,2.155862
472,7879.417000,2.171619
473,7879.418000,2.203809
474,7879.419000,2.251143
475,7879.420000,2.29751
476,7879.421000,2.348693
477,7879.422000,2.38475
478,7879.423000,2.402345
479,7879.424000,2.414887
480,7879.425000,2.416523
481,7879.426000,2.416023
482,7879.427000,2.414563
483,7879.428000,2.402627
484,7879.429000,2.382098
485,7879.430000,2.373446
486,7879.431000,2.377234
487,7879.432000,2.384926
488,7879.433000,2.401798
489,7879.434000,2.413651
490,7879.435000,2.419662
491,7879.436000,2.431389
492,7879.437000,2.44581
493,7879.438000,2.462389
494,7879.439000,2.482554
495,7879.440000,2.504576
496,7879.441000,2.528804
497,7879.442000,2.558523
498,7879.443000,2.593851
499,7879.444000,2.634315
500,7879.445000,2.680871
501,7879.446000,2.714247
502,7879.447000,2.732876
503,7879.448000,2.761374
504,7879.449000,2.765902
505,7879.450000,2.779718
506,7879.451000,2.793783
507,7879.452000,2.801255
508,7879.453000,2.804052
509,7879.454000,2.815969
510,7879.455000,2.837185
511,7879.456000,2.862389
512,7879.457000,2.895099
513,7879.458000,2.924427
514,7879.459000,2.949775
515,7879.460000,2.979528
516,7879.461000,3.011315
517,7879.462000,3.032813
518,7879.463000,3.043726
519,7879.464000,3.048174
520,7879.465000,3.042846
521,7879.466000,3.035197
522,7879.467000,3.025251
523,7879.468000,3.031776
524,7879.469000,3.058656
525,7879.470000,3.096137
526,7879.471000,3.150697
527,7879.472000,3.163779
528,7879.473000,3.153531
529,7879.474000,3.108887
530,7879.475000,3.022917
531,7879.476000,3.000017
532,7879.477000,3.044708
533,7879.478000,3.098904
534,7879.479000,3.099109
535,7879.480000,3.128987
536,7879.481000,3.144837
537,7879.482000,3.040459
538,7879.483000,3.10433
539,7879.484000,3.035743
540,7879.485000,3.03939
541,7879.486000,3.071621
542,7879.487000,3.127138
543,7879.488000,3.175413
544,7879.489000,3.081408
545,7879.490000,2.881496
546,7879.491000,2.6055
547,7879.492000,2.588373
548,7879.493000,2.781014
549,7879.494000,3.00119
550,7879.495000,3.100805
551,7879.496000,3.106531
552,7879.497000,2.883231
553,7879.498000,2.745167
554,7879.499000,2.839436
555,7879.500000,2.863273
556,7879.501000,2.937545
557,7879.502000,3.011899
558,7879.503000,2.992497
559,7879.504000,2.855192
560,7879.505000,2.894326
561,7879.506000,2.779833
562,7879.507000,2.75171
563,7879.508000,2.893363
564,7879.509000,2.804321
565,7879.510000,2.807382
566,7879.511000,2.81733
567,7879.512000,2.717613
568,7879.513000,2.793887
569,7879.514000,2.646419
570,7879.515000,2.745441
571,7879.516000,2.750216
572,7879.517000,2.776851
573,7879.518000,2.8155
574,7879.519000,2.840867
575,7879.520000,2.762939
576,7879.521000,2.729051
577,7879.522000,2.883998
578,7879.523000,2.942352
579,7879.524000,2.976908
580,7879.525000,2.985219
581,7879.526000,2.915605
582,7879.527000,2.956887
583,7879.528000,2.878465
584,7879.529000,2.753674
585,7879.530000,2.725023
586,7879.531000,2.792955
587,7879.532000,2.877323
588,7879.533000,3.013512
589,7879.534000,3.064792
590,7879.535000,3.045109
591,7879.536000,3.01491
592,7879.537000,2.951613
593,7879.538000,2.919026
594,7879.539000,2.928447
595,7879.540000,2.923011
596,7879.541000,2.920182
597,7879.542000,2.931756
598,7879.543000,2.953462
599,7879.544000,3.032131
600,7879.545000,3.095049
601,7879.546000,3.106577
602,7879.547000,3.034526
603,7879.548000,2.93448
604,7879.549000,2.780452
605,7879.550000,2.726897
606,7879.551000,2.789014
607,7879.552000,2.870977
608,7879.553000,3.013757
609,7879.554000,3.090859
610,7879.555000,3.086428
611,7879.556000,3.095715
612,7879.557000,3.085852
613,7879.558000,3.088927
614,7879.559000,3.115508
615,7879.560000,3.124646
616,7879.561000,3.125649
617,7879.562000,3.122365
618,7879.563000,3.121104
619,7879.564000,3.114362
620,7879.565000,3.106474
621,7879.566000,3.096857
622,7879.567000,3.085021
623,7879.568000,3.071603
624,7879.569000,3.057395
625,7879.570000,3.036212
626,7879.571000,3.008026
627,7879.572000,2.975803
628,7879.573000,2.938134
629,7879.574000,2.922266
630,7879.575000,2.931031
631,7879.576000,2.912027
632,7879.577000,2.869061
633,7879.578000,2.850012
634,7879.579000,2.847397
635,7879.580000,2.836349
636,7879.581000,2.823658
637,7879.582000,2.807639
638,7879.583000,2.784666
639,7879.584000,2.760707
640,7879.585000,2.73415
641,7879.586000,2.703054
642,7879.587000,2.66781
643,7879.588000,2.675549
644,7879.589000,2.642566
645,7879.590000,2.568127
646,7879.591000,2.600708
647,7879.592000,2.510761
648,7879.593000,2.469165
649,7879.594000,2.511784
650,7879.595000,2.449649
651,7879.596000,2.455807
652,7879.597000,2.419353
653,7879.598000,2.417169
654,7879.599000,2.316565
655,7879.600000,2.288367
656,7879.601000,2.294432
657,7879.602000,2.26921
658,7879.603000,2.226049
659,7879.604000,2.198086
660,7879.605000,2.176187
661,7879.606000,2.1387
662,7879.607000,2.105452
663,7879.608000,2.073555
664,7879.609000,2.047522
665,7879.610000,2.01703
666,7879.611000,1.983691
667,7879.612000,1.95252
668,7879.613000,1.922261
669,7879.614000,1.882822
670,7879.615000,1.833929
671,7879.616000,1.773357
672,7879.617000,1.697829
673,7879.618000,1.672356
674,7879.619000,1.620579
675,7879.620000,1.620816
676,7879.621000,1.600112
677,7879.622000,1.579109
678,7879.623000,1.536797
679,7879.624000,1.491523
680,7879.625000,1.444679
681,7879.626000,1.398019
682,7879.627000,1.3567
683,7879.628000,1.350286
684,7879.629000,1.385316
685,7879.630000,1.381513
686,7879.631000,1.34288
687,7879.632000,1.319031
688,7879.633000,1.29512
689,7879.634000,1.274808
690,7879.635000,1.264117
691,7879.636000,1.252123
692,7879.637000,1.241482
693,7879.638000,1.243315
694,7879.639000,1.257491
695,7879.640000,1.26411
696,7879.641000,1.264295
697,7879.642000,1.247377
698,7879.643000,1.207305
699,7879.644000,1.211536
700,7879.645000,1.260619
701,7879.646000,1.259189
702,7879.647000,1.216403
703,7879.648000,1.186551
704,7879.649000,1.153696
705,7879.650000,1.126791
706,7879.651000,1.113332
707,7879.652000,1.116257
708,7879.653000,1.106823
709,7879.654000,1.102369
710,7879.655000,1.089454
711,7879.656000,1.059363
712,7879.657000,1.05168
713,7879.658000,1.033818
714,7879.659000,0.9977595
715,7879.660000,1.036346
716,7879.661000,1.046956
717,7879.662000,0.9473469
718,7879.663000,0.9651898
719,7879.664000,0.894524
720,7879.665000,0.8338352
721,7879.666000,0.7797042
722,7879.667000,0.7406012
723,7879.668000,0.7310181
724,7879.669000,0.6937499
725,7879.670000,0.681486
726,7879.671000,0.6714816
727,7879.672000,0.6725696
728,7879.673000,0.6848475
729,7879.674000,0.6714256
730,7879.675000,0.6299965
731,7879.676000,0.628116
732,7879.677000,0.6610703
733,7879.678000,0.6197799
734,7879.679000,0.6467423
735,7879.680000,0.6198413
736,7879.681000,0.5610266
737,7879.682000,0.6032808
738,7879.683000,0.6079863
739,7879.684000,0.694346
740,7879.685000,0.7494696
741,7879.686000,0.7987759
742,7879.687000,0.807585
743,7879.688000,0.8147777
744,7879.689000,0.8065208
745,7879.690000,0.7958394
746,7879.691000,0.7855039
747,7879.692000,0.7929019
748,7879.693000,0.805759
749,7879.694000,0.8202556
750,7879.695000,0.8340076
751,7879.696000,0.8463386
752,7879.697000,0.8541817
753,7879.698000,0.8714407
754,7879.699000,0.8868595
755,7879.700000,0.9044075
756,7879.701000,0.9266434
757,7879.702000,0.9349808
758,7879.703000,0.9762055
759,7879.704000,1.008399
760,7879.705000,1.048828
761,7879.706000,1.093221
762,7879.707000,1.14137
763,7879.708000,1.195978
764,7879.709000,1.256797
765,7879.710000,1.303358
766,7879.711000,1.334162
767,7879.712000,1.361907
768,7879.713000,1.381289
769,7879.714000,1.407952
770,7879.715000,1.476063
771,7879.716000,1.539203
772,7879.717000,1.616229
773,7879.718000,1.675383
774,7879.719000,1.712692
775,7879.720000,1.732309
776,7879.721000,1.72435
777,7879.722000,1.767574
778,7879.723000,1.762967
779,7879.724000,1.787372
780,7879.725000,1.81388
781,7879.726000,1.775416
782,7879.727000,1.817339
783,7879.728000,1.844813
784,7879.729000,1.863095
785,7879.730000,1.8406
786,7879.731000,1.793643
787,7879.732000,1.695953
788,7879.733000,1.545504
789,7879.734000,1.736137
790,7879.735000,1.900369
791,7879.736000,1.949719
792,7879.737000,1.945117
793,7879.738000,1.790255
794,7879.739000,1.668344
795,7879.740000,1.645493
796,7879.741000,1.808763
797,7879.742000,1.928631
798,7879.743000,2.058114
799,7879.744000,2.123247
800,7879.745000,2.073196
801,7879.746000,2.021154
802,7879.747000,1.931454
803,7879.748000,1.915365
804,7879.749000,2.019536
805,7879.750000,2.114498
806,7879.751000,2.243125
807,7879.752000,2.308712
808,7879.753000,2.147106
809,7879.754000,2.108747
810,7879.755000,2.110907
811,7879.756000,2.22066
812,7879.757000,2.154839
813,7879.758000,2.183794
814,7879.759000,2.188877
815,7879.760000,2.125203
816,7879.761000,2.149426
817,7879.762000,2.134732
818,7879.763000,2.128232
819,7879.764000,2.125633
820,7879.765000,2.124964
821,7879.766000,2.120911
822,7879.767000,2.112764
823,7879.768000,2.102376
824,7879.769000,2.087949
825,7879.770000,2.085466
826,7879.771000,2.096037
827,7879.772000,2.047856
828,7879.773000,2.087356
829,7879.774000,2.038545
830,7879.775000,2.043862
831,7879.776000,2.022049
832,7879.777000,1.982731
833,7879.778000,2.006956
834,7879.779000,2.009429
835,7879.780000,2.01178
836,7879.781000,2.030893
837,7879.782000,1.962993
838,7879.783000,1.850767
839,7879.784000,1.824848
840,7879.785000,1.89467
841,7879.786000,1.918311
842,7879.787000,1.895489
843,7879.788000,1.980719
844,7879.789000,1.823562
845,7879.790000,1.8164
846,7879.791000,1.843118
847,7879.792000,1.833676
848,7879.793000,1.808678
849,7879.794000,1.798981
850,7879.795000,1.794511
851,7879.796000,1.761315
852,7879.797000,1.759259
853,7879.798000,1.750345
854,7879.799000,1.754812
855,7879.800000,1.762516
856,7879.801000,1.776044
857,7879.802000,1.788036
858,7879.803000,1.772825
859,7879.804000,1.762162
860,7879.805000,1.742729
861,7879.806000,1.736243
862,7879.807000,1.745076
863,7879.808000,1.754921
864,7879.809000,1.771142
865,7879.810000,1.784137
866,7879.811000,1.792068
867,7879.812000,1.802867
868,7879.813000,1.813854
869,7879.814000,1.824018
870,7879.815000,1.833867
871,7879.816000,1.839347
872,7879.817000,1.839922
873,7879.818000,1.851348
874,7879.819000,1.853572
875,7879.820000,1.853664
876,7879.821000,1.859602
877,7879.822000,1.865338
878,7879.823000,1.87586
879,7879.824000,1.906178
880,7879.825000,1.923392
881,7879.826000,1.936541
882,7879.827000,1.932237
883,7879.828000,1.922405
884,7879.829000,1.90166
885,7879.830000,1.904559
886,7879.831000,1.925213
887,7879.832000,1.927088
888,7879.833000,1.912521
889,7879.834000,1.996682
890,7879.835000,2.005924
891,7879.836000,1.890153
892,7879.837000,1.961063
893,7879.838000,1.865733
894,7879.839000,1.723554
895,7879.840000,1.703325
896,7879.841000,1.802169
897,7879.842000,1.818585
898,7879.843000,1.735601
899,7879.844000,1.699408
900,7879.845000,1.65867
901,7879.846000,1.62282
902,7879.847000,1.603809
903,7879.848000,1.565776
904,7879.849000,1.512132
905,7879.850000,1.578482
906,7879.851000,1.611551
907,7879.852000,1.651299
908,7879.853000,1.652648
909,7879.854000,1.490051
910,7879.855000,1.644433
911,7879.856000,1.636504
912,7879.857000,1.63075
913,7879.858000,1.640124
914,7879.859000,1.647342
915,7879.860000,1.698545
916,7879.861000,1.696661
917,7879.862000,1.723651
918,7879.863000,1.747615
919,7879.864000,1.716985
920,7879.865000,1.756168
921,7879.866000,1.732593
922,7879.867000,1.757125
923,7879.868000,1.758539
924,7879.869000,1.75471
925,7879.870000,1.700033
926,7879.871000,1.841471
927,7879.872000,1.720784
928,7879.873000,1.805711
929,7879.874000,1.856963
930,7879.875000,1.764632
931,7879.876000,1.828301
932,7879.877000,1.868423
933,7879.878000,1.88185
934,7879.879000,1.844908
935,7879.880000,1.823139
936,7879.881000,1.776384
937,7879.882000,1.764922
938,7879.883000,1.795685
939,7879.884000,1.75606
940,7879.885000,1.781824
941,7879.886000,1.822397
942,7879.887000,1.762039
943,7879.888000,1.7295
944,7879.889000,1.69127
945,7879.890000,1.651967
946,7879.891000,1.623775
947,7879.892000,1.604984
948,7879.893000,1.619712
949,7879.894000,1.512646
950,7879.895000,1.481713
951,7879.896000,1.502745
952,7879.897000,1.371522
953,7879.898000,1.390463
954,7879.899000,1.330806
955,7879.900000,1.249642
956,7879.901000,1.227816
957,7879.902000,1.168909
958,7879.903000,1.114609
959,7879.904000,1.058717
960,7879.905000,1.007229
961,7879.906000,0.9783735
962,7879.907000,0.9776223
963,7879.908000,0.9896309
964,7879.909000,0.9034592
965,7879.910000,0.859978
966,7879.911000,0.8063594
967,7879.912000,0.753082
968,7879.913000,0.7055392
969,7879.914000,0.7153819
970,7879.915000,0.791513
971,7879.916000,0.8149211
972,7879.917000,0.7931818
973,7879.918000,0.6849493
974,7879.919000,0.6276553
975,7879.920000,0.6027998
976,7879.921000,0.6756017
977,7879.922000,0.7308603
978,7879.923000,0.7950418
979,7879.924000,0.8236089
980,7879.925000,0.7901416
981,7879.926000,0.7638209
982,7879.927000,0.8563209
983,7879.928000,0.804051
984,7879.929000,0.8699107
985,7879.930000,0.8814209
986,7879.931000,0.9019074
987,7879.932000,0.9053882
988,7879.933000,0.8889781
989,7879.934000,0.889852
990,7879.935000,0.936232
991,7879.936000,1.04642
992,7879.937000,1.105922
993,7879.938000,1.15571
994,7879.939000,1.171
995,7879.940000,1.172937
996,7879.941000,1.155797
997,7879.942000,1.188193
998,7879.943000,1.278719
999,7879.944000,1.331066
1000,7879.945000,1.359222
1001,7879.946000,1.385925
1002,7879.947000,1.343359
1003,7879.948000,1.318545
1004,7879.949000,1.288788
1005,7879.950000,1.305396
1006,7879.951000,1.381297
1007,7879.952000,1.431275
1008,7879.953000,1.424803
1009,7879.954000,1.36189
1010,7879.955000,1.255179
1011,7879.956000,1.191913
1012,7879.957000,1.176864
1013,7879.958000,1.23163
1014,7879.959000,1.386228
1015,7879.960000,1.479084
1016,7879.961000,1.503307
1017,7879.962000,1.314607
1018,7879.963000,1.207756
1019,7879.964000,1.14288
1020,7879.965000,1.24317
1021,7879.966000,1.399106
1022,7879.967000,1.672042
