#HEADER
#TITLES
 , ,4-DCQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
115,7879.060000,0.352562
116,7879.061000,0.3357162
117,7879.062000,0.3228989
118,7879.063000,0.315155
119,7879.064000,0.3079224
120,7879.065000,0.3033905
121,7879.066000,0.2980499
122,7879.067000,0.2915878
123,7879.068000,0.2877274
124,7879.069000,0.2857208
125,7879.070000,0.2787018
126,7879.071000,0.2664948
127,7879.072000,0.2518845
128,7879.073000,0.2334518
129,7879.074000,0.216011
130,7879.075000,0.1999283
131,7879.076000,0.1812668
132,7879.077000,0.1610718
133,7879.078000,0.1453018
134,7879.079000,0.134346
135,7879.080000,0.1263885
136,7879.081000,0.1218414
137,7879.082000,0.1177368
138,7879.083000,0.113327
139,7879.084000,0.1124954
140,7879.085000,0.1141357
141,7879.086000,0.1156616
142,7879.087000,0.1170654
143,7879.088000,0.119133
144,7879.089000,0.1214752
145,7879.090000,0.1270676
146,7879.091000,0.1357574
147,7879.092000,0.1453857
148,7879.093000,0.1579361
149,7879.094000,0.1664658
150,7879.095000,0.1711884
151,7879.096000,0.175293
152,7879.097000,0.1765747
153,7879.098000,0.1775742
154,7879.099000,0.1807404
155,7879.100000,0.18013
156,7879.101000,0.1777191
157,7879.102000,0.1777802
158,7879.103000,0.1804123
159,7879.104000,0.1844635
160,7879.105000,0.1906052
161,7879.106000,0.1964188
162,7879.107000,0.2001877
163,7879.108000,0.2056427
164,7879.109000,0.2108231
165,7879.110000,0.213707
166,7879.111000,0.2174988
167,7879.112000,0.2206192
168,7879.113000,0.2207718
169,7879.114000,0.2230377
170,7879.115000,0.2251816
171,7879.116000,0.2251434
172,7879.117000,0.225708
173,7879.118000,0.2264023
174,7879.119000,0.2258987
175,7879.120000,0.225235
176,7879.121000,0.2238693
177,7879.122000,0.2216721
178,7879.123000,0.2189255
179,7879.124000,0.2161713
180,7879.125000,0.2126846
181,7879.126000,0.2098694
182,7879.127000,0.2084274
183,7879.128000,0.2075729
184,7879.129000,0.2078247
185,7879.130000,0.2081146
186,7879.131000,0.2075577
187,7879.132000,0.2089386
188,7879.133000,0.2102966
189,7879.134000,0.2108154
190,7879.135000,0.2111816
191,7879.136000,0.2109451
192,7879.137000,0.2101669
193,7879.138000,0.2097015
