#HEADER
#TITLES
 , ,D-LX1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
125,7879.070000,0.7570564
126,7879.071000,0.7046173
127,7879.072000,0.6425509
128,7879.073000,0.5812137
129,7879.074000,0.5243782
130,7879.075000,0.4730361
131,7879.076000,0.4110604
132,7879.077000,0.3388916
133,7879.078000,0.2823321
134,7879.079000,0.2337027
135,7879.080000,0.1362389
136,7879.081000,0.1055746
137,7879.082000,0.03734469
138,7879.083000,-0.02953298
139,7879.084000,-0.09474488
140,7879.085000,-0.1600425
141,7879.086000,-0.222065
142,7879.087000,-0.2795869
143,7879.088000,-0.3454411
144,7879.089000,-0.4193864
145,7879.090000,-0.4880623
146,7879.091000,-0.5496521
147,7879.092000,-0.620428
148,7879.093000,-0.6966214
149,7879.094000,-0.7547644
150,7879.095000,-0.8049963
151,7879.096000,-0.9204845
152,7879.097000,-0.9453852
153,7879.098000,-1.041835
154,7879.099000,-1.09822
155,7879.100000,-1.171203
156,7879.101000,-1.241305
157,7879.102000,-1.31062
158,7879.103000,-1.379025
159,7879.104000,-1.453077
160,7879.105000,-1.533073
161,7879.106000,-1.586208
162,7879.107000,-1.666867
163,7879.108000,-1.743993
164,7879.109000,-1.801288
165,7879.110000,-1.889033
166,7879.111000,-1.944454
167,7879.112000,-2.018482
168,7879.113000,-2.092132
169,7879.114000,-2.143547
170,7879.115000,-2.206453
171,7879.116000,-2.292246
172,7879.117000,-2.337335
173,7879.118000,-2.405542
174,7879.119000,-2.462691
175,7879.120000,-2.523345
176,7879.121000,-2.584504
177,7879.122000,-2.63183
178,7879.123000,-2.694079
179,7879.124000,-2.741621
180,7879.125000,-2.783643
181,7879.126000,-2.856851
182,7879.127000,-2.906042
183,7879.128000,-2.973396
184,7879.129000,-3.042498
185,7879.130000,-3.1018
186,7879.131000,-3.150056
187,7879.132000,-3.198956
188,7879.133000,-3.239155
189,7879.134000,-3.278874
190,7879.135000,-3.316855
191,7879.136000,-3.348563
192,7879.137000,-3.374693
193,7879.138000,-3.412381
194,7879.139000,-3.462454
195,7879.140000,-3.507998
196,7879.141000,-3.552588
197,7879.142000,-3.596586
198,7879.143000,-3.637358
199,7879.144000,-3.676589
200,7879.145000,-3.713216
201,7879.146000,-3.729864
202,7879.147000,-3.724491
203,7879.148000,-3.756329
204,7879.149000,-3.825383
205,7879.150000,-3.85905
206,7879.151000,-3.866392
207,7879.152000,-3.887441
208,7879.153000,-3.911102
209,7879.154000,-3.937094
210,7879.155000,-3.970716
211,7879.156000,-3.96107
212,7879.157000,-3.986087
213,7879.158000,-4.016742
214,7879.159000,-4.03048
215,7879.160000,-4.016255
216,7879.161000,-4.04324
217,7879.162000,-4.044882
218,7879.163000,-4.049111
219,7879.164000,-4.052915
220,7879.165000,-4.056409
221,7879.166000,-4.04885
222,7879.167000,-4.038077
223,7879.168000,-4.048596
224,7879.169000,-4.036751
225,7879.170000,-4.029425
226,7879.171000,-4.011725
227,7879.172000,-3.992316
228,7879.173000,-3.969133
229,7879.174000,-3.958609
230,7879.175000,-3.963004
231,7879.176000,-3.951732
232,7879.177000,-3.927451
233,7879.178000,-3.875282
234,7879.179000,-3.877532
235,7879.180000,-3.861134
236,7879.181000,-3.824401
237,7879.182000,-3.807588
238,7879.183000,-3.797152
239,7879.184000,-3.757577
240,7879.185000,-3.688708
241,7879.186000,-3.666737
242,7879.187000,-3.688823
243,7879.188000,-3.661751
244,7879.189000,-3.59569
245,7879.190000,-3.544311
246,7879.191000,-3.492637
247,7879.192000,-3.451217
248,7879.193000,-3.428131
249,7879.194000,-3.384281
250,7879.195000,-3.322522
251,7879.196000,-3.268303
252,7879.197000,-3.208646
253,7879.198000,-3.163941
254,7879.199000,-3.10727
255,7879.200000,-3.032168
256,7879.201000,-2.980217
257,7879.202000,-2.918384
258,7879.203000,-2.84861
259,7879.204000,-2.78043
260,7879.205000,-2.708573
261,7879.206000,-2.642159
262,7879.207000,-2.581885
263,7879.208000,-2.507569
264,7879.209000,-2.447245
265,7879.210000,-2.386606
266,7879.211000,-2.306364
267,7879.212000,-2.232452
268,7879.213000,-2.153811
269,7879.214000,-2.097762
270,7879.215000,-2.067203
271,7879.216000,-1.996436
272,7879.217000,-1.887513
273,7879.218000,-1.80745
274,7879.219000,-1.746002
275,7879.220000,-1.685466
276,7879.221000,-1.637085
277,7879.222000,-1.498482
278,7879.223000,-1.468728
279,7879.224000,-1.381266
280,7879.225000,-1.304266
281,7879.226000,-1.216873
282,7879.227000,-1.118218
283,7879.228000,-1.036048
284,7879.229000,-0.9573641
285,7879.230000,-0.8714435
286,7879.231000,-0.7775186
287,7879.232000,-0.6880336
288,7879.233000,-0.6002233
289,7879.234000,-0.510402
290,7879.235000,-0.4200713
291,7879.236000,-0.3300761
292,7879.237000,-0.2401975
293,7879.238000,-0.1524408
294,7879.239000,-0.06719402
295,7879.240000,0.004749116
296,7879.241000,0.06150371
297,7879.242000,0.1171486
298,7879.243000,0.1690098
299,7879.244000,0.2182503
300,7879.245000,0.2673305
301,7879.246000,0.3150977
302,7879.247000,0.36304
303,7879.248000,0.4024115
304,7879.249000,0.4571563
305,7879.250000,0.4985775
306,7879.251000,0.5349905
307,7879.252000,0.5687885
308,7879.253000,0.5980051
309,7879.254000,0.6335086
310,7879.255000,0.656425
311,7879.256000,0.6813449
312,7879.257000,0.701966
313,7879.258000,0.7205328
314,7879.259000,0.7369099
315,7879.260000,0.75064
316,7879.261000,0.7619388
317,7879.262000,0.768608
318,7879.263000,0.7704098
319,7879.264000,0.7679327
320,7879.265000,0.7604946
321,7879.266000,0.7514638
322,7879.267000,0.7409515
323,7879.268000,0.7159165
324,7879.269000,0.7114239
325,7879.270000,0.672243
326,7879.271000,0.6751754
327,7879.272000,0.6658764
328,7879.273000,0.672332
329,7879.274000,0.6453437
330,7879.275000,0.6472362
331,7879.276000,0.6362045
332,7879.277000,0.6309671
333,7879.278000,0.6250695
334,7879.279000,0.6356091
335,7879.280000,0.6325989
336,7879.281000,0.5959504
337,7879.282000,0.5864336
338,7879.283000,0.591215
339,7879.284000,0.576875
340,7879.285000,0.5566737
341,7879.286000,0.5654594
342,7879.287000,0.5219588
343,7879.288000,0.5022371
344,7879.289000,0.4724891
345,7879.290000,0.4245902
346,7879.291000,0.3936301
347,7879.292000,0.3463536
348,7879.293000,0.2955147
349,7879.294000,0.2477982
350,7879.295000,0.2034448
351,7879.296000,0.1585315
352,7879.297000,0.1152552
353,7879.298000,0.06464822
354,7879.299000,0.005950352
355,7879.300000,-0.06015405
356,7879.301000,-0.1364445
357,7879.302000,-0.1747564
358,7879.303000,-0.1994556
359,7879.304000,-0.2709022
360,7879.305000,-0.2630416
361,7879.306000,-0.3040031
362,7879.307000,-0.3531482
363,7879.308000,-0.3883266
364,7879.309000,-0.4142521
365,7879.310000,-0.3785616
366,7879.311000,-0.3775141
367,7879.312000,-0.4442957
368,7879.313000,-0.4582947
369,7879.314000,-0.4720676
370,7879.315000,-0.4793063
371,7879.316000,-0.4854482
372,7879.317000,-0.4966614
373,7879.318000,-0.4973295
374,7879.319000,-0.4905995
375,7879.320000,-0.4923366
376,7879.321000,-0.501869
377,7879.322000,-0.5227458
378,7879.323000,-0.5595477
379,7879.324000,-0.5700004
380,7879.325000,-0.5486957
381,7879.326000,-0.5745406
382,7879.327000,-0.5501922
383,7879.328000,-0.5453438
384,7879.329000,-0.6016966
385,7879.330000,-0.539308
386,7879.331000,-0.5321636
387,7879.332000,-0.5371804
388,7879.333000,-0.5101161
389,7879.334000,-0.517216
390,7879.335000,-0.5359743
391,7879.336000,-0.5411786
392,7879.337000,-0.5339597
393,7879.338000,-0.5468432
394,7879.339000,-0.5757086
395,7879.340000,-0.5810745
396,7879.341000,-0.6041023
397,7879.342000,-0.6364387
398,7879.343000,-0.6469957
399,7879.344000,-0.669418
400,7879.345000,-0.6889867
401,7879.346000,-0.7161337
402,7879.347000,-0.7515529
403,7879.348000,-0.7820224
404,7879.349000,-0.8088279
405,7879.350000,-0.8405102
406,7879.351000,-0.8750017
407,7879.352000,-0.9008609
408,7879.353000,-0.9181875
409,7879.354000,-0.9352307
410,7879.355000,-0.9826334
411,7879.356000,-0.9725058
412,7879.357000,-1.012214
413,7879.358000,-1.031382
414,7879.359000,-1.060738
415,7879.360000,-1.087326
416,7879.361000,-1.112518
417,7879.362000,-1.158207
418,7879.363000,-1.182799
419,7879.364000,-1.20663
420,7879.365000,-1.247874
421,7879.366000,-1.265103
422,7879.367000,-1.278485
423,7879.368000,-1.285488
424,7879.369000,-1.280761
425,7879.370000,-1.2758
426,7879.371000,-1.268954
427,7879.372000,-1.254119
428,7879.373000,-1.232705
429,7879.374000,-1.217845
430,7879.375000,-1.209905
431,7879.376000,-1.204113
432,7879.377000,-1.203936
433,7879.378000,-1.207277
434,7879.379000,-1.220991
435,7879.380000,-1.21995
436,7879.381000,-1.205046
437,7879.382000,-1.199881
438,7879.383000,-1.200654
439,7879.384000,-1.192127
440,7879.385000,-1.177229
441,7879.386000,-1.166201
442,7879.387000,-1.157315
443,7879.388000,-1.148137
444,7879.389000,-1.140441
445,7879.390000,-1.120119
446,7879.391000,-1.085966
447,7879.392000,-1.088052
448,7879.393000,-1.039864
449,7879.394000,-1.012432
450,7879.395000,-0.9777269
451,7879.396000,-0.9407119
452,7879.397000,-0.9018732
453,7879.398000,-0.8577752
454,7879.399000,-0.8084453
455,7879.400000,-0.8133026
456,7879.401000,-0.7705164
457,7879.402000,-0.7301432
458,7879.403000,-0.6965251
459,7879.404000,-0.6872422
460,7879.405000,-0.6428037
461,7879.406000,-0.6136938
462,7879.407000,-0.5692175
463,7879.408000,-0.5402515
464,7879.409000,-0.5019559
465,7879.410000,-0.4383903
466,7879.411000,-0.4133381
467,7879.412000,-0.3665696
468,7879.413000,-0.322645
469,7879.414000,-0.2766133
470,7879.415000,-0.1901283
471,7879.416000,-0.1960105
472,7879.417000,-0.1279379
473,7879.418000,-0.03467222
474,7879.419000,0.01289315
475,7879.420000,0.04336466
476,7879.421000,0.1348456
477,7879.422000,0.1960317
478,7879.423000,0.2381508
479,7879.424000,0.3695601
480,7879.425000,0.3926726
481,7879.426000,0.4637368
482,7879.427000,0.5507505
483,7879.428000,0.6259186
484,7879.429000,0.7029037
485,7879.430000,0.7749492
486,7879.431000,0.839877
487,7879.432000,0.8883949
488,7879.433000,0.9450211
489,7879.434000,0.9887783
490,7879.435000,1.036905
491,7879.436000,1.075762
492,7879.437000,1.109017
493,7879.438000,1.14975
494,7879.439000,1.198364
495,7879.440000,1.249007
496,7879.441000,1.305144
497,7879.442000,1.357949
498,7879.443000,1.406866
499,7879.444000,1.459134
500,7879.445000,1.512861
501,7879.446000,1.559007
502,7879.447000,1.611128
503,7879.448000,1.633718
504,7879.449000,1.688627
505,7879.450000,1.74142
506,7879.451000,1.772964
507,7879.452000,1.817031
508,7879.453000,1.859364
509,7879.454000,1.898999
510,7879.455000,1.936307
511,7879.456000,1.973679
512,7879.457000,2.010647
513,7879.458000,2.045497
514,7879.459000,2.078475
515,7879.460000,2.11025
516,7879.461000,2.14053
517,7879.462000,2.178186
518,7879.463000,2.224163
519,7879.464000,2.272839
520,7879.465000,2.326653
521,7879.466000,2.381053
522,7879.467000,2.435427
523,7879.468000,2.473148
524,7879.469000,2.546221
525,7879.470000,2.595556
526,7879.471000,2.599236
527,7879.472000,2.639651
528,7879.473000,2.613239
529,7879.474000,2.667055
530,7879.475000,2.766037
531,7879.476000,2.779343
532,7879.477000,2.933808
533,7879.478000,2.985806
534,7879.479000,3.001288
535,7879.480000,3.054388
536,7879.481000,3.083982
537,7879.482000,3.045352
538,7879.483000,3.101331
539,7879.484000,3.167719
540,7879.485000,3.161285
541,7879.486000,3.212563
542,7879.487000,3.27137
543,7879.488000,3.34786
544,7879.489000,3.447274
545,7879.490000,3.487676
546,7879.491000,3.505035
547,7879.492000,3.528923
548,7879.493000,3.522113
549,7879.494000,3.509822
550,7879.495000,3.589781
551,7879.496000,3.642762
552,7879.497000,3.689187
553,7879.498000,3.78674
554,7879.499000,3.805198
555,7879.500000,3.839072
556,7879.501000,3.899579
557,7879.502000,3.936233
558,7879.503000,4.0014
559,7879.504000,4.068276
560,7879.505000,4.099989
561,7879.506000,4.171941
562,7879.507000,4.152968
563,7879.508000,4.198736
564,7879.509000,4.303588
565,7879.510000,4.348803
566,7879.511000,4.344945
567,7879.512000,4.429657
568,7879.513000,4.464693
569,7879.514000,4.459363
570,7879.515000,4.495017
571,7879.516000,4.502725
572,7879.517000,4.433357
573,7879.518000,4.511043
574,7879.519000,4.458158
575,7879.520000,4.416653
576,7879.521000,4.453857
577,7879.522000,4.352867
578,7879.523000,4.359357
579,7879.524000,4.307802
580,7879.525000,4.190382
581,7879.526000,4.289054
582,7879.527000,4.264243
583,7879.528000,4.295186
584,7879.529000,4.405141
585,7879.530000,4.46534
586,7879.531000,4.49298
587,7879.532000,4.542957
588,7879.533000,4.595649
589,7879.534000,4.564367
590,7879.535000,4.445199
591,7879.536000,4.342653
592,7879.537000,4.305417
593,7879.538000,4.273119
594,7879.539000,4.236929
595,7879.540000,4.241346
596,7879.541000,4.271205
597,7879.542000,4.365284
598,7879.543000,4.531013
599,7879.544000,4.655335
600,7879.545000,4.811166
601,7879.546000,4.91955
602,7879.547000,4.922183
603,7879.548000,4.87289
604,7879.549000,4.725145
605,7879.550000,4.595054
606,7879.551000,4.568284
607,7879.552000,4.47
608,7879.553000,4.361521
609,7879.554000,4.285837
610,7879.555000,4.293715
611,7879.556000,4.306814
612,7879.557000,4.360912
613,7879.558000,4.381529
614,7879.559000,4.361747
615,7879.560000,4.341869
616,7879.561000,4.302835
617,7879.562000,4.252586
618,7879.563000,4.217203
619,7879.564000,4.235312
620,7879.565000,4.248306
621,7879.566000,4.272478
622,7879.567000,4.289358
623,7879.568000,4.319882
624,7879.569000,4.283811
625,7879.570000,4.25737
626,7879.571000,4.346905
627,7879.572000,4.31446
628,7879.573000,4.293164
629,7879.574000,4.277632
630,7879.575000,4.281329
631,7879.576000,4.269926
632,7879.577000,4.252182
633,7879.578000,4.242634
634,7879.579000,4.238756
635,7879.580000,4.273521
636,7879.581000,4.286444
637,7879.582000,4.235148
638,7879.583000,4.23808
639,7879.584000,4.226398
640,7879.585000,4.245891
641,7879.586000,4.24206
642,7879.587000,4.232648
643,7879.588000,4.241059
644,7879.589000,4.244741
645,7879.590000,4.239974
646,7879.591000,4.2209
647,7879.592000,4.198173
648,7879.593000,4.167467
649,7879.594000,4.159896
650,7879.595000,4.108866
651,7879.596000,4.058105
652,7879.597000,3.986167
653,7879.598000,4.011272
654,7879.599000,4.026217
655,7879.600000,4.039901
656,7879.601000,4.045331
657,7879.602000,4.048264
658,7879.603000,4.045646
659,7879.604000,3.959332
660,7879.605000,3.931673
661,7879.606000,3.891285
662,7879.607000,3.815476
663,7879.608000,3.748271
664,7879.609000,3.667767
665,7879.610000,3.613823
666,7879.611000,3.649879
667,7879.612000,3.645031
668,7879.613000,3.724706
669,7879.614000,3.77747
670,7879.615000,3.778561
671,7879.616000,3.738697
672,7879.617000,3.619343
673,7879.618000,3.591148
674,7879.619000,3.651569
675,7879.620000,3.654439
676,7879.621000,3.629398
677,7879.622000,3.611126
678,7879.623000,3.578947
679,7879.624000,3.548666
680,7879.625000,3.521215
681,7879.626000,3.476736
682,7879.627000,3.431258
683,7879.628000,3.399174
684,7879.629000,3.344452
685,7879.630000,3.280495
686,7879.631000,3.186318
687,7879.632000,3.151898
688,7879.633000,3.117759
689,7879.634000,3.036392
690,7879.635000,2.978977
691,7879.636000,2.906044
692,7879.637000,2.838053
693,7879.638000,2.771652
694,7879.639000,2.710361
695,7879.640000,2.620207
696,7879.641000,2.556862
697,7879.642000,2.481269
698,7879.643000,2.484197
699,7879.644000,2.434354
700,7879.645000,2.334601
701,7879.646000,2.276333
702,7879.647000,2.229601
703,7879.648000,2.162819
704,7879.649000,2.081444
705,7879.650000,2.018409
706,7879.651000,1.963618
707,7879.652000,1.869284
708,7879.653000,1.819629
709,7879.654000,1.746104
710,7879.655000,1.684521
711,7879.656000,1.613714
712,7879.657000,1.536558
713,7879.658000,1.500074
714,7879.659000,1.421443
715,7879.660000,1.349263
716,7879.661000,1.307831
717,7879.662000,1.207117
718,7879.663000,1.110918
719,7879.664000,1.040252
720,7879.665000,0.9037565
721,7879.666000,0.8103288
722,7879.667000,0.7279057
723,7879.668000,0.6469781
724,7879.669000,0.5746491
725,7879.670000,0.4736045
726,7879.671000,0.3399105
727,7879.672000,0.2262274
728,7879.673000,0.05529809
729,7879.674000,-0.04623392
730,7879.675000,-0.09479212
731,7879.676000,-0.2492377
732,7879.677000,-0.2707878
733,7879.678000,-0.3290655
734,7879.679000,-0.4258523
735,7879.680000,-0.5359455
736,7879.681000,-0.6192296
737,7879.682000,-0.7375467
738,7879.683000,-0.8650909
739,7879.684000,-0.9445108
740,7879.685000,-1.119156
741,7879.686000,-1.20408
742,7879.687000,-1.275974
743,7879.688000,-1.350598
744,7879.689000,-1.427985
745,7879.690000,-1.628114
746,7879.691000,-1.671128
747,7879.692000,-1.668435
748,7879.693000,-1.67978
749,7879.694000,-1.706206
750,7879.695000,-1.769175
751,7879.696000,-1.845021
752,7879.697000,-1.890173
753,7879.698000,-1.934064
754,7879.699000,-1.956675
755,7879.700000,-1.969411
756,7879.701000,-1.968284
757,7879.702000,-2.008712
758,7879.703000,-2.046315
759,7879.704000,-2.080162
760,7879.705000,-2.144558
761,7879.706000,-2.178978
762,7879.707000,-2.194454
763,7879.708000,-2.247713
764,7879.709000,-2.335472
765,7879.710000,-2.360487
766,7879.711000,-2.32731
767,7879.712000,-2.397059
768,7879.713000,-2.41863
769,7879.714000,-2.296983
770,7879.715000,-2.443322
771,7879.716000,-2.437117
772,7879.717000,-2.506338
773,7879.718000,-2.532392
774,7879.719000,-2.533948
775,7879.720000,-2.530425
776,7879.721000,-2.511664
777,7879.722000,-2.532522
778,7879.723000,-2.583362
779,7879.724000,-2.553216
780,7879.725000,-2.545795
781,7879.726000,-2.543289
782,7879.727000,-2.579391
783,7879.728000,-2.482128
784,7879.729000,-2.494141
785,7879.730000,-2.508164
786,7879.731000,-2.461406
787,7879.732000,-2.39456
788,7879.733000,-2.337722
789,7879.734000,-2.385484
790,7879.735000,-2.356417
791,7879.736000,-2.384425
792,7879.737000,-2.373496
793,7879.738000,-2.386266
794,7879.739000,-2.548887
795,7879.740000,-2.624075
796,7879.741000,-2.672522
797,7879.742000,-2.666301
798,7879.743000,-2.596342
799,7879.744000,-2.55193
800,7879.745000,-2.532035
801,7879.746000,-2.49841
802,7879.747000,-2.47118
803,7879.748000,-2.367736
804,7879.749000,-2.260264
805,7879.750000,-2.199347
806,7879.751000,-2.110309
807,7879.752000,-2.027455
808,7879.753000,-2.109525
809,7879.754000,-2.109516
810,7879.755000,-2.076545
811,7879.756000,-2.035654
812,7879.757000,-2.07308
813,7879.758000,-2.014078
814,7879.759000,-1.862526
815,7879.760000,-2.048615
816,7879.761000,-1.922633
817,7879.762000,-1.714297
818,7879.763000,-1.774899
819,7879.764000,-1.67964
820,7879.765000,-1.619751
821,7879.766000,-1.579863
822,7879.767000,-1.551035
823,7879.768000,-1.491491
824,7879.769000,-1.466278
825,7879.770000,-1.515019
826,7879.771000,-1.486288
827,7879.772000,-1.46251
828,7879.773000,-1.492413
829,7879.774000,-1.48789
830,7879.775000,-1.412802
831,7879.776000,-1.361213
832,7879.777000,-1.401281
833,7879.778000,-1.213397
834,7879.779000,-1.246156
835,7879.780000,-1.287887
836,7879.781000,-1.097519
837,7879.782000,-1.055826
838,7879.783000,-1.025722
839,7879.784000,-1.005874
840,7879.785000,-1.013768
841,7879.786000,-0.9588131
842,7879.787000,-0.8959341
843,7879.788000,-0.8674185
844,7879.789000,-0.8757854
845,7879.790000,-0.8423806
846,7879.791000,-0.7903462
847,7879.792000,-0.7404574
848,7879.793000,-0.6918252
849,7879.794000,-0.6286916
850,7879.795000,-0.5558236
851,7879.796000,-0.5012932
852,7879.797000,-0.4662438
853,7879.798000,-0.4431067
854,7879.799000,-0.4398545
855,7879.800000,-0.4080673
856,7879.801000,-0.3452359
857,7879.802000,-0.3036807
858,7879.803000,-0.2741298
859,7879.804000,-0.2029232
860,7879.805000,-0.1717769
861,7879.806000,-0.1485741
862,7879.807000,-0.1454605
863,7879.808000,-0.1129772
864,7879.809000,-0.05667698
865,7879.810000,-0.01754338
866,7879.811000,0.01036474
867,7879.812000,0.04712498
868,7879.813000,0.06309348
869,7879.814000,0.1456002
870,7879.815000,0.09797229
871,7879.816000,0.1421586
872,7879.817000,0.2119884
873,7879.818000,0.2670124
874,7879.819000,0.2810573
875,7879.820000,0.3132265
876,7879.821000,0.3652561
877,7879.822000,0.4005275
878,7879.823000,0.4257621
879,7879.824000,0.5001549
880,7879.825000,0.5411186
881,7879.826000,0.5483179
882,7879.827000,0.6230366
883,7879.828000,0.6113969
884,7879.829000,0.6689142
885,7879.830000,0.7499516
886,7879.831000,0.7720898
887,7879.832000,0.8087249
888,7879.833000,0.8251866
889,7879.834000,0.8512813
890,7879.835000,0.8549981
891,7879.836000,0.9532135
892,7879.837000,0.933084
893,7879.838000,0.9558613
894,7879.839000,1.026557
895,7879.840000,1.079428
896,7879.841000,1.151036
897,7879.842000,1.18645
898,7879.843000,1.218992
899,7879.844000,1.253886
900,7879.845000,1.244332
901,7879.846000,1.248419
902,7879.847000,1.248433
903,7879.848000,1.335335
904,7879.849000,1.374045
905,7879.850000,1.361885
906,7879.851000,1.399317
907,7879.852000,1.414247
908,7879.853000,1.508981
909,7879.854000,1.385087
910,7879.855000,1.45536
911,7879.856000,1.52193
912,7879.857000,1.496106
913,7879.858000,1.496792
914,7879.859000,1.488347
915,7879.860000,1.545321
916,7879.861000,1.510672
917,7879.862000,1.522803
918,7879.863000,1.537729
919,7879.864000,1.533462
920,7879.865000,1.591981
921,7879.866000,1.531048
922,7879.867000,1.590734
923,7879.868000,1.570414
924,7879.869000,1.538967
925,7879.870000,1.645888
926,7879.871000,1.559723
927,7879.872000,1.53523
928,7879.873000,1.520107
929,7879.874000,1.47251
930,7879.875000,1.349041
931,7879.876000,1.440524
932,7879.877000,1.328629
933,7879.878000,1.262085
934,7879.879000,1.316278
935,7879.880000,1.491044
936,7879.881000,1.605398
937,7879.882000,1.594501
938,7879.883000,1.628754
939,7879.884000,1.516491
940,7879.885000,1.372117
941,7879.886000,1.420377
942,7879.887000,1.258664
943,7879.888000,1.307716
944,7879.889000,1.270249
945,7879.890000,1.327717
946,7879.891000,1.326625
947,7879.892000,1.197667
948,7879.893000,1.31574
949,7879.894000,1.298099
950,7879.895000,1.307732
951,7879.896000,1.280223
952,7879.897000,1.211694
953,7879.898000,1.311806
954,7879.899000,1.203582
955,7879.900000,1.088037
956,7879.901000,0.9345608
957,7879.902000,0.9484128
958,7879.903000,0.8915439
959,7879.904000,0.8428081
960,7879.905000,0.8589721
961,7879.906000,0.8784997
962,7879.907000,0.8194825
963,7879.908000,0.7948607
964,7879.909000,0.7630336
965,7879.910000,0.7444369
966,7879.911000,0.6985494
967,7879.912000,0.6797215
968,7879.913000,0.6170784
969,7879.914000,0.5383821
970,7879.915000,0.419462
971,7879.916000,0.4668667
972,7879.917000,0.3344638
973,7879.918000,0.2718526
974,7879.919000,0.2623416
975,7879.920000,0.1776424
976,7879.921000,0.1878863
977,7879.922000,0.1408837
978,7879.923000,0.08121841
979,7879.924000,0.05990123
980,7879.925000,-0.04473244
981,7879.926000,-0.09479336
982,7879.927000,-0.001498158
983,7879.928000,-0.2053958
984,7879.929000,-0.4552956
985,7879.930000,-0.5715138
986,7879.931000,-0.5749528
987,7879.932000,-0.6251108
988,7879.933000,-0.6378831
989,7879.934000,-0.663848
990,7879.935000,-0.5574062
991,7879.936000,-0.6620762
992,7879.937000,-0.9405067
993,7879.938000,-1.068952
994,7879.939000,-1.117744
995,7879.940000,-1.23827
996,7879.941000,-1.348505
997,7879.942000,-1.40581
998,7879.943000,-1.40475
999,7879.944000,-1.4555
1000,7879.945000,-1.550559
1001,7879.946000,-1.515094
1002,7879.947000,-1.539642
1003,7879.948000,-1.6458
1004,7879.949000,-1.873566
1005,7879.950000,-1.857305
1006,7879.951000,-2.001652
1007,7879.952000,-2.050802
1008,7879.953000,-2.158805
1009,7879.954000,-2.236091
1010,7879.955000,-2.255819
