#HEADER
#TITLES
 , ,Dfuchen1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
126,7642.085000,5.805884
127,7642.086000,5.772468
128,7642.087000,5.760423
129,7642.088000,5.738412
130,7642.089000,5.707767
131,7642.090000,5.722371
132,7642.091000,5.674278
133,7642.092000,5.673707
134,7642.093000,5.652043
135,7642.094000,5.641432
136,7642.095000,5.632025
137,7642.096000,5.608972
138,7642.097000,5.371498
139,7642.098000,5.704962
140,7642.099000,5.755469
141,7642.100000,5.252433
142,7642.101000,5.459333
143,7642.102000,5.619782
144,7642.103000,5.434413
145,7642.104000,5.476758
146,7642.105000,5.48089
147,7642.106000,5.487089
148,7642.107000,5.495073
149,7642.108000,5.481235
150,7642.109000,5.442058
151,7642.110000,5.563532
152,7642.111000,5.569928
153,7642.112000,5.648165
154,7642.113000,5.712278
155,7642.114000,5.637222
156,7642.115000,5.529782
157,7642.116000,5.502168
158,7642.117000,5.4107
159,7642.118000,5.403746
160,7642.119000,5.372013
161,7642.120000,5.333934
162,7642.121000,5.563673
163,7642.122000,5.561816
164,7642.123000,5.433468
165,7642.124000,5.417928
166,7642.125000,5.423905
167,7642.126000,5.70904
168,7642.127000,5.604401
169,7642.128000,5.626375
170,7642.129000,5.575711
171,7642.130000,5.733489
172,7642.131000,5.731046
173,7642.132000,5.373028
174,7642.133000,5.670214
175,7642.134000,5.687456
176,7642.135000,5.817346
177,7642.136000,5.845582
178,7642.137000,5.731087
179,7642.138000,5.708276
180,7642.139000,5.785521
181,7642.140000,5.789693
182,7642.141000,5.771665
183,7642.142000,5.78971
184,7642.143000,5.830506
185,7642.144000,5.967713
186,7642.145000,5.815164
187,7642.146000,5.842794
188,7642.147000,5.898798
189,7642.148000,5.89984
190,7642.149000,5.864926
191,7642.150000,5.95494
192,7642.151000,5.956198
193,7642.152000,5.914687
194,7642.153000,5.925817
195,7642.154000,6.004438
196,7642.155000,5.912128
197,7642.156000,5.980772
198,7642.157000,6.117106
199,7642.158000,5.854905
200,7642.159000,5.894701
201,7642.160000,6.168321
202,7642.161000,5.871023
203,7642.162000,5.932475
204,7642.163000,6.002483
205,7642.164000,6.010826
206,7642.165000,6.032248
207,7642.166000,5.963759
208,7642.167000,5.801566
209,7642.168000,6.018893
