#HEADER
#TITLES
 , ,Dniuzhuan1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
112,7642.071000,-0.2979639
113,7642.072000,-0.313219
114,7642.073000,-0.3513453
115,7642.074000,-0.3693613
116,7642.075000,-0.3522433
117,7642.076000,-0.3181961
118,7642.077000,-0.2514752
119,7642.078000,-0.2197631
120,7642.079000,-0.2254661
121,7642.080000,-0.2127438
122,7642.081000,-0.1954967
123,7642.082000,-0.1970327
124,7642.083000,-0.212112
125,7642.084000,-0.1012064
126,7642.085000,-0.1352062
127,7642.086000,-0.1049953
128,7642.087000,-0.1041349
129,7642.088000,-0.05901515
130,7642.089000,0.03082454
131,7642.090000,-0.1034563
132,7642.091000,0.01541251
133,7642.092000,0.03189826
134,7642.093000,0.05245417
135,7642.094000,0.04756951
136,7642.095000,-0.00293529
137,7642.096000,0.1551687
138,7642.097000,0.3336579
139,7642.098000,-0.03487909
140,7642.099000,-0.0426122
141,7642.100000,0.4523082
142,7642.101000,0.2472047
143,7642.102000,0.09165841
144,7642.103000,0.2853514
145,7642.104000,0.2533258
146,7642.105000,0.2624295
147,7642.106000,0.2705491
148,7642.107000,0.2779167
149,7642.108000,0.3099047
150,7642.109000,0.3697084
151,7642.110000,0.2691101
152,7642.111000,0.2839194
153,7642.112000,0.2281345
154,7642.113000,0.1872201
155,7642.114000,0.2878894
156,7642.115000,0.4235052
157,7642.116000,0.4806509
158,7642.117000,0.6034133
159,7642.118000,0.6381272
160,7642.119000,0.6934393
161,7642.120000,0.7578305
162,7642.121000,0.5560112
163,7642.122000,0.5598363
164,7642.123000,0.6626319
165,7642.124000,0.7389988
166,7642.125000,0.7124184
167,7642.126000,0.40115
168,7642.127000,0.6095634
169,7642.128000,0.6071393
170,7642.129000,0.6619225
171,7642.130000,0.4191563
172,7642.131000,0.4390113
173,7642.132000,0.9438891
174,7642.133000,0.5491132
175,7642.134000,0.5644527
176,7642.135000,0.4073711
177,7642.136000,0.4546969
178,7642.137000,0.6063738
179,7642.138000,0.5378076
180,7642.139000,0.5750692
181,7642.140000,0.5806373
182,7642.141000,0.630597
183,7642.142000,0.6323588
184,7642.143000,0.5960618
185,7642.144000,0.3920576
186,7642.145000,0.6775072
187,7642.146000,0.662449
188,7642.147000,0.6044403
