#HEADER
#TITLES
 , ,2XH1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
677,7642.636000,-0.2620678
678,7642.637000,-0.2910751
679,7642.638000,-0.2444985
680,7642.639000,-0.2518537
681,7642.640000,-0.3051337
682,7642.641000,-0.2852244
683,7642.642000,-0.2697096
684,7642.643000,-0.2919779
685,7642.644000,-0.2896372
686,7642.645000,-0.2916311
687,7642.646000,-0.2958505
688,7642.647000,-0.30264
689,7642.648000,-0.3094054
690,7642.649000,-0.3167936
691,7642.650000,-0.3168438
692,7642.651000,-0.3084571
693,7642.652000,-0.2958906
694,7642.653000,-0.3343558
695,7642.654000,-0.3276235
696,7642.655000,-0.2984014
697,7642.656000,-0.3600845
698,7642.657000,-0.320519
699,7642.658000,-0.3287092
700,7642.659000,-0.3380801
701,7642.660000,-0.3348798
702,7642.661000,-0.3241269
703,7642.662000,-0.351261
704,7642.663000,-0.3446844
705,7642.664000,-0.3351033
706,7642.665000,-0.3453054
707,7642.666000,-0.3501851
708,7642.667000,-0.3474272
709,7642.668000,-0.350645
710,7642.669000,-0.3539559
711,7642.670000,-0.3530994
712,7642.671000,-0.3479321
713,7642.672000,-0.3720902
714,7642.673000,-0.3764471
715,7642.674000,-0.3566453
716,7642.675000,-0.3595677
717,7642.676000,-0.3581469
718,7642.677000,-0.3728523
719,7642.678000,-0.3764071
720,7642.679000,-0.3722217
721,7642.680000,-0.3732435
722,7642.681000,-0.3760459
723,7642.682000,-0.3776821
724,7642.683000,-0.3797084
725,7642.684000,-0.3753343
726,7642.685000,-0.3637313
727,7642.686000,-0.3925821
728,7642.687000,-0.3886472
729,7642.688000,-0.3649582
730,7642.689000,-0.3858505
731,7642.690000,-0.3813797
732,7642.691000,-0.3813248
733,7642.692000,-0.3832524
734,7642.693000,-0.3872356
735,7642.694000,-0.3853039
736,7642.695000,-0.3773638
737,7642.696000,-0.3766016
738,7642.697000,-0.3820844
739,7642.698000,-0.359931
740,7642.699000,-0.4041734
741,7642.700000,-0.3987612
742,7642.701000,-0.3757848
743,7642.702000,-0.3734384
744,7642.703000,-0.3857085
745,7642.704000,-0.3846341
746,7642.705000,-0.3761063
747,7642.706000,-0.3908297
748,7642.707000,-0.390523
749,7642.708000,-0.3812755
750,7642.709000,-0.370392
751,7642.710000,-0.4038129
752,7642.711000,-0.3790306
753,7642.712000,-0.3790121
754,7642.713000,-0.3857198
755,7642.714000,-0.370445
756,7642.715000,-0.3774118
757,7642.716000,-0.3814919
758,7642.717000,-0.3803908
759,7642.718000,-0.3818834
760,7642.719000,-0.3804457
761,7642.720000,-0.3790092
