#HEADER
#TITLES
 , ,LG1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
126,7642.085000,9.810984
127,7642.086000,9.803931
128,7642.087000,9.802238
129,7642.088000,9.803765
130,7642.089000,9.807159
131,7642.090000,9.799342
132,7642.091000,9.777621
133,7642.092000,9.757749
134,7642.093000,9.736077
135,7642.094000,9.744497
136,7642.095000,9.788507
137,7642.096000,9.858174
138,7642.097000,9.666592
139,7642.098000,9.726424
140,7642.099000,9.924273
141,7642.100000,9.580783
142,7642.101000,9.674012
143,7642.102000,9.85583
144,7642.103000,9.681374
145,7642.104000,9.713454
146,7642.105000,9.703542
147,7642.106000,9.693546
148,7642.107000,9.683575
149,7642.108000,9.672532
150,7642.109000,9.660699
151,7642.110000,9.646381
152,7642.111000,9.629263
153,7642.112000,9.60696
154,7642.113000,9.578586
155,7642.114000,9.577615
156,7642.115000,9.606301
157,7642.116000,9.568962
158,7642.117000,9.616362
159,7642.118000,9.580514
160,7642.119000,9.439439
161,7642.120000,9.436813
162,7642.121000,9.544961
163,7642.122000,9.556629
164,7642.123000,9.502099
165,7642.124000,9.492563
166,7642.125000,9.509593
167,7642.126000,9.506546
168,7642.127000,9.500719
169,7642.128000,9.49592
170,7642.129000,9.488463
171,7642.130000,9.483303
172,7642.131000,9.48071
173,7642.132000,9.471992
174,7642.133000,9.467568
175,7642.134000,9.466492
176,7642.135000,9.47218
177,7642.136000,9.454702
178,7642.137000,9.413138
179,7642.138000,9.493881
180,7642.139000,9.504764
181,7642.140000,9.399693
182,7642.141000,9.418042
183,7642.142000,9.509258
184,7642.143000,9.432044
185,7642.144000,9.449831
186,7642.145000,9.448935
187,7642.146000,9.448419
188,7642.147000,9.448264
189,7642.148000,9.448235
190,7642.149000,9.448416
191,7642.150000,9.448914
192,7642.151000,9.449719
193,7642.152000,9.452064
194,7642.153000,9.456102
195,7642.154000,9.454093
196,7642.155000,9.458394
197,7642.156000,9.464469
198,7642.157000,9.476731
199,7642.158000,9.469185
200,7642.159000,9.440966
201,7642.160000,9.51621
202,7642.161000,9.461531
203,7642.162000,9.489921
204,7642.163000,9.525004
205,7642.164000,9.468152
206,7642.165000,9.494888
207,7642.166000,9.533782
208,7642.167000,9.514058
209,7642.168000,9.528143
