#HEADER
#TITLES
 , ,Dcegun1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
126,7642.085000,2.476325
127,7642.086000,2.47508
128,7642.087000,2.470022
129,7642.088000,2.475207
130,7642.089000,2.495033
131,7642.090000,2.478856
132,7642.091000,2.533575
133,7642.092000,2.508085
134,7642.093000,2.558821
135,7642.094000,2.56911
136,7642.095000,2.578659
137,7642.096000,2.600954
138,7642.097000,2.841892
139,7642.098000,2.503071
140,7642.099000,2.469701
141,7642.100000,2.982494
142,7642.101000,2.789326
143,7642.102000,2.640025
144,7642.103000,2.832813
145,7642.104000,2.79806
146,7642.105000,2.800122
147,7642.106000,2.800192
148,7642.107000,2.798849
149,7642.108000,2.817559
150,7642.109000,2.860126
151,7642.110000,2.746727
152,7642.111000,2.753304
153,7642.112000,2.690142
154,7642.113000,2.644783
155,7642.114000,2.73814
156,7642.115000,2.863128
157,7642.116000,2.910912
158,7642.117000,3.024262
159,7642.118000,3.049273
160,7642.119000,3.095082
161,7642.120000,3.145223
162,7642.121000,2.924047
163,7642.122000,2.93498
164,7642.123000,3.073026
165,7642.124000,3.09557
166,7642.125000,3.094683
167,7642.126000,2.815439
168,7642.127000,2.92657
169,7642.128000,2.910862
170,7642.129000,2.968165
171,7642.130000,2.815024
172,7642.131000,2.819957
173,7642.132000,3.179958
174,7642.133000,2.883694
175,7642.134000,2.869326
176,7642.135000,2.744708
177,7642.136000,2.722308
178,7642.137000,2.844092
179,7642.138000,2.88128
180,7642.139000,2.826093
181,7642.140000,2.849862
182,7642.141000,2.903489
183,7642.142000,2.884773
184,7642.143000,2.803049
185,7642.144000,2.680311
186,7642.145000,2.898048
187,7642.146000,2.891834
188,7642.147000,2.827752
189,7642.148000,2.840652
190,7642.149000,2.89823
191,7642.150000,2.822697
192,7642.151000,2.833533
193,7642.152000,2.887389
194,7642.153000,2.887078
195,7642.154000,2.818648
196,7642.155000,2.920609
197,7642.156000,2.860077
198,7642.157000,2.730432
199,7642.158000,3.000319
200,7642.159000,2.969247
201,7642.160000,2.704265
202,7642.161000,3.010709
203,7642.162000,2.9572
204,7642.163000,2.893781
205,7642.164000,2.891995
206,7642.165000,2.876698
207,7642.166000,2.951524
208,7642.167000,3.120471
209,7642.168000,2.909707
