#HEADER
#TITLES
 , ,D-LX1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
223,7642.182000,-0.3381446
224,7642.183000,-0.3501413
225,7642.184000,-0.396167
226,7642.185000,-0.3856143
227,7642.186000,-0.4361482
228,7642.187000,-0.4882188
229,7642.188000,-0.4601108
230,7642.189000,-0.4685705
231,7642.190000,-0.5588093
232,7642.191000,-0.5644424
233,7642.192000,-0.5773373
234,7642.193000,-0.6229719
235,7642.194000,-0.5980719
236,7642.195000,-0.5858176
237,7642.196000,-0.7165263
238,7642.197000,-0.7860854
239,7642.198000,-0.6325827
240,7642.199000,-0.5860708
241,7642.200000,-0.7838749
242,7642.201000,-0.5745684
243,7642.202000,-0.6624174
244,7642.203000,-0.8657146
245,7642.204000,-1.016756
246,7642.205000,-0.8406149
247,7642.206000,-0.7612449
248,7642.207000,-0.8311695
249,7642.208000,-0.7628289
250,7642.209000,-0.6629518
251,7642.210000,-1.045418
252,7642.211000,-0.9416723
253,7642.212000,-0.8812323
254,7642.213000,-1.009223
255,7642.214000,-0.9496707
256,7642.215000,-0.8586212
257,7642.216000,-0.761817
258,7642.217000,-0.929871
259,7642.218000,-0.9945607
260,7642.219000,-1.086729
261,7642.220000,-1.126211
262,7642.221000,-1.012045
263,7642.222000,-1.039566
264,7642.223000,-1.043817
265,7642.224000,-1.193322
266,7642.225000,-1.249905
267,7642.226000,-1.115175
268,7642.227000,-1.140879
269,7642.228000,-1.350492
270,7642.229000,-1.246463
271,7642.230000,-1.28679
272,7642.231000,-1.416871
273,7642.232000,-1.421786
274,7642.233000,-1.35396
275,7642.234000,-1.505645
276,7642.235000,-1.469912
277,7642.236000,-1.527207
278,7642.237000,-1.535633
279,7642.238000,-1.587731
280,7642.239000,-1.661297
281,7642.240000,-1.722257
282,7642.241000,-1.765825
283,7642.242000,-1.863778
284,7642.243000,-1.817673
285,7642.244000,-1.684222
286,7642.245000,-1.871246
287,7642.246000,-2.009633
288,7642.247000,-2.130869
289,7642.248000,-2.036551
290,7642.249000,-2.025116
291,7642.250000,-2.044397
292,7642.251000,-2.099475
293,7642.252000,-2.158434
294,7642.253000,-2.169902
295,7642.254000,-2.099357
296,7642.255000,-2.172513
297,7642.256000,-2.181791
298,7642.257000,-2.180981
299,7642.258000,-2.190301
300,7642.259000,-2.218902
301,7642.260000,-2.235915
302,7642.261000,-2.342614
303,7642.262000,-2.073959
304,7642.263000,-2.196168
305,7642.264000,-2.315355
306,7642.265000,-2.187306
307,7642.266000,-2.179774
308,7642.267000,-2.027989
309,7642.268000,-2.182526
310,7642.269000,-2.126421
311,7642.270000,-2.054987
312,7642.271000,-2.148163
313,7642.272000,-2.239767
314,7642.273000,-2.324227
315,7642.274000,-2.472197
316,7642.275000,-2.285127
317,7642.276000,-2.257706
318,7642.277000,-2.214364
319,7642.278000,-2.006777
320,7642.279000,-2.128109
321,7642.280000,-2.113881
322,7642.281000,-2.116971
323,7642.282000,-2.189953
324,7642.283000,-2.089582
325,7642.284000,-1.990793
326,7642.285000,-1.94473
327,7642.286000,-1.987184
328,7642.287000,-2.259605
329,7642.288000,-2.269729
330,7642.289000,-2.037123
331,7642.290000,-1.953251
332,7642.291000,-1.979198
333,7642.292000,-2.023672
334,7642.293000,-1.854358
335,7642.294000,-1.859957
336,7642.295000,-1.855322
337,7642.296000,-1.835811
338,7642.297000,-1.840156
339,7642.298000,-1.821964
340,7642.299000,-1.788731
341,7642.300000,-1.837987
342,7642.301000,-1.836809
343,7642.302000,-1.807799
344,7642.303000,-1.705196
345,7642.304000,-1.681711
346,7642.305000,-1.727194
347,7642.306000,-1.681275
348,7642.307000,-1.562426
349,7642.308000,-1.486277
350,7642.309000,-1.464026
351,7642.310000,-1.450331
352,7642.311000,-1.36694
353,7642.312000,-1.34669
354,7642.313000,-1.272391
355,7642.314000,-1.228857
356,7642.315000,-1.191672
357,7642.316000,-1.255468
358,7642.317000,-1.22998
359,7642.318000,-1.215805
360,7642.319000,-1.179713
361,7642.320000,-1.183918
362,7642.321000,-1.15141
363,7642.322000,-1.118519
364,7642.323000,-1.125658
365,7642.324000,-1.069093
366,7642.325000,-1.038381
367,7642.326000,-1.041756
368,7642.327000,-0.9756151
369,7642.328000,-0.946995
370,7642.329000,-0.9807084
371,7642.330000,-0.9907622
372,7642.331000,-0.9874479
373,7642.332000,-0.8965139
374,7642.333000,-0.9721321
375,7642.334000,-0.892803
376,7642.335000,-0.8908699
377,7642.336000,-0.9203642
378,7642.337000,-0.9269249
379,7642.338000,-0.8202805
380,7642.339000,-0.8094594
381,7642.340000,-0.7898265
382,7642.341000,-0.751837
383,7642.342000,-0.7737441
384,7642.343000,-0.7478602
385,7642.344000,-0.7307117
386,7642.345000,-0.6882286
387,7642.346000,-0.6575817
388,7642.347000,-0.6628898
389,7642.348000,-0.6048295
390,7642.349000,-0.5748388
391,7642.350000,-0.54967
392,7642.351000,-0.6070122
393,7642.352000,-0.5044885
394,7642.353000,-0.4454048
395,7642.354000,-0.4477513
396,7642.355000,-0.4141779
397,7642.356000,-0.346912
398,7642.357000,-0.3714772
399,7642.358000,-0.2655517
400,7642.359000,-0.168527
401,7642.360000,-0.3012999
402,7642.361000,-0.2418255
403,7642.362000,-0.08738798
404,7642.363000,-0.1482016
405,7642.364000,-0.1171293
406,7642.365000,-0.08658238
407,7642.366000,-0.03710213
408,7642.367000,-0.02721092
409,7642.368000,0.0447552
410,7642.369000,0.07862717
411,7642.370000,0.1151329
412,7642.371000,0.1470086
413,7642.372000,0.1783288
414,7642.373000,0.2121965
415,7642.374000,0.2353396
416,7642.375000,0.3526401
417,7642.376000,0.398198
418,7642.377000,0.4000632
419,7642.378000,0.3825696
420,7642.379000,0.2465054
421,7642.380000,0.3476254
422,7642.381000,0.399239
423,7642.382000,0.4298283
424,7642.383000,0.3795266
425,7642.384000,0.3875338
426,7642.385000,0.4288417
427,7642.386000,0.4773376
428,7642.387000,0.5334356
429,7642.388000,0.45821
430,7642.389000,0.5235946
431,7642.390000,0.6344825
432,7642.391000,0.5184788
433,7642.392000,0.4741004
434,7642.393000,0.55618
435,7642.394000,0.5501244
436,7642.395000,0.5025898
437,7642.396000,0.486169
438,7642.397000,0.4661289
439,7642.398000,0.4674651
440,7642.399000,0.5492955
441,7642.400000,0.5314538
442,7642.401000,0.6201256
443,7642.402000,0.733472
444,7642.403000,0.7297416
445,7642.404000,0.6848687
446,7642.405000,0.6100059
447,7642.406000,0.6160697
448,7642.407000,0.4685371
449,7642.408000,0.4864887
450,7642.409000,0.5421644
451,7642.410000,0.4162426
452,7642.411000,0.4518769
453,7642.412000,0.4447022
454,7642.413000,0.4751467
455,7642.414000,0.4636763
456,7642.415000,0.4483066
457,7642.416000,0.467239
458,7642.417000,0.5274588
459,7642.418000,0.3812912
460,7642.419000,0.4296347
461,7642.420000,0.445448
462,7642.421000,0.4804213
463,7642.422000,0.4407748
464,7642.423000,0.3945324
465,7642.424000,0.370636
466,7642.425000,0.3749613
467,7642.426000,0.4417579
468,7642.427000,0.3031798
469,7642.428000,0.2517006
470,7642.429000,0.18458
471,7642.430000,0.3099321
472,7642.431000,0.2386419
473,7642.432000,0.1820352
474,7642.433000,0.261128
475,7642.434000,0.2520953
476,7642.435000,0.1862718
477,7642.436000,0.1479136
478,7642.437000,0.1163944
479,7642.438000,0.1113767
480,7642.439000,0.115317
481,7642.440000,0.04331256
482,7642.441000,-0.11881
483,7642.442000,-0.1799332
484,7642.443000,-0.1531111
485,7642.444000,-0.1405991
486,7642.445000,-0.1073664
487,7642.446000,-0.1090756
488,7642.447000,-0.1382601
489,7642.448000,-0.1260915
490,7642.449000,-0.1348304
491,7642.450000,-0.2007131
492,7642.451000,-0.2374184
493,7642.452000,-0.2145332
494,7642.453000,-0.3119102
495,7642.454000,-0.3463813
496,7642.455000,-0.3381984
497,7642.456000,-0.3636589
498,7642.457000,-0.3563592
499,7642.458000,-0.3205155
500,7642.459000,-0.3019485
501,7642.460000,-0.3047465
502,7642.461000,-0.3501327
503,7642.462000,-0.3374885
504,7642.463000,-0.3100363
505,7642.464000,-0.393421
506,7642.465000,-0.3764464
507,7642.466000,-0.4201212
508,7642.467000,-0.4578276
509,7642.468000,-0.5013378
510,7642.469000,-0.5493548
511,7642.470000,-0.5719564
512,7642.471000,-0.5655638
513,7642.472000,-0.6495501
514,7642.473000,-0.616366
515,7642.474000,-0.6328089
516,7642.475000,-0.678081
517,7642.476000,-0.6929184
518,7642.477000,-0.6966379
519,7642.478000,-0.6987795
520,7642.479000,-0.7679803
521,7642.480000,-0.7662491
522,7642.481000,-0.8039795
523,7642.482000,-0.8856724
524,7642.483000,-0.8905625
525,7642.484000,-0.939617
526,7642.485000,-0.9534199
527,7642.486000,-0.9944742
528,7642.487000,-1.036328
529,7642.488000,-1.062995
530,7642.489000,-1.091531
531,7642.490000,-1.143044
532,7642.491000,-1.155873
533,7642.492000,-1.202528
534,7642.493000,-1.23379
535,7642.494000,-1.25592
536,7642.495000,-1.301534
537,7642.496000,-1.330269
538,7642.497000,-1.356066
539,7642.498000,-1.413091
540,7642.499000,-1.502979
541,7642.500000,-1.436989
542,7642.501000,-1.469665
543,7642.502000,-1.602739
544,7642.503000,-1.638632
545,7642.504000,-1.560079
546,7642.505000,-1.657701
547,7642.506000,-1.686863
548,7642.507000,-1.676989
549,7642.508000,-1.734445
550,7642.509000,-1.764648
551,7642.510000,-1.746383
552,7642.511000,-1.776103
553,7642.512000,-1.81772
554,7642.513000,-1.894501
555,7642.514000,-1.787039
556,7642.515000,-1.835076
557,7642.516000,-1.92402
558,7642.517000,-1.908067
559,7642.518000,-1.871363
560,7642.519000,-1.925342
561,7642.520000,-1.944288
562,7642.521000,-1.950533
563,7642.522000,-1.971138
564,7642.523000,-1.991456
565,7642.524000,-1.990362
566,7642.525000,-1.965954
567,7642.526000,-2.058518
568,7642.527000,-2.029501
569,7642.528000,-2.048723
570,7642.529000,-2.036905
571,7642.530000,-2.0428
572,7642.531000,-2.062915
573,7642.532000,-2.082365
574,7642.533000,-2.115679
575,7642.534000,-2.126609
576,7642.535000,-2.023129
577,7642.536000,-2.028255
578,7642.537000,-2.099352
579,7642.538000,-2.159897
580,7642.539000,-2.143782
581,7642.540000,-2.057189
582,7642.541000,-2.141889
583,7642.542000,-2.138842
584,7642.543000,-2.157968
585,7642.544000,-2.110424
586,7642.545000,-2.1972
587,7642.546000,-2.165614
588,7642.547000,-2.099884
589,7642.548000,-2.216157
590,7642.549000,-2.103199
591,7642.550000,-2.156468
592,7642.551000,-2.246682
593,7642.552000,-2.212366
594,7642.553000,-2.209781
595,7642.554000,-2.168512
596,7642.555000,-2.111552
597,7642.556000,-2.093269
598,7642.557000,-2.119794
599,7642.558000,-2.138031
600,7642.559000,-2.162333
601,7642.560000,-2.175398
602,7642.561000,-2.164073
603,7642.562000,-2.172683
604,7642.563000,-2.129812
605,7642.564000,-2.11137
606,7642.565000,-2.096279
607,7642.566000,-2.082752
608,7642.567000,-2.07661
609,7642.568000,-2.070481
610,7642.569000,-2.065454
611,7642.570000,-2.101493
612,7642.571000,-2.056772
613,7642.572000,-2.068551
614,7642.573000,-2.092748
615,7642.574000,-2.042383
616,7642.575000,-2.051617
617,7642.576000,-2.11796
618,7642.577000,-2.079377
619,7642.578000,-2.121999
620,7642.579000,-2.178043
621,7642.580000,-2.141606
622,7642.581000,-2.156122
623,7642.582000,-2.260731
624,7642.583000,-2.152403
625,7642.584000,-2.11946
626,7642.585000,-2.068193
627,7642.586000,-2.033877
628,7642.587000,-2.0337
629,7642.588000,-2.038002
630,7642.589000,-2.059125
631,7642.590000,-2.123597
632,7642.591000,-2.223033
633,7642.592000,-2.233985
634,7642.593000,-2.14698
635,7642.594000,-2.196088
636,7642.595000,-2.364959
637,7642.596000,-2.387477
638,7642.597000,-2.339007
639,7642.598000,-2.314537
640,7642.599000,-2.185274
641,7642.600000,-2.129886
642,7642.601000,-2.182521
643,7642.602000,-2.150531
644,7642.603000,-2.077798
645,7642.604000,-2.095648
646,7642.605000,-2.109353
647,7642.606000,-2.171179
648,7642.607000,-2.2494
649,7642.608000,-2.369341
650,7642.609000,-2.32442
651,7642.610000,-2.358412
652,7642.611000,-2.318222
653,7642.612000,-2.326625
654,7642.613000,-2.367878
655,7642.614000,-2.309598
656,7642.615000,-2.201958
657,7642.616000,-2.042714
658,7642.617000,-2.201687
659,7642.618000,-2.174386
660,7642.619000,-1.971132
661,7642.620000,-1.98362
662,7642.621000,-2.088547
663,7642.622000,-2.254626
664,7642.623000,-2.165791
665,7642.624000,-2.239575
666,7642.625000,-2.324237
667,7642.626000,-2.350682
668,7642.627000,-2.327932
669,7642.628000,-2.217535
670,7642.629000,-2.287118
671,7642.630000,-2.248859
672,7642.631000,-2.187782
673,7642.632000,-2.109399
674,7642.633000,-1.994279
675,7642.634000,-2.092836
676,7642.635000,-2.05425
677,7642.636000,-2.073805
678,7642.637000,-2.104659
679,7642.638000,-2.210565
680,7642.639000,-2.320954
681,7642.640000,-2.309996
682,7642.641000,-2.107816
683,7642.642000,-2.061288
684,7642.643000,-2.127693
685,7642.644000,-2.162845
686,7642.645000,-2.173493
687,7642.646000,-2.116594
688,7642.647000,-2.160871
689,7642.648000,-2.139563
690,7642.649000,-2.148268
691,7642.650000,-2.138636
692,7642.651000,-2.121157
693,7642.652000,-2.144331
694,7642.653000,-2.201719
695,7642.654000,-2.049277
696,7642.655000,-2.177917
697,7642.656000,-2.151149
698,7642.657000,-2.158808
699,7642.658000,-2.140188
700,7642.659000,-2.121028
701,7642.660000,-2.149582
702,7642.661000,-2.135959
703,7642.662000,-2.156504
704,7642.663000,-2.182538
705,7642.664000,-2.095542
706,7642.665000,-2.132107
707,7642.666000,-2.13627
708,7642.667000,-2.114324
709,7642.668000,-2.099214
710,7642.669000,-2.096899
711,7642.670000,-2.079003
712,7642.671000,-2.055541
713,7642.672000,-2.076596
714,7642.673000,-2.041072
715,7642.674000,-2.043242
716,7642.675000,-1.979287
717,7642.676000,-2.034289
718,7642.677000,-2.037688
719,7642.678000,-1.925591
720,7642.679000,-2.017153
721,7642.680000,-2.000069
722,7642.681000,-1.998435
723,7642.682000,-2.065402
724,7642.683000,-2.045456
725,7642.684000,-2.130934
726,7642.685000,-2.273568
727,7642.686000,-2.125838
728,7642.687000,-2.300491
729,7642.688000,-2.20032
730,7642.689000,-2.180989
731,7642.690000,-2.135046
732,7642.691000,-2.114806
733,7642.692000,-2.101134
734,7642.693000,-2.02928
735,7642.694000,-1.982551
736,7642.695000,-1.972031
737,7642.696000,-1.9558
738,7642.697000,-1.891791
739,7642.698000,-2.048332
740,7642.699000,-2.107127
741,7642.700000,-1.906276
742,7642.701000,-2.063817
743,7642.702000,-2.021857
744,7642.703000,-2.032175
745,7642.704000,-2.064294
746,7642.705000,-2.056184
747,7642.706000,-2.002794
748,7642.707000,-1.947216
749,7642.708000,-1.955494
750,7642.709000,-1.977607
751,7642.710000,-1.969272
752,7642.711000,-1.937496
753,7642.712000,-1.929717
754,7642.713000,-1.941798
755,7642.714000,-1.916224
756,7642.715000,-1.911987
757,7642.716000,-1.922458
758,7642.717000,-1.889688
759,7642.718000,-1.905876
760,7642.719000,-1.877259
761,7642.720000,-1.851589
762,7642.721000,-1.868175
763,7642.722000,-1.830269
764,7642.723000,-1.847719
765,7642.724000,-1.8538
766,7642.725000,-1.783727
767,7642.726000,-1.835485
768,7642.727000,-1.779223
769,7642.728000,-1.731882
770,7642.729000,-1.815739
771,7642.730000,-1.642454
772,7642.731000,-1.842847
773,7642.732000,-1.78144
774,7642.733000,-1.646962
775,7642.734000,-1.685371
776,7642.735000,-1.688856
777,7642.736000,-1.664318
778,7642.737000,-1.683556
779,7642.738000,-1.650675
780,7642.739000,-1.559203
781,7642.740000,-1.61541
782,7642.741000,-1.58702
783,7642.742000,-1.587835
784,7642.743000,-1.554704
785,7642.744000,-1.577311
786,7642.745000,-1.503207
787,7642.746000,-1.599127
788,7642.747000,-1.576185
789,7642.748000,-1.498737
790,7642.749000,-1.5587
791,7642.750000,-1.57974
792,7642.751000,-1.516053
793,7642.752000,-1.523986
794,7642.753000,-1.456804
795,7642.754000,-1.458636
796,7642.755000,-1.51891
797,7642.756000,-1.307106
798,7642.757000,-1.25704
799,7642.758000,-1.407539
800,7642.759000,-1.285383
801,7642.760000,-1.260422
802,7642.761000,-1.285554
803,7642.762000,-1.287177
804,7642.763000,-1.181611
805,7642.764000,-1.353926
806,7642.765000,-1.322488
807,7642.766000,-1.316982
808,7642.767000,-1.327525
809,7642.768000,-1.174945
810,7642.769000,-1.318194
811,7642.770000,-1.297822
812,7642.771000,-1.277539
813,7642.772000,-1.270925
814,7642.773000,-1.241701
815,7642.774000,-1.237557
816,7642.775000,-1.205243
817,7642.776000,-1.150657
818,7642.777000,-1.163701
819,7642.778000,-1.011636
820,7642.779000,-0.9538797
821,7642.780000,-0.9886143
822,7642.781000,-1.005205
823,7642.782000,-1.062705
824,7642.783000,-1.115517
825,7642.784000,-1.112746
826,7642.785000,-1.224374
827,7642.786000,-1.318462
828,7642.787000,-1.147307
829,7642.788000,-1.145268
830,7642.789000,-1.132391
831,7642.790000,-1.050026
832,7642.791000,-1.028699
833,7642.792000,-0.9560704
834,7642.793000,-0.8702761
835,7642.794000,-1.060951
836,7642.795000,-0.9423877
837,7642.796000,-0.9777665
838,7642.797000,-1.01209
839,7642.798000,-1.048223
840,7642.799000,-1.036439
841,7642.800000,-1.038635
842,7642.801000,-1.026496
843,7642.802000,-0.9788004
844,7642.803000,-0.8923029
845,7642.804000,-0.9166374
846,7642.805000,-0.9773992
847,7642.806000,-0.9771893
848,7642.807000,-0.9403857
849,7642.808000,-0.9274657
850,7642.809000,-0.9277917
851,7642.810000,-0.9170365
852,7642.811000,-0.9047286
853,7642.812000,-0.8687849
854,7642.813000,-0.8581124
855,7642.814000,-0.9008288
856,7642.815000,-0.8972473
857,7642.816000,-0.8163657
858,7642.817000,-0.8348834
859,7642.818000,-0.9109854
860,7642.819000,-0.8115967
861,7642.820000,-0.7767552
862,7642.821000,-0.7439567
863,7642.822000,-0.7306038
864,7642.823000,-0.9115633
865,7642.824000,-0.8202766
866,7642.825000,-0.8084198
867,7642.826000,-0.7188934
868,7642.827000,-0.8026278
869,7642.828000,-0.7633974
870,7642.829000,-0.7246192
871,7642.830000,-0.7749056
872,7642.831000,-0.9287437
873,7642.832000,-0.8279595
874,7642.833000,-0.8191504
875,7642.834000,-0.7499695
876,7642.835000,-0.7197493
877,7642.836000,-0.7381732
878,7642.837000,-0.688792
879,7642.838000,-0.699244
880,7642.839000,-0.569109
881,7642.840000,-0.6074219
882,7642.841000,-0.576794
883,7642.842000,-0.4618837
884,7642.843000,-0.6187041
885,7642.844000,-0.5128552
886,7642.845000,-0.3708439
887,7642.846000,-0.406702
888,7642.847000,-0.4560717
889,7642.848000,-0.3682718
890,7642.849000,-0.3742899
891,7642.850000,-0.4791482
892,7642.851000,-0.4303949
893,7642.852000,-0.3728375
894,7642.853000,-0.2825514
895,7642.854000,-0.3700292
896,7642.855000,-0.3965618
897,7642.856000,-0.1906617
898,7642.857000,-0.3385906
899,7642.858000,-0.241262
900,7642.859000,-0.2190871
901,7642.860000,-0.2195103
902,7642.861000,-0.2844402
903,7642.862000,-0.08078784
904,7642.863000,-0.02736833
905,7642.864000,-0.1407914
906,7642.865000,-0.0550631
907,7642.866000,-0.07521959
908,7642.867000,0.0110775
909,7642.868000,-0.06909755
910,7642.869000,-0.1014318
911,7642.870000,0.06148737
912,7642.871000,0.08028948
913,7642.872000,0.1316073
914,7642.873000,0.2727779
915,7642.874000,0.1599775
916,7642.875000,0.0922557
917,7642.876000,0.1330646
918,7642.877000,0.3231616
919,7642.878000,0.394461
920,7642.879000,0.3722492
921,7642.880000,0.3965732
922,7642.881000,0.4228834
923,7642.882000,0.4509582
924,7642.883000,0.5974863
925,7642.884000,0.6469044
926,7642.885000,0.6414648
927,7642.886000,0.6938444
928,7642.887000,0.6554207
929,7642.888000,0.8092769
930,7642.889000,0.9911199
931,7642.890000,0.9252042
932,7642.891000,0.7556847
933,7642.892000,0.7414972
934,7642.893000,0.992604
935,7642.894000,1.101829
936,7642.895000,0.9979224
937,7642.896000,0.9830567
938,7642.897000,0.9905367
939,7642.898000,1.128689
940,7642.899000,1.148687
941,7642.900000,1.143708
942,7642.901000,1.20073
943,7642.902000,1.198957
944,7642.903000,1.230621
945,7642.904000,1.176322
946,7642.905000,1.176448
947,7642.906000,1.483167
948,7642.907000,1.46943
949,7642.908000,1.261853
950,7642.909000,1.482314
951,7642.910000,1.553234
952,7642.911000,1.524235
953,7642.912000,1.571184
954,7642.913000,1.613047
955,7642.914000,1.629641
956,7642.915000,1.77856
957,7642.916000,1.762911
958,7642.917000,1.733249
959,7642.918000,1.826716
960,7642.919000,1.900366
961,7642.920000,1.849719
962,7642.921000,1.867104
963,7642.922000,1.851314
964,7642.923000,1.865716
965,7642.924000,1.862721
966,7642.925000,1.821873
967,7642.926000,1.865558
968,7642.927000,1.789976
969,7642.928000,1.789159
970,7642.929000,1.936414
971,7642.930000,1.872875
972,7642.931000,1.925267
973,7642.932000,1.986915
974,7642.933000,2.035856
975,7642.934000,2.063831
976,7642.935000,2.150618
977,7642.936000,2.120397
