Base,Target,Pearson,k,b,Length,Pearson(sub)
qianyin,zhidong,-0.9853846313413333,-0.9313225746154785,-0.07353667732141567,28669,-0.9987582160963396
zhidong,cegun,-0.7400362868961401,-0.782310962677002,0.20458543622534364,13796,-0.9982433497305785
zhidong,chilunxiang,0.17002554157770156,0.022351741790771484,-0.02630513411086983,13680,0.3932038524369764
zhidong,dianjichui,0.028714103515956654,0.029802322387695312,-0.021174746444926902,21212,0.4485335779967872
zhidong,dianjiheng,0.0028423568552262525,0.011175870895385742,-0.027022075397560057,13243,0.21087134586102999
zhidong,fuchen,0.7199280176119519,-0.01862645149230957,-0.5749179394497156,14657,-0.12376860314036008
zhidong,hengjian,-0.003646717042558564,0.040978193283081055,-0.126555890429959,7182,0.41843350436747084
zhidong,hengxiang ,0.263725922320825,0.24586915969848633,0.1473709510197689,10457,0.9490097001623496
zhidong,lingxing,0.020220066167751256,0.1862645149230957,0.018408359097659734,12095,0.9054032444294355
zhidong,niuzhuan,0.06709101069833881,0.21606683731079102,0.040760128120068934,11243,0.9620421095449035
zhidong,qianyin,-0.9853846313413333,-1.0691583156585693,-0.07473309558502311,27799,-0.9988588230052801
角速度,速度,0.09358822225797443,3.993511199951172,0.20277087959559564,424,0.9780303360914742
