#HEADER
#TITLES
 , ,Dfuchen1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
210,7758.048000,5.109925
211,7758.049000,4.882398
212,7758.050000,4.968872
213,7758.051000,5.035448
214,7758.052000,4.96612
215,7758.053000,4.977563
216,7758.054000,4.696979
217,7758.055000,4.665427
218,7758.056000,4.525482
219,7758.057000,4.408588
220,7758.058000,4.929545
221,7758.059000,5.036623
222,7758.060000,4.765597
223,7758.061000,4.78365
224,7758.062000,4.572433
225,7758.063000,4.511297
226,7758.064000,4.852978
227,7758.065000,4.830171
228,7758.066000,4.835659
229,7758.067000,4.542864
230,7758.068000,4.413761
231,7758.069000,4.448726
232,7758.070000,4.52318
233,7758.071000,4.663508
234,7758.072000,4.678731
235,7758.073000,4.566121
236,7758.074000,4.511083
237,7758.075000,4.478745
238,7758.076000,4.527997
239,7758.077000,4.439356
240,7758.078000,4.49376
241,7758.079000,4.47588
242,7758.080000,4.447422
243,7758.081000,4.451507
244,7758.082000,4.405597
245,7758.083000,4.333207
246,7758.084000,4.444686
247,7758.085000,4.332853
248,7758.086000,4.330613
249,7758.087000,4.270232
250,7758.088000,4.457022
251,7758.089000,4.470994
252,7758.090000,4.340067
253,7758.091000,4.467504
254,7758.092000,4.542017
255,7758.093000,4.534
256,7758.094000,4.552024
257,7758.095000,4.521539
258,7758.096000,4.352147
259,7758.097000,4.156391
260,7758.098000,4.086293
261,7758.099000,4.060761
262,7758.100000,4.199214
263,7758.101000,4.237198
264,7758.102000,4.579849
265,7758.103000,4.780955
266,7758.104000,4.458092
267,7758.105000,4.287961
268,7758.106000,4.144041
269,7758.107000,4.271368
270,7758.108000,4.294377
271,7758.109000,4.275574
272,7758.110000,4.26223
273,7758.111000,4.225965
274,7758.112000,4.180137
275,7758.113000,4.126081
276,7758.114000,4.116129
277,7758.115000,4.08553
278,7758.116000,4.106192
279,7758.117000,4.117875
280,7758.118000,4.075768
281,7758.119000,4.04513
282,7758.120000,3.996445
283,7758.121000,3.948543
284,7758.122000,4.0589
285,7758.123000,4.127346
286,7758.124000,4.144559
287,7758.125000,4.214877
288,7758.126000,4.162642
289,7758.127000,4.047987
290,7758.128000,3.990795
291,7758.129000,3.977019
292,7758.130000,4.147919
293,7758.131000,4.291982
294,7758.132000,4.361366
295,7758.133000,4.269522
296,7758.134000,4.151556
297,7758.135000,3.985882
298,7758.136000,3.89053
299,7758.137000,3.899285
300,7758.138000,4.08692
301,7758.139000,4.298414
302,7758.140000,4.45822
303,7758.141000,4.288851
304,7758.142000,4.170726
305,7758.143000,3.90578
306,7758.144000,3.982165
307,7758.145000,4.286106
308,7758.146000,4.526451
309,7758.147000,4.791776
310,7758.148000,4.691282
311,7758.149000,4.409841
312,7758.150000,4.092256
313,7758.151000,3.836301
314,7758.152000,4.011516
315,7758.153000,4.486452
316,7758.154000,4.860272
317,7758.155000,4.904262
318,7758.156000,4.544096
319,7758.157000,3.948574
320,7758.158000,3.584255
321,7758.159000,3.672525
322,7758.160000,4.212677
323,7758.161000,4.811285
324,7758.162000,4.985697
325,7758.163000,4.874354
326,7758.164000,4.386939
327,7758.165000,3.724909
328,7758.166000,3.606168
329,7758.167000,3.898614
330,7758.168000,4.485548
331,7758.169000,4.970523
332,7758.170000,5.100088
333,7758.171000,4.561473
334,7758.172000,3.953527
335,7758.173000,3.672845
336,7758.174000,3.702788
337,7758.175000,4.308556
338,7758.176000,4.807033
339,7758.177000,4.934651
340,7758.178000,4.756791
341,7758.179000,4.301608
342,7758.180000,3.892148
343,7758.181000,3.784236
344,7758.182000,4.042656
345,7758.183000,4.404341
346,7758.184000,4.598726
347,7758.185000,4.63686
348,7758.186000,4.394108
349,7758.187000,3.798088
350,7758.188000,3.631326
351,7758.189000,3.898604
352,7758.190000,4.300788
353,7758.191000,4.769383
354,7758.192000,4.887309
355,7758.193000,4.605371
356,7758.194000,4.228924
357,7758.195000,3.609802
358,7758.196000,3.527305
359,7758.197000,3.99591
360,7758.198000,4.437769
361,7758.199000,4.66998
362,7758.200000,4.554944
363,7758.201000,4.324731
364,7758.202000,4.146563
365,7758.203000,4.225671
366,7758.204000,4.322862
367,7758.205000,4.47021
368,7758.206000,4.442783
369,7758.207000,4.375255
370,7758.208000,4.230945
371,7758.209000,4.07903
372,7758.210000,4.010791
373,7758.211000,4.10719
374,7758.212000,4.333064
375,7758.213000,4.509728
376,7758.214000,4.606972
377,7758.215000,4.48945
378,7758.216000,4.342151
379,7758.217000,4.187816
380,7758.218000,3.977592
381,7758.219000,4.128633
382,7758.220000,4.284242
383,7758.221000,4.421798
384,7758.222000,4.482837
385,7758.223000,4.36749
386,7758.224000,4.271234
387,7758.225000,4.157852
388,7758.226000,4.236395
389,7758.227000,4.27983
390,7758.228000,4.394247
391,7758.229000,4.396647
392,7758.230000,4.242371
393,7758.231000,4.071864
394,7758.232000,4.081664
395,7758.233000,4.232636
396,7758.234000,4.308057
397,7758.235000,4.291322
398,7758.236000,4.713937
399,7758.237000,4.363105
400,7758.238000,4.178395
401,7758.239000,3.918207
402,7758.240000,3.918259
403,7758.241000,4.137915
404,7758.242000,4.24441
405,7758.243000,4.558083
406,7758.244000,4.615115
407,7758.245000,4.455177
408,7758.246000,4.213893
409,7758.247000,3.925776
410,7758.248000,3.841311
411,7758.249000,4.045862
412,7758.250000,4.257064
413,7758.251000,4.518655
414,7758.252000,4.461501
415,7758.253000,4.317285
416,7758.254000,4.154377
417,7758.255000,3.859672
418,7758.256000,4.147497
419,7758.257000,4.226209
420,7758.258000,4.271444
421,7758.259000,4.482396
422,7758.260000,4.444375
423,7758.261000,4.38056
424,7758.262000,4.32154
425,7758.263000,4.26704
426,7758.264000,4.279103
427,7758.265000,4.314078
428,7758.266000,4.418069
429,7758.267000,4.571408
430,7758.268000,4.470653
431,7758.269000,4.389943
432,7758.270000,4.288981
433,7758.271000,4.529701
434,7758.272000,4.573168
435,7758.273000,4.44007
436,7758.274000,4.397635
437,7758.275000,4.550017
438,7758.276000,4.456574
439,7758.277000,4.253348
440,7758.278000,4.501747
441,7758.279000,4.512122
442,7758.280000,4.597202
443,7758.281000,4.662038
444,7758.282000,4.612915
445,7758.283000,4.649899
446,7758.284000,4.775022
447,7758.285000,4.885792
448,7758.286000,4.8946
449,7758.287000,4.741168
450,7758.288000,4.484221
451,7758.289000,4.068531
452,7758.290000,4.011405
453,7758.291000,4.348304
454,7758.292000,4.737547
455,7758.293000,5.136125
456,7758.294000,5.313296
457,7758.295000,5.171751
458,7758.296000,4.575154
459,7758.297000,3.966583
460,7758.298000,4.026001
461,7758.299000,4.212314
462,7758.300000,4.658421
463,7758.301000,5.140548
464,7758.302000,5.355375
465,7758.303000,5.265768
466,7758.304000,4.879502
467,7758.305000,4.56659
468,7758.306000,4.452947
469,7758.307000,4.561368
470,7758.308000,4.84496
471,7758.309000,4.97633
472,7758.310000,4.986548
473,7758.311000,4.770679
474,7758.312000,4.449581
475,7758.313000,4.350717
476,7758.314000,4.729176
477,7758.315000,5.105814
478,7758.316000,5.17554
479,7758.317000,5.156657
480,7758.318000,4.867781
481,7758.319000,4.562809
482,7758.320000,4.381916
483,7758.321000,4.443458
484,7758.322000,4.790461
485,7758.323000,5.39463
486,7758.324000,5.479761
487,7758.325000,5.268883
488,7758.326000,4.920228
489,7758.327000,4.588456
490,7758.328000,4.60981
491,7758.329000,5.009442
492,7758.330000,5.245939
493,7758.331000,5.458438
494,7758.332000,5.538417
495,7758.333000,5.232725
496,7758.334000,4.974203
497,7758.335000,4.723048
498,7758.336000,4.833551
499,7758.337000,5.301182
500,7758.338000,5.439141
501,7758.339000,5.717548
502,7758.340000,5.502975
503,7758.341000,5.291586
504,7758.342000,5.258562
505,7758.343000,5.032735
506,7758.344000,5.189947
507,7758.345000,5.440343
508,7758.346000,5.61294
509,7758.347000,5.669412
510,7758.348000,5.641171
511,7758.349000,5.482464
512,7758.350000,5.376981
513,7758.351000,5.32459
514,7758.352000,5.42026
515,7758.353000,5.545474
516,7758.354000,5.642159
517,7758.355000,5.654495
518,7758.356000,5.611101
519,7758.357000,5.515926
520,7758.358000,5.421556
521,7758.359000,5.558094
522,7758.360000,5.59307
523,7758.361000,5.646256
524,7758.362000,5.659319
525,7758.363000,5.611811
526,7758.364000,5.536708
527,7758.365000,5.541618
528,7758.366000,5.731901
529,7758.367000,5.751056
530,7758.368000,5.772954
531,7758.369000,5.646697
532,7758.370000,5.73066
533,7758.371000,5.548323
534,7758.372000,5.422268
535,7758.373000,5.686484
536,7758.374000,5.756228
537,7758.375000,5.830438
538,7758.376000,5.839884
539,7758.377000,5.857897
540,7758.378000,5.755053
541,7758.379000,5.556526
542,7758.380000,5.571484
543,7758.381000,5.543442
544,7758.382000,5.667211
545,7758.383000,5.938922
546,7758.384000,5.985819
547,7758.385000,5.895828
548,7758.386000,5.682106
549,7758.387000,5.574086
550,7758.388000,5.476713
551,7758.389000,5.486054
552,7758.390000,5.709691
553,7758.391000,5.953969
554,7758.392000,5.944732
555,7758.393000,5.810776
556,7758.394000,5.68418
557,7758.395000,5.56612
558,7758.396000,5.548551
559,7758.397000,5.684612
560,7758.398000,5.788715
561,7758.399000,5.810503
562,7758.400000,5.71771
563,7758.401000,5.608422
564,7758.402000,5.542175
565,7758.403000,5.638
566,7758.404000,5.708793
567,7758.405000,5.760262
568,7758.406000,5.75192
569,7758.407000,5.691655
570,7758.408000,5.543879
571,7758.409000,5.402107
572,7758.410000,5.36839
573,7758.411000,5.496652
574,7758.412000,5.63469
575,7758.413000,5.819109
576,7758.414000,5.857611
577,7758.415000,5.71103
578,7758.416000,5.588395
579,7758.417000,5.436584
580,7758.418000,5.3634
581,7758.419000,5.406525
582,7758.420000,5.535986
583,7758.421000,5.704347
584,7758.422000,5.732812
585,7758.423000,5.703024
586,7758.424000,5.647336
587,7758.425000,5.551131
588,7758.426000,5.521848
589,7758.427000,5.57505
590,7758.428000,5.622562
591,7758.429000,5.693675
592,7758.430000,5.670638
593,7758.431000,5.533996
594,7758.432000,5.600084
595,7758.433000,5.40931
596,7758.434000,5.511199
597,7758.435000,5.764746
598,7758.436000,5.936936
599,7758.437000,5.976528
600,7758.438000,5.779465
601,7758.439000,5.298867
602,7758.440000,5.182125
603,7758.441000,5.43757
604,7758.442000,5.761362
605,7758.443000,5.882334
606,7758.444000,5.805163
607,7758.445000,5.720827
608,7758.446000,5.526663
609,7758.447000,5.467992
610,7758.448000,5.510827
611,7758.449000,5.637482
612,7758.450000,5.70959
613,7758.451000,5.704568
614,7758.452000,5.680943
615,7758.453000,5.653666
616,7758.454000,5.592851
617,7758.455000,5.604012
618,7758.456000,5.363849
619,7758.457000,5.413978
620,7758.458000,5.787375
621,7758.459000,5.56577
622,7758.460000,5.60734
623,7758.461000,5.522971
624,7758.462000,5.492623
625,7758.463000,5.548616
626,7758.464000,5.569512
627,7758.465000,5.593867
628,7758.466000,5.555215
629,7758.467000,5.549024
630,7758.468000,5.513117
631,7758.469000,5.478657
632,7758.470000,5.480092
633,7758.471000,5.52568
634,7758.472000,5.509586
635,7758.473000,5.578632
636,7758.474000,5.493643
637,7758.475000,5.404964
638,7758.476000,5.463351
639,7758.477000,5.525762
640,7758.478000,5.531534
641,7758.479000,5.491793
642,7758.480000,5.432292
643,7758.481000,5.449291
644,7758.482000,5.390173
645,7758.483000,5.30187
646,7758.484000,5.447078
647,7758.485000,5.411957
648,7758.486000,5.456809
649,7758.487000,5.438442
650,7758.488000,5.428467
651,7758.489000,5.406626
652,7758.490000,5.371086
653,7758.491000,5.389058
654,7758.492000,5.392172
655,7758.493000,5.383074
656,7758.494000,5.392153
657,7758.495000,5.407943
658,7758.496000,5.434761
659,7758.497000,5.475163
660,7758.498000,5.461823
661,7758.499000,5.400413
662,7758.500000,5.41592
663,7758.501000,5.397429
664,7758.502000,5.451788
665,7758.503000,5.467707
666,7758.504000,5.463174
667,7758.505000,5.424212
668,7758.506000,5.424093
669,7758.507000,5.401737
670,7758.508000,5.249121
671,7758.509000,5.416266
672,7758.510000,5.36505
673,7758.511000,5.263611
674,7758.512000,5.331283
675,7758.513000,5.277116
676,7758.514000,5.346068
677,7758.515000,5.466722
678,7758.516000,5.499055
679,7758.517000,5.443306
680,7758.518000,5.438385
681,7758.519000,5.473953
682,7758.520000,5.510574
683,7758.521000,5.448392
684,7758.522000,5.436612
685,7758.523000,5.422092
686,7758.524000,5.400292
687,7758.525000,5.377729
688,7758.526000,5.331708
689,7758.527000,5.314579
690,7758.528000,5.304739
691,7758.529000,5.309456
692,7758.530000,5.281794
693,7758.531000,5.379205
694,7758.532000,5.427516
695,7758.533000,5.486689
696,7758.534000,5.430445
697,7758.535000,5.316483
698,7758.536000,5.275179
699,7758.537000,5.320166
700,7758.538000,5.417708
701,7758.539000,5.474006
702,7758.540000,5.403455
703,7758.541000,5.375141
704,7758.542000,5.332435
705,7758.543000,5.337597
706,7758.544000,5.337244
707,7758.545000,5.353268
708,7758.546000,5.353974
709,7758.547000,5.336462
710,7758.548000,5.372321
711,7758.549000,5.395375
712,7758.550000,5.347622
713,7758.551000,5.329278
714,7758.552000,5.398709
715,7758.553000,5.350227
716,7758.554000,5.311439
717,7758.555000,5.199162
718,7758.556000,5.407385
719,7758.557000,5.218464
720,7758.558000,5.268816
721,7758.559000,5.15067
722,7758.560000,5.291685
723,7758.561000,5.237973
724,7758.562000,5.148062
725,7758.563000,5.275385
726,7758.564000,5.132998
727,7758.565000,5.297253
728,7758.566000,5.135508
729,7758.567000,5.233136
730,7758.568000,5.235603
731,7758.569000,5.236726
732,7758.570000,5.257441
733,7758.571000,5.280806
734,7758.572000,5.279154
735,7758.573000,5.25017
736,7758.574000,5.392128
737,7758.575000,5.325461
738,7758.576000,5.275195
739,7758.577000,5.351793
740,7758.578000,5.144186
741,7758.579000,5.190954
742,7758.580000,5.133664
743,7758.581000,5.002356
744,7758.582000,5.016494
745,7758.583000,5.123906
746,7758.584000,5.019693
747,7758.585000,5.161205
748,7758.586000,5.263036
749,7758.587000,4.911309
750,7758.588000,5.130055
751,7758.589000,5.182427
752,7758.590000,5.237584
753,7758.591000,5.161131
754,7758.592000,5.097947
755,7758.593000,5.065269
756,7758.594000,5.033149
757,7758.595000,5.042828
758,7758.596000,5.051576
759,7758.597000,5.070902
760,7758.598000,5.100902
761,7758.599000,5.13805
762,7758.600000,5.088006
763,7758.601000,5.218669
764,7758.602000,5.104822
765,7758.603000,5.28145
766,7758.604000,4.973311
767,7758.605000,4.801747
768,7758.606000,5.148477
769,7758.607000,4.875528
770,7758.608000,4.946449
771,7758.609000,5.014787
772,7758.610000,5.039296
773,7758.611000,5.063156
774,7758.612000,5.13357
775,7758.613000,5.087523
776,7758.614000,5.109751
777,7758.615000,5.031759
778,7758.616000,5.035626
779,7758.617000,5.088359
780,7758.618000,5.110984
781,7758.619000,5.113813
782,7758.620000,5.124789
783,7758.621000,5.12898
784,7758.622000,5.075415
785,7758.623000,5.062264
786,7758.624000,5.02993
787,7758.625000,5.013268
788,7758.626000,5.153326
789,7758.627000,5.024957
790,7758.628000,5.054646
791,7758.629000,5.085019
792,7758.630000,5.038822
793,7758.631000,5.054832
794,7758.632000,5.096251
795,7758.633000,5.205248
796,7758.634000,5.318245
797,7758.635000,5.183378
798,7758.636000,5.097929
799,7758.637000,5.000844
800,7758.638000,5.085299
801,7758.639000,5.158846
802,7758.640000,5.100643
803,7758.641000,5.183347
804,7758.642000,5.34095
805,7758.643000,5.189374
806,7758.644000,5.109846
807,7758.645000,5.020769
808,7758.646000,4.98682
809,7758.647000,5.030869
810,7758.648000,5.036954
811,7758.649000,5.012701
812,7758.650000,5.058315
813,7758.651000,5.219725
814,7758.652000,5.190926
815,7758.653000,4.884255
816,7758.654000,4.890468
817,7758.655000,5.09602
818,7758.656000,5.166859
819,7758.657000,5.165658
820,7758.658000,5.069651
821,7758.659000,4.874151
822,7758.660000,4.91961
823,7758.661000,4.912865
824,7758.662000,5.046104
825,7758.663000,5.10874
826,7758.664000,5.067993
827,7758.665000,5.078745
828,7758.666000,4.857989
829,7758.667000,4.812935
830,7758.668000,4.943947
831,7758.669000,4.89828
832,7758.670000,4.991425
833,7758.671000,5.113295
834,7758.672000,5.158723
835,7758.673000,5.126439
836,7758.674000,5.039299
837,7758.675000,4.864344
838,7758.676000,4.913603
839,7758.677000,5.000048
840,7758.678000,5.115808
841,7758.679000,5.239487
842,7758.680000,5.104996
843,7758.681000,5.104198
844,7758.682000,4.960475
845,7758.683000,4.871293
846,7758.684000,4.883743
847,7758.685000,4.984787
848,7758.686000,5.014993
849,7758.687000,4.972819
850,7758.688000,5.007014
851,7758.689000,5.004008
852,7758.690000,5.020983
853,7758.691000,5.05022
854,7758.692000,5.073876
855,7758.693000,5.064234
856,7758.694000,5.087458
857,7758.695000,5.099859
858,7758.696000,5.097338
859,7758.697000,5.071852
860,7758.698000,5.128546
861,7758.699000,5.145338
862,7758.700000,5.109265
863,7758.701000,5.181021
864,7758.702000,5.15756
865,7758.703000,5.100379
866,7758.704000,5.100681
867,7758.705000,4.987938
868,7758.706000,5.068365
869,7758.707000,5.019913
870,7758.708000,5.073418
871,7758.709000,5.147086
872,7758.710000,5.149686
873,7758.711000,5.158118
874,7758.712000,5.149518
875,7758.713000,5.129731
876,7758.714000,5.117883
877,7758.715000,5.116395
878,7758.716000,5.125153
879,7758.717000,5.151162
880,7758.718000,5.135621
881,7758.719000,5.135458
882,7758.720000,5.129595
883,7758.721000,5.132145
884,7758.722000,5.141454
885,7758.723000,5.220925
886,7758.724000,5.217379
887,7758.725000,5.156215
888,7758.726000,5.122588
889,7758.727000,5.157873
890,7758.728000,5.197145
891,7758.729000,5.172315
892,7758.730000,5.185821
893,7758.731000,5.193048
894,7758.732000,5.177948
895,7758.733000,5.186778
896,7758.734000,5.191508
897,7758.735000,5.20908
898,7758.736000,5.220573
899,7758.737000,5.20621
900,7758.738000,5.269271
901,7758.739000,5.191499
902,7758.740000,5.20749
903,7758.741000,5.257818
904,7758.742000,5.252674
905,7758.743000,5.227333
906,7758.744000,5.31891
907,7758.745000,5.286948
908,7758.746000,5.267524
909,7758.747000,5.138808
910,7758.748000,5.054134
911,7758.749000,5.067686
912,7758.750000,5.127131
913,7758.751000,5.165718
914,7758.752000,5.289028
915,7758.753000,5.457658
916,7758.754000,5.51603
917,7758.755000,5.457298
918,7758.756000,5.343083
919,7758.757000,5.185949
920,7758.758000,5.083539
921,7758.759000,5.15679
922,7758.760000,5.197499
923,7758.761000,5.3032
924,7758.762000,5.346784
925,7758.763000,5.317906
926,7758.764000,5.370136
927,7758.765000,5.343712
928,7758.766000,5.339368
929,7758.767000,5.318993
930,7758.768000,5.249222
931,7758.769000,5.26724
932,7758.770000,5.121994
933,7758.771000,5.316045
934,7758.772000,5.371478
935,7758.773000,5.461561
936,7758.774000,5.658462
937,7758.775000,5.462247
938,7758.776000,5.395499
939,7758.777000,5.255109
940,7758.778000,5.107681
941,7758.779000,5.217507
942,7758.780000,5.307407
943,7758.781000,5.492573
944,7758.782000,5.574926
945,7758.783000,5.553657
946,7758.784000,5.455285
947,7758.785000,5.231771
948,7758.786000,5.134255
949,7758.787000,5.170294
950,7758.788000,5.274522
951,7758.789000,5.418517
952,7758.790000,5.461978
953,7758.791000,5.332683
954,7758.792000,5.366981
955,7758.793000,5.417296
956,7758.794000,5.317746
957,7758.795000,5.519786
958,7758.796000,5.472783
959,7758.797000,5.525769
960,7758.798000,5.542977
961,7758.799000,5.540373
962,7758.800000,5.530324
963,7758.801000,5.40949
964,7758.802000,5.511758
965,7758.803000,5.507396
966,7758.804000,5.482266
967,7758.805000,5.562143
968,7758.806000,5.398692
969,7758.807000,5.229395
970,7758.808000,5.005666
971,7758.809000,5.237617
972,7758.810000,5.408363
973,7758.811000,5.599884
974,7758.812000,5.698867
975,7758.813000,5.536847
976,7758.814000,5.424838
977,7758.815000,5.430544
978,7758.816000,5.426043
979,7758.817000,5.443166
980,7758.818000,5.453628
981,7758.819000,5.439876
982,7758.820000,5.466078
983,7758.821000,5.522352
984,7758.822000,5.540972
985,7758.823000,5.52654
986,7758.824000,5.514058
987,7758.825000,5.490286
988,7758.826000,5.454861
989,7758.827000,5.454977
990,7758.828000,5.44656
991,7758.829000,5.417393
992,7758.830000,5.446457
993,7758.831000,5.524712
994,7758.832000,5.544686
995,7758.833000,5.642357
996,7758.834000,5.738199
997,7758.835000,5.596416
998,7758.836000,5.519629
999,7758.837000,5.327883
1000,7758.838000,5.325452
1001,7758.839000,5.51513
1002,7758.840000,5.543615
1003,7758.841000,5.679148
1004,7758.842000,5.850063
1005,7758.843000,5.552125
1006,7758.844000,5.335562
1007,7758.845000,5.149941
1008,7758.846000,5.160743
1009,7758.847000,5.360981
1010,7758.848000,5.479465
1011,7758.849000,5.690843
1012,7758.850000,5.954344
1013,7758.851000,5.773198
1014,7758.852000,5.512649
1015,7758.853000,5.522098
1016,7758.854000,5.429531
1017,7758.855000,5.475617
1018,7758.856000,5.5005
1019,7758.857000,5.53662
1020,7758.858000,5.56794
1021,7758.859000,5.577503
1022,7758.860000,5.586539
1023,7758.861000,5.584551
1024,7758.862000,5.571592
1025,7758.863000,5.646328
1026,7758.864000,5.543846
1027,7758.865000,5.360839
1028,7758.866000,5.276017
1029,7758.867000,5.389793
1030,7758.868000,5.449999
1031,7758.869000,5.542567
1032,7758.870000,5.651993
1033,7758.871000,5.759519
1034,7758.872000,5.62407
1035,7758.873000,5.653635
1036,7758.874000,5.693416
1037,7758.875000,5.408432
1038,7758.876000,5.4066
1039,7758.877000,5.534755
1040,7758.878000,5.744074
1041,7758.879000,5.659954
1042,7758.880000,5.52908
1043,7758.881000,5.611891
1044,7758.882000,5.646335
1045,7758.883000,5.665182
1046,7758.884000,5.575494
1047,7758.885000,5.572509
1048,7758.886000,5.677593
1049,7758.887000,5.701009
1050,7758.888000,5.708197
1051,7758.889000,5.612659
1052,7758.890000,5.588964
1053,7758.891000,5.615392
1054,7758.892000,5.601768
1055,7758.893000,5.571453
1056,7758.894000,5.559232
1057,7758.895000,5.555694
1058,7758.896000,5.541671
