#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
117,7757.955000,-10.60033
118,7757.956000,-11.23714
119,7757.957000,-10.99118
120,7757.958000,-10.61838
121,7757.959000,-10.83029
122,7757.960000,-11.5771
123,7757.961000,-10.95438
124,7757.962000,-11.08581
125,7757.963000,-11.31691
126,7757.964000,-10.65544
127,7757.965000,-10.28837
128,7757.966000,-10.2552
129,7757.967000,-10.42465
130,7757.968000,-10.38611
131,7757.969000,-10.67724
132,7757.970000,-10.42279
133,7757.971000,-9.72693
134,7757.972000,-10.07077
135,7757.973000,-10.28438
136,7757.974000,-9.895352
137,7757.975000,-9.834142
138,7757.976000,-10.25174
139,7757.977000,-10.96747
140,7757.978000,-10.02959
141,7757.979000,-10.18914
142,7757.980000,-9.894493
143,7757.981000,-9.910095
144,7757.982000,-10.26674
145,7757.983000,-10.26633
146,7757.984000,-10.44701
147,7757.985000,-10.84214
148,7757.986000,-10.49445
149,7757.987000,-9.440603
150,7757.988000,-8.826591
151,7757.989000,-8.599086
152,7757.990000,-8.47303
153,7757.991000,-9.207882
154,7757.992000,-8.868779
155,7757.993000,-9.151198
156,7757.994000,-9.796556
157,7757.995000,-10.06817
158,7757.996000,-10.63713
159,7757.997000,-9.466697
160,7757.998000,-8.973402
161,7757.999000,-8.892687
162,7758.000000,-8.474952
163,7758.001000,-8.808851
164,7758.002000,-8.910755
165,7758.003000,-8.399829
166,7758.004000,-7.726276
167,7758.005000,-8.913424
168,7758.006000,-9.306301
169,7758.007000,-9.096036
170,7758.008000,-8.952787
171,7758.009000,-9.016341
172,7758.010000,-9.384736
173,7758.011000,-9.705292
174,7758.012000,-8.62946
175,7758.013000,-8.415183
176,7758.014000,-8.331067
177,7758.015000,-8.644124
178,7758.016000,-9.254055
179,7758.017000,-9.631155
180,7758.018000,-9.495144
181,7758.019000,-10.05038
182,7758.020000,-9.863554
183,7758.021000,-9.911776
184,7758.022000,-9.695398
185,7758.023000,-9.425408
186,7758.024000,-9.553284
187,7758.025000,-10.15051
188,7758.026000,-9.989796
189,7758.027000,-9.86834
190,7758.028000,-9.923629
191,7758.029000,-10.73276
192,7758.030000,-10.4964
193,7758.031000,-9.184864
194,7758.032000,-8.885043
195,7758.033000,-10.07257
196,7758.034000,-11.08468
197,7758.035000,-10.03059
198,7758.036000,-10.16807
199,7758.037000,-10.81629
200,7758.038000,-9.443398
201,7758.039000,-9.99571
202,7758.040000,-10.26723
203,7758.041000,-9.780847
204,7758.042000,-9.694247
205,7758.043000,-9.416721
206,7758.044000,-10.19052
207,7758.045000,-9.8936
208,7758.046000,-10.14155
209,7758.047000,-10.49174
210,7758.048000,-10.4258
211,7758.049000,-9.927934
212,7758.050000,-9.681664
213,7758.051000,-9.700944
214,7758.052000,-10.099
215,7758.053000,-10.3869
216,7758.054000,-9.518655
217,7758.055000,-9.810007
218,7758.056000,-9.750002
219,7758.057000,-9.483915
220,7758.058000,-10.46784
221,7758.059000,-10.41583
222,7758.060000,-10.59189
223,7758.061000,-10.73588
224,7758.062000,-10.4383
