#HEADER
#TITLES
 , ,Dcegun1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
114,7757.952000,-1.055821
115,7757.953000,-0.9998753
116,7757.954000,-1.079288
117,7757.955000,-1.193818
118,7757.956000,-1.007777
119,7757.957000,-0.6522423
120,7757.958000,-0.5306903
121,7757.959000,-0.716624
122,7757.960000,-0.9055642
123,7757.961000,-1.326144
124,7757.962000,-1.289474
125,7757.963000,-1.156697
126,7757.964000,-0.92971
127,7757.965000,-0.6318009
128,7757.966000,-0.4598978
129,7757.967000,-0.4351821
130,7757.968000,-0.7377865
131,7757.969000,-1.126382
132,7757.970000,-1.536917
133,7757.971000,-1.737033
134,7757.972000,-1.013364
135,7757.973000,-0.8655099
136,7757.974000,-0.6266577
137,7757.975000,-0.03675169
138,7757.976000,-0.150169
139,7757.977000,-0.571813
140,7757.978000,-0.8582633
141,7757.979000,-1.283065
142,7757.980000,-1.448229
143,7757.981000,-1.42934
144,7757.982000,-1.13007
145,7757.983000,-0.6531693
146,7757.984000,-0.350632
147,7757.985000,0.002944887
148,7757.986000,-0.003387809
149,7757.987000,-0.2192977
150,7757.988000,-0.7849771
151,7757.989000,-1.321771
152,7757.990000,-1.28333
153,7757.991000,-1.380123
154,7757.992000,-0.7855372
155,7757.993000,0.152391
156,7757.994000,0.7319043
157,7757.995000,0.783674
158,7757.996000,0.2638159
159,7757.997000,-0.6718055
160,7757.998000,-1.260074
161,7757.999000,-1.419205
162,7758.000000,-1.563048
163,7758.001000,-0.8716898
164,7758.002000,0.1513983
165,7758.003000,0.6712605
166,7758.004000,0.649124
167,7758.005000,-0.1624267
168,7758.006000,-0.9632381
169,7758.007000,-1.248106
170,7758.008000,-1.420361
171,7758.009000,-0.9104799
172,7758.010000,-0.1341822
173,7758.011000,-0.06715149
174,7758.012000,0.01098245
175,7758.013000,-0.05404741
176,7758.014000,-0.7139391
177,7758.015000,-0.9354849
178,7758.016000,-0.6727486
179,7758.017000,-0.5506121
180,7758.018000,-0.3314164
181,7758.019000,-0.08329749
182,7758.020000,-0.2805052
183,7758.021000,-0.4776902
184,7758.022000,-0.6909454
185,7758.023000,-0.8042035
186,7758.024000,-0.7424955
187,7758.025000,-0.4913937
188,7758.026000,-0.3366751
189,7758.027000,-0.273141
190,7758.028000,-0.3235222
191,7758.029000,-0.4642096
192,7758.030000,-1.021661
193,7758.031000,-0.5698451
194,7758.032000,-0.3576647
195,7758.033000,-0.6490806
196,7758.034000,-0.3165631
197,7758.035000,-0.07945865
198,7758.036000,-0.131122
199,7758.037000,-0.3647798
200,7758.038000,-0.134528
201,7758.039000,-0.1418228
202,7758.040000,-0.3349594
203,7758.041000,-0.1092398
204,7758.042000,-0.08515042
205,7758.043000,-0.04066801
206,7758.044000,0.06167066
207,7758.045000,-0.08638752
208,7758.046000,0.1085647
209,7758.047000,0.278024
210,7758.048000,-0.2582454
211,7758.049000,-0.01784724
212,7758.050000,-0.08831704
213,7758.051000,-0.1531959
214,7758.052000,-0.07705867
215,7758.053000,-0.08024246
216,7758.054000,0.2154831
217,7758.055000,0.2721768
