#HEADER
#TITLES
 , ,hengxiang
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
120,7757.958000,-1.122222
121,7757.959000,-2.232872
122,7757.960000,-2.189851
123,7757.961000,-3.52291
124,7757.962000,-4.082448
125,7757.963000,-3.393726
126,7757.964000,-1.956758
127,7757.965000,-1.972812
128,7757.966000,0.7437615
129,7757.967000,0.5592653
130,7757.968000,-3.316809
131,7757.969000,1.942505
132,7757.970000,1.158711
133,7757.971000,-0.7330764
134,7757.972000,-0.9599277
135,7757.973000,-0.09286214
136,7757.974000,0.2206765
137,7757.975000,-5.570309
138,7757.976000,-3.85737
139,7757.977000,3.105553
140,7757.978000,-2.993515
141,7757.979000,2.301464
142,7757.980000,0.877744
143,7757.981000,0.3471877
144,7757.982000,0.3348191
145,7757.983000,1.183429
146,7757.984000,0.01288322
147,7757.985000,-2.829453
148,7757.986000,-0.6471546
149,7757.987000,-3.213579
150,7757.988000,-2.461278
151,7757.989000,-1.238024
152,7757.990000,-3.808897
153,7757.991000,2.501326
154,7757.992000,0.08720267
155,7757.993000,0.0997535
156,7757.994000,3.334258
157,7757.995000,-2.306171
158,7757.996000,0.7578042
159,7757.997000,-0.555904
160,7757.998000,-4.078771
161,7757.999000,-4.900533
162,7758.000000,0.9825802
163,7758.001000,-0.2875974
164,7758.002000,-0.5659201
165,7758.003000,0.01129502
166,7758.004000,-5.262153
167,7758.005000,-2.538628
168,7758.006000,-1.516198
169,7758.007000,-5.972162
170,7758.008000,-2.104053
171,7758.009000,0.8415384
172,7758.010000,1.554682
173,7758.011000,2.66994
174,7758.012000,-4.850711
175,7758.013000,-8.493486
176,7758.014000,-2.260193
177,7758.015000,-4.137845
178,7758.016000,-3.354852
179,7758.017000,-1.033367
180,7758.018000,-0.9646415
181,7758.019000,0.1527637
182,7758.020000,0.1237114
183,7758.021000,-0.5107857
184,7758.022000,-1.212107
185,7758.023000,-2.080641
186,7758.024000,-1.139995
187,7758.025000,-2.876753
188,7758.026000,-2.384108
189,7758.027000,-1.165617
190,7758.028000,-0.6933309
191,7758.029000,3.947025
192,7758.030000,6.139308
193,7758.031000,-8.446678
194,7758.032000,-8.952018
195,7758.033000,4.187356
196,7758.034000,4.392983
197,7758.035000,-3.315524
