#HEADER
#TITLES
 , ,2XH1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
113,7757.951000,-0.5590544
114,7757.952000,-0.5500151
115,7757.953000,-0.584355
116,7757.954000,-0.5334106
117,7757.955000,-0.5454918
118,7757.956000,-0.5631151
119,7757.957000,-0.6251082
120,7757.958000,-0.6268433
121,7757.959000,-0.6440285
122,7757.960000,-0.6031884
123,7757.961000,-0.5123847
124,7757.962000,-0.4859117
125,7757.963000,-0.5230119
126,7757.964000,-0.5442857
127,7757.965000,-0.5736293
128,7757.966000,-0.5997301
129,7757.967000,-0.5932689
130,7757.968000,-0.5417116
131,7757.969000,-0.5851649
132,7757.970000,-0.4895403
133,7757.971000,-0.5330479
134,7757.972000,-0.5379671
135,7757.973000,-0.5139678
136,7757.974000,-0.5423309
137,7757.975000,-0.4714672
138,7757.976000,-0.5956616
139,7757.977000,-0.6077272
140,7757.978000,-0.5181975
141,7757.979000,-0.5956813
142,7757.980000,-0.5439707
143,7757.981000,-0.5388654
144,7757.982000,-0.5324584
145,7757.983000,-0.5431497
146,7757.984000,-0.5221378
147,7757.985000,-0.5399294
148,7757.986000,-0.5454869
149,7757.987000,-0.5283567
150,7757.988000,-0.5248824
151,7757.989000,-0.5030714
152,7757.990000,-0.5086228
153,7757.991000,-0.5641173
154,7757.992000,-0.4662142
155,7757.993000,-0.5419252
156,7757.994000,-0.5436617
157,7757.995000,-0.4791207
158,7757.996000,-0.5720153
159,7757.997000,-0.4842863
160,7757.998000,-0.4771735
161,7757.999000,-0.4479379
162,7758.000000,-0.540053
163,7758.001000,-0.4992971
164,7758.002000,-0.5086892
165,7758.003000,-0.5284495
166,7758.004000,-0.5430955
167,7758.005000,-0.5679763
168,7758.006000,-0.5414757
169,7758.007000,-0.4598667
170,7758.008000,-0.4890091
171,7758.009000,-0.4603654
172,7758.010000,-0.3929327
173,7758.011000,-0.3559796
174,7758.012000,-0.2856911
175,7758.013000,-0.3632191
176,7758.014000,-0.5167062
177,7758.015000,-0.4541894
178,7758.016000,-0.4130374
179,7758.017000,-0.3614883
180,7758.018000,-0.336734
181,7758.019000,-0.3384935
182,7758.020000,-0.3293919
183,7758.021000,-0.3311064
184,7758.022000,-0.3319264
185,7758.023000,-0.332523
