#HEADER
#TITLES
 , ,4-DHQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
116,7757.954000,0.3174887
117,7757.955000,0.6369238
118,7757.956000,0.460412
119,7757.957000,-0.1960907
120,7757.958000,-0.3972797
121,7757.959000,-0.2044048
122,7757.960000,-0.6142979
123,7757.961000,0.09903908
124,7757.962000,0.4508944
125,7757.963000,0.5339537
126,7757.964000,0.4218855
127,7757.965000,0.4994078
128,7757.966000,-0.6164188
129,7757.967000,-0.8473244
130,7757.968000,0.3095627
131,7757.969000,-1.182337
132,7757.970000,-0.6643848
133,7757.971000,0.2776642
134,7757.972000,-0.1307945
135,7757.973000,-0.6912708
136,7757.974000,-0.4494629
137,7757.975000,0.8052893
138,7757.976000,0.05000877
139,7757.977000,-1.172842
140,7757.978000,0.4560099
141,7757.979000,-0.6260643
142,7757.980000,-0.3216457
143,7757.981000,-0.3788319
144,7757.982000,-0.198885
145,7757.983000,-0.4383965
146,7757.984000,-0.0292263
147,7757.985000,0.3543177
148,7757.986000,-0.1443348
149,7757.987000,0.6581306
150,7757.988000,0.60991
151,7757.989000,0.4622812
152,7757.990000,1.433225
153,7757.991000,0.086092
154,7757.992000,0.8454857
155,7757.993000,0.1421185
156,7757.994000,-0.8108578
157,7757.995000,0.01244164
158,7757.996000,-1.220959
159,7757.997000,-0.7075138
160,7757.998000,1.011802
161,7757.999000,1.617401
162,7758.000000,1.052804
163,7758.001000,1.458529
164,7758.002000,0.9056845
165,7758.003000,-0.1255283
166,7758.004000,0.4660292
167,7758.005000,-1.111219
168,7758.006000,-0.8493042
169,7758.007000,0.6511049
170,7758.008000,0.3121805
171,7758.009000,0.7133226
172,7758.010000,1.461589
173,7758.011000,0.8327322
174,7758.012000,2.632707
175,7758.013000,2.763891
176,7758.014000,0.07394791
177,7758.015000,-0.03573227
178,7758.016000,-0.7970066
179,7758.017000,-1.027939
180,7758.018000,-0.372673
181,7758.019000,-0.7303524
182,7758.020000,-0.2159901
183,7758.021000,0.4353418
184,7758.022000,0.7365093
185,7758.023000,0.659791
186,7758.024000,0.5913639
187,7758.025000,0.3846674
188,7758.026000,-0.2246552
189,7758.027000,-0.4392567
190,7758.028000,-0.3509541
191,7758.029000,-1.661459
192,7758.030000,-1.214556
