#HEADER
#TITLES
 , ,D-LX1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
125,7506.534000,0.7807826
126,7506.535000,0.8200359
127,7506.536000,0.6606106
128,7506.537000,0.5632731
129,7506.538000,0.5709565
130,7506.539000,0.6575283
131,7506.540000,0.6871102
132,7506.541000,0.5067482
133,7506.542000,0.5276216
134,7506.543000,0.4158204
135,7506.544000,0.3533972
136,7506.545000,0.5186362
137,7506.546000,0.4886777
138,7506.547000,0.3984334
139,7506.548000,0.5159074
140,7506.549000,0.4780717
141,7506.550000,0.4986346
142,7506.551000,0.5483274
143,7506.552000,0.5223631
144,7506.553000,0.4578692
145,7506.554000,0.6635829
146,7506.555000,0.5856364
147,7506.556000,0.6647142
148,7506.557000,0.72759
149,7506.558000,0.7444025
150,7506.559000,0.7240158
151,7506.560000,0.7318336
152,7506.561000,0.8748458
153,7506.562000,1.03997
154,7506.563000,0.9504485
155,7506.564000,1.145226
156,7506.565000,1.189611
157,7506.566000,1.248176
158,7506.567000,1.232003
159,7506.568000,1.327648
160,7506.569000,1.243427
161,7506.570000,1.313828
162,7506.571000,1.453176
163,7506.572000,1.425931
164,7506.573000,1.284932
165,7506.574000,1.331957
166,7506.575000,1.434237
167,7506.576000,1.260773
168,7506.577000,1.339512
169,7506.578000,1.326627
170,7506.579000,1.212094
171,7506.580000,1.139717
172,7506.581000,1.046342
173,7506.582000,1.036176
174,7506.583000,1.123836
175,7506.584000,1.129699
176,7506.585000,0.9780347
177,7506.586000,0.9692861
178,7506.587000,0.9718838
179,7506.588000,0.9303083
180,7506.589000,0.9421864
181,7506.590000,0.9557671
182,7506.591000,0.9132632
183,7506.592000,0.9324593
184,7506.593000,0.8864942
185,7506.594000,0.7137477
186,7506.595000,0.7820878
187,7506.596000,0.7184471
188,7506.597000,0.6767046
189,7506.598000,0.6378482
190,7506.599000,0.6012374
191,7506.600000,0.5797207
192,7506.601000,0.5535638
193,7506.602000,0.5248614
194,7506.603000,0.4861507
195,7506.604000,0.4352954
196,7506.605000,0.4210403
197,7506.606000,0.3722975
198,7506.607000,0.4450415
199,7506.608000,0.4107553
200,7506.609000,0.2931225
201,7506.610000,0.2889387
202,7506.611000,0.394047
203,7506.612000,0.5350628
204,7506.613000,0.2418012
205,7506.614000,0.399557
206,7506.615000,0.3686434
207,7506.616000,0.3239281
208,7506.617000,0.3337959
209,7506.618000,0.2772063
210,7506.619000,0.2318275
211,7506.620000,0.2287548
212,7506.621000,0.2446785
213,7506.622000,0.06114381
214,7506.623000,0.1669319
215,7506.624000,0.1208387
216,7506.625000,0.09231357
217,7506.626000,0.04487107
218,7506.627000,-0.01216629
219,7506.628000,0.03671469
220,7506.629000,-0.0448795
221,7506.630000,-0.08403448
222,7506.631000,-0.08835683
223,7506.632000,-0.09887958
224,7506.633000,-0.009694186
225,7506.634000,-0.2421081
226,7506.635000,-0.2139951
227,7506.636000,-0.2667967
228,7506.637000,-0.2170559
229,7506.638000,-0.2470809
230,7506.639000,-0.2891544
231,7506.640000,-0.3331041
232,7506.641000,-0.3893372
233,7506.642000,-0.3513881
234,7506.643000,-0.4189487
235,7506.644000,-0.4628654
236,7506.645000,-0.4434454
237,7506.646000,-0.5375261
238,7506.647000,-0.5252213
239,7506.648000,-0.5675373
240,7506.649000,-0.6003847
241,7506.650000,-0.623683
242,7506.651000,-0.6443505
243,7506.652000,-0.7037988
244,7506.653000,-0.6937299
245,7506.654000,-0.7635221
246,7506.655000,-0.7608191
247,7506.656000,-0.8045768
248,7506.657000,-0.8570994
249,7506.658000,-0.8363931
250,7506.659000,-0.9025376
251,7506.660000,-0.9387314
252,7506.661000,-0.9486346
253,7506.662000,-1.006931
254,7506.663000,-0.9822074
255,7506.664000,-1.046137
256,7506.665000,-1.179258
257,7506.666000,-1.125214
258,7506.667000,-1.149447
259,7506.668000,-1.183754
260,7506.669000,-1.200961
261,7506.670000,-1.499435
262,7506.671000,-1.380461
263,7506.672000,-1.141174
264,7506.673000,-1.492104
265,7506.674000,-1.587411
266,7506.675000,-1.503589
267,7506.676000,-1.557259
268,7506.677000,-1.597538
269,7506.678000,-1.75612
270,7506.679000,-1.675738
271,7506.680000,-1.782478
272,7506.681000,-1.80433
273,7506.682000,-1.878134
274,7506.683000,-1.893161
275,7506.684000,-2.042161
276,7506.685000,-2.11809
277,7506.686000,-2.087193
278,7506.687000,-2.081271
279,7506.688000,-2.119059
280,7506.689000,-2.258656
281,7506.690000,-2.337707
282,7506.691000,-2.383959
283,7506.692000,-2.466697
284,7506.693000,-2.467936
285,7506.694000,-2.536321
286,7506.695000,-2.600756
287,7506.696000,-2.630256
288,7506.697000,-2.640721
289,7506.698000,-2.73879
290,7506.699000,-2.759826
291,7506.700000,-2.813485
292,7506.701000,-2.844468
293,7506.702000,-2.906829
294,7506.703000,-2.838997
295,7506.704000,-2.848974
296,7506.705000,-2.954042
297,7506.706000,-3.006297
298,7506.707000,-3.046218
299,7506.708000,-2.983728
300,7506.709000,-2.953787
301,7506.710000,-3.140875
302,7506.711000,-3.042179
303,7506.712000,-3.087949
304,7506.713000,-3.125793
305,7506.714000,-3.125903
306,7506.715000,-3.121703
307,7506.716000,-3.211213
308,7506.717000,-3.227429
309,7506.718000,-3.19262
310,7506.719000,-3.221032
311,7506.720000,-3.239247
312,7506.721000,-3.139779
313,7506.722000,-3.274527
314,7506.723000,-3.330546
315,7506.724000,-3.25808
316,7506.725000,-3.278175
317,7506.726000,-3.223586
318,7506.727000,-3.286589
319,7506.728000,-3.291895
320,7506.729000,-3.294337
321,7506.730000,-3.308671
322,7506.731000,-3.327322
323,7506.732000,-3.329732
324,7506.733000,-3.316129
325,7506.734000,-3.388033
326,7506.735000,-3.385854
327,7506.736000,-3.341096
328,7506.737000,-3.306834
329,7506.738000,-3.440815
330,7506.739000,-3.420912
331,7506.740000,-3.415261
332,7506.741000,-3.453413
333,7506.742000,-3.38685
334,7506.743000,-3.453354
335,7506.744000,-3.444936
336,7506.745000,-3.438377
337,7506.746000,-3.450017
338,7506.747000,-3.452521
339,7506.748000,-3.450474
340,7506.749000,-3.436878
341,7506.750000,-3.454288
342,7506.751000,-3.487059
343,7506.752000,-3.336899
344,7506.753000,-3.39042
345,7506.754000,-3.434916
346,7506.755000,-3.356426
347,7506.756000,-3.445127
348,7506.757000,-3.371034
349,7506.758000,-3.315405
350,7506.759000,-3.355845
351,7506.760000,-3.354567
352,7506.761000,-3.398067
353,7506.762000,-3.418825
354,7506.763000,-3.494933
355,7506.764000,-3.314053
356,7506.765000,-3.385964
357,7506.766000,-3.403171
358,7506.767000,-3.371289
359,7506.768000,-3.344232
360,7506.769000,-3.344755
361,7506.770000,-3.359159
362,7506.771000,-3.403198
363,7506.772000,-3.395815
364,7506.773000,-3.334852
365,7506.774000,-3.294646
366,7506.775000,-3.259586
367,7506.776000,-3.582376
368,7506.777000,-3.520771
369,7506.778000,-3.404416
370,7506.779000,-3.417373
371,7506.780000,-3.298443
372,7506.781000,-3.333547
373,7506.782000,-3.539936
374,7506.783000,-3.458374
375,7506.784000,-3.166229
376,7506.785000,-3.359851
377,7506.786000,-3.291505
378,7506.787000,-3.281968
379,7506.788000,-3.275994
380,7506.789000,-3.180099
381,7506.790000,-3.395875
382,7506.791000,-3.355951
383,7506.792000,-3.455977
384,7506.793000,-3.581858
385,7506.794000,-3.581393
386,7506.795000,-3.376456
387,7506.796000,-3.255103
388,7506.797000,-3.347023
389,7506.798000,-3.360013
390,7506.799000,-3.117246
391,7506.800000,-3.383472
392,7506.801000,-3.389878
393,7506.802000,-3.247316
394,7506.803000,-3.274944
395,7506.804000,-3.197443
396,7506.805000,-3.214112
397,7506.806000,-3.198858
398,7506.807000,-3.26152
399,7506.808000,-3.138912
400,7506.809000,-3.137555
401,7506.810000,-3.186975
402,7506.811000,-3.049497
403,7506.812000,-3.235687
404,7506.813000,-3.112123
405,7506.814000,-3.136402
406,7506.815000,-3.063553
407,7506.816000,-3.02442
408,7506.817000,-3.054298
409,7506.818000,-3.028894
410,7506.819000,-3.072028
411,7506.820000,-2.971998
412,7506.821000,-2.926295
413,7506.822000,-3.049833
414,7506.823000,-2.882261
415,7506.824000,-2.848869
416,7506.825000,-2.909523
417,7506.826000,-2.899998
418,7506.827000,-2.944607
419,7506.828000,-2.877362
420,7506.829000,-2.890786
421,7506.830000,-2.815744
422,7506.831000,-2.820567
423,7506.832000,-2.9111
424,7506.833000,-3.000956
425,7506.834000,-2.711595
426,7506.835000,-2.737082
427,7506.836000,-2.695318
428,7506.837000,-2.832576
429,7506.838000,-2.88445
430,7506.839000,-2.841154
431,7506.840000,-2.804717
432,7506.841000,-2.803574
433,7506.842000,-2.774092
434,7506.843000,-2.80417
435,7506.844000,-2.793638
436,7506.845000,-2.800649
437,7506.846000,-2.799863
438,7506.847000,-2.79776
439,7506.848000,-2.794773
440,7506.849000,-2.790203
441,7506.850000,-2.79013
442,7506.851000,-2.795203
443,7506.852000,-2.77639
444,7506.853000,-2.785804
445,7506.854000,-2.778342
446,7506.855000,-2.770962
447,7506.856000,-2.786129
448,7506.857000,-2.786133
449,7506.858000,-2.782056
450,7506.859000,-2.760616
451,7506.860000,-2.831059
452,7506.861000,-2.783682
453,7506.862000,-2.795708
454,7506.863000,-2.795839
455,7506.864000,-2.807445
456,7506.865000,-2.832376
457,7506.866000,-2.786321
458,7506.867000,-2.790356
459,7506.868000,-2.837519
460,7506.869000,-2.820047
461,7506.870000,-2.790387
462,7506.871000,-2.8878
463,7506.872000,-2.770683
464,7506.873000,-2.858552
465,7506.874000,-2.839813
466,7506.875000,-2.832163
467,7506.876000,-2.853275
468,7506.877000,-2.874998
469,7506.878000,-2.841382
470,7506.879000,-2.757829
471,7506.880000,-3.003694
472,7506.881000,-2.881664
473,7506.882000,-2.792928
474,7506.883000,-2.917575
475,7506.884000,-2.911841
476,7506.885000,-2.929521
477,7506.886000,-2.93202
478,7506.887000,-2.844661
479,7506.888000,-2.850477
480,7506.889000,-2.872677
481,7506.890000,-2.838247
482,7506.891000,-2.921502
483,7506.892000,-2.831968
484,7506.893000,-2.791282
485,7506.894000,-2.755876
486,7506.895000,-2.771843
487,7506.896000,-2.732821
488,7506.897000,-2.695762
489,7506.898000,-2.662549
490,7506.899000,-2.612461
491,7506.900000,-2.632438
492,7506.901000,-2.610479
493,7506.902000,-2.500555
494,7506.903000,-2.436955
495,7506.904000,-2.409048
496,7506.905000,-2.342458
497,7506.906000,-2.35766
498,7506.907000,-2.31389
499,7506.908000,-2.19201
500,7506.909000,-2.226656
501,7506.910000,-2.131263
502,7506.911000,-1.998308
503,7506.912000,-1.944264
504,7506.913000,-1.992344
505,7506.914000,-1.912385
506,7506.915000,-1.716952
507,7506.916000,-1.72274
508,7506.917000,-1.724935
509,7506.918000,-1.546659
510,7506.919000,-1.591909
511,7506.920000,-1.52103
512,7506.921000,-1.470397
513,7506.922000,-1.510107
514,7506.923000,-1.411648
515,7506.924000,-1.39538
516,7506.925000,-1.498835
517,7506.926000,-1.4523
518,7506.927000,-1.323641
519,7506.928000,-1.306669
520,7506.929000,-1.338587
521,7506.930000,-1.340207
522,7506.931000,-1.332916
523,7506.932000,-1.385673
524,7506.933000,-1.411819
525,7506.934000,-1.400096
526,7506.935000,-1.314581
527,7506.936000,-1.214696
528,7506.937000,-1.331746
529,7506.938000,-1.450839
530,7506.939000,-1.409155
531,7506.940000,-1.259145
532,7506.941000,-1.370637
533,7506.942000,-1.383757
534,7506.943000,-1.349691
535,7506.944000,-1.36106
536,7506.945000,-1.372574
537,7506.946000,-1.374159
538,7506.947000,-1.417163
539,7506.948000,-1.510271
540,7506.949000,-1.464533
541,7506.950000,-1.457371
542,7506.951000,-1.446655
543,7506.952000,-1.460965
544,7506.953000,-1.492357
545,7506.954000,-1.532524
546,7506.955000,-1.507615
547,7506.956000,-1.522009
548,7506.957000,-1.541633
549,7506.958000,-1.517518
550,7506.959000,-1.436224
551,7506.960000,-1.417947
552,7506.961000,-1.317423
553,7506.962000,-1.324494
554,7506.963000,-1.270449
555,7506.964000,-1.311861
556,7506.965000,-1.348827
557,7506.966000,-1.318303
558,7506.967000,-1.329464
559,7506.968000,-1.268328
560,7506.969000,-1.163058
561,7506.970000,-1.267355
562,7506.971000,-1.218364
563,7506.972000,-1.134933
564,7506.973000,-1.231101
565,7506.974000,-1.147039
566,7506.975000,-1.16031
567,7506.976000,-1.168397
568,7506.977000,-1.126555
569,7506.978000,-1.098017
570,7506.979000,-1.047758
571,7506.980000,-1.07993
572,7506.981000,-0.9972044
573,7506.982000,-1.002847
574,7506.983000,-1.058151
575,7506.984000,-1.00194
576,7506.985000,-0.9700482
577,7506.986000,-0.9502412
578,7506.987000,-1.005071
579,7506.988000,-0.9331719
580,7506.989000,-0.9134117
581,7506.990000,-0.9818858
582,7506.991000,-0.927703
583,7506.992000,-0.9555258
584,7506.993000,-0.9323897
585,7506.994000,-0.9661834
586,7506.995000,-0.9106175
587,7506.996000,-0.900735
588,7506.997000,-0.9683902
589,7506.998000,-0.9532971
590,7506.999000,-0.9117675
591,7507.000000,-0.9650388
592,7507.001000,-0.9926605
593,7507.002000,-0.9000956
594,7507.003000,-0.9643647
595,7507.004000,-0.9190193
596,7507.005000,-0.9544494
597,7507.006000,-0.9460518
598,7507.007000,-0.927528
599,7507.008000,-0.9309348
600,7507.009000,-0.9525706
601,7507.010000,-0.8919239
602,7507.011000,-0.9471491
603,7507.012000,-0.9328765
604,7507.013000,-0.9146523
605,7507.014000,-0.9852054
606,7507.015000,-0.9577504
607,7507.016000,-0.94135
608,7507.017000,-0.9611644
609,7507.018000,-0.9491951
610,7507.019000,-0.9695235
611,7507.020000,-0.9175975
612,7507.021000,-0.9680882
613,7507.022000,-0.965416
614,7507.023000,-0.9804515
615,7507.024000,-0.9463201
616,7507.025000,-0.9472846
617,7507.026000,-0.9862738
618,7507.027000,-0.9353573
619,7507.028000,-0.9663234
620,7507.029000,-1.02859
621,7507.030000,-0.8894863
622,7507.031000,-0.9862218
623,7507.032000,-0.9701988
624,7507.033000,-0.987245
625,7507.034000,-0.9663677
626,7507.035000,-0.9966736
627,7507.036000,-1.007592
628,7507.037000,-1.026294
629,7507.038000,-1.023073
630,7507.039000,-0.966852
631,7507.040000,-1.020205
632,7507.041000,-1.027407
633,7507.042000,-0.9818965
634,7507.043000,-1.019434
635,7507.044000,-1.024881
636,7507.045000,-1.029954
637,7507.046000,-1.063826
638,7507.047000,-1.069955
639,7507.048000,-1.064758
640,7507.049000,-1.010734
641,7507.050000,-1.14357
642,7507.051000,-1.090909
643,7507.052000,-1.087763
644,7507.053000,-1.120819
645,7507.054000,-1.142798
646,7507.055000,-1.119201
647,7507.056000,-1.146399
648,7507.057000,-1.020783
649,7507.058000,-1.140963
650,7507.059000,-1.279252
651,7507.060000,-0.9691054
652,7507.061000,-1.243806
653,7507.062000,-1.206555
654,7507.063000,-1.212908
655,7507.064000,-1.208934
656,7507.065000,-1.187637
657,7507.066000,-1.233422
658,7507.067000,-1.253307
659,7507.068000,-1.244441
660,7507.069000,-1.257243
661,7507.070000,-1.259015
662,7507.071000,-1.270068
663,7507.072000,-1.333018
664,7507.073000,-1.456977
665,7507.074000,-1.265604
666,7507.075000,-1.251357
667,7507.076000,-1.38237
668,7507.077000,-1.352336
669,7507.078000,-1.380304
670,7507.079000,-1.375871
671,7507.080000,-1.480029
672,7507.081000,-1.544382
673,7507.082000,-1.449388
674,7507.083000,-1.292896
675,7507.084000,-1.313248
676,7507.085000,-1.500517
677,7507.086000,-1.472821
678,7507.087000,-1.425888
679,7507.088000,-1.436948
680,7507.089000,-1.480186
681,7507.090000,-1.391475
682,7507.091000,-1.445484
683,7507.092000,-1.422322
684,7507.093000,-1.408746
685,7507.094000,-1.402027
686,7507.095000,-1.384238
687,7507.096000,-1.474511
688,7507.097000,-1.491756
689,7507.098000,-1.331387
690,7507.099000,-1.404983
691,7507.100000,-1.358281
692,7507.101000,-1.351862
693,7507.102000,-1.467001
694,7507.103000,-1.347032
695,7507.104000,-1.36808
696,7507.105000,-1.345266
697,7507.106000,-1.340624
698,7507.107000,-1.413004
699,7507.108000,-1.235173
700,7507.109000,-1.253555
701,7507.110000,-1.338836
702,7507.111000,-1.322697
703,7507.112000,-1.258158
704,7507.113000,-1.289876
705,7507.114000,-1.352426
706,7507.115000,-1.122023
707,7507.116000,-1.153097
708,7507.117000,-1.299022
709,7507.118000,-1.188138
710,7507.119000,-1.175339
711,7507.120000,-1.221124
712,7507.121000,-1.213934
713,7507.122000,-1.164572
714,7507.123000,-1.015759
715,7507.124000,-1.215345
716,7507.125000,-1.153214
717,7507.126000,-1.133851
718,7507.127000,-1.049743
719,7507.128000,-1.025377
720,7507.129000,-1.120246
721,7507.130000,-1.01942
722,7507.131000,-1.035892
723,7507.132000,-1.000026
724,7507.133000,-0.9985402
725,7507.134000,-0.9683923
726,7507.135000,-0.9149768
727,7507.136000,-0.9140569
728,7507.137000,-0.9343541
729,7507.138000,-0.8401638
730,7507.139000,-0.8847514
731,7507.140000,-0.8163384
732,7507.141000,-0.8102278
733,7507.142000,-0.7993273
734,7507.143000,-0.769723
735,7507.144000,-0.7223834
736,7507.145000,-0.6426385
737,7507.146000,-0.7748778
738,7507.147000,-0.6362497
739,7507.148000,-0.6288831
740,7507.149000,-0.5867178
741,7507.150000,-0.5999036
742,7507.151000,-0.5596623
743,7507.152000,-0.5582756
744,7507.153000,-0.4846445
745,7507.154000,-0.5400594
746,7507.155000,-0.5214007
747,7507.156000,-0.2745608
748,7507.157000,-0.418918
749,7507.158000,-0.4278002
750,7507.159000,-0.2744221
751,7507.160000,-0.4722862
752,7507.161000,-0.1607682
753,7507.162000,-0.4008538
754,7507.163000,-0.164544
755,7507.164000,0.1021694
756,7507.165000,-0.2327758
757,7507.166000,-0.1711515
758,7507.167000,0.03377419
759,7507.168000,0.007503444
760,7507.169000,-0.1239857
761,7507.170000,-0.1310824
762,7507.171000,-0.022816
763,7507.172000,0.06263474
764,7507.173000,0.2002119
765,7507.174000,0.1750123
766,7507.175000,0.2357824
767,7507.176000,0.2147541
768,7507.177000,0.1664505
769,7507.178000,0.3486883
770,7507.179000,0.2743653
771,7507.180000,0.3073835
772,7507.181000,0.3579413
773,7507.182000,0.3870412
774,7507.183000,0.3974445
775,7507.184000,0.4158126
776,7507.185000,0.4313852
777,7507.186000,0.4916043
778,7507.187000,0.4974425
779,7507.188000,0.5208703
780,7507.189000,0.5094212
781,7507.190000,0.6017271
782,7507.191000,0.5546672
783,7507.192000,0.5786754
784,7507.193000,0.6791896
785,7507.194000,0.675721
786,7507.195000,0.6000719
787,7507.196000,0.6622667
788,7507.197000,0.7234794
789,7507.198000,0.7394712
790,7507.199000,0.7486886
791,7507.200000,0.7696158
792,7507.201000,0.807277
793,7507.202000,0.8115095
794,7507.203000,0.7869735
795,7507.204000,0.822312
796,7507.205000,0.7596747
797,7507.206000,0.8293957
798,7507.207000,0.9370887
799,7507.208000,0.9796575
800,7507.209000,0.890599
801,7507.210000,0.8779727
802,7507.211000,0.9166374
803,7507.212000,0.970734
804,7507.213000,1.012707
805,7507.214000,0.9867949
806,7507.215000,0.9964033
807,7507.216000,1.022417
808,7507.217000,1.006677
809,7507.218000,1.104687
810,7507.219000,1.089768
811,7507.220000,1.06755
812,7507.221000,1.119546
813,7507.222000,1.133832
814,7507.223000,1.13504
815,7507.224000,1.142005
816,7507.225000,1.143045
817,7507.226000,1.160266
818,7507.227000,1.241977
819,7507.228000,1.198617
820,7507.229000,1.19792
821,7507.230000,1.312184
822,7507.231000,1.175123
823,7507.232000,1.136573
824,7507.233000,1.32865
825,7507.234000,1.280398
826,7507.235000,1.219146
827,7507.236000,1.279938
828,7507.237000,1.319874
829,7507.238000,1.249411
830,7507.239000,1.304427
831,7507.240000,1.298394
832,7507.241000,1.31493
833,7507.242000,1.292309
834,7507.243000,1.230353
835,7507.244000,1.382322
836,7507.245000,1.32737
837,7507.246000,1.2444
838,7507.247000,1.29175
839,7507.248000,1.270592
840,7507.249000,1.28163
841,7507.250000,1.206075
842,7507.251000,1.315301
843,7507.252000,1.303568
844,7507.253000,1.320765
845,7507.254000,1.352403
846,7507.255000,1.159239
847,7507.256000,0.9868159
848,7507.257000,1.286337
849,7507.258000,1.338693
850,7507.259000,0.9967017
851,7507.260000,1.298616
852,7507.261000,1.211168
853,7507.262000,1.026159
854,7507.263000,1.217505
855,7507.264000,1.07174
856,7507.265000,1.012699
857,7507.266000,1.162742
858,7507.267000,1.027604
859,7507.268000,1.011388
860,7507.269000,1.020546
861,7507.270000,0.9813986
862,7507.271000,0.9131473
863,7507.272000,1.033424
864,7507.273000,0.9175945
865,7507.274000,0.9213986
866,7507.275000,0.9587818
867,7507.276000,0.9494216
868,7507.277000,0.9299047
869,7507.278000,0.923795
870,7507.279000,0.9278769
871,7507.280000,0.9328793
872,7507.281000,1.045144
873,7507.282000,0.9757726
874,7507.283000,0.8008905
875,7507.284000,0.9717272
876,7507.285000,1.002795
877,7507.286000,1.056464
878,7507.287000,0.9973353
879,7507.288000,0.8611585
880,7507.289000,1.047593
881,7507.290000,1.065472
882,7507.291000,0.9497834
883,7507.292000,0.9428039
884,7507.293000,0.9949101
885,7507.294000,1.029144
886,7507.295000,1.012451
887,7507.296000,1.011084
888,7507.297000,0.7879636
889,7507.298000,1.206059
890,7507.299000,1.10044
891,7507.300000,0.8406062
892,7507.301000,1.06805
893,7507.302000,1.023225
894,7507.303000,0.9787664
895,7507.304000,1.108187
896,7507.305000,1.00189
897,7507.306000,0.9870937
898,7507.307000,1.065807
899,7507.308000,0.9981892
900,7507.309000,0.9743591
901,7507.310000,1.036299
902,7507.311000,0.9584568
903,7507.312000,1.093111
904,7507.313000,1.073642
905,7507.314000,1.055906
906,7507.315000,1.002331
907,7507.316000,1.023027
908,7507.317000,1.070079
909,7507.318000,1.249109
910,7507.319000,0.9449739
911,7507.320000,0.9106331
912,7507.321000,1.074699
913,7507.322000,0.848994
914,7507.323000,0.9649302
915,7507.324000,1.049463
916,7507.325000,0.981788
917,7507.326000,1.017716
918,7507.327000,1.059431
919,7507.328000,1.082674
920,7507.329000,1.139702
921,7507.330000,1.105994
922,7507.331000,1.136376
923,7507.332000,1.130237
924,7507.333000,1.041654
925,7507.334000,0.9767588
926,7507.335000,1.162273
927,7507.336000,1.020809
928,7507.337000,1.115417
929,7507.338000,1.05246
930,7507.339000,1.007468
931,7507.340000,0.9119224
932,7507.341000,1.068493
933,7507.342000,1.075087
934,7507.343000,0.7643173
935,7507.344000,0.8737693
936,7507.345000,1.064977
937,7507.346000,1.005076
938,7507.347000,1.06682
939,7507.348000,1.031478
940,7507.349000,1.062863
941,7507.350000,1.005558
942,7507.351000,0.9708481
943,7507.352000,1.125602
944,7507.353000,1.00134
945,7507.354000,1.05369
946,7507.355000,0.9565139
947,7507.356000,0.9350542
948,7507.357000,0.83323
949,7507.358000,0.9580367
950,7507.359000,0.858237
951,7507.360000,0.9422329
952,7507.361000,1.036221
953,7507.362000,0.7437646
954,7507.363000,0.819919
955,7507.364000,0.8985091
956,7507.365000,0.8599536
957,7507.366000,0.8295872
958,7507.367000,0.7263958
959,7507.368000,1.10438
960,7507.369000,0.7563317
961,7507.370000,0.7343202
962,7507.371000,0.7756676
963,7507.372000,0.8010008
964,7507.373000,0.8921568
965,7507.374000,0.6167312
966,7507.375000,0.7737481
967,7507.376000,0.7369089
968,7507.377000,0.6664191
969,7507.378000,0.7499838
970,7507.379000,0.6549175
971,7507.380000,0.7389125
972,7507.381000,0.7159687
973,7507.382000,0.6782858
974,7507.383000,0.5573515
975,7507.384000,0.6147274
976,7507.385000,0.82801
977,7507.386000,0.5404742
978,7507.387000,0.5822858
979,7507.388000,0.6774476
980,7507.389000,0.7630174
981,7507.390000,0.6913262
982,7507.391000,0.5386292
983,7507.392000,0.4985611
984,7507.393000,0.5729271
985,7507.394000,0.7106806
986,7507.395000,0.6373772
987,7507.396000,0.3496136
988,7507.397000,0.352959
989,7507.398000,0.6401675
990,7507.399000,0.4055052
991,7507.400000,0.4521568
992,7507.401000,0.4558256
993,7507.402000,0.4438952
994,7507.403000,0.4834969
995,7507.404000,0.2894123
996,7507.405000,0.502717
997,7507.406000,0.4682567
998,7507.407000,0.407239
999,7507.408000,0.4230919
1000,7507.409000,0.373825
1001,7507.410000,0.3944246
