#HEADER
#TITLES
 , ,4-DHQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
114,7506.523000,0.141489
115,7506.524000,0.01518822
116,7506.525000,-0.2309055
117,7506.526000,0.1959629
118,7506.527000,0.4639053
119,7506.528000,0.5290279
120,7506.529000,0.1337452
121,7506.530000,0.008815765
122,7506.531000,0.03194427
123,7506.532000,-0.06375313
124,7506.533000,-0.6784286
125,7506.534000,-0.2863064
126,7506.535000,0.9606352
127,7506.536000,-0.8161755
128,7506.537000,-0.446434
129,7506.538000,0.4139576
130,7506.539000,-0.3388214
131,7506.540000,0.006151199
132,7506.541000,0.300848
133,7506.542000,0.02749825
134,7506.543000,0.045578
135,7506.544000,0.3139458
136,7506.545000,-0.1028748
137,7506.546000,0.1037064
138,7506.547000,0.5626678
139,7506.548000,-0.4904232
140,7506.549000,-0.05214691
141,7506.550000,0.06809425
142,7506.551000,0.0052948
143,7506.552000,-0.2647877
144,7506.553000,0.3496208
145,7506.554000,-0.2883606
146,7506.555000,-0.08987808
147,7506.556000,0.2602558
148,7506.557000,0.02096367
149,7506.558000,0.08419991
150,7506.559000,0.02284813
151,7506.560000,0.1262436
152,7506.561000,0.3969212
153,7506.562000,-0.2305355
154,7506.563000,0.5354805
155,7506.564000,-0.1025486
156,7506.565000,-0.1491203
157,7506.566000,0.4802933
158,7506.567000,0.14748
159,7506.568000,0.1259289
160,7506.569000,0.04782486
161,7506.570000,0.3648014
162,7506.571000,-0.2612972
163,7506.572000,-0.2179642
164,7506.573000,0.007324219
165,7506.574000,-0.08517647
166,7506.575000,-0.2663841
167,7506.576000,-0.0391655
168,7506.577000,-0.2886772
169,7506.578000,0.006919861
170,7506.579000,-0.05529404
171,7506.580000,-0.0317955
172,7506.581000,0.4543629
173,7506.582000,0.315897
174,7506.583000,-0.260952
175,7506.584000,-0.1261997
176,7506.585000,0.1485062
177,7506.586000,0.3929958
178,7506.587000,0.4404507
179,7506.588000,-0.5871906
180,7506.589000,0.09296227
181,7506.590000,0.3303986
182,7506.591000,-0.1182232
183,7506.592000,-0.1394157
184,7506.593000,0.0596981
185,7506.594000,0.06336784
186,7506.595000,0.01303673
187,7506.596000,0.01826668
188,7506.597000,0.04387665
189,7506.598000,0.03731346
