#HEADER
#TITLES
 , ,2XH1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
118,7506.527000,0.3846433
119,7506.528000,0.4002241
120,7506.529000,0.410277
121,7506.530000,0.389483
122,7506.531000,0.39356
123,7506.532000,0.4161401
124,7506.533000,0.367944
125,7506.534000,0.4183935
126,7506.535000,0.5347865
127,7506.536000,0.3881098
128,7506.537000,0.4535416
129,7506.538000,0.4451505
130,7506.539000,0.4043531
131,7506.540000,0.4673744
132,7506.541000,0.4451167
133,7506.542000,0.4429603
134,7506.543000,0.4453319
135,7506.544000,0.4211826
136,7506.545000,0.3793292
137,7506.546000,0.4467772
138,7506.547000,0.405379
139,7506.548000,0.3669623
140,7506.549000,0.3906357
141,7506.550000,0.3736359
142,7506.551000,0.377823
143,7506.552000,0.3747952
144,7506.553000,0.3708093
145,7506.554000,0.3396086
146,7506.555000,0.3607968
147,7506.556000,0.3557804
148,7506.557000,0.3547943
149,7506.558000,0.3548368
150,7506.559000,0.3501083
151,7506.560000,0.3319659
152,7506.561000,0.2967471
153,7506.562000,0.3269939
154,7506.563000,0.3661405
155,7506.564000,0.2393834
156,7506.565000,0.2807748
157,7506.566000,0.3259282
158,7506.567000,0.2714747
159,7506.568000,0.2826658
160,7506.569000,0.2868089
161,7506.570000,0.2636061
162,7506.571000,0.211121
163,7506.572000,0.2253103
164,7506.573000,0.245492
165,7506.574000,0.205313
166,7506.575000,0.2462974
167,7506.576000,0.265542
168,7506.577000,0.2199887
169,7506.578000,0.2855806
170,7506.579000,0.2560704
171,7506.580000,0.2476225
172,7506.581000,0.2463142
173,7506.582000,0.2179259
174,7506.583000,0.1741231
175,7506.584000,0.2065414
176,7506.585000,0.2234289
177,7506.586000,0.2260858
178,7506.587000,0.188523
179,7506.588000,0.1600688
180,7506.589000,0.2087483
181,7506.590000,0.1880139
182,7506.591000,0.1342385
183,7506.592000,0.1548607
184,7506.593000,0.243722
185,7506.594000,0.1877358
186,7506.595000,0.1597179
187,7506.596000,0.1546434
188,7506.597000,0.1489767
189,7506.598000,0.1380305
190,7506.599000,0.1276191
191,7506.600000,0.1232492
192,7506.601000,0.1264605
193,7506.602000,0.1279794
194,7506.603000,0.1294613
195,7506.604000,0.1214727
196,7506.605000,0.1014906
