Base,Target,Pearson,k,b,Length,Pearson(sub)
dianjiheng,dianjichui,0.8022782037746237,-0.2682209014892578,0.02106690767929911,24172,-0.766051615596522
dianjiheng,fuchen,-0.017192309268556825,-0.014901161193847656,-0.5516400333070719,12740,-0.23829702283773496
dianjiheng,hengjian,0.06994024814632048,0.06705522537231445,-0.12340922397721443,8579,0.259141281986242
dianjiheng,hengxiang ,-0.2281079083482683,-0.3725290298461914,0.3885992291363771,9823,-0.807504064917702
dianjiheng,lingxing,0.015113502549728122,-0.5066394805908203,-0.49859283293672385,10534,-0.8334952846581724
dianjiheng,niuzhuan,-0.13467819790131738,0.4470348358154297,-0.9535999634017431,8820,0.788428697541449
dianjiheng,qianyin,-0.0036728628484205615,0.014901161193847656,-0.1498698785311633,9076,0.1681105217627706
dianjiheng,zhidong,0.013070039409307788,-0.476837158203125,1.4543090675935635,11251,-0.2142285075963244
fuchen,cegun,-0.4630417713881547,-0.5513429641723633,0.10576092272015292,11654,-0.9979833703365577
fuchen,chilunxiang,0.1384057258495506,-0.06705522537231445,0.07718514269318326,12168,-0.6410498275637572
fuchen,dianjichui,-0.004669046029185408,0.014901161193847656,-0.003084395041246437,22467,0.20770968479947857
fuchen,dianjiheng,-0.017192309268557707,-0.029802322387695312,0.07481043954776934,14932,-0.585037099353822
fuchen,hengjian,0.03323519019676538,0.007450580596923828,-0.12136491819250263,8573,0.14812753320161368
fuchen,hengxiang ,0.14731599418500016,0.07450580596923828,0.23511366523198032,10062,0.8696521432516355
fuchen,lingxing,-0.2083362852650354,-0.07450580596923828,-0.39063777097076624,10402,-0.8493417674973308
fuchen,niuzhuan,-0.4019459051087332,-0.5662441253662109,0.15107146556886797,10066,-0.997913509743698
fuchen,qianyin,-0.7708892267783874,-0.5587935447692871,-0.44252011826506077,13599,-0.9974641352598794
fuchen,zhidong,0.746127372597547,0.5662441253662109,0.31311288476867327,14640,0.9980776641103685
hengjian,cegun,0.13089628267967668,0.007450580596923828,-1.1021198170244038,9110,0.18449912243570016
hengjian,chilunxiang,0.1405830911408237,0.1341104507446289,0.006266217297989957,11799,0.7700629653010573
hengjian,dianjichui,0.05394335076953941,-0.014901161193847656,-0.017916235911273566,22461,0.06626477728256017
hengjian,dianjiheng,0.06994024814632067,-0.029802322387695312,0.002513697289445449,14831,-0.22283700535628187
hengjian,fuchen,0.03323519019676507,0.0521540641784668,-0.5546105069115828,13189,0.6979192044792869
hengjian,hengxiang ,-0.07192553428368552,-0.1862645149230957,0.36493885356354816,9504,-0.6111805482496795
hengjian,lingxing,0.09715884577559179,-0.16391277313232422,-0.4649360347477026,10390,-0.7823328210229714
hengjian,niuzhuan,0.10354557917277071,-0.029802322387695312,-0.9425520440994073,8667,-0.3801188066880778
hengjian,qianyin,-0.004396468895573711,-0.014901161193847656,-0.13839623237597856,9148,-0.013836748617267497
hengjian,zhidong,-0.006881857355288823,0.059604644775390625,1.4876745556890822,10849,-0.11148198005082985
hengxiang ,cegun,0.20865021783870383,-0.2682209014892578,-0.9916758022239947,9411,-0.9227011269643219
hengxiang ,chilunxiang,-0.1421400246147925,-0.09685754776000977,0.03134077283446855,11538,-0.5992393549256737
hengxiang ,dianjichui,-0.35795732605012215,-0.06705522537231445,0.03283936369804353,24208,-0.6646273632624414
hengxiang ,dianjiheng,-0.22810790834826827,0.08195638656616211,-0.017614654985684732,15308,0.6498058206206336
hengxiang ,fuchen,0.14731599418500016,0.001862645149230957,-0.5479955092435791,12519,-0.05822104588315468
hengxiang ,hengjian,-0.07192553428368528,-0.10803341865539551,-0.07856305772486818,9020,-0.8225820710213912
hengxiang ,lingxing,0.6625824400360119,0.3725290298461914,-0.6856624805326625,11387,0.979031744860634
hengxiang ,niuzhuan,-0.027019385613931447,-0.7338821887969971,-0.6511463695317221,10013,-0.9790906354293766
hengxiang ,qianyin,0.002569612019273726,-0.007450580596923828,-0.15198664358869488,9044,-0.033950897888656316
hengxiang ,zhidong,-0.028774915741969807,0.059604644775390625,1.4286470330159253,11378,0.7669023617209659
lingxing,cegun,0.7343690449337209,1.2069940567016602,-0.4524323827106018,10364,0.999321697545946
lingxing,chilunxiang,-0.019214986890474038,0.14156103134155273,0.126742969153682,11892,0.9087933000821273
lingxing,dianjichui,-0.033945037004352765,-0.03725290298461914,0.01617584596669215,22658,-0.31416294509002457
lingxing,dianjiheng,0.015113502549731539,-0.12665987014770508,-0.06583777021398429,15671,-0.8671713988747564
lingxing,fuchen,-0.20833628526503556,0.007450580596923828,-0.5486048876654667,12607,0.025287928741245524
lingxing,hengjian,0.0971588457755913,-0.09313225746154785,-0.09194930420931198,8694,-0.7706487195843092
lingxing,hengxiang ,0.6625824400360119,0.28312206268310547,0.5089171875353898,10714,0.9642381890014914
lingxing,niuzhuan,0.5815334846079349,1.1473894119262695,-0.4309029992563943,10837,0.9986449943804049
lingxing,qianyin,0.44020259739409234,-0.014901161193847656,-0.14994161091613611,9144,-0.1080257718096726
lingxing,zhidong,-0.46014346305692194,-0.11920928955078125,1.3575882305569333,11004,0.5649901569668955
niuzhuan,cegun,0.560879169429068,0.7078051567077637,-0.3919191673937185,11060,0.9968536530317986
niuzhuan,chilunxiang,0.14865634806742012,0.17136335372924805,0.1387517788069087,11879,0.9091406014470055
niuzhuan,dianjichui,0.053442491424458595,0.022351741790771484,-0.011894465902510374,22743,0.21511840770625706
niuzhuan,dianjiheng,-0.13467819790131758,-0.1043081283569336,-0.08450558707388126,16134,-0.8781094779427083
niuzhuan,fuchen,-0.4019459051087331,0.007450580596923828,-0.5495355005161069,12612,0.07452714841084637
niuzhuan,hengjian,0.10354557917277078,-0.03352761268615723,-0.13554584676446702,8673,-0.44668059478483013
niuzhuan,hengxiang ,-0.02701938561393325,0.2086162567138672,0.5989981622425512,10355,0.9542884376015073
niuzhuan,lingxing,0.581533484607935,0.7674098014831543,0.24500993216301184,11548,0.9981487684830702
niuzhuan,qianyin,0.45067917438106275,0.7003545761108398,-0.9250233033031486,10016,0.9981894590708967
niuzhuan,zhidong,-0.44611448329116227,-0.11920928955078125,1.36214737997259,11465,-0.8442893735864888
qianyin,cegun,0.7549302082227181,0.8121132850646973,0.30528080603643487,11909,0.9988054738799025
qianyin,chilunxiang,-0.15787267412159162,0.25331974029541016,0.3492138248948724,12254,0.9506413197478424
qianyin,dianjichui,-0.011075273233441613,-0.022351741790771484,-0.012891400693696303,22661,-0.2965878652079736
qianyin,dianjiheng,-0.0036728628484259313,0.0521540641784668,0.05823959845717949,15033,0.5251016178325909
qianyin,fuchen,-0.7708892267783874,-0.12665987014770508,-0.5558101103443677,13734,-0.7623113092014564
qianyin,hengjian,-0.004396468895578921,-0.022351741790771484,-0.13919586249851404,8645,-0.321592672892565
qianyin,hengxiang ,0.0025696120192967567,-0.08195638656616211,0.2724548586507678,9699,-0.7583796705535466
qianyin,lingxing,0.4402025973940922,0.1043081283569336,-0.3498148989749088,10842,0.9227799142957431
