#HEADER
#TITLES
 , ,hengxiang
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
193,7506.602000,-0.551185
194,7506.603000,-0.6416917
195,7506.604000,-1.445377
196,7506.605000,-1.618983
197,7506.606000,-1.527092
198,7506.607000,-0.6312522
199,7506.608000,-0.7401316
200,7506.609000,-1.773364
201,7506.610000,-2.32065
202,7506.611000,-1.532521
203,7506.612000,2.897063
204,7506.613000,-2.437542
205,7506.614000,-0.3545737
206,7506.615000,-0.4341283
207,7506.616000,-0.1679226
208,7506.617000,-0.01750481
209,7506.618000,-0.5685128
210,7506.619000,-1.880985
211,7506.620000,-0.02526873
212,7506.621000,-1.311698
213,7506.622000,-2.277791
214,7506.623000,1.159104
215,7506.624000,0.7221544
216,7506.625000,-1.430349
217,7506.626000,-2.535225
218,7506.627000,-0.7987839
219,7506.628000,-1.437859
220,7506.629000,-0.8723242
221,7506.630000,-0.9659938
222,7506.631000,-1.250889
223,7506.632000,-0.693459
224,7506.633000,-1.040261
225,7506.634000,-0.6413141
226,7506.635000,-0.01122075
227,7506.636000,-0.1385144
228,7506.637000,-0.972304
229,7506.638000,-1.139035
230,7506.639000,-0.7694871
231,7506.640000,-0.68181
232,7506.641000,-0.6468585
233,7506.642000,-0.6148424
234,7506.643000,-0.6856474
235,7506.644000,-0.744005
236,7506.645000,-0.8104998
237,7506.646000,-0.9131141
238,7506.647000,-1.038702
239,7506.648000,-0.7486521
240,7506.649000,-0.9328286
241,7506.650000,-0.872985
242,7506.651000,-0.8789717
243,7506.652000,-0.8690851
244,7506.653000,-0.8509294
245,7506.654000,-0.8519763
246,7506.655000,-0.8707066
247,7506.656000,-0.8998228
248,7506.657000,-0.9457692
249,7506.658000,-0.9321743
250,7506.659000,-0.8527343
251,7506.660000,-0.7587933
252,7506.661000,-0.6308966
253,7506.662000,-0.6600937
254,7506.663000,-0.8690779
255,7506.664000,-1.463008
256,7506.665000,-2.528683
257,7506.666000,-1.23346
258,7506.667000,-1.329793
259,7506.668000,0.8769992
260,7506.669000,5.431514
261,7506.670000,-7.413308
262,7506.671000,-2.919315
263,7506.672000,4.312867
264,7506.673000,-5.663746
265,7506.674000,-0.9547268
266,7506.675000,5.835281
267,7506.676000,0.5078231
268,7506.677000,-7.668094
269,7506.678000,1.142089
270,7506.679000,4.101635
271,7506.680000,1.498913
272,7506.681000,-3.443479
273,7506.682000,-2.816817
274,7506.683000,-0.231909
275,7506.684000,-3.894058
276,7506.685000,-1.919961
277,7506.686000,-2.306755
278,7506.687000,-1.569777
279,7506.688000,-1.215561
280,7506.689000,-1.110206
281,7506.690000,-0.8494988
282,7506.691000,-0.578106
283,7506.692000,-0.7430304
284,7506.693000,-1.353155
285,7506.694000,-0.8324434
286,7506.695000,-0.5807549
287,7506.696000,-1.154239
288,7506.697000,-0.3954201
289,7506.698000,-0.4574265
290,7506.699000,-0.5519279
291,7506.700000,-0.657348
292,7506.701000,-0.8270708
293,7506.702000,-0.9555584
294,7506.703000,-1.020074
295,7506.704000,-1.055345
296,7506.705000,-1.024807
297,7506.706000,-1.03739
298,7506.707000,-1.092157
299,7506.708000,-0.2036859
300,7506.709000,-1.181192
301,7506.710000,-1.09579
302,7506.711000,-0.9715085
303,7506.712000,-0.9455775
304,7506.713000,-0.9231416
305,7506.714000,-0.8876754
306,7506.715000,-0.8690104
307,7506.716000,-0.8351825
308,7506.717000,-0.7909132
309,7506.718000,-0.7047762
310,7506.719000,-0.5686279
311,7506.720000,-0.8274999
312,7506.721000,-1.51395
313,7506.722000,-0.1551727
314,7506.723000,-1.070234
315,7506.724000,-0.7650017
316,7506.725000,-0.6504177
317,7506.726000,-0.7184888
318,7506.727000,-0.99085
319,7506.728000,-1.088056
320,7506.729000,-1.536606
321,7506.730000,-0.8073967
322,7506.731000,1.062214
323,7506.732000,0.7753943
324,7506.733000,-2.429995
325,7506.734000,-1.905822
326,7506.735000,0.03564644
327,7506.736000,-1.152169
328,7506.737000,-0.6482843
329,7506.738000,-0.4170286
330,7506.739000,0.2884123
331,7506.740000,0.2862263
332,7506.741000,-0.4489908
333,7506.742000,1.842001
334,7506.743000,-0.9197986
335,7506.744000,-1.054102
336,7506.745000,-1.323904
337,7506.746000,-1.864494
338,7506.747000,-1.269281
339,7506.748000,-0.7592146
340,7506.749000,0.1771781
341,7506.750000,1.050601
342,7506.751000,1.824339
343,7506.752000,-2.080956
344,7506.753000,-3.085066
345,7506.754000,-0.1451273
346,7506.755000,1.957725
347,7506.756000,-0.9311383
348,7506.757000,-1.170328
349,7506.758000,-0.6896201
350,7506.759000,-0.5338991
351,7506.760000,-0.1135465
352,7506.761000,-0.1540556
353,7506.762000,-0.03988937
354,7506.763000,-0.004000664
355,7506.764000,-0.05678973
356,7506.765000,-0.1927583
357,7506.766000,-0.2932695
358,7506.767000,-0.3566122
359,7506.768000,-0.3095616
360,7506.769000,0.7131541
361,7506.770000,0.6537349
362,7506.771000,-0.1855041
363,7506.772000,-0.4462185
364,7506.773000,0.1931403
365,7506.774000,0.7281051
366,7506.775000,1.633918
367,7506.776000,-1.864282
368,7506.777000,-1.057672
369,7506.778000,-0.08744624
370,7506.779000,-2.128789
371,7506.780000,-1.577248
372,7506.781000,-0.4288321
373,7506.782000,-2.669678
374,7506.783000,1.816066
375,7506.784000,2.207515
376,7506.785000,1.949394
377,7506.786000,1.246695
378,7506.787000,1.002319
379,7506.788000,1.420532
380,7506.789000,1.442871
381,7506.790000,-0.7108654
382,7506.791000,-0.1015556
383,7506.792000,-1.486459
384,7506.793000,-2.860739
385,7506.794000,-0.7142926
386,7506.795000,-0.8184417
387,7506.796000,2.386402
388,7506.797000,-1.36413
389,7506.798000,0.6631095
390,7506.799000,1.880157
391,7506.800000,-1.922202
392,7506.801000,-3.223254
393,7506.802000,1.455731
394,7506.803000,0.5835631
395,7506.804000,-0.5113075
396,7506.805000,-1.11126
397,7506.806000,-1.92372
398,7506.807000,-1.984242
399,7506.808000,1.796923
400,7506.809000,-1.511833
401,7506.810000,-4.938156
402,7506.811000,2.330632
403,7506.812000,-0.6081724
404,7506.813000,-1.566688
405,7506.814000,-2.282726
406,7506.815000,-1.354757
407,7506.816000,1.187238
408,7506.817000,-0.837672
409,7506.818000,1.62375
410,7506.819000,-2.996077
411,7506.820000,-2.477022
412,7506.821000,0.09861869
413,7506.822000,-0.8013049
414,7506.823000,2.594719
415,7506.824000,-1.292419
416,7506.825000,-3.224871
417,7506.826000,-2.073485
418,7506.827000,0.2237291
419,7506.828000,2.342437
420,7506.829000,-1.154397
421,7506.830000,-2.778875
422,7506.831000,-2.086134
423,7506.832000,-0.258003
424,7506.833000,-2.576456
425,7506.834000,0.4743832
426,7506.835000,2.051993
427,7506.836000,1.711328
428,7506.837000,-2.067462
429,7506.838000,-3.221279
430,7506.839000,-0.3702734
431,7506.840000,-2.888475
432,7506.841000,-0.5066716
433,7506.842000,-0.6930549
434,7506.843000,-0.9276158
435,7506.844000,-0.9807029
436,7506.845000,-1.015635
437,7506.846000,-1.040173
438,7506.847000,-0.96787
439,7506.848000,-0.9460095
440,7506.849000,-0.9501402
441,7506.850000,-0.9373193
442,7506.851000,-0.9265521
443,7506.852000,-0.9145567
444,7506.853000,-0.8986548
445,7506.854000,-0.8718066
446,7506.855000,-0.8317127
447,7506.856000,-0.8054054
448,7506.857000,-0.7922561
449,7506.858000,-0.7538503
450,7506.859000,-0.6933588
451,7506.860000,-1.158233
452,7506.861000,-1.08636
453,7506.862000,-1.04346
454,7506.863000,-0.635842
455,7506.864000,-0.4609419
456,7506.865000,-0.4656808
457,7506.866000,-1.677588
458,7506.867000,-0.3812631
459,7506.868000,-0.8423134
460,7506.869000,-1.666811
461,7506.870000,0.03039312
462,7506.871000,-1.134768
463,7506.872000,-0.8599764
464,7506.873000,-0.794847
465,7506.874000,-0.8164291
466,7506.875000,-0.8927513
467,7506.876000,-0.7199579
468,7506.877000,-1.214535
469,7506.878000,-0.7351217
470,7506.879000,0.4513018
471,7506.880000,-2.178053
472,7506.881000,-0.3257576
473,7506.882000,-0.808597
474,7506.883000,-0.8779238
475,7506.884000,-0.9742879
476,7506.885000,-1.107422
477,7506.886000,-0.9148273
478,7506.887000,-0.3619829
479,7506.888000,-0.4099619
480,7506.889000,-1.036682
481,7506.890000,-0.6723254
482,7506.891000,-0.6432706
483,7506.892000,-0.55694
484,7506.893000,-0.5751175
485,7506.894000,-0.4801703
486,7506.895000,-0.691231
487,7506.896000,-0.6741513
488,7506.897000,-0.5593407
489,7506.898000,-1.137744
490,7506.899000,-0.6212481
491,7506.900000,0.2708324
492,7506.901000,1.648935
493,7506.902000,1.563555
494,7506.903000,-3.092912
495,7506.904000,-2.942186
496,7506.905000,0.6664691
497,7506.906000,1.647483
498,7506.907000,0.1787289
499,7506.908000,-1.704753
500,7506.909000,-0.6105891
501,7506.910000,-0.7793419
502,7506.911000,-0.133226
503,7506.912000,-0.5080721
504,7506.913000,-1.699648
505,7506.914000,-3.533062
506,7506.915000,-2.78852
507,7506.916000,-1.718456
508,7506.917000,-2.161714
509,7506.918000,-2.194669
510,7506.919000,-1.739273
511,7506.920000,-1.631773
512,7506.921000,-1.458287
513,7506.922000,-0.7945458
514,7506.923000,-0.2230045
515,7506.924000,-0.3355313
516,7506.925000,0.6804042
517,7506.926000,1.402173
518,7506.927000,2.524137
519,7506.928000,3.380975
520,7506.929000,2.589446
521,7506.930000,0.7675198
522,7506.931000,-1.719918
523,7506.932000,-1.943535
524,7506.933000,-4.686517
525,7506.934000,-3.649363
526,7506.935000,-0.07251024
527,7506.936000,-0.1283746
528,7506.937000,-1.398203
529,7506.938000,-0.6219496
530,7506.939000,2.125566
531,7506.940000,-2.036358
532,7506.941000,-2.345913
533,7506.942000,-0.3890008
534,7506.943000,-1.99653
535,7506.944000,-1.246198
536,7506.945000,-0.8041484
537,7506.946000,-0.6078322
538,7506.947000,-0.7770231
539,7506.948000,-0.8824083
540,7506.949000,-1.053192
541,7506.950000,-1.171804
542,7506.951000,-1.184819
543,7506.952000,-1.264299
544,7506.953000,-1.370423
545,7506.954000,-1.487941
546,7506.955000,-1.638417
547,7506.956000,-1.697691
548,7506.957000,-1.65917
549,7506.958000,-1.571709
550,7506.959000,-1.402712
551,7506.960000,1.500472
552,7506.961000,3.008282
553,7506.962000,3.496191
554,7506.963000,3.802834
555,7506.964000,0.4867207
556,7506.965000,-2.780262
557,7506.966000,-1.216054
558,7506.967000,-1.46381
559,7506.968000,-4.997292
560,7506.969000,-1.689959
561,7506.970000,-2.904935
562,7506.971000,-4.359253
563,7506.972000,0.1734241
564,7506.973000,-1.300572
565,7506.974000,-0.0759849
566,7506.975000,-0.1521847
567,7506.976000,-0.3520063
568,7506.977000,-0.943091
569,7506.978000,-1.154103
570,7506.979000,-0.9117924
571,7506.980000,-0.8452982
572,7506.981000,-0.6967631
573,7506.982000,-0.6565649
574,7506.983000,-0.7704873
575,7506.984000,-0.842436
576,7506.985000,-0.9199235
577,7506.986000,-0.8462106
578,7506.987000,-0.5793171
579,7506.988000,-0.2317376
580,7506.989000,0.2507077
581,7506.990000,-0.2317967
582,7506.991000,-1.791207
583,7506.992000,-1.648766
584,7506.993000,0.1114325
585,7506.994000,0.1516529
586,7506.995000,-1.134518
587,7506.996000,-1.042668
588,7506.997000,-0.7298694
589,7506.998000,-1.727418
590,7506.999000,-0.7527242
591,7507.000000,2.173749
592,7507.001000,-1.684094
593,7507.002000,-1.29129
594,7507.003000,-0.3492214
595,7507.004000,-0.6716992
596,7507.005000,-0.5729992
597,7507.006000,-0.5474012
598,7507.007000,-0.3638234
599,7507.008000,-0.5701404
600,7507.009000,-1.152171
601,7507.010000,0.1221926
602,7507.011000,-0.5133673
603,7507.012000,-0.8810583
604,7507.013000,-0.5783716
605,7507.014000,-0.633819
606,7507.015000,-0.4855705
607,7507.016000,-0.2327639
608,7507.017000,0.1646025
609,7507.018000,-0.1958329
610,7507.019000,-1.386124
611,7507.020000,-0.5527337
612,7507.021000,-0.2771673
613,7507.022000,-0.01083773
614,7507.023000,-0.3718223
615,7507.024000,-0.5754369
616,7507.025000,-0.4864362
617,7507.026000,-0.5201457
618,7507.027000,-0.4503242
619,7507.028000,-0.6859717
620,7507.029000,-1.25053
621,7507.030000,-0.1483858
622,7507.031000,-0.08477914
623,7507.032000,-1.007796
624,7507.033000,-1.434492
625,7507.034000,1.776523
626,7507.035000,-0.4219567
627,7507.036000,-0.8628517
628,7507.037000,-0.8066095
629,7507.038000,-1.084687
630,7507.039000,-0.9056605
631,7507.040000,-0.4955739
632,7507.041000,0.2822797
633,7507.042000,-1.435107
634,7507.043000,-0.1157002
635,7507.044000,-0.4523961
636,7507.045000,-0.5705991
637,7507.046000,-0.5724074
638,7507.047000,-0.8378773
639,7507.048000,-0.4890451
640,7507.049000,-0.8281901
641,7507.050000,-0.8414601
642,7507.051000,-0.9382377
643,7507.052000,-0.9363803
644,7507.053000,-0.8259044
645,7507.054000,-1.170203
646,7507.055000,-0.8715504
647,7507.056000,-0.2286218
648,7507.057000,1.196203
649,7507.058000,1.088209
650,7507.059000,-0.5746276
651,7507.060000,2.162806
652,7507.061000,-0.5112901
653,7507.062000,-0.2300487
654,7507.063000,-0.05745095
655,7507.064000,0.07306284
656,7507.065000,0.318387
657,7507.066000,0.3683459
658,7507.067000,0.1582366
659,7507.068000,-0.03727317
660,7507.069000,-0.3066734
661,7507.070000,-0.4157934
662,7507.071000,-0.3168652
663,7507.072000,-0.4508879
664,7507.073000,-0.7743415
665,7507.074000,0.2372538
666,7507.075000,0.5174853
667,7507.076000,0.1315557
668,7507.077000,0.8498444
669,7507.078000,0.6840295
670,7507.079000,0.3624043
671,7507.080000,-0.2370318
672,7507.081000,-1.188222
673,7507.082000,-1.192676
674,7507.083000,-0.1596591
675,7507.084000,-0.3227877
676,7507.085000,-1.499092
677,7507.086000,-3.239207
678,7507.087000,-6.015406
679,7507.088000,-0.3107971
680,7507.089000,-2.511103
681,7507.090000,-4.321682
682,7507.091000,-1.086663
683,7507.092000,-1.201183
684,7507.093000,-1.299112
685,7507.094000,-1.021399
686,7507.095000,-0.5539126
687,7507.096000,-0.496722
688,7507.097000,-0.7619591
689,7507.098000,-0.4554366
690,7507.099000,0.3879889
691,7507.100000,0.9159197
692,7507.101000,1.275809
693,7507.102000,1.013447
694,7507.103000,-0.07472301
695,7507.104000,-0.6020088
696,7507.105000,-0.6625017
697,7507.106000,-0.6064758
698,7507.107000,-0.1437191
699,7507.108000,0.7033072
700,7507.109000,-1.433301
701,7507.110000,-3.948679
702,7507.111000,-1.501327
703,7507.112000,-1.425363
704,7507.113000,-0.8529105
705,7507.114000,-0.8657132
706,7507.115000,-1.75271
707,7507.116000,0.4327191
708,7507.117000,1.348112
709,7507.118000,-2.254457
710,7507.119000,-1.262822
711,7507.120000,0.1172152
712,7507.121000,1.099738
713,7507.122000,1.066117
714,7507.123000,-0.4163508
715,7507.124000,-0.3384469
716,7507.125000,1.152965
717,7507.126000,0.5450025
718,7507.127000,0.02151436
719,7507.128000,0.01020849
720,7507.129000,-3.120251
721,7507.130000,-3.122721
722,7507.131000,-1.204716
723,7507.132000,-0.4702063
724,7507.133000,-1.505383
725,7507.134000,-1.295867
726,7507.135000,-0.7926507
727,7507.136000,-0.8823397
728,7507.137000,-1.379298
729,7507.138000,-1.372793
730,7507.139000,-0.9558538
731,7507.140000,-1.615695
732,7507.141000,-0.7673332
733,7507.142000,0.2653883
734,7507.143000,-1.221587
735,7507.144000,-0.3434872
736,7507.145000,1.607532
737,7507.146000,-2.989558
738,7507.147000,-0.2394879
739,7507.148000,-0.4674536
740,7507.149000,-0.1883591
741,7507.150000,0.2342649
742,7507.151000,-1.549762
743,7507.152000,-2.406322
744,7507.153000,0.2827481
745,7507.154000,0.04545158
746,7507.155000,-1.519411
747,7507.156000,4.580452
748,7507.157000,0.1000661
749,7507.158000,-2.960567
750,7507.159000,1.136317
751,7507.160000,-1.542171
752,7507.161000,1.28797
753,7507.162000,-2.03427
754,7507.163000,0.654475
755,7507.164000,2.183238
756,7507.165000,-3.491084
757,7507.166000,-2.938229
758,7507.167000,0.3239901
759,7507.168000,0.9716818
760,7507.169000,-5.619849
761,7507.170000,-5.915668
762,7507.171000,-2.816647
763,7507.172000,-0.2017971
764,7507.173000,4.15875
765,7507.174000,0.2358379
766,7507.175000,-4.451704
767,7507.176000,-5.576039
768,7507.177000,-2.293925
769,7507.178000,2.683648
770,7507.179000,-2.247776
771,7507.180000,-2.649071
772,7507.181000,-0.6950181
773,7507.182000,-1.243542
774,7507.183000,0.06080019
775,7507.184000,0.3523949
776,7507.185000,1.124475
777,7507.186000,1.549582
778,7507.187000,-0.7563246
779,7507.188000,-0.5695055
780,7507.189000,1.988
781,7507.190000,3.388914
782,7507.191000,1.315439
783,7507.192000,2.229226
784,7507.193000,2.177199
785,7507.194000,0.686196
786,7507.195000,0.9551508
787,7507.196000,-2.316696
788,7507.197000,-1.533877
789,7507.198000,-0.7229898
790,7507.199000,-2.613653
791,7507.200000,-3.175508
792,7507.201000,-2.527698
793,7507.202000,-2.978306
794,7507.203000,-3.826956
795,7507.204000,-0.3245159
796,7507.205000,-1.083582
797,7507.206000,-0.1770715
798,7507.207000,-0.5174191
799,7507.208000,0.1835613
800,7507.209000,1.768101
801,7507.210000,1.378702
802,7507.211000,-0.8603396
803,7507.212000,-2.603415
804,7507.213000,-0.6125486
805,7507.214000,-0.3184098
806,7507.215000,0.2309521
807,7507.216000,-0.526388
808,7507.217000,-0.4839485
809,7507.218000,-0.7442271
810,7507.219000,-0.5680071
811,7507.220000,-0.2576558
812,7507.221000,-0.7510563
813,7507.222000,-0.7469104
814,7507.223000,-0.6970611
815,7507.224000,-0.6829847
816,7507.225000,-0.6485912
817,7507.226000,-0.6102145
818,7507.227000,-0.5812035
819,7507.228000,-0.4693918
820,7507.229000,-0.274912
821,7507.230000,-0.3996173
822,7507.231000,-0.8596866
823,7507.232000,0.02911228
824,7507.233000,0.1787556
825,7507.234000,-1.202914
826,7507.235000,-0.19538
827,7507.236000,-0.489332
828,7507.237000,-0.5470943
829,7507.238000,-0.5624952
830,7507.239000,-0.5342626
831,7507.240000,-0.5477925
832,7507.241000,-0.5948306
833,7507.242000,-0.4577312
834,7507.243000,-0.1332981
835,7507.244000,-1.195895
836,7507.245000,-0.7327422
837,7507.246000,-0.6639316
838,7507.247000,0.03232044
839,7507.248000,-0.3033613
840,7507.249000,-1.664072
841,7507.250000,0.06640971
842,7507.251000,-0.8784002
843,7507.252000,-0.2006939
844,7507.253000,0.4089795
845,7507.254000,0.002426147
846,7507.255000,-1.540841
847,7507.256000,-1.583913
848,7507.257000,-0.268042
849,7507.258000,-0.1337383
850,7507.259000,-0.7883301
851,7507.260000,-0.8481519
852,7507.261000,-0.6665366
853,7507.262000,-0.7066295
854,7507.263000,-0.8111129
855,7507.264000,-0.4999942
856,7507.265000,0.2078872
857,7507.266000,-1.343442
858,7507.267000,-1.481679
859,7507.268000,-0.7436855
860,7507.269000,1.199059
861,7507.270000,-0.1929126
862,7507.271000,-2.097895
863,7507.272000,-2.283178
864,7507.273000,-0.1689115
865,7507.274000,0.08447158
866,7507.275000,-0.8639604
867,7507.276000,-0.9484259
868,7507.277000,-0.7217103
869,7507.278000,-0.5625482
870,7507.279000,-0.2149402
871,7507.280000,-0.6672177
872,7507.281000,-3.114606
873,7507.282000,1.320144
874,7507.283000,3.052151
875,7507.284000,-4.672435
876,7507.285000,0.5368062
877,7507.286000,0.2076795
878,7507.287000,-2.108691
879,7507.288000,0.9719093
880,7507.289000,5.532272
881,7507.290000,-3.744149
882,7507.291000,-2.786953
883,7507.292000,-3.203058
884,7507.293000,-1.043051
885,7507.294000,-0.2006403
886,7507.295000,-0.9753623
887,7507.296000,-0.8509983
888,7507.297000,-0.6508141
889,7507.298000,2.616652
890,7507.299000,1.211511
891,7507.300000,-0.4034782
892,7507.301000,0.4402492
893,7507.302000,-1.801671
894,7507.303000,-3.309496
895,7507.304000,-1.941692
896,7507.305000,0.1410009
897,7507.306000,0.791221
898,7507.307000,-0.6997991
899,7507.308000,-1.145985
900,7507.309000,-1.325858
901,7507.310000,1.126566
902,7507.311000,-1.332673
903,7507.312000,-0.3856166
904,7507.313000,-1.09811
905,7507.314000,-0.6593467
906,7507.315000,0.3188983
907,7507.316000,-0.4168484
908,7507.317000,-2.891392
909,7507.318000,3.492975
910,7507.319000,0.5997968
911,7507.320000,-2.349164
912,7507.321000,0.005210042
913,7507.322000,-0.5341004
914,7507.323000,2.508759E-4
915,7507.324000,-2.212692
916,7507.325000,-1.015155
917,7507.326000,-1.459825
918,7507.327000,-1.444978
919,7507.328000,0.09702849
920,7507.329000,2.856921
921,7507.330000,-0.2936567
922,7507.331000,2.187415
923,7507.332000,0.6090597
924,7507.333000,-1.458797
925,7507.334000,-3.57819
926,7507.335000,-1.017754
927,7507.336000,-0.5792119
928,7507.337000,1.214949
929,7507.338000,1.606694
930,7507.339000,0.6036323
931,7507.340000,-1.399795
932,7507.341000,1.451466
933,7507.342000,0.1687363
934,7507.343000,-2.800459
935,7507.344000,-1.950607
936,7507.345000,-1.297543
937,7507.346000,2.910196
938,7507.347000,-0.6009656
939,7507.348000,-0.07233286
940,7507.349000,0.1451822
941,7507.350000,0.0243656
942,7507.351000,-0.1365559
943,7507.352000,-0.221297
944,7507.353000,-0.2555816
945,7507.354000,-1.236512
946,7507.355000,-3.235028
947,7507.356000,-0.6566283
948,7507.357000,-5.172452
949,7507.358000,3.374552
950,7507.359000,-0.4541447
951,7507.360000,-0.6109504
952,7507.361000,0.4695889
953,7507.362000,-5.056408
954,7507.363000,1.925684
955,7507.364000,-3.387622
956,7507.365000,-1.012127
957,7507.366000,0.1871369
958,7507.367000,-5.053124
959,7507.368000,0.9041294
960,7507.369000,-4.073139
961,7507.370000,-2.446627
962,7507.371000,-0.3244908
963,7507.372000,0.7444953
964,7507.373000,5.155473
965,7507.374000,-5.623458
966,7507.375000,-2.182793
967,7507.376000,-0.6054493
968,7507.377000,-2.20365
969,7507.378000,-0.7442513
970,7507.379000,0.5037264
