#HEADER
#TITLES
 , ,CLD1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
118,7506.527000,0.3745165
119,7506.528000,0.3673744
120,7506.529000,0.3632078
121,7506.530000,0.3468885
122,7506.531000,0.3179178
123,7506.532000,0.3462954
124,7506.533000,0.2945766
125,7506.534000,0.3040104
126,7506.535000,0.4259024
127,7506.536000,0.1983757
128,7506.537000,0.2573662
129,7506.538000,0.3920851
130,7506.539000,0.2746906
131,7506.540000,0.305994
132,7506.541000,0.3103504
133,7506.542000,0.3161936
134,7506.543000,0.3237209
135,7506.544000,0.3225603
136,7506.545000,0.311655
137,7506.546000,0.3444386
138,7506.547000,0.422863
139,7506.548000,0.2832823
140,7506.549000,0.402813
141,7506.550000,0.389617
142,7506.551000,0.4014797
143,7506.552000,0.4163446
144,7506.553000,0.433917
145,7506.554000,0.4416399
146,7506.555000,0.4424133
147,7506.556000,0.4919682
148,7506.557000,0.4854269
149,7506.558000,0.504715
150,7506.559000,0.5142279
151,7506.560000,0.5481005
152,7506.561000,0.6077328
153,7506.562000,0.5512648
154,7506.563000,0.655633
155,7506.564000,0.6379509
156,7506.565000,0.587285
157,7506.566000,0.7733803
158,7506.567000,0.7252121
159,7506.568000,0.675024
160,7506.569000,0.7337408
161,7506.570000,0.7488785
162,7506.571000,0.7393923
163,7506.572000,0.7493887
164,7506.573000,0.7565136
165,7506.574000,0.7467918
166,7506.575000,0.7192478
167,7506.576000,0.783102
168,7506.577000,0.7380733
169,7506.578000,0.7451572
170,7506.579000,0.7373619
171,7506.580000,0.7281284
172,7506.581000,0.7166042
173,7506.582000,0.7080221
174,7506.583000,0.7031164
175,7506.584000,0.6936684
176,7506.585000,0.6806192
177,7506.586000,0.6873617
178,7506.587000,0.714551
179,7506.588000,0.6358252
180,7506.589000,0.6833248
181,7506.590000,0.664732
182,7506.591000,0.6572475
183,7506.592000,0.6386185
184,7506.593000,0.6284542
185,7506.594000,0.6129513
186,7506.595000,0.5992012
187,7506.596000,0.5836067
188,7506.597000,0.5668602
189,7506.598000,0.553174
190,7506.599000,0.5427179
191,7506.600000,0.5340261
192,7506.601000,0.5281067
193,7506.602000,0.5221004
194,7506.603000,0.515852
195,7506.604000,0.5119171
196,7506.605000,0.5097046
