#HEADER
#TITLES
 , ,Dniuzhuan1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
123,7506.532000,1.045212
124,7506.533000,0.9705583
125,7506.534000,0.7811205
126,7506.535000,1.061412
127,7506.536000,0.8127182
128,7506.537000,0.8077251
129,7506.538000,1.023052
130,7506.539000,0.8425422
131,7506.540000,0.8888015
132,7506.541000,0.9034812
133,7506.542000,0.8681329
134,7506.543000,0.8587336
135,7506.544000,0.8942271
136,7506.545000,0.838121
137,7506.546000,0.8559349
138,7506.547000,0.895672
139,7506.548000,0.7973869
140,7506.549000,0.8443046
141,7506.550000,0.8411611
142,7506.551000,0.8633065
143,7506.552000,0.7784497
144,7506.553000,0.8399339
145,7506.554000,0.78957
146,7506.555000,0.7686001
147,7506.556000,0.8063075
148,7506.557000,0.7589559
149,7506.558000,0.7541302
150,7506.559000,0.737703
151,7506.560000,0.7459898
152,7506.561000,0.7810632
153,7506.562000,0.7054048
154,7506.563000,0.801799
155,7506.564000,0.7651325
156,7506.565000,0.7225937
157,7506.566000,0.8280119
158,7506.567000,0.7742942
159,7506.568000,0.7732767
160,7506.569000,0.720655
161,7506.570000,0.8085098
162,7506.571000,0.7943877
163,7506.572000,0.7088523
164,7506.573000,0.7680598
165,7506.574000,0.7494978
166,7506.575000,0.7509711
167,7506.576000,0.7375725
168,7506.577000,0.7077702
169,7506.578000,0.7643432
170,7506.579000,0.7771646
171,7506.580000,0.7329608
172,7506.581000,0.7929075
173,7506.582000,0.7861368
174,7506.583000,0.7172165
175,7506.584000,0.7044929
176,7506.585000,0.7221991
177,7506.586000,0.8076485
178,7506.587000,0.9322409
179,7506.588000,0.6502305
180,7506.589000,0.8123103
181,7506.590000,0.9137295
182,7506.591000,0.7823141
183,7506.592000,0.7443672
184,7506.593000,0.8766855
185,7506.594000,0.8884972
186,7506.595000,0.8694326
187,7506.596000,0.8821372
188,7506.597000,0.9060805
189,7506.598000,0.919496
190,7506.599000,0.9301441
191,7506.600000,0.9414285
192,7506.601000,0.9510702
193,7506.602000,0.9584641
194,7506.603000,0.9635599
195,7506.604000,0.9740715
196,7506.605000,0.973608
197,7506.606000,0.980619
198,7506.607000,0.9898181
199,7506.608000,0.9816475
200,7506.609000,0.9555045
201,7506.610000,0.9854048
202,7506.611000,1.047363
203,7506.612000,0.8091072
204,7506.613000,0.9741657
205,7506.614000,0.9289443
206,7506.615000,0.9171456
207,7506.616000,0.9109374
208,7506.617000,0.9065516
209,7506.618000,0.9205749
210,7506.619000,0.9559624
211,7506.620000,0.8525986
212,7506.621000,0.9015393
213,7506.622000,0.9620851
214,7506.623000,0.9087741
215,7506.624000,0.9221498
216,7506.625000,0.9231297
217,7506.626000,0.9281003
218,7506.627000,0.9010253
219,7506.628000,0.9172429
220,7506.629000,0.884127
221,7506.630000,0.8793516
222,7506.631000,0.8775765
223,7506.632000,0.8849673
224,7506.633000,0.9052513
225,7506.634000,0.8664183
226,7506.635000,0.8519211
227,7506.636000,0.8402815
228,7506.637000,0.8568397
229,7506.638000,0.8525233
230,7506.639000,0.8345436
231,7506.640000,0.8262205
232,7506.641000,0.8214567
233,7506.642000,0.814651
234,7506.643000,0.8086282
235,7506.644000,0.7970974
236,7506.645000,0.7791696
237,7506.646000,0.7902464
238,7506.647000,0.7782364
239,7506.648000,0.749717
240,7506.649000,0.7534117
241,7506.650000,0.7385048
242,7506.651000,0.7270042
243,7506.652000,0.7142445
244,7506.653000,0.7002728
245,7506.654000,0.6887581
246,7506.655000,0.6798077
247,7506.656000,0.6572551
248,7506.657000,0.6502297
249,7506.658000,0.6330978
250,7506.659000,0.6153013
251,7506.660000,0.5962695
252,7506.661000,0.5754722
253,7506.662000,0.5620102
254,7506.663000,0.5567915
255,7506.664000,0.5501997
256,7506.665000,0.5442942
257,7506.666000,0.5430873
258,7506.667000,0.545507
259,7506.668000,0.3875948
260,7506.669000,0.05308391
261,7506.670000,0.7662566
262,7506.671000,0.6046128
263,7506.672000,0.1092114
264,7506.673000,0.6175126
265,7506.674000,0.392348
266,7506.675000,0.08116462
267,7506.676000,0.2398176
268,7506.677000,0.6358628
269,7506.678000,0.2219939
270,7506.679000,0.1406114
271,7506.680000,0.1310544
272,7506.681000,0.2974902
273,7506.682000,0.2762617
274,7506.683000,0.09964593
275,7506.684000,0.23729
276,7506.685000,0.1138999
277,7506.686000,0.1135152
278,7506.687000,0.09219491
279,7506.688000,0.06870118
280,7506.689000,0.04422073
281,7506.690000,0.01991525
282,7506.691000,-0.004773706
283,7506.692000,-0.04135053
284,7506.693000,-0.04677066
285,7506.694000,-0.1002122
286,7506.695000,-0.1632616
287,7506.696000,-0.07975253
288,7506.697000,-0.1701403
289,7506.698000,-0.1692795
290,7506.699000,-0.1870356
291,7506.700000,-0.2022073
292,7506.701000,-0.2155778
293,7506.702000,-0.2284858
294,7506.703000,-0.2406183
295,7506.704000,-0.2518454
296,7506.705000,-0.2623869
297,7506.706000,-0.2795998
298,7506.707000,-0.304315
299,7506.708000,-0.3147472
300,7506.709000,-0.3112035
301,7506.710000,-0.3198971
302,7506.711000,-0.3376233
303,7506.712000,-0.3495775
304,7506.713000,-0.3597811
305,7506.714000,-0.3712434
306,7506.715000,-0.382264
307,7506.716000,-0.392687
308,7506.717000,-0.4025564
309,7506.718000,-0.4172819
310,7506.719000,-0.4373231
311,7506.720000,-0.4343461
312,7506.721000,-0.4072174
313,7506.722000,-0.495355
314,7506.723000,-0.4351727
315,7506.724000,-0.4627104
316,7506.725000,-0.4791516
317,7506.726000,-0.4847405
318,7506.727000,-0.4772839
319,7506.728000,-0.4706333
320,7506.729000,-0.4604862
321,7506.730000,-0.4765429
322,7506.731000,-0.5231949
323,7506.732000,-0.523623
324,7506.733000,-0.4646792
325,7506.734000,-0.4851409
326,7506.735000,-0.5313598
327,7506.736000,-0.4830827
328,7506.737000,-0.5239049
329,7506.738000,-0.5448481
330,7506.739000,-0.5694317
331,7506.740000,-0.5615152
332,7506.741000,-0.5086432
333,7506.742000,-0.6789185
334,7506.743000,-0.5734877
335,7506.744000,-0.6034935
336,7506.745000,-0.6014356
337,7506.746000,-0.6059451
338,7506.747000,-0.6179423
339,7506.748000,-0.6192116
340,7506.749000,-0.6115423
341,7506.750000,-0.6398093
342,7506.751000,-0.7045805
343,7506.752000,-0.5206512
344,7506.753000,-0.5339611
345,7506.754000,-0.6462365
346,7506.755000,-0.6788573
347,7506.756000,-0.5873141
348,7506.757000,-0.6038374
349,7506.758000,-0.6060883
350,7506.759000,-0.6255361
351,7506.760000,-0.6457565
352,7506.761000,-0.6593456
353,7506.762000,-0.6667427
354,7506.763000,-0.6606073
355,7506.764000,-0.6654263
356,7506.765000,-0.6439852
357,7506.766000,-0.6450019
358,7506.767000,-0.6588038
359,7506.768000,-0.6611205
360,7506.769000,-0.686617
361,7506.770000,-0.6910451
362,7506.771000,-0.7027891
363,7506.772000,-0.7050427
364,7506.773000,-0.7014374
365,7506.774000,-0.7252179
366,7506.775000,-0.7784642
367,7506.776000,-0.6778221
368,7506.777000,-0.7057025
369,7506.778000,-0.7597507
370,7506.779000,-0.6852484
371,7506.780000,-0.7154298
372,7506.781000,-0.7703184
373,7506.782000,-0.6402304
374,7506.783000,-0.7348049
375,7506.784000,-0.7960742
376,7506.785000,-0.8476174
377,7506.786000,-0.8248696
378,7506.787000,-0.8520248
379,7506.788000,-0.8612753
380,7506.789000,-0.8324317
381,7506.790000,-0.8163767
382,7506.791000,-0.8273796
383,7506.792000,-0.7975519
384,7506.793000,-0.7515552
385,7506.794000,-0.8288441
386,7506.795000,-0.7821829
387,7506.796000,-0.8985226
388,7506.797000,-0.8273235
389,7506.798000,-0.8868303
390,7506.799000,-0.9091311
391,7506.800000,-0.8404545
392,7506.801000,-0.7558007
393,7506.802000,-0.9250984
394,7506.803000,-0.8709528
395,7506.804000,-0.8832798
396,7506.805000,-0.9094822
397,7506.806000,-0.8586006
398,7506.807000,-0.750703
399,7506.808000,-0.9353007
400,7506.809000,-0.8905864
401,7506.810000,-0.7010152
402,7506.811000,-0.9999244
403,7506.812000,-0.93803
404,7506.813000,-0.8552975
405,7506.814000,-0.8275528
406,7506.815000,-0.8472032
407,7506.816000,-0.9694843
408,7506.817000,-0.8199382
409,7506.818000,-0.9754127
410,7506.819000,-0.8313263
411,7506.820000,-0.8393575
412,7506.821000,-0.8656706
413,7506.822000,-0.8644996
414,7506.823000,-1.003131
415,7506.824000,-0.832352
416,7506.825000,-0.8225682
417,7506.826000,-0.8456343
418,7506.827000,-0.908068
419,7506.828000,-0.9972699
420,7506.829000,-0.9088885
421,7506.830000,-0.8400958
422,7506.831000,-0.8442577
423,7506.832000,-0.9290095
424,7506.833000,-0.7800698
425,7506.834000,-0.8739979
426,7506.835000,-0.9604738
427,7506.836000,-0.9749614
428,7506.837000,-0.8873817
429,7506.838000,-0.8349578
430,7506.839000,-0.9512213
431,7506.840000,-0.8279813
432,7506.841000,-0.8815804
433,7506.842000,-0.9056766
434,7506.843000,-0.9119725
435,7506.844000,-0.9192891
436,7506.845000,-0.8974624
437,7506.846000,-0.888073
438,7506.847000,-0.884019
439,7506.848000,-0.8853953
440,7506.849000,-0.8984474
441,7506.850000,-0.9006512
442,7506.851000,-0.8929503
443,7506.852000,-0.8916792
444,7506.853000,-0.8930207
445,7506.854000,-0.8910041
446,7506.855000,-0.8874674
447,7506.856000,-0.8833194
448,7506.857000,-0.8778498
449,7506.858000,-0.8718685
450,7506.859000,-0.8653941
451,7506.860000,-0.8582983
452,7506.861000,-0.8507743
453,7506.862000,-0.8385667
454,7506.863000,-0.8213121
455,7506.864000,-0.8239751
456,7506.865000,-0.8477327
457,7506.866000,-0.7633866
458,7506.867000,-0.8068272
459,7506.868000,-0.7716463
460,7506.869000,-0.7349175
461,7506.870000,-0.7673925
462,7506.871000,-0.7356656
463,7506.872000,-0.7284349
464,7506.873000,-0.7091415
465,7506.874000,-0.6905394
466,7506.875000,-0.6718553
467,7506.876000,-0.6804563
468,7506.877000,-0.6407608
469,7506.878000,-0.6428434
470,7506.879000,-0.6605172
471,7506.880000,-0.5531446
472,7506.881000,-0.5988197
473,7506.882000,-0.579119
474,7506.883000,-0.5491781
475,7506.884000,-0.5322375
476,7506.885000,-0.5136078
477,7506.886000,-0.4948986
478,7506.887000,-0.4769592
479,7506.888000,-0.457531
480,7506.889000,-0.4366433
481,7506.890000,-0.4235522
482,7506.891000,-0.3992574
483,7506.892000,-0.3794374
484,7506.893000,-0.3586802
485,7506.894000,-0.3379972
486,7506.895000,-0.3179326
487,7506.896000,-0.2977148
488,7506.897000,-0.2776095
489,7506.898000,-0.2503861
490,7506.899000,-0.2152607
491,7506.900000,-0.2288962
492,7506.901000,-0.2946603
493,7506.902000,-0.2382109
494,7506.903000,-0.05716026
495,7506.904000,-0.02027178
496,7506.905000,-0.1050583
497,7506.906000,-0.1798948
498,7506.907000,-0.08258793
499,7506.908000,0.03892511
500,7506.909000,-0.0155468
501,7506.910000,0.02760497
502,7506.911000,0.04829699
503,7506.912000,0.05919868
504,7506.913000,0.06072977
505,7506.914000,0.1672324
506,7506.915000,0.198189
507,7506.916000,0.1223995
508,7506.917000,0.2029028
509,7506.918000,0.2552825
510,7506.919000,0.2347276
511,7506.920000,0.2576578
512,7506.921000,0.2708273
513,7506.922000,0.2638747
514,7506.923000,0.278223
515,7506.924000,0.2738469
516,7506.925000,0.2648926
517,7506.926000,0.2754871
518,7506.927000,0.2847515
519,7506.928000,0.2827252
520,7506.929000,0.2975173
521,7506.930000,0.3398432
522,7506.931000,0.4230798
523,7506.932000,0.4238167
524,7506.933000,0.5608352
525,7506.934000,0.5711368
526,7506.935000,0.518399
527,7506.936000,0.540108
528,7506.937000,0.6229649
529,7506.938000,0.6101917
530,7506.939000,0.5195922
531,7506.940000,0.6795376
532,7506.941000,0.626615
533,7506.942000,0.5692869
534,7506.943000,0.6394413
535,7506.944000,0.6373628
536,7506.945000,0.6549206
537,7506.946000,0.6680123
538,7506.947000,0.6765531
539,7506.948000,0.6856524
540,7506.949000,0.6957396
541,7506.950000,0.7077928
542,7506.951000,0.7235872
543,7506.952000,0.740206
544,7506.953000,0.7586564
545,7506.954000,0.7790352
546,7506.955000,0.8011895
547,7506.956000,0.824009
548,7506.957000,0.8473657
549,7506.958000,0.8514442
550,7506.959000,0.8338128
551,7506.960000,0.7625369
552,7506.961000,0.721116
553,7506.962000,0.6705743
554,7506.963000,0.6454455
555,7506.964000,0.7536941
556,7506.965000,0.8454566
557,7506.966000,0.757916
558,7506.967000,0.7293269
559,7506.968000,0.897154
560,7506.969000,0.7378794
561,7506.970000,0.7803262
562,7506.971000,0.8298988
563,7506.972000,0.6784095
564,7506.973000,0.737161
565,7506.974000,0.6975781
566,7506.975000,0.6867491
567,7506.976000,0.6797578
568,7506.977000,0.6788142
569,7506.978000,0.6692644
570,7506.979000,0.649712
571,7506.980000,0.6322122
572,7506.981000,0.6131974
573,7506.982000,0.592241
574,7506.983000,0.5705856
575,7506.984000,0.5645576
576,7506.985000,0.5377365
577,7506.986000,0.5281103
578,7506.987000,0.5234596
579,7506.988000,0.511763
580,7506.989000,0.4938021
581,7506.990000,0.4593664
582,7506.991000,0.4594997
583,7506.992000,0.4379614
584,7506.993000,0.4152441
585,7506.994000,0.4045208
586,7506.995000,0.4053945
587,7506.996000,0.3773061
588,7506.997000,0.3269472
589,7506.998000,0.3831797
590,7506.999000,0.3867982
591,7507.000000,0.1623204
592,7507.001000,0.3251055
593,7507.002000,0.2702262
594,7507.003000,0.2297892
595,7507.004000,0.2059514
596,7507.005000,0.1837768
597,7507.006000,0.1556452
598,7507.007000,0.1286274
599,7507.008000,0.1073106
600,7507.009000,0.09337276
601,7507.010000,0.04425609
602,7507.011000,0.01968408
603,7507.012000,0.01226297
604,7507.013000,-0.03243294
605,7507.014000,-0.0540843
606,7507.015000,-0.07685146
607,7507.016000,-0.09832257
608,7507.017000,-0.1175988
609,7507.018000,-0.1363136
610,7507.019000,-0.1545573
611,7507.020000,-0.1691133
612,7507.021000,-0.1793039
613,7507.022000,-0.1984164
614,7507.023000,-0.2265336
615,7507.024000,-0.2117796
616,7507.025000,-0.2421874
617,7507.026000,-0.25738
618,7507.027000,-0.2633814
619,7507.028000,-0.2706363
620,7507.029000,-0.2742306
621,7507.030000,-0.2947206
622,7507.031000,-0.3346294
623,7507.032000,-0.2909782
624,7507.033000,-0.2402593
625,7507.034000,-0.4110194
626,7507.035000,-0.3286647
627,7507.036000,-0.3103176
628,7507.037000,-0.3528801
629,7507.038000,-0.346752
630,7507.039000,-0.346081
631,7507.040000,-0.3683933
632,7507.041000,-0.4154627
633,7507.042000,-0.3406182
634,7507.043000,-0.4005983
635,7507.044000,-0.3810931
636,7507.045000,-0.3653761
637,7507.046000,-0.3868439
638,7507.047000,-0.37573
639,7507.048000,-0.3844848
640,7507.049000,-0.3919228
641,7507.050000,-0.3954105
642,7507.051000,-0.3941094
643,7507.052000,-0.4016536
644,7507.053000,-0.4172545
645,7507.054000,-0.4006829
646,7507.055000,-0.4440702
647,7507.056000,-0.4758296
648,7507.057000,-0.5584608
649,7507.058000,-0.5176339
650,7507.059000,-0.4978748
651,7507.060000,-0.6098755
652,7507.061000,-0.5115532
653,7507.062000,-0.5325623
654,7507.063000,-0.5494574
655,7507.064000,-0.5640295
656,7507.065000,-0.5828668
657,7507.066000,-0.592923
658,7507.067000,-0.5914369
659,7507.068000,-0.5898932
660,7507.069000,-0.5845403
661,7507.070000,-0.5818976
662,7507.071000,-0.5835942
663,7507.072000,-0.58223
664,7507.073000,-0.5796299
665,7507.074000,-0.5794335
666,7507.075000,-0.5809885
667,7507.076000,-0.557653
668,7507.077000,-0.5619268
669,7507.078000,-0.5543088
670,7507.079000,-0.5531667
671,7507.080000,-0.5531298
672,7507.081000,-0.555446
673,7507.082000,-0.5565102
674,7507.083000,-0.5559996
675,7507.084000,-0.5790261
676,7507.085000,-0.6270354
677,7507.086000,-0.564391
678,7507.087000,-0.3849908
679,7507.088000,-0.6915277
680,7507.089000,-0.5302505
681,7507.090000,-0.3892798
682,7507.091000,-0.5173967
683,7507.092000,-0.498009
684,7507.093000,-0.5232854
685,7507.094000,-0.5334651
686,7507.095000,-0.5264894
687,7507.096000,-0.5548275
688,7507.097000,-0.5500084
689,7507.098000,-0.5690739
690,7507.099000,-0.60255
691,7507.100000,-0.6366927
692,7507.101000,-0.6775472
693,7507.102000,-0.7030687
694,7507.103000,-0.6978347
695,7507.104000,-0.6895303
696,7507.105000,-0.6662975
697,7507.106000,-0.6419111
698,7507.107000,-0.618088
699,7507.108000,-0.6147709
700,7507.109000,-0.5859122
701,7507.110000,-0.4706638
702,7507.111000,-0.5223168
703,7507.112000,-0.5083225
704,7507.113000,-0.5300045
705,7507.114000,-0.5031123
706,7507.115000,-0.477595
707,7507.116000,-0.6030753
708,7507.117000,-0.7017586
709,7507.118000,-0.47741
710,7507.119000,-0.5108737
711,7507.120000,-0.5217544
712,7507.121000,-0.5497572
713,7507.122000,-0.5570859
714,7507.123000,-0.5104965
715,7507.124000,-0.49804
716,7507.125000,-0.5010352
717,7507.126000,-0.4742691
718,7507.127000,-0.4413532
719,7507.128000,-0.4779739
720,7507.129000,-0.4649553
721,7507.130000,-0.4108766
722,7507.131000,-0.4300414
723,7507.132000,-0.4234127
724,7507.133000,-0.4027625
725,7507.134000,-0.3929054
726,7507.135000,-0.3805639
727,7507.136000,-0.3633249
728,7507.137000,-0.3408755
729,7507.138000,-0.3344152
730,7507.139000,-0.3446593
731,7507.140000,-0.2859109
732,7507.141000,-0.3134246
733,7507.142000,-0.2736087
734,7507.143000,-0.2151748
735,7507.144000,-0.2370024
736,7507.145000,-0.3410755
737,7507.146000,-0.1384941
738,7507.147000,-0.2454337
739,7507.148000,-0.201242
740,7507.149000,-0.2008422
741,7507.150000,-0.2164513
742,7507.151000,-0.1682541
743,7507.152000,-0.1553574
744,7507.153000,-0.1689856
745,7507.154000,-0.1121946
746,7507.155000,0.005847871
747,7507.156000,-0.3225169
748,7507.157000,-0.1514691
749,7507.158000,0.07202151
750,7507.159000,-0.117846
751,7507.160000,-0.07339483
752,7507.161000,-0.1678106
753,7507.162000,0.02752435
754,7507.163000,0.05234659
755,7507.164000,-0.07021153
756,7507.165000,0.08780608
757,7507.166000,0.1064475
758,7507.167000,0.07640654
759,7507.168000,0.03609017
760,7507.169000,0.3509121
761,7507.170000,0.3743993
762,7507.171000,0.2633705
763,7507.172000,0.1549349
764,7507.173000,-0.01203501
765,7507.174000,0.07364869
766,7507.175000,0.2309627
767,7507.176000,0.3107403
768,7507.177000,0.2789335
769,7507.178000,0.06216928
770,7507.179000,0.3067364
771,7507.180000,0.3097696
772,7507.181000,0.2914594
773,7507.182000,0.3099471
774,7507.183000,0.3162687
775,7507.184000,0.3442012
776,7507.185000,0.3485284
777,7507.186000,0.3351499
778,7507.187000,0.3696223
779,7507.188000,0.3758391
780,7507.189000,0.3771924
781,7507.190000,0.3724
782,7507.191000,0.403717
783,7507.192000,0.4191394
784,7507.193000,0.459683
785,7507.194000,0.4609014
786,7507.195000,0.4268985
787,7507.196000,0.5744246
788,7507.197000,0.5495329
789,7507.198000,0.5517954
790,7507.199000,0.6225846
791,7507.200000,0.6886681
792,7507.201000,0.7250449
793,7507.202000,0.7735174
794,7507.203000,0.8602009
795,7507.204000,0.7379975
796,7507.205000,0.8202096
797,7507.206000,0.8157242
798,7507.207000,0.8608628
799,7507.208000,0.8429533
800,7507.209000,0.7918878
801,7507.210000,0.7666096
802,7507.211000,0.7648742
803,7507.212000,0.8489754
804,7507.213000,0.8302313
805,7507.214000,0.8434181
806,7507.215000,0.8487868
807,7507.216000,0.8528765
808,7507.217000,0.8475342
809,7507.218000,0.8590736
810,7507.219000,0.8855612
811,7507.220000,0.8988904
812,7507.221000,0.936556
813,7507.222000,0.9531616
814,7507.223000,0.9574392
815,7507.224000,0.959389
816,7507.225000,0.9539996
817,7507.226000,0.9507667
818,7507.227000,0.9510182
819,7507.228000,0.9461839
820,7507.229000,0.9385738
821,7507.230000,0.9311464
822,7507.231000,0.9397864
823,7507.232000,0.9206458
824,7507.233000,0.9280671
825,7507.234000,0.9469882
826,7507.235000,0.9252237
827,7507.236000,0.9344893
828,7507.237000,0.9293777
829,7507.238000,0.9274094
830,7507.239000,0.9222225
831,7507.240000,0.9201962
832,7507.241000,0.9211882
833,7507.242000,0.9044939
834,7507.243000,0.8693992
835,7507.244000,0.937709
836,7507.245000,0.887591
837,7507.246000,0.8834407
838,7507.247000,0.8498242
839,7507.248000,0.8684228
840,7507.249000,0.9405691
841,7507.250000,0.7883869
842,7507.251000,0.8683057
843,7507.252000,0.8267784
844,7507.253000,0.8097811
845,7507.254000,0.808171
846,7507.255000,0.8260036
847,7507.256000,0.8588868
848,7507.257000,0.8051347
849,7507.258000,0.7736248
850,7507.259000,0.8382555
851,7507.260000,0.794325
852,7507.261000,0.7710719
853,7507.262000,0.8518481
854,7507.263000,0.8266175
855,7507.264000,0.7939696
856,7507.265000,0.7903305
857,7507.266000,0.8604403
858,7507.267000,0.8194736
859,7507.268000,0.8246712
860,7507.269000,0.8010432
861,7507.270000,0.8200056
862,7507.271000,0.8817807
863,7507.272000,0.8797151
864,7507.273000,0.8195567
865,7507.274000,0.8113452
866,7507.275000,0.8397533
867,7507.276000,0.8193095
868,7507.277000,0.8187916
869,7507.278000,0.7996669
870,7507.279000,0.7724964
871,7507.280000,0.8039829
872,7507.281000,0.8993612
873,7507.282000,0.7019248
874,7507.283000,0.6115231
875,7507.284000,0.9717916
876,7507.285000,0.7565511
877,7507.286000,0.7177957
878,7507.287000,0.8280944
879,7507.288000,0.6906418
880,7507.289000,0.4892048
881,7507.290000,0.9217023
882,7507.291000,0.8263155
883,7507.292000,0.8445229
884,7507.293000,0.7585016
885,7507.294000,0.7483965
886,7507.295000,0.8351607
887,7507.296000,0.8243377
888,7507.297000,0.8500098
889,7507.298000,0.8478968
890,7507.299000,0.8717318
891,7507.300000,0.9010397
892,7507.301000,0.9133353
893,7507.302000,0.9339328
894,7507.303000,0.9493365
895,7507.304000,0.9479493
896,7507.305000,0.9615999
897,7507.306000,0.9680436
898,7507.307000,0.983327
899,7507.308000,0.9958543
900,7507.309000,1.008803
901,7507.310000,0.9547722
902,7507.311000,1.043556
903,7507.312000,0.975469
904,7507.313000,1.03084
905,7507.314000,1.013036
906,7507.315000,0.9872175
907,7507.316000,1.033422
908,7507.317000,1.154744
909,7507.318000,0.9108993
910,7507.319000,0.9953998
911,7507.320000,1.152284
912,7507.321000,1.05274
913,7507.322000,1.084082
914,7507.323000,1.114079
915,7507.324000,1.136791
916,7507.325000,1.156874
917,7507.326000,1.180716
918,7507.327000,1.203882
919,7507.328000,1.16054
920,7507.329000,1.067785
921,7507.330000,1.248421
922,7507.331000,1.162293
923,7507.332000,1.216368
924,7507.333000,1.235879
925,7507.334000,1.328638
926,7507.335000,1.285536
927,7507.336000,1.302973
928,7507.337000,1.304131
929,7507.338000,1.291054
930,7507.339000,1.265657
931,7507.340000,1.324
932,7507.341000,1.26676
933,7507.342000,1.276495
934,7507.343000,1.306962
935,7507.344000,1.335465
936,7507.345000,1.375376
937,7507.346000,1.169324
938,7507.347000,1.328305
939,7507.348000,1.283836
940,7507.349000,1.254235
941,7507.350000,1.281461
942,7507.351000,1.291246
943,7507.352000,1.235084
944,7507.353000,1.26147
945,7507.354000,1.263015
946,7507.355000,1.296325
947,7507.356000,1.196934
948,7507.357000,1.449249
949,7507.358000,1.121659
950,7507.359000,1.349214
951,7507.360000,1.306793
952,7507.361000,1.160682
953,7507.362000,1.439137
954,7507.363000,1.146141
955,7507.364000,1.371285
956,7507.365000,1.295934
957,7507.366000,1.220618
958,7507.367000,1.42734
959,7507.368000,1.157695
960,7507.369000,1.324421
961,7507.370000,1.285731
962,7507.371000,1.29619
963,7507.372000,1.240108
964,7507.373000,0.9358972
965,7507.374000,1.448467
966,7507.375000,1.256149
967,7507.376000,1.193264
968,7507.377000,1.290559
969,7507.378000,1.20586
970,7507.379000,1.106794
971,7507.380000,1.105354
972,7507.381000,0.8574155
973,7507.382000,1.012792
974,7507.383000,1.481253
975,7507.384000,1.343936
976,7507.385000,0.8770465
977,7507.386000,1.311327
978,7507.387000,0.7810963
979,7507.388000,0.913279
980,7507.389000,1.169496
981,7507.390000,1.175076
982,7507.391000,1.109469
