#HEADER
#TITLES
 , ,LG1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
210,7968.872000,8.429901
211,7968.873000,8.447484
212,7968.874000,8.447591
213,7968.875000,8.435222
214,7968.876000,8.437526
215,7968.877000,8.449931
216,7968.878000,8.428529
217,7968.879000,8.374043
218,7968.880000,8.482038
219,7968.881000,8.442658
220,7968.882000,8.388221
221,7968.883000,8.418015
222,7968.884000,8.432713
223,7968.885000,8.409894
224,7968.886000,8.412114
225,7968.887000,8.409705
226,7968.888000,8.407422
227,7968.889000,8.405361
228,7968.890000,8.403275
229,7968.891000,8.401162
230,7968.892000,8.400844
231,7968.893000,8.399908
232,7968.894000,8.395478
233,7968.895000,8.390284
234,7968.896000,8.382147
235,7968.897000,8.371477
236,7968.898000,8.373484
237,7968.899000,8.389478
238,7968.900000,8.398182
239,7968.901000,8.429693
240,7968.902000,8.401057
241,7968.903000,8.314988
242,7968.904000,8.314847
243,7968.905000,8.395034
244,7968.906000,8.404502
245,7968.907000,8.364882
246,7968.908000,8.364015
247,7968.909000,8.380617
248,7968.910000,8.367996
249,7968.911000,8.334857
250,7968.912000,8.40175
251,7968.913000,8.381644
252,7968.914000,8.344766
253,7968.915000,8.378383
254,7968.916000,8.372341
255,7968.917000,8.376186
256,7968.918000,8.373672
257,7968.919000,8.364472
258,7968.920000,8.388175
259,7968.921000,8.373214
260,7968.922000,8.378199
261,7968.923000,8.379445
262,7968.924000,8.380663
263,7968.925000,8.38189
264,7968.926000,8.383428
265,7968.927000,8.385278
266,7968.928000,8.387322
267,7968.929000,8.389635
268,7968.930000,8.391997
269,7968.931000,8.394393
270,7968.932000,8.397
271,7968.933000,8.399769
272,7968.934000,8.402651
273,7968.935000,8.405663
274,7968.936000,8.408794
275,7968.937000,8.412039
276,7968.938000,8.416052
277,7968.939000,8.420895
278,7968.940000,8.421125
279,7968.941000,8.416404
280,7968.942000,8.432338
281,7968.943000,8.469841
282,7968.944000,8.399776
283,7968.945000,8.456505
284,7968.946000,8.448397
285,7968.947000,8.453178
286,7968.948000,8.458909
287,7968.949000,8.465675
288,7968.950000,8.46583
289,7968.951000,8.458858
290,7968.952000,8.483286
291,7968.953000,8.540639
292,7968.954000,8.435881
293,7968.955000,8.489075
294,7968.956000,8.531357
295,7968.957000,8.529422
296,7968.958000,8.500852
297,7968.959000,8.495609
298,7968.960000,8.572332
299,7968.961000,8.537459
300,7968.962000,8.53989
301,7968.963000,8.560412
302,7968.964000,8.565676
303,7968.965000,8.574191
304,7968.966000,8.581057
305,7968.967000,8.586078
306,7968.968000,8.59014
307,7968.969000,8.5927
308,7968.970000,8.594821
309,7968.971000,8.596542
310,7968.972000,8.596437
311,7968.973000,8.594654
312,7968.974000,8.596214
313,7968.975000,8.601321
314,7968.976000,8.591861
315,7968.977000,8.567501
316,7968.978000,8.616327
317,7968.979000,8.579411
318,7968.980000,8.579903
319,7968.981000,8.564549
320,7968.982000,8.583302
321,7968.983000,8.56709
322,7968.984000,8.571059
323,7968.985000,8.573066
324,7968.986000,8.575296
325,7968.987000,8.577652
326,7968.988000,8.582122
327,7968.989000,8.588449
328,7968.990000,8.59028
329,7968.991000,8.587368
330,7968.992000,8.599758
331,7968.993000,8.627579
332,7968.994000,8.577448
333,7968.995000,8.608474
334,7968.996000,8.627406
335,7968.997000,8.6185
336,7968.998000,8.625602
337,7968.999000,8.625387
338,7969.000000,8.637299
339,7969.001000,8.661616
340,7969.002000,8.622963
341,7969.003000,8.658412
342,7969.004000,8.655632
343,7969.005000,8.660088
344,7969.006000,8.665463
345,7969.007000,8.671807
346,7969.008000,8.678593
347,7969.009000,8.68611
348,7969.010000,8.693636
349,7969.011000,8.701117
350,7969.012000,8.709159
351,7969.013000,8.717603
352,7969.014000,8.726446
353,7969.015000,8.735766
354,7969.016000,8.745459
355,7969.017000,8.755548
356,7969.018000,8.7662
357,7969.019000,8.77742
358,7969.020000,8.789158
359,7969.021000,8.801459
360,7969.022000,8.814187
361,7969.023000,8.827337
362,7969.024000,8.83967
363,7969.025000,8.851019
364,7969.026000,8.868618
365,7969.027000,8.892768
366,7969.028000,8.889127
367,7969.029000,8.919636
368,7969.030000,8.930332
369,7969.031000,8.94136
370,7969.032000,8.954486
371,7969.033000,8.969081
372,7969.034000,8.979402
373,7969.035000,8.985919
374,7969.036000,9.002773
375,7969.037000,9.030048
376,7969.038000,9.004525
377,7969.039000,9.028804
378,7969.040000,9.055417
379,7969.041000,9.051661
380,7969.042000,9.065707
381,7969.043000,9.075255
382,7969.044000,9.084699
383,7969.045000,9.093787
384,7969.046000,9.103727
385,7969.047000,9.114707
386,7969.048000,9.125973
387,7969.049000,9.137882
388,7969.050000,9.149902
389,7969.051000,9.161978
390,7969.052000,9.174694
391,7969.053000,9.187949
392,7969.054000,9.200574
393,7969.055000,9.212551
394,7969.056000,9.223736
395,7969.057000,9.233772
396,7969.058000,9.249435
397,7969.059000,9.271178
398,7969.060000,9.270164
399,7969.061000,9.245571
400,7969.062000,9.339678
401,7969.063000,9.294799
402,7969.064000,9.316577
403,7969.065000,9.319118
404,7969.066000,9.345562
405,7969.067000,9.397238
406,7969.068000,9.329604
407,7969.069000,9.326177
408,7969.070000,9.45022
409,7969.071000,9.37443
410,7969.072000,9.406376
411,7969.073000,9.417244
412,7969.074000,9.427976
413,7969.075000,9.438549
414,7969.076000,9.449129
415,7969.077000,9.459675
416,7969.078000,9.469649
417,7969.079000,9.479018
418,7969.080000,9.488004
419,7969.081000,9.496458
420,7969.082000,9.506557
421,7969.083000,9.518501
422,7969.084000,9.531127
423,7969.085000,9.545034
424,7969.086000,9.549776
425,7969.087000,9.5443
426,7969.088000,9.553175
427,7969.089000,9.575425
428,7969.090000,9.585578
429,7969.091000,9.5873
430,7969.092000,9.594642
431,7969.093000,9.603944
432,7969.094000,9.609003
433,7969.095000,9.611207
434,7969.096000,9.611945
435,7969.097000,9.610239
436,7969.098000,9.60748
437,7969.099000,9.603709
438,7969.100000,9.597618
439,7969.101000,9.589439
440,7969.102000,9.580862
441,7969.103000,9.571826
442,7969.104000,9.561633
443,7969.105000,9.550663
444,7969.106000,9.537519
445,7969.107000,9.522072
446,7969.108000,9.506087
447,7969.109000,9.489298
448,7969.110000,9.466088
449,7969.111000,9.436216
450,7969.112000,9.433244
451,7969.113000,9.458899
452,7969.114000,9.33717
453,7969.115000,9.3823
454,7969.116000,9.347205
455,7969.117000,9.336344
456,7969.118000,9.284388
457,7969.119000,9.275929
458,7969.120000,9.242425
459,7969.121000,9.211526
460,7969.122000,9.179076
461,7969.123000,9.145064
462,7969.124000,9.114959
463,7969.125000,9.089417
464,7969.126000,9.042975
465,7969.127000,8.974921
466,7969.128000,9.036823
467,7969.129000,8.95682
468,7969.130000,8.939437
469,7969.131000,8.922284
470,7969.132000,8.90198
471,7969.133000,8.887505
472,7969.134000,8.863873
473,7969.135000,8.830848
474,7969.136000,8.840515
475,7969.137000,8.801348
476,7969.138000,8.78656
477,7969.139000,8.773251
478,7969.140000,8.758657
479,7969.141000,8.745776
480,7969.142000,8.730416
481,7969.143000,8.712024
482,7969.144000,8.692923
483,7969.145000,8.671997
484,7969.146000,8.651201
485,7969.147000,8.630724
486,7969.148000,8.608248
487,7969.149000,8.584136
488,7969.150000,8.562616
489,7969.151000,8.543689
490,7969.152000,8.517147
491,7969.153000,8.499995
492,7969.154000,8.483699
493,7969.155000,8.474207
494,7969.156000,8.458421
495,7969.157000,8.436769
496,7969.158000,8.444205
497,7969.159000,8.394426
498,7969.160000,8.35768
499,7969.161000,8.376841
500,7969.162000,8.431029
501,7969.163000,8.370541
502,7969.164000,8.378888
503,7969.165000,8.385688
504,7969.166000,8.388245
505,7969.167000,8.39077
506,7969.168000,8.396076
507,7969.169000,8.402857
508,7969.170000,8.405793
509,7969.171000,8.404572
510,7969.172000,8.435044
511,7969.173000,8.499172
512,7969.174000,8.404202
513,7969.175000,8.458606
514,7969.176000,8.497379
515,7969.177000,8.469892
516,7969.178000,8.477996
517,7969.179000,8.471168
518,7969.180000,8.49754
519,7969.181000,8.484793
520,7969.182000,8.485645
521,7969.183000,8.476542
522,7969.184000,8.51328
523,7969.185000,8.498315
524,7969.186000,8.508993
525,7969.187000,8.512227
526,7969.188000,8.517142
527,7969.189000,8.523035
528,7969.190000,8.524155
529,7969.191000,8.520545
530,7969.192000,8.540539
531,7969.193000,8.531723
532,7969.194000,8.539542
533,7969.195000,8.546739
534,7969.196000,8.547072
535,7969.197000,8.540404
536,7969.198000,8.562461
537,7969.199000,8.614293
538,7969.200000,8.4854
539,7969.201000,8.50273
540,7969.202000,8.588295
541,7969.203000,8.578644
542,7969.204000,8.563684
543,7969.205000,8.5416
544,7969.206000,8.528385
545,7969.207000,8.542368
546,7969.208000,8.539127
547,7969.209000,8.528951
548,7969.210000,8.526429
549,7969.211000,8.527305
550,7969.212000,8.528953
551,7969.213000,8.533242
552,7969.214000,8.517733
553,7969.215000,8.480248
554,7969.216000,8.472342
555,7969.217000,8.491862
556,7969.218000,8.485811
557,7969.219000,8.461879
558,7969.220000,8.449219
559,7969.221000,8.440241
560,7969.222000,8.430374
561,7969.223000,8.423357
562,7969.224000,8.418201
563,7969.225000,8.415307
564,7969.226000,8.412672
565,7969.227000,8.410213
566,7969.228000,8.409877
567,7969.229000,8.411275
568,7969.230000,8.411725
569,7969.231000,8.41127
570,7969.232000,8.412657
571,7969.233000,8.415421
572,7969.234000,8.411345
573,7969.235000,8.400086
574,7969.236000,8.43437
575,7969.237000,8.469671
576,7969.238000,8.390569
577,7969.239000,8.44717
578,7969.240000,8.427998
579,7969.241000,8.419475
580,7969.242000,8.430946
581,7969.243000,8.4648
582,7969.244000,8.465803
583,7969.245000,8.436228
584,7969.246000,8.435269
585,7969.247000,8.454918
586,7969.248000,8.462794
587,7969.249000,8.467722
588,7969.250000,8.472036
589,7969.251000,8.471552
590,7969.252000,8.46947
591,7969.253000,8.464792
592,7969.254000,8.47824
593,7969.255000,8.512078
594,7969.256000,8.52106
595,7969.257000,8.50759
596,7969.258000,8.470216
597,7969.259000,8.510578
598,7969.260000,8.503075
599,7969.261000,8.492448
600,7969.262000,8.494559
601,7969.263000,8.505976
602,7969.264000,8.468258
603,7969.265000,8.485116
604,7969.266000,8.483587
605,7969.267000,8.498746
606,7969.268000,8.51825
607,7969.269000,8.54512
608,7969.270000,8.519613
609,7969.271000,8.417068
610,7969.272000,8.412079
611,7969.273000,8.491917
612,7969.274000,8.490685
613,7969.275000,8.431926
614,7969.276000,8.424044
615,7969.277000,8.444465
616,7969.278000,8.390946
617,7969.279000,8.408507
618,7969.280000,8.495358
619,7969.281000,8.551307
620,7969.282000,8.483842
621,7969.283000,8.461629
622,7969.284000,8.525596
623,7969.285000,8.433228
624,7969.286000,8.369773
625,7969.287000,8.382879
626,7969.288000,8.450625
627,7969.289000,8.437516
628,7969.290000,8.441736
629,7969.291000,8.446289
630,7969.292000,8.441601
631,7969.293000,8.438323
632,7969.294000,8.438403
633,7969.295000,8.444649
634,7969.296000,8.443103
635,7969.297000,8.434967
636,7969.298000,8.452589
637,7969.299000,8.496196
638,7969.300000,8.410182
639,7969.301000,8.478193
640,7969.302000,8.467207
641,7969.303000,8.471334
642,7969.304000,8.47238
643,7969.305000,8.469776
644,7969.306000,8.482972
645,7969.307000,8.512867
646,7969.308000,8.462711
647,7969.309000,8.457683
648,7969.310000,8.528333
649,7969.311000,8.521108
650,7969.312000,8.464979
651,7969.313000,8.520652
652,7969.314000,8.51369
653,7969.315000,8.518864
654,7969.316000,8.524418
655,7969.317000,8.530208
656,7969.318000,8.535686
657,7969.319000,8.540851
658,7969.320000,8.545858
659,7969.321000,8.550567
660,7969.322000,8.555412
661,7969.323000,8.560401
662,7969.324000,8.565187
663,7969.325000,8.569852
664,7969.326000,8.574616
665,7969.327000,8.579453
666,7969.328000,8.584793
667,7969.329000,8.590728
668,7969.330000,8.592536
669,7969.331000,8.589903
670,7969.332000,8.604454
671,7969.333000,8.636913
672,7969.334000,8.579435
673,7969.335000,8.625633
674,7969.336000,8.624436
675,7969.337000,8.627556
676,7969.338000,8.632061
677,7969.339000,8.638385
678,7969.340000,8.643596
679,7969.341000,8.649191
680,7969.342000,8.654497
681,7969.343000,8.659495
682,7969.344000,8.665541
683,7969.345000,8.67264
684,7969.346000,8.674491
685,7969.347000,8.670829
686,7969.348000,8.694672
687,7969.349000,8.697848
688,7969.350000,8.687689
689,7969.351000,8.694425
690,7969.352000,8.715567
691,7969.353000,8.706868
692,7969.354000,8.714602
693,7969.355000,8.718987
694,7969.356000,8.722761
695,7969.357000,8.72588
696,7969.358000,8.732944
697,7969.359000,8.744258
698,7969.360000,8.737085
699,7969.361000,8.710547
700,7969.362000,8.777813
701,7969.363000,8.761201
702,7969.364000,8.730612
703,7969.365000,8.764625
704,7969.366000,8.760665
705,7969.367000,8.764441
706,7969.368000,8.766452
707,7969.369000,8.766605
708,7969.370000,8.774605
709,7969.371000,8.790833
710,7969.372000,8.764578
711,7969.373000,8.776785
712,7969.374000,8.791222
713,7969.375000,8.812407
714,7969.376000,8.766914
715,7969.377000,8.783789
716,7969.378000,8.814562
717,7969.379000,8.791584
718,7969.380000,8.799841
719,7969.381000,8.801828
720,7969.382000,8.803484
721,7969.383000,8.804774
722,7969.384000,8.806642
723,7969.385000,8.809104
724,7969.386000,8.808061
725,7969.387000,8.803361
726,7969.388000,8.815856
727,7969.389000,8.807613
728,7969.390000,8.809761
729,7969.391000,8.809714
730,7969.392000,8.809487
731,7969.393000,8.809099
732,7969.394000,8.808373
733,7969.395000,8.807288
734,7969.396000,8.805948
735,7969.397000,8.804303
736,7969.398000,8.80608
737,7969.399000,8.811663
738,7969.400000,8.819263
739,7969.401000,8.829959
740,7969.402000,8.837952
741,7969.403000,8.842774
742,7969.404000,8.848189
743,7969.405000,8.852738
744,7969.406000,8.86851
745,7969.407000,8.896951
746,7969.408000,8.89196
747,7969.409000,8.852945
748,7969.410000,8.843809
749,7969.411000,8.857918
750,7969.412000,8.840303
751,7969.413000,8.837111
752,7969.414000,8.82373
753,7969.415000,8.808211
754,7969.416000,8.790223
755,7969.417000,8.769535
756,7969.418000,8.818798
757,7969.419000,8.945636
758,7969.420000,8.958589
759,7969.421000,8.862683
760,7969.422000,8.885674
761,7969.423000,8.881932
762,7969.424000,8.848645
763,7969.425000,8.766635
764,7969.426000,8.755399
765,7969.427000,8.773369
766,7969.428000,8.808179
767,7969.429000,8.867512
768,7969.430000,8.892104
769,7969.431000,8.874854
770,7969.432000,8.860491
771,7969.433000,8.833283
772,7969.434000,8.816462
773,7969.435000,8.815674
774,7969.436000,8.836684
775,7969.437000,8.827887
776,7969.438000,8.832085
777,7969.439000,8.826129
778,7969.440000,8.822922
779,7969.441000,8.82023
780,7969.442000,8.817079
781,7969.443000,8.81465
782,7969.444000,8.816845
783,7969.445000,8.824362
784,7969.446000,8.795058
785,7969.447000,8.804448
786,7969.448000,8.810476
787,7969.449000,8.797872
788,7969.450000,8.796843
789,7969.451000,8.793456
790,7969.452000,8.790271
791,7969.453000,8.78738
792,7969.454000,8.780262
793,7969.455000,8.76858
794,7969.456000,8.777588
795,7969.457000,8.808431
796,7969.458000,8.735483
797,7969.459000,8.722155
798,7969.460000,8.811234
799,7969.461000,8.742064
800,7969.462000,8.743285
801,7969.463000,8.7093
802,7969.464000,8.760269
803,7969.465000,8.776101
804,7969.466000,8.675755
805,7969.467000,8.706805
806,7969.468000,8.747299
807,7969.469000,8.697996
808,7969.470000,8.702586
809,7969.471000,8.696412
810,7969.472000,8.690083
811,7969.473000,8.683587
812,7969.474000,8.676683
813,7969.475000,8.669342
814,7969.476000,8.664031
815,7969.477000,8.660917
816,7969.478000,8.651108
817,7969.479000,8.634474
818,7969.480000,8.669321
819,7969.481000,8.648537
820,7969.482000,8.657268
821,7969.483000,8.659548
822,7969.484000,8.670079
823,7969.485000,8.688839
824,7969.486000,8.676391
825,7969.487000,8.696601
826,7969.488000,8.708155
827,7969.489000,8.732154
828,7969.490000,8.715583
829,7969.491000,8.750513
830,7969.492000,8.76349
831,7969.493000,8.785552
832,7969.494000,8.79386
833,7969.495000,8.812959
834,7969.496000,8.833262
835,7969.497000,8.862802
836,7969.498000,8.853078
837,7969.499000,8.891463
838,7969.500000,8.9056
839,7969.501000,8.924623
840,7969.502000,8.945794
841,7969.503000,8.969151
842,7969.504000,8.993864
843,7969.505000,9.020442
844,7969.506000,9.047466
845,7969.507000,9.07485
846,7969.508000,9.103726
847,7969.509000,9.133787
848,7969.510000,9.160034
849,7969.511000,9.18209
850,7969.512000,9.202281
851,7969.513000,9.219213
852,7969.514000,9.235035
853,7969.515000,9.249804
854,7969.516000,9.265697
855,7969.517000,9.274185
856,7969.518000,9.285726
857,7969.519000,9.297141
858,7969.520000,9.309456
859,7969.521000,9.323506
860,7969.522000,9.327163
861,7969.523000,9.319796
862,7969.524000,9.3524
863,7969.525000,9.356348
864,7969.526000,9.33422
865,7969.527000,9.324551
866,7969.528000,9.388994
867,7969.529000,9.349145
868,7969.530000,9.363829
869,7969.531000,9.366725
870,7969.532000,9.369758
871,7969.533000,9.372712
872,7969.534000,9.376135
873,7969.535000,9.380259
874,7969.536000,9.384704
875,7969.537000,9.389705
876,7969.538000,9.395281
877,7969.539000,9.401468
878,7969.540000,9.407568
879,7969.541000,9.413547
880,7969.542000,9.424294
881,7969.543000,9.440101
882,7969.544000,9.428856
883,7969.545000,9.410915
884,7969.546000,9.477362
885,7969.547000,9.443179
886,7969.548000,9.456493
887,7969.549000,9.453536
888,7969.550000,9.480905
889,7969.551000,9.479929
890,7969.552000,9.484826
891,7969.553000,9.501025
892,7969.554000,9.512089
893,7969.555000,9.526329
894,7969.556000,9.542298
895,7969.557000,9.560225
896,7969.558000,9.570208
897,7969.559000,9.57133
898,7969.560000,9.57878
899,7969.561000,9.598216
900,7969.562000,9.606199
901,7969.563000,9.607763
902,7969.564000,9.617493
903,7969.565000,9.63344
904,7969.566000,9.620769
905,7969.567000,9.642189
906,7969.568000,9.648596
907,7969.569000,9.660827
908,7969.570000,9.664906
909,7969.571000,9.660377
910,7969.572000,9.697201
911,7969.573000,9.71524
912,7969.574000,9.678816
913,7969.575000,9.71168
914,7969.576000,9.701834
915,7969.577000,9.695543
916,7969.578000,9.710528
917,7969.579000,9.749248
918,7969.580000,9.752786
919,7969.581000,9.723584
920,7969.582000,9.722486
921,7969.583000,9.740719
922,7969.584000,9.742851
923,7969.585000,9.737427
924,7969.586000,9.743986
925,7969.587000,9.759065
926,7969.588000,9.728454
927,7969.589000,9.733444
928,7969.590000,9.755898
929,7969.591000,9.745523
930,7969.592000,9.739633
931,7969.593000,9.712033
932,7969.594000,9.772958
933,7969.595000,9.728937
934,7969.596000,9.738669
935,7969.597000,9.737886
936,7969.598000,9.737182
937,7969.599000,9.736644
938,7969.600000,9.728563
939,7969.601000,9.712214
940,7969.602000,9.726209
941,7969.603000,9.771943
942,7969.604000,9.657433
943,7969.605000,9.73033
944,7969.606000,9.708097
945,7969.607000,9.706096
946,7969.608000,9.704778
947,7969.609000,9.704599
948,7969.610000,9.704519
949,7969.611000,9.704508
950,7969.612000,9.705503
951,7969.613000,9.707311
952,7969.614000,9.70893
953,7969.615000,9.710407
954,7969.616000,9.712543
955,7969.617000,9.715157
956,7969.618000,9.715223
957,7969.619000,9.712552
958,7969.620000,9.725051
959,7969.621000,9.753597
960,7969.622000,9.703305
961,7969.623000,9.743185
962,7969.624000,9.7358
963,7969.625000,9.736798
964,7969.626000,9.73772
965,7969.627000,9.738625
966,7969.628000,9.740163
967,7969.629000,9.742618
968,7969.630000,9.737193
969,7969.631000,9.723328
970,7969.632000,9.750233
971,7969.633000,9.786698
972,7969.634000,9.69821
973,7969.635000,9.764496
974,7969.636000,9.750587
975,7969.637000,9.752638
976,7969.638000,9.756269
977,7969.639000,9.761745
978,7969.640000,9.770907
979,7969.641000,9.784481
980,7969.642000,9.786547
981,7969.643000,9.804191
982,7969.644000,9.816283
983,7969.645000,9.83166
984,7969.646000,9.8441
985,7969.647000,9.853314
986,7969.648000,9.861889
987,7969.649000,9.868587
988,7969.650000,9.872506
989,7969.651000,9.87356
990,7969.652000,9.888998
991,7969.653000,9.920239
992,7969.654000,9.867754
993,7969.655000,9.895077
994,7969.656000,9.920501
995,7969.657000,9.924024
996,7969.658000,9.900243
997,7969.659000,9.903825
998,7969.660000,9.936676
999,7969.661000,9.912494
1000,7969.662000,9.914721
1001,7969.663000,9.905775
1002,7969.664000,9.912754
1003,7969.665000,9.936466
1004,7969.666000,9.870045
1005,7969.667000,9.879436
1006,7969.668000,9.909186
1007,7969.669000,9.883529
1008,7969.670000,9.862797
1009,7969.671000,9.802052
1010,7969.672000,9.922523
1011,7969.673000,9.892205
1012,7969.674000,9.819757
1013,7969.675000,9.887764
1014,7969.676000,9.877098
1015,7969.677000,9.88457
1016,7969.678000,9.8904
1017,7969.679000,9.894649
1018,7969.680000,9.898797
1019,7969.681000,9.901933
1020,7969.682000,9.907098
1021,7969.683000,9.914503
1022,7969.684000,9.921906
1023,7969.685000,9.930009
1024,7969.686000,9.936023
1025,7969.687000,9.939439
1026,7969.688000,9.943902
1027,7969.689000,9.948746
1028,7969.690000,9.945879
1029,7969.691000,9.93509
1030,7969.692000,9.960841
1031,7969.693000,9.940447
1032,7969.694000,9.944349
1033,7969.695000,9.945114
1034,7969.696000,9.946039
1035,7969.697000,9.947791
1036,7969.698000,9.948463
1037,7969.699000,9.947903
1038,7969.700000,9.947598
1039,7969.701000,9.947107
1040,7969.702000,9.947129
1041,7969.703000,9.947893
1042,7969.704000,9.948756
1043,7969.705000,9.94996
1044,7969.706000,9.95168
1045,7969.707000,9.953903
1046,7969.708000,9.956773
1047,7969.709000,9.960356
1048,7969.710000,9.96235
1049,7969.711000,9.962598
1050,7969.712000,9.962268
1051,7969.713000,9.960747
1052,7969.714000,9.964776
1053,7969.715000,9.975017
1054,7969.716000,9.976727
1055,7969.717000,9.970631
1056,7969.718000,9.971346
1057,7969.719000,9.976683
1058,7969.720000,9.97869
