#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
402,7969.064000,-9.401275
403,7969.065000,-9.534608
404,7969.066000,-9.360565
405,7969.067000,-9.160912
406,7969.068000,-9.768808
407,7969.069000,-9.511059
408,7969.070000,-9.352483
409,7969.071000,-9.228552
410,7969.072000,-9.716634
411,7969.073000,-9.624754
412,7969.074000,-9.238521
413,7969.075000,-9.530014
414,7969.076000,-9.498827
415,7969.077000,-9.429584
416,7969.078000,-9.462463
417,7969.079000,-9.337893
418,7969.080000,-9.491404
419,7969.081000,-9.682467
420,7969.082000,-9.226922
421,7969.083000,-9.151907
422,7969.084000,-9.766077
423,7969.085000,-9.478174
424,7969.086000,-9.25507
425,7969.087000,-9.459199
426,7969.088000,-9.419894
427,7969.089000,-9.335558
428,7969.090000,-9.399595
429,7969.091000,-9.4348
430,7969.092000,-9.240621
431,7969.093000,-9.250972
432,7969.094000,-9.349403
433,7969.095000,-9.55778
434,7969.096000,-9.057862
435,7969.097000,-9.028078
436,7969.098000,-9.622225
437,7969.099000,-9.094009
438,7969.100000,-9.291632
439,7969.101000,-9.255315
440,7969.102000,-9.226616
441,7969.103000,-9.153275
442,7969.104000,-9.310987
443,7969.105000,-9.188037
444,7969.106000,-9.213776
445,7969.107000,-9.215558
446,7969.108000,-9.20458
447,7969.109000,-9.193356
448,7969.110000,-9.218253
449,7969.111000,-9.271623
450,7969.112000,-9.146457
451,7969.113000,-9.125312
452,7969.114000,-9.280706
453,7969.115000,-9.465966
454,7969.116000,-9.036968
455,7969.117000,-8.960689
456,7969.118000,-9.661637
457,7969.119000,-8.987156
458,7969.120000,-9.407502
459,7969.121000,-9.05563
460,7969.122000,-9.319314
461,7969.123000,-9.820901
462,7969.124000,-8.733486
463,7969.125000,-9.504392
464,7969.126000,-9.398212
465,7969.127000,-9.439398
466,7969.128000,-9.417984
467,7969.129000,-9.077696
468,7969.130000,-9.793815
469,7969.131000,-9.383
470,7969.132000,-9.404956
471,7969.133000,-9.517163
472,7969.134000,-9.478848
473,7969.135000,-9.564
474,7969.136000,-9.592713
475,7969.137000,-9.61937
476,7969.138000,-9.695203
477,7969.139000,-9.575516
478,7969.140000,-9.595379
479,7969.141000,-9.666615
480,7969.142000,-9.811047
481,7969.143000,-9.735347
482,7969.144000,-9.799481
483,7969.145000,-9.830744
484,7969.146000,-9.85403
485,7969.147000,-9.86096
486,7969.148000,-9.619953
487,7969.149000,-9.706768
488,7969.150000,-10.08895
489,7969.151000,-9.817122
490,7969.152000,-9.787183
491,7969.153000,-9.837219
492,7969.154000,-9.889049
493,7969.155000,-9.847161
494,7969.156000,-9.838374
495,7969.157000,-9.791877
496,7969.158000,-9.836316
497,7969.159000,-9.975747
498,7969.160000,-9.663853
499,7969.161000,-10.08716
500,7969.162000,-9.745319
501,7969.163000,-9.556488
502,7969.164000,-10.21381
503,7969.165000,-9.878121
504,7969.166000,-9.759439
505,7969.167000,-9.930017
506,7969.168000,-9.868885
507,7969.169000,-9.870198
508,7969.170000,-9.872991
509,7969.171000,-9.895826
510,7969.172000,-9.923325
511,7969.173000,-9.960913
512,7969.174000,-9.927271
513,7969.175000,-9.81366
514,7969.176000,-9.79131
515,7969.177000,-9.896626
516,7969.178000,-9.893455
517,7969.179000,-9.825915
518,7969.180000,-9.836811
519,7969.181000,-9.812905
520,7969.182000,-9.752599
521,7969.183000,-9.743292
522,7969.184000,-9.747059
523,7969.185000,-9.804193
524,7969.186000,-9.626713
525,7969.187000,-9.54497
526,7969.188000,-9.783704
527,7969.189000,-9.550885
528,7969.190000,-9.578309
529,7969.191000,-9.567863
530,7969.192000,-9.535657
531,7969.193000,-9.482334
532,7969.194000,-9.552402
533,7969.195000,-9.75191
534,7969.196000,-9.35318
535,7969.197000,-9.399649
536,7969.198000,-9.816984
537,7969.199000,-9.301974
538,7969.200000,-9.751707
539,7969.201000,-9.50654
540,7969.202000,-9.57901
541,7969.203000,-9.599423
542,7969.204000,-9.52294
543,7969.205000,-9.696671
544,7969.206000,-9.561569
545,7969.207000,-9.638318
546,7969.208000,-9.756135
547,7969.209000,-9.705089
548,7969.210000,-9.774837
549,7969.211000,-9.602684
550,7969.212000,-9.648479
551,7969.213000,-9.863082
552,7969.214000,-9.759645
553,7969.215000,-9.84786
554,7969.216000,-9.824852
555,7969.217000,-9.622318
556,7969.218000,-10.11392
557,7969.219000,-9.769285
558,7969.220000,-10.10195
559,7969.221000,-10.05342
560,7969.222000,-9.880789
561,7969.223000,-9.959387
562,7969.224000,-10.08741
563,7969.225000,-10.4261
564,7969.226000,-9.664875
565,7969.227000,-10.18635
566,7969.228000,-10.11051
567,7969.229000,-10.02154
568,7969.230000,-10.08547
569,7969.231000,-10.16807
570,7969.232000,-9.905196
571,7969.233000,-10.12337
572,7969.234000,-9.959876
573,7969.235000,-10.17308
574,7969.236000,-9.91751
575,7969.237000,-9.889087
576,7969.238000,-10.00791
577,7969.239000,-9.930294
578,7969.240000,-10.01261
579,7969.241000,-10.10509
580,7969.242000,-9.869493
581,7969.243000,-9.92102
582,7969.244000,-9.7334
583,7969.245000,-9.535759
584,7969.246000,-9.852456
585,7969.247000,-9.823912
586,7969.248000,-10.45829
587,7969.249000,-9.960117
588,7969.250000,-9.284962
589,7969.251000,-9.93944
590,7969.252000,-9.835048
591,7969.253000,-9.660807
592,7969.254000,-9.773215
593,7969.255000,-10.08494
594,7969.256000,-9.609529
595,7969.257000,-9.270981
596,7969.258000,-9.997808
597,7969.259000,-9.535958
598,7969.260000,-9.111858
599,7969.261000,-9.62178
600,7969.262000,-9.584105
601,7969.263000,-9.303232
602,7969.264000,-9.809688
603,7969.265000,-9.712364
604,7969.266000,-9.704499
605,7969.267000,-9.722948
606,7969.268000,-9.681975
607,7969.269000,-9.667367
608,7969.270000,-9.370857
609,7969.271000,-9.171115
610,7969.272000,-9.484435
611,7969.273000,-9.385769
612,7969.274000,-9.607256
613,7969.275000,-9.629927
614,7969.276000,-9.341424
615,7969.277000,-9.379371
616,7969.278000,-9.635949
617,7969.279000,-9.392562
618,7969.280000,-9.126389
619,7969.281000,-9.102853
620,7969.282000,-9.599734
621,7969.283000,-9.317369
622,7969.284000,-9.410645
623,7969.285000,-9.347401
624,7969.286000,-9.104618
625,7969.287000,-9.320694
626,7969.288000,-9.288447
627,7969.289000,-9.102926
628,7969.290000,-9.365179
629,7969.291000,-9.354239
630,7969.292000,-9.071557
631,7969.293000,-9.240396
632,7969.294000,-9.247735
633,7969.295000,-9.459944
634,7969.296000,-9.11623
635,7969.297000,-9.4448
636,7969.298000,-9.368158
637,7969.299000,-9.222201
638,7969.300000,-9.20554
639,7969.301000,-8.887643
640,7969.302000,-9.177645
641,7969.303000,-9.912262
642,7969.304000,-9.535012
643,7969.305000,-9.255484
644,7969.306000,-9.13806
645,7969.307000,-9.434771
646,7969.308000,-9.425866
647,7969.309000,-9.327185
648,7969.310000,-9.485065
649,7969.311000,-9.393898
650,7969.312000,-9.422211
651,7969.313000,-9.426728
652,7969.314000,-9.492925
653,7969.315000,-9.493567
654,7969.316000,-9.524271
655,7969.317000,-9.539713
656,7969.318000,-9.554207
657,7969.319000,-9.56436
658,7969.320000,-9.538036
659,7969.321000,-9.471921
660,7969.322000,-9.598482
661,7969.323000,-9.657782
662,7969.324000,-9.668066
663,7969.325000,-9.548085
664,7969.326000,-9.570264
665,7969.327000,-9.783671
666,7969.328000,-9.434235
667,7969.329000,-9.709597
668,7969.330000,-9.727709
669,7969.331000,-9.503741
670,7969.332000,-9.629601
671,7969.333000,-9.625545
672,7969.334000,-9.668129
673,7969.335000,-9.681024
674,7969.336000,-9.616394
675,7969.337000,-9.534297
676,7969.338000,-9.792893
677,7969.339000,-9.651538
678,7969.340000,-9.648862
679,7969.341000,-9.724299
680,7969.342000,-9.705074
681,7969.343000,-9.655992
682,7969.344000,-9.810939
683,7969.345000,-9.723871
684,7969.346000,-9.730926
685,7969.347000,-9.703027
686,7969.348000,-9.654722
687,7969.349000,-10.01825
688,7969.350000,-9.379288
689,7969.351000,-9.599342
690,7969.352000,-10.24932
691,7969.353000,-10.10297
692,7969.354000,-9.845835
693,7969.355000,-9.452203
694,7969.356000,-9.0834
695,7969.357000,-10.01778
696,7969.358000,-9.889587
697,7969.359000,-9.733837
698,7969.360000,-9.718497
699,7969.361000,-9.45466
700,7969.362000,-10.127
701,7969.363000,-9.973488
702,7969.364000,-9.676825
703,7969.365000,-9.555506
704,7969.366000,-10.33616
705,7969.367000,-9.999937
706,7969.368000,-9.981747
707,7969.369000,-10.04058
708,7969.370000,-9.966686
709,7969.371000,-9.910984
710,7969.372000,-10.08291
711,7969.373000,-10.12274
712,7969.374000,-9.813623
713,7969.375000,-10.03159
714,7969.376000,-10.14381
715,7969.377000,-10.13704
716,7969.378000,-9.959586
717,7969.379000,-9.996027
718,7969.380000,-10.24351
719,7969.381000,-10.07911
720,7969.382000,-10.13146
721,7969.383000,-10.12689
722,7969.384000,-10.16467
723,7969.385000,-10.24674
724,7969.386000,-10.22831
725,7969.387000,-10.11086
726,7969.388000,-9.975484
727,7969.389000,-10.21469
728,7969.390000,-10.21958
729,7969.391000,-10.17416
730,7969.392000,-10.14609
731,7969.393000,-10.09438
732,7969.394000,-10.14601
733,7969.395000,-10.31811
734,7969.396000,-9.91601
735,7969.397000,-10.15153
736,7969.398000,-10.11535
737,7969.399000,-10.07094
738,7969.400000,-10.14498
739,7969.401000,-10.20743
740,7969.402000,-10.08619
741,7969.403000,-10.08035
742,7969.404000,-10.1237
743,7969.405000,-10.18586
744,7969.406000,-10.20349
745,7969.407000,-10.14791
746,7969.408000,-10.24228
747,7969.409000,-10.20274
748,7969.410000,-10.23385
749,7969.411000,-10.2561
750,7969.412000,-10.28079
751,7969.413000,-10.30809
752,7969.414000,-10.32675
753,7969.415000,-10.33521
754,7969.416000,-10.32321
755,7969.417000,-10.28564
756,7969.418000,-10.36246
757,7969.419000,-10.43403
758,7969.420000,-10.37705
759,7969.421000,-10.366
760,7969.422000,-10.35054
761,7969.423000,-10.38488
762,7969.424000,-10.40246
763,7969.425000,-10.40728
764,7969.426000,-10.41019
765,7969.427000,-10.41222
766,7969.428000,-10.40784
767,7969.429000,-10.40026
768,7969.430000,-10.41228
769,7969.431000,-10.44655
770,7969.432000,-10.43531
771,7969.433000,-10.37966
772,7969.434000,-10.37306
773,7969.435000,-10.40685
774,7969.436000,-10.42997
775,7969.437000,-10.45849
776,7969.438000,-10.40921
777,7969.439000,-10.268
778,7969.440000,-10.27047
779,7969.441000,-10.4102
780,7969.442000,-10.36853
781,7969.443000,-10.3271
782,7969.444000,-10.28264
783,7969.445000,-10.24864
784,7969.446000,-10.22645
785,7969.447000,-10.32114
786,7969.448000,-10.29806
787,7969.449000,-10.19399
788,7969.450000,-10.15338
789,7969.451000,-10.15103
790,7969.452000,-10.1659
791,7969.453000,-10.2237
792,7969.454000,-10.28913
793,7969.455000,-10.30537
794,7969.456000,-10.17874
795,7969.457000,-10.19004
796,7969.458000,-10.23275
797,7969.459000,-10.24112
798,7969.460000,-10.26123
799,7969.461000,-10.24336
800,7969.462000,-10.24131
801,7969.463000,-10.24214
802,7969.464000,-10.27785
803,7969.465000,-10.24987
804,7969.466000,-10.24937
805,7969.467000,-10.23791
806,7969.468000,-10.16591
807,7969.469000,-10.06137
808,7969.470000,-10.13067
809,7969.471000,-10.26693
810,7969.472000,-10.29197
811,7969.473000,-10.18569
812,7969.474000,-10.05282
813,7969.475000,-10.0186
814,7969.476000,-10.10631
815,7969.477000,-10.21623
816,7969.478000,-10.00393
817,7969.479000,-10.09294
818,7969.480000,-9.970036
819,7969.481000,-10.03147
820,7969.482000,-10.02204
821,7969.483000,-10.02606
822,7969.484000,-10.0177
823,7969.485000,-9.988944
824,7969.486000,-9.955554
825,7969.487000,-9.911195
826,7969.488000,-9.996593
827,7969.489000,-9.910356
828,7969.490000,-9.904061
829,7969.491000,-9.870919
830,7969.492000,-9.887232
831,7969.493000,-9.849008
832,7969.494000,-9.831655
833,7969.495000,-9.851811
834,7969.496000,-9.796287
835,7969.497000,-9.679302
836,7969.498000,-9.885168
837,7969.499000,-9.806056
838,7969.500000,-9.668238
839,7969.501000,-9.680577
840,7969.502000,-9.754771
841,7969.503000,-9.764144
842,7969.504000,-9.511177
843,7969.505000,-9.660825
844,7969.506000,-9.522496
845,7969.507000,-9.514495
846,7969.508000,-9.536587
847,7969.509000,-9.613561
848,7969.510000,-9.511349
849,7969.511000,-9.538113
850,7969.512000,-9.483881
851,7969.513000,-9.438214
852,7969.514000,-9.41896
853,7969.515000,-9.434277
854,7969.516000,-9.447071
855,7969.517000,-9.4809
856,7969.518000,-9.50544
857,7969.519000,-9.520963
858,7969.520000,-9.483366
859,7969.521000,-9.499531
860,7969.522000,-9.512645
861,7969.523000,-9.522149
862,7969.524000,-9.553285
863,7969.525000,-9.597291
864,7969.526000,-9.585097
865,7969.527000,-9.511661
866,7969.528000,-9.72172
867,7969.529000,-9.767185
868,7969.530000,-9.566305
869,7969.531000,-9.538691
870,7969.532000,-9.915905
871,7969.533000,-9.742352
872,7969.534000,-9.698883
873,7969.535000,-9.82298
874,7969.536000,-9.833759
875,7969.537000,-9.869209
876,7969.538000,-9.911082
877,7969.539000,-9.959076
878,7969.540000,-9.986001
879,7969.541000,-9.99011
880,7969.542000,-10.11067
881,7969.543000,-10.10325
882,7969.544000,-10.10243
883,7969.545000,-10.13396
884,7969.546000,-10.1764
885,7969.547000,-10.17283
886,7969.548000,-10.19649
887,7969.549000,-10.13713
888,7969.550000,-10.23155
889,7969.551000,-10.35646
890,7969.552000,-10.05001
891,7969.553000,-10.29371
892,7969.554000,-10.24798
893,7969.555000,-10.03263
894,7969.556000,-10.49508
895,7969.557000,-10.16498
896,7969.558000,-10.16561
897,7969.559000,-10.272
898,7969.560000,-10.19712
899,7969.561000,-10.2309
900,7969.562000,-10.24271
901,7969.563000,-10.29352
902,7969.564000,-10.20055
903,7969.565000,-10.29951
904,7969.566000,-10.25742
905,7969.567000,-10.24666
906,7969.568000,-10.28977
907,7969.569000,-10.3111
908,7969.570000,-10.20881
909,7969.571000,-10.28096
910,7969.572000,-10.25922
911,7969.573000,-10.25393
912,7969.574000,-10.25221
913,7969.575000,-10.25406
914,7969.576000,-10.24347
915,7969.577000,-10.22025
916,7969.578000,-10.26279
917,7969.579000,-10.22546
918,7969.580000,-10.22858
919,7969.581000,-10.22348
920,7969.582000,-10.21626
921,7969.583000,-10.20688
922,7969.584000,-10.19433
923,7969.585000,-10.17796
924,7969.586000,-10.16724
925,7969.587000,-10.16249
926,7969.588000,-10.12193
927,7969.589000,-10.11799
928,7969.590000,-10.10434
929,7969.591000,-10.10582
930,7969.592000,-10.09511
931,7969.593000,-10.10697
932,7969.594000,-10.11093
933,7969.595000,-10.11715
934,7969.596000,-10.11763
935,7969.597000,-10.24338
936,7969.598000,-10.02812
937,7969.599000,-10.06986
938,7969.600000,-9.909145
939,7969.601000,-9.752427
940,7969.602000,-9.670168
941,7969.603000,-9.685889
942,7969.604000,-9.721181
943,7969.605000,-9.810669
944,7969.606000,-9.840296
945,7969.607000,-9.797149
946,7969.608000,-9.771809
947,7969.609000,-9.735793
948,7969.610000,-9.708172
949,7969.611000,-9.76647
950,7969.612000,-9.807964
951,7969.613000,-9.87034
952,7969.614000,-9.868561
953,7969.615000,-9.790083
954,7969.616000,-9.683558
955,7969.617000,-9.524696
956,7969.618000,-9.483485
957,7969.619000,-9.55902
958,7969.620000,-9.637095
959,7969.621000,-9.814929
960,7969.622000,-9.889284
961,7969.623000,-9.862577
962,7969.624000,-9.848619
963,7969.625000,-9.807925
964,7969.626000,-9.764576
965,7969.627000,-9.730588
966,7969.628000,-9.919892
967,7969.629000,-10.12573
968,7969.630000,-9.71494
969,7969.631000,-9.784617
970,7969.632000,-10.05402
971,7969.633000,-9.804703
972,7969.634000,-9.867702
973,7969.635000,-9.890458
974,7969.636000,-9.964224
975,7969.637000,-10.0066
976,7969.638000,-10.06133
977,7969.639000,-10.29747
978,7969.640000,-9.865666
979,7969.641000,-10.13191
980,7969.642000,-10.07779
981,7969.643000,-10.07393
982,7969.644000,-10.08941
983,7969.645000,-10.10937
984,7969.646000,-10.08287
985,7969.647000,-10.06779
986,7969.648000,-10.12065
987,7969.649000,-10.07932
