Base,Target,Pearson,k,b,Length,Pearson(sub)
lingxing,chilunxiang,0.050165228725369534,0.03725290298461914,-0.01310566630266608,134537,0.36727404614873044
lingxing,dianjichui,-0.02585212315010214,-0.022351741790771484,0.0027984860944856253,162706,-0.2721835941647084
lingxing,dianjiheng,0.03189994601496966,0.04842877388000488,-0.004165414531669959,111018,0.3992379445276437
lingxing,fuchen,-0.06308577112231892,0.130385160446167,0.3217682326660073,49509,0.9081903864730528
lingxing,hengjian,0.22782616146732812,0.011175870895385742,0.008933220160377169,121120,0.12425912608962386
lingxing,hengxiang ,0.7740585836821601,1.0579824447631836,-0.04294890043783017,66056,0.9945765525471029
lingxing,niuzhuan,0.7268111668433446,0.8307397365570068,0.12250764463674667,71258,0.9953137151779199
lingxing,qianyin,0.12416280510256668,0.022351741790771484,-0.09205523217128034,122743,0.5800655460291871
lingxing,zhidong,-0.09899135789889003,-0.01862645149230957,0.06955650411634937,133927,-0.4157938573393541
niuzhuan,cegun,0.45742971698018076,0.2942979335784912,0.20872653207405045,60129,0.9650376553433042
niuzhuan,chilunxiang,0.04383251455770494,0.0260770320892334,-0.010537253274901365,134510,0.3155840289353095
niuzhuan,dianjichui,0.019389465839771844,0.022351741790771484,-0.00938364027170713,163267,0.29371806773624487
niuzhuan,dianjiheng,-0.08984422750775553,-0.05587935447692871,-0.003476711375554658,113173,-0.4469774706817446
niuzhuan,fuchen,-0.07124553934815522,0.011175870895385742,0.43858636364889314,49099,0.17137836894830583
niuzhuan,hengjian,0.2802538590376779,0.003725290298461914,0.009556432746320988,121221,0.053233937197266434
niuzhuan,hengxiang ,0.34488527172923694,0.6034970283508301,0.18608089480691742,47499,0.9880015633299417
niuzhuan,lingxing,0.7268111668433446,0.4936009645462036,0.18492604788726713,81387,0.9854137880546764
niuzhuan,qianyin,0.1398576035806836,0.03725290298461914,-0.08431852563397471,123303,0.6202714126488952
niuzhuan,zhidong,-0.11846620931036664,-0.03725290298461914,0.05082586766970196,138397,-0.5529810167277845
qianyin,cegun,0.7583051077079531,0.6537884473800659,0.11558570344997254,85451,0.9952486278508769
qianyin,chilunxiang,-0.09278834298587735,0.011175870895385742,-0.00699044474208172,133707,0.18079060867437463
qianyin,dianjichui,-0.008359819815783062,0.003725290298461914,-0.0068796583087056586,161055,0.019111470485414422
qianyin,dianjiheng,-0.007116090607738217,0.014901161193847656,-6.926588213495427E-4,111104,0.15413185394672999
qianyin,fuchen,-0.2376113416293255,-0.2812594175338745,-0.07838465037643524,62017,-0.9799228547831474
qianyin,hengjian,-0.0018751263873938535,0.011175870895385742,0.009083569726619426,121427,0.17037076609145402
qianyin,hengxiang ,-0.15070975635372358,-0.04842877388000488,0.17472154586555583,45578,-0.42334838076911024
qianyin,lingxing,0.1241628051025666,0.06146728992462158,0.5248915925174018,53253,0.6950464914688911
qianyin,niuzhuan,0.1398576035806838,-0.06146728992462158,0.1860536546806918,45146,-0.6863836179362302
qianyin,zhidong,-0.9922013140235378,-0.9909272193908691,0.005359244349400863,344932,-0.9988588655161115
zhidong,cegun,-0.7436732139364074,-0.5997717380523682,0.047282399897670024,86860,-0.9936244872659078
zhidong,chilunxiang,0.10792683557781825,-0.014901161193847656,-0.003663964553265342,133595,-0.21661998825621842
zhidong,dianjichui,0.04143042472684741,0.003725290298461914,-0.0056120473959411265,161009,0.048836069920694634
zhidong,dianjiheng,0.027207714540096083,-0.0260770320892334,-0.0017336217145660438,111249,-0.25939230179338174
zhidong,fuchen,0.22362920262505098,0.2868473529815674,-0.07351776872890317,61512,0.9808868703779897
zhidong,hengjian,-0.010507933294967358,-0.003725290298461914,0.007394699194082604,121321,-0.07029076282529463
zhidong,hengxiang ,0.1727882641964886,0.06332993507385254,0.16654720300523143,45565,0.500245061117427
zhidong,lingxing,-0.09899135789889037,-0.07078051567077637,0.5155581553146709,53539,-0.7533551823357276
zhidong,niuzhuan,-0.11846620931036682,0.040978193283081055,0.16864196414198757,45029,0.5460053580776388
zhidong,qianyin,-0.9922013140235378,-0.998377799987793,0.00944078207230931,344800,-0.998907176644168
角速度,速度,0.09694017592165943,-0.3725290298461914,1.0492997108197966,7093,-0.9962245617703419
速度,角速度,0.09694017592165938,0.007450580596923828,-0.36905726263381244,11665,0.1024857510369999
