#HEADER
#TITLES
 , ,4-DHQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
112,7460.148000,-0.04625893
113,7460.149000,-0.01523399
114,7460.150000,-0.03673172
115,7460.151000,-0.1196327
116,7460.152000,-0.2270699
117,7460.153000,-0.3771687
118,7460.154000,-0.4325428
119,7460.155000,-0.3794079
120,7460.156000,-0.2990952
121,7460.157000,-0.1543865
122,7460.158000,-0.08274651
123,7460.159000,-0.09928894
124,7460.160000,-0.1061611
125,7460.161000,-0.1388435
126,7460.162000,-0.1272812
127,7460.163000,-0.05766106
128,7460.164000,0.00778389
129,7460.165000,0.0885334
130,7460.166000,0.1036673
131,7460.167000,0.03913879
132,7460.168000,-0.05117607
133,7460.169000,-0.1915607
134,7460.170000,-0.2384033
135,7460.171000,-0.1762848
136,7460.172000,-0.09509277
137,7460.173000,0.04391861
138,7460.174000,0.1045351
139,7460.175000,0.07030773
140,7460.176000,0.03932762
141,7460.177000,-0.02414513
142,7460.178000,-0.05265617
143,7460.179000,-0.03286362
144,7460.180000,-0.02635002
145,7460.181000,-0.01454735
146,7460.182000,-0.009702682
147,7460.183000,-0.01916122
148,7460.184000,-0.022192
149,7460.185000,-0.02342796
150,7460.186000,-0.02516556
151,7460.187000,-0.02480507
152,7460.188000,-0.02502632
153,7460.189000,-0.02547455
154,7460.190000,-0.02748108
155,7460.191000,-0.0316143
156,7460.192000,-0.03674126
157,7460.193000,-0.04343033
158,7460.194000,-0.05025101
159,7460.195000,-0.05708313
160,7460.196000,-0.06518173
161,7460.197000,-0.07423401
162,7460.198000,-0.08068085
163,7460.199000,-0.08432579
164,7460.200000,-0.08663177
165,7460.201000,-0.08662033
166,7460.202000,-0.0866375
167,7460.203000,-0.08680725
168,7460.204000,-0.08509827
169,7460.205000,-0.08198547
170,7460.206000,-0.07924271
171,7460.207000,-0.07670593
172,7460.208000,-0.07376289
173,7460.209000,-0.07078362
174,7460.210000,-0.06612587
175,7460.211000,-0.05970764
176,7460.212000,-0.05265808
177,7460.213000,-0.04458427
178,7460.214000,-0.04102516
179,7460.215000,-0.04260445
180,7460.216000,-0.0464077
181,7460.217000,-0.05404282
182,7460.218000,-0.06256104
183,7460.219000,-0.07180023
184,7460.220000,-0.08470154
