#HEADER
#TITLES
 , ,Dfuchen1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
397,7460.433000,3.613866
398,7460.434000,3.684145
399,7460.435000,3.685988
400,7460.436000,3.551813
401,7460.437000,3.640738
402,7460.438000,3.679134
403,7460.439000,3.589678
404,7460.440000,3.740106
405,7460.441000,3.682565
406,7460.442000,3.615145
407,7460.443000,3.484764
408,7460.444000,3.304139
409,7460.445000,3.452876
410,7460.446000,3.597631
411,7460.447000,3.855192
412,7460.448000,3.955298
413,7460.449000,3.637665
414,7460.450000,3.456817
415,7460.451000,3.477007
416,7460.452000,3.358494
417,7460.453000,3.501849
418,7460.454000,3.397962
419,7460.455000,3.470776
420,7460.456000,3.553601
421,7460.457000,3.488769
422,7460.458000,3.494787
423,7460.459000,3.465129
424,7460.460000,3.35969
425,7460.461000,3.368472
426,7460.462000,3.347259
427,7460.463000,3.26329
428,7460.464000,3.347517
429,7460.465000,3.320909
430,7460.466000,3.341766
431,7460.467000,3.497068
432,7460.468000,3.51655
433,7460.469000,3.607523
434,7460.470000,3.570292
435,7460.471000,3.430667
436,7460.472000,3.454498
437,7460.473000,3.392663
438,7460.474000,3.539085
439,7460.475000,3.57513
440,7460.476000,3.553332
441,7460.477000,3.504
442,7460.478000,3.421001
443,7460.479000,3.403524
444,7460.480000,3.39079
445,7460.481000,3.391226
446,7460.482000,3.412991
447,7460.483000,3.41759
448,7460.484000,3.458923
449,7460.485000,3.392956
450,7460.486000,3.362745
451,7460.487000,3.388479
452,7460.488000,3.367923
453,7460.489000,3.335603
454,7460.490000,3.308142
455,7460.491000,3.279171
456,7460.492000,3.243715
457,7460.493000,3.201022
458,7460.494000,3.203834
459,7460.495000,3.255461
460,7460.496000,3.268926
461,7460.497000,3.251937
462,7460.498000,3.222828
463,7460.499000,3.245814
464,7460.500000,3.267508
465,7460.501000,3.324539
466,7460.502000,3.354691
467,7460.503000,3.314503
468,7460.504000,3.314093
469,7460.505000,3.306886
470,7460.506000,3.241727
471,7460.507000,3.162055
472,7460.508000,3.164556
473,7460.509000,3.13927
474,7460.510000,3.045693
475,7460.511000,3.086984
476,7460.512000,3.163938
477,7460.513000,3.169908
478,7460.514000,3.200592
479,7460.515000,3.297131
480,7460.516000,3.466532
481,7460.517000,3.589625
482,7460.518000,3.537492
483,7460.519000,3.314595
484,7460.520000,3.170807
485,7460.521000,3.100454
486,7460.522000,3.035159
487,7460.523000,2.980875
488,7460.524000,3.134231
489,7460.525000,3.208268
490,7460.526000,3.45004
491,7460.527000,3.589152
492,7460.528000,3.574797
493,7460.529000,3.541837
494,7460.530000,3.379419
495,7460.531000,3.36434
496,7460.532000,3.363535
497,7460.533000,3.496257
498,7460.534000,3.731238
499,7460.535000,3.749761
500,7460.536000,3.786113
501,7460.537000,3.681605
502,7460.538000,3.555918
503,7460.539000,3.279074
504,7460.540000,3.124801
