#HEADER
#TITLES
 , ,4-DCQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
109,7460.145000,-0.1080551
110,7460.146000,-0.1094589
111,7460.147000,-0.1109238
112,7460.148000,-0.1124802
113,7460.149000,-0.1139297
114,7460.150000,-0.1155167
115,7460.151000,-0.1171265
116,7460.152000,-0.1187592
117,7460.153000,-0.1203995
118,7460.154000,-0.1220322
119,7460.155000,-0.1236649
120,7460.156000,-0.1252975
121,7460.157000,-0.1269379
122,7460.158000,-0.1285706
123,7460.159000,-0.1301651
124,7460.160000,-0.1317368
125,7460.161000,-0.1332474
126,7460.162000,-0.1347351
127,7460.163000,-0.1362152
128,7460.164000,-0.1376877
129,7460.165000,-0.1391602
130,7460.166000,-0.1406403
131,7460.167000,-0.1420746
132,7460.168000,-0.143486
133,7460.169000,-0.1449585
134,7460.170000,-0.1464157
135,7460.171000,-0.1479034
136,7460.172000,-0.1493912
137,7460.173000,-0.1508789
138,7460.174000,-0.1523895
139,7460.175000,-0.1539383
140,7460.176000,-0.1555023
141,7460.177000,-0.1571045
142,7460.178000,-0.1587296
143,7460.179000,-0.1603622
144,7460.180000,-0.1620026
145,7460.181000,-0.1636581
146,7460.182000,-0.1653366
147,7460.183000,-0.1670456
148,7460.184000,-0.1687698
149,7460.185000,-0.1705017
150,7460.186000,-0.1722336
151,7460.187000,-0.1739578
152,7460.188000,-0.1757202
153,7460.189000,-0.1774979
154,7460.190000,-0.1792831
155,7460.191000,-0.1810608
156,7460.192000,-0.1828461
157,7460.193000,-0.184639
158,7460.194000,-0.1864548
159,7460.195000,-0.1882782
160,7460.196000,-0.1901169
161,7460.197000,-0.1919632
162,7460.198000,-0.19384
163,7460.199000,-0.1957779
164,7460.200000,-0.1977844
165,7460.201000,-0.199791
166,7460.202000,-0.2017136
167,7460.203000,-0.2038956
168,7460.204000,-0.2059402
169,7460.205000,-0.2080536
170,7460.206000,-0.2101822
171,7460.207000,-0.2123184
172,7460.208000,-0.2144623
173,7460.209000,-0.2166061
174,7460.210000,-0.2188034
175,7460.211000,-0.2210007
176,7460.212000,-0.2232285
177,7460.213000,-0.2254791
178,7460.214000,-0.2277298
179,7460.215000,-0.2299728
180,7460.216000,-0.2322235
181,7460.217000,-0.2344742
