#HEADER
#TITLES
 , ,CLD1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
220,7460.256000,-0.5837111
221,7460.257000,-0.5749142
222,7460.258000,-0.5658442
223,7460.259000,-0.5564755
224,7460.260000,-0.5471066
225,7460.261000,-0.5376476
226,7460.262000,-0.5277036
227,7460.263000,-0.5172633
228,7460.264000,-0.5064451
229,7460.265000,-0.4951471
230,7460.266000,-0.4836587
231,7460.267000,-0.471985
232,7460.268000,-0.4598793
233,7460.269000,-0.4473956
234,7460.270000,-0.4347103
235,7460.271000,-0.4218036
236,7460.272000,-0.4086204
237,7460.273000,-0.3951952
238,7460.274000,-0.3813468
239,7460.275000,-0.367059
240,7460.276000,-0.3524438
241,7460.277000,-0.3374515
242,7460.278000,-0.322482
243,7460.279000,-0.3075984
244,7460.280000,-0.2925904
245,7460.281000,-0.2775179
246,7460.282000,-0.2622296
247,7460.283000,-0.2466673
248,7460.284000,-0.2309818
249,7460.285000,-0.2151842
250,7460.286000,-0.1989684
251,7460.287000,-0.1823177
252,7460.288000,-0.1653653
253,7460.289000,-0.1480087
254,7460.290000,-0.1304717
255,7460.291000,-0.1127919
256,7460.292000,-0.09479058
257,7460.293000,-0.07650828
258,7460.294000,-0.06222689
259,7460.295000,-0.05236697
260,7460.296000,-0.04496193
261,7460.297000,-0.04125142
262,7460.298000,-0.03873181
263,7460.299000,-0.03732204
264,7460.300000,-0.03941059
265,7460.301000,-0.0445528
266,7460.302000,-0.05146098
267,7460.303000,-0.06039858
268,7460.304000,-0.07176375
269,7460.305000,-0.08543134
270,7460.306000,-0.1028647
271,7460.307000,-0.1242673
272,7460.308000,-0.1488254
273,7460.309000,-0.1769832
274,7460.310000,-0.1706897
275,7460.311000,-0.1260396
276,7460.312000,-0.06153667
277,7460.313000,0.03369451
278,7460.314000,0.1411436
279,7460.315000,0.260147
280,7460.316000,0.3975596
281,7460.317000,0.5490311
282,7460.318000,0.6662092
283,7460.319000,0.6138352
284,7460.320000,0.5490234
285,7460.321000,0.39703
286,7460.322000,0.2721328
287,7460.323000,0.1813502
288,7460.324000,0.04238927
289,7460.325000,-0.1205752
290,7460.326000,-0.04917383
291,7460.327000,0.2741952
292,7460.328000,0.7970606
293,7460.329000,1.597693
294,7460.330000,2.491772
295,7460.331000,3.21185
296,7460.332000,2.800041
297,7460.333000,1.824085
298,7460.334000,0.8333384
299,7460.335000,-0.07320046
300,7460.336000,-0.8197985
301,7460.337000,-1.329013
302,7460.338000,-1.387448
303,7460.339000,-0.9032949
304,7460.340000,-0.9833925
305,7460.341000,-0.3980948
306,7460.342000,-0.1850058
307,7460.343000,-0.163196
308,7460.344000,-0.2634217
309,7460.345000,-0.6102031
310,7460.346000,-0.900543
311,7460.347000,-1.146458
312,7460.348000,-1.121182
313,7460.349000,-0.5275421
314,7460.350000,-0.3391733
315,7460.351000,-0.4237734
316,7460.352000,-0.4141767
317,7460.353000,-0.1267673
318,7460.354000,-0.1589184
319,7460.355000,-0.3582141
320,7460.356000,-0.2986339
321,7460.357000,-0.00865829
322,7460.358000,0.3946599
323,7460.359000,0.2807741
324,7460.360000,0.5220701
325,7460.361000,0.8145578
326,7460.362000,1.080016
327,7460.363000,1.352935
328,7460.364000,1.646289
329,7460.365000,1.945095
330,7460.366000,1.873387
331,7460.367000,1.389143
332,7460.368000,0.1504425
333,7460.369000,-1.208465
334,7460.370000,-1.363419
335,7460.371000,-1.191828
336,7460.372000,-0.4507731
337,7460.373000,0.7851597
338,7460.374000,1.410182
339,7460.375000,1.295753
340,7460.376000,0.9729144
341,7460.377000,0.1091176
342,7460.378000,-0.1667596
343,7460.379000,0.2149751
344,7460.380000,0.3975567
345,7460.381000,0.6341668
346,7460.382000,0.7498101
347,7460.383000,0.633549
348,7460.384000,0.5258111
349,7460.385000,0.350624
350,7460.386000,0.6099325
351,7460.387000,1.136612
352,7460.388000,1.32637
353,7460.389000,1.159106
354,7460.390000,1.006892
355,7460.391000,0.7192296
356,7460.392000,0.8065936
357,7460.393000,1.151841
358,7460.394000,1.193104
359,7460.395000,0.9421253
360,7460.396000,0.8274807
361,7460.397000,0.8491753
362,7460.398000,0.6831699
363,7460.399000,0.6617511
364,7460.400000,0.8613166
365,7460.401000,0.8111582
366,7460.402000,0.6934278
367,7460.403000,0.2951598
368,7460.404000,0.1072062
369,7460.405000,0.08811653
370,7460.406000,0.2310023
371,7460.407000,0.5848734
372,7460.408000,0.333348
373,7460.409000,0.06888437
374,7460.410000,0.01784372
375,7460.411000,0.3144914
376,7460.412000,0.5459713
377,7460.413000,0.7268851
378,7460.414000,0.8965676
379,7460.415000,0.9576679
380,7460.416000,1.008187
381,7460.417000,1.014408
382,7460.418000,1.084687
383,7460.419000,1.233971
384,7460.420000,1.54705
385,7460.421000,1.937908
386,7460.422000,1.670906
387,7460.423000,1.813208
388,7460.424000,1.533136
389,7460.425000,1.143248
390,7460.426000,2.258792
391,7460.427000,3.754421
392,7460.428000,4.216113
393,7460.429000,3.324331
394,7460.430000,2.701672
395,7460.431000,2.101817
396,7460.432000,1.056761
397,7460.433000,-0.1813316
398,7460.434000,-1.015419
399,7460.435000,-1.382944
400,7460.436000,-1.16433
401,7460.437000,-0.7450361
402,7460.438000,0.1419849
403,7460.439000,1.340827
404,7460.440000,2.300175
405,7460.441000,1.890012
406,7460.442000,0.4457047
407,7460.443000,-0.5687182
408,7460.444000,-1.044624
409,7460.445000,0.2358823
410,7460.446000,1.223251
411,7460.447000,0.8761597
412,7460.448000,0.855086
413,7460.449000,0.9048906
414,7460.450000,1.530765
415,7460.451000,1.543167
416,7460.452000,1.859915
417,7460.453000,2.027142
418,7460.454000,2.051779
419,7460.455000,2.480549
420,7460.456000,2.716756
421,7460.457000,2.991788
422,7460.458000,2.594627
423,7460.459000,1.441676
424,7460.460000,0.7268779
425,7460.461000,0.3364882
426,7460.462000,1.470168
427,7460.463000,2.125382
428,7460.464000,1.753996
429,7460.465000,1.277153
430,7460.466000,0.878822
431,7460.467000,1.009109
432,7460.468000,1.328998
433,7460.469000,1.548765
434,7460.470000,1.771474
435,7460.471000,1.768029
436,7460.472000,1.488796
437,7460.473000,1.513533
438,7460.474000,1.713324
439,7460.475000,1.430245
440,7460.476000,1.359236
441,7460.477000,1.187014
442,7460.478000,1.089874
443,7460.479000,1.07218
444,7460.480000,1.073483
445,7460.481000,1.125146
446,7460.482000,1.135873
447,7460.483000,1.09738
448,7460.484000,1.080379
449,7460.485000,1.063239
450,7460.486000,1.030411
451,7460.487000,0.9874324
452,7460.488000,0.9252981
453,7460.489000,0.8409055
454,7460.490000,0.661367
455,7460.491000,0.3750113
456,7460.492000,0.2149565
457,7460.493000,0.1780397
458,7460.494000,0.1596698
459,7460.495000,0.2121474
460,7460.496000,0.4128181
461,7460.497000,0.7698912
462,7460.498000,1.190306
463,7460.499000,1.693382
464,7460.500000,2.40823
465,7460.501000,3.333369
466,7460.502000,3.397764
467,7460.503000,3.140955
468,7460.504000,2.81902
469,7460.505000,2.465276
470,7460.506000,2.654344
471,7460.507000,2.27013
472,7460.508000,1.804914
473,7460.509000,0.835686
474,7460.510000,-0.4180741
475,7460.511000,-1.868185
476,7460.512000,-1.791479
477,7460.513000,-0.7957715
478,7460.514000,-0.1079283
479,7460.515000,0.2868996
480,7460.516000,0.3607707
481,7460.517000,0.311566
482,7460.518000,0.3345506
483,7460.519000,0.5557351
484,7460.520000,0.6592779
485,7460.521000,0.7482408
486,7460.522000,1.408034
487,7460.523000,2.369025
488,7460.524000,3.333654
489,7460.525000,4.280357
490,7460.526000,3.820801
491,7460.527000,2.251944
492,7460.528000,1.263366
493,7460.529000,1.027458
494,7460.530000,1.301162
495,7460.531000,2.220047
496,7460.532000,2.154907
497,7460.533000,1.094741
498,7460.534000,0.4932241
499,7460.535000,0.5760165
500,7460.536000,0.9445844
501,7460.537000,0.8102111
502,7460.538000,0.9588357
503,7460.539000,0.9202176
504,7460.540000,0.9454315
505,7460.541000,0.9764016
506,7460.542000,1.728498
507,7460.543000,2.311253
508,7460.544000,2.429893
509,7460.545000,1.903728
510,7460.546000,1.225268
511,7460.547000,1.362629
512,7460.548000,1.310887
513,7460.549000,1.510625
514,7460.550000,1.54046
515,7460.551000,1.370702
516,7460.552000,1.39322
517,7460.553000,1.533393
518,7460.554000,1.622473
519,7460.555000,1.709207
520,7460.556000,1.841739
521,7460.557000,2.001914
522,7460.558000,1.753122
523,7460.559000,1.055907
524,7460.560000,1.008605
525,7460.561000,1.578197
526,7460.562000,2.130357
527,7460.563000,1.85146
528,7460.564000,1.251253
529,7460.565000,1.487972
530,7460.566000,1.731991
531,7460.567000,1.627146
532,7460.568000,1.690513
533,7460.569000,1.592554
534,7460.570000,1.586461
535,7460.571000,1.639131
536,7460.572000,1.651383
537,7460.573000,1.650048
538,7460.574000,1.647456
539,7460.575000,1.630816
540,7460.576000,1.605763
541,7460.577000,1.57028
542,7460.578000,1.540575
543,7460.579000,1.518143
544,7460.580000,1.506078
545,7460.581000,1.510059
546,7460.582000,1.355077
547,7460.583000,1.402898
548,7460.584000,1.702003
549,7460.585000,1.69958
550,7460.586000,1.73423
551,7460.587000,1.716169
552,7460.588000,1.633183
553,7460.589000,1.502437
554,7460.590000,1.446643
555,7460.591000,1.480658
556,7460.592000,1.522906
557,7460.593000,1.608728
558,7460.594000,1.609613
559,7460.595000,1.510275
560,7460.596000,1.680781
561,7460.597000,1.657112
562,7460.598000,1.497028
563,7460.599000,1.635635
564,7460.600000,1.618479
565,7460.601000,1.641815
566,7460.602000,1.619849
567,7460.603000,1.548089
568,7460.604000,1.721953
569,7460.605000,1.608217
570,7460.606000,1.638781
571,7460.607000,1.636717
572,7460.608000,1.627299
573,7460.609000,1.608943
574,7460.610000,1.634781
575,7460.611000,1.708335
576,7460.612000,1.675095
577,7460.613000,1.793266
578,7460.614000,1.750838
579,7460.615000,1.619744
580,7460.616000,1.556959
581,7460.617000,1.543949
582,7460.618000,1.981856
583,7460.619000,1.745312
584,7460.620000,1.506817
585,7460.621000,1.670868
586,7460.622000,1.658193
587,7460.623000,1.776892
588,7460.624000,1.726427
589,7460.625000,1.935792
590,7460.626000,1.811675
591,7460.627000,1.467476
592,7460.628000,1.45588
593,7460.629000,1.751621
594,7460.630000,1.891694
595,7460.631000,1.670823
596,7460.632000,1.677294
597,7460.633000,1.723441
598,7460.634000,1.728357
599,7460.635000,1.732387
600,7460.636000,1.744628
601,7460.637000,1.75768
602,7460.638000,1.770085
603,7460.639000,1.78188
604,7460.640000,1.794126
605,7460.641000,1.8062
606,7460.642000,1.820161
607,7460.643000,1.836204
608,7460.644000,1.852861
609,7460.645000,1.870605
610,7460.646000,1.879557
611,7460.647000,1.87858
612,7460.648000,1.872693
613,7460.649000,1.858974
614,7460.650000,1.842703
615,7460.651000,1.824255
616,7460.652000,1.798111
617,7460.653000,1.765018
618,7460.654000,1.732765
619,7460.655000,1.701238
620,7460.656000,1.66743
621,7460.657000,1.633168
622,7460.658000,1.592467
623,7460.659000,1.544619
624,7460.660000,1.494158
625,7460.661000,1.439655
626,7460.662000,1.432994
627,7460.663000,1.479851
628,7460.664000,1.554714
629,7460.665000,1.672797
630,7460.666000,1.805079
631,7460.667000,1.950491
632,7460.668000,2.137331
633,7460.669000,2.360168
634,7460.670000,2.485556
635,7460.671000,2.504719
636,7460.672000,2.478228
637,7460.673000,2.369393
638,7460.674000,2.263594
639,7460.675000,2.165398
640,7460.676000,1.999911
641,7460.677000,1.784209
642,7460.678000,1.660511
643,7460.679000,1.632546
644,7460.680000,1.652217
645,7460.681000,1.757317
646,7460.682000,1.802419
647,7460.683000,1.780629
648,7460.684000,1.987123
649,7460.685000,2.015968
650,7460.686000,2.102385
651,7460.687000,2.121859
652,7460.688000,2.11807
653,7460.689000,2.071713
654,7460.690000,2.050331
655,7460.691000,2.056298
656,7460.692000,2.040177
657,7460.693000,2.016272
658,7460.694000,2.002988
659,7460.695000,1.99667
660,7460.696000,2.007287
661,7460.697000,2.039584
662,7460.698000,2.025382
663,7460.699000,1.963045
664,7460.700000,2.088812
665,7460.701000,1.997096
666,7460.702000,2.015566
667,7460.703000,2.012805
668,7460.704000,2.006944
669,7460.705000,1.998183
670,7460.706000,1.990626
671,7460.707000,1.983967
672,7460.708000,1.976261
673,7460.709000,1.968227
674,7460.710000,1.961302
675,7460.711000,1.955462
676,7460.712000,1.950594
677,7460.713000,1.947114
678,7460.714000,1.943535
679,7460.715000,1.939907
680,7460.716000,1.937389
681,7460.717000,1.935727
682,7460.718000,1.933372
683,7460.719000,1.930366
684,7460.720000,1.927298
685,7460.721000,1.92381
686,7460.722000,1.921201
687,7460.723000,1.919567
688,7460.724000,1.91797
689,7460.725000,1.916717
690,7460.726000,1.914168
691,7460.727000,1.910069
692,7460.728000,1.905422
693,7460.729000,1.899743
694,7460.730000,1.893772
695,7460.731000,1.88757
696,7460.732000,1.880322
697,7460.733000,1.872204
698,7460.734000,1.864514
699,7460.735000,1.857269
700,7460.736000,1.85165
701,7460.737000,1.848158
702,7460.738000,1.836909
703,7460.739000,1.817504
704,7460.740000,1.83497
705,7460.741000,1.808927
706,7460.742000,1.806198
707,7460.743000,1.80044
708,7460.744000,1.800524
709,7460.745000,1.807402
710,7460.746000,1.793611
711,7460.747000,1.758145
712,7460.748000,1.83533
713,7460.749000,1.782042
714,7460.750000,1.800115
715,7460.751000,1.809327
716,7460.752000,1.800309
717,7460.753000,1.771822
718,7460.754000,1.842676
719,7460.755000,1.79976
720,7460.756000,1.816467
721,7460.757000,1.822397
722,7460.758000,1.828183
723,7460.759000,1.833636
724,7460.760000,1.839443
725,7460.761000,1.845315
726,7460.762000,1.851606
727,7460.763000,1.858394
728,7460.764000,1.86527
729,7460.765000,1.872333
730,7460.766000,1.880158
731,7460.767000,1.888541
732,7460.768000,1.897235
733,7460.769000,1.906503
734,7460.770000,1.91589
735,7460.771000,1.925478
736,7460.772000,1.935662
737,7460.773000,1.946173
738,7460.774000,1.958152
739,7460.775000,1.971832
740,7460.776000,1.986535
741,7460.777000,2.002657
742,7460.778000,2.019552
743,7460.779000,2.037216
744,7460.780000,2.056392
745,7460.781000,2.07697
746,7460.782000,2.085395
747,7460.783000,2.080355
748,7460.784000,2.068049
749,7460.785000,2.044546
750,7460.786000,2.043518
751,7460.787000,2.068008
752,7460.788000,2.09855
753,7460.789000,2.144108
754,7460.790000,2.170892
755,7460.791000,2.175153
756,7460.792000,2.180686
757,7460.793000,2.178727
758,7460.794000,2.186364
759,7460.795000,2.206918
760,7460.796000,2.225053
761,7460.797000,2.245475
762,7460.798000,2.263809
763,7460.799000,2.278136
764,7460.800000,2.294312
765,7460.801000,2.310833
766,7460.802000,2.327909
767,7460.803000,2.346261
768,7460.804000,2.36454
769,7460.805000,2.383009
770,7460.806000,2.396121
771,7460.807000,2.403108
772,7460.808000,2.406806
773,7460.809000,2.405527
774,7460.810000,2.402448
775,7460.811000,2.397683
776,7460.812000,2.388067
777,7460.813000,2.374207
778,7460.814000,2.360465
779,7460.815000,2.346732
780,7460.816000,2.331192
781,7460.817000,2.314842
782,7460.818000,2.294133
783,7460.819000,2.268756
784,7460.820000,2.241244
785,7460.821000,2.210729
786,7460.822000,2.180961
787,7460.823000,2.152529
788,7460.824000,2.122383
789,7460.825000,2.091556
790,7460.826000,2.063993
791,7460.827000,2.039859
792,7460.828000,1.993877
793,7460.829000,1.924692
794,7460.830000,1.967057
795,7460.831000,1.87804
796,7460.832000,1.836112
797,7460.833000,1.758856
798,7460.834000,1.772334
799,7460.835000,1.684776
800,7460.836000,1.629223
801,7460.837000,1.582243
802,7460.838000,1.535271
803,7460.839000,1.502641
804,7460.840000,1.474866
805,7460.841000,1.45561
806,7460.842000,1.449084
807,7460.843000,1.455842
808,7460.844000,1.428181
809,7460.845000,1.381596
810,7460.846000,1.512239
811,7460.847000,1.416828
812,7460.848000,1.435264
813,7460.849000,1.428305
814,7460.850000,1.452727
815,7460.851000,1.511809
816,7460.852000,1.53682
817,7460.853000,1.532085
818,7460.854000,1.55339
819,7460.855000,1.589801
820,7460.856000,1.611152
821,7460.857000,1.623962
822,7460.858000,1.642869
823,7460.859000,1.664127
824,7460.860000,1.682048
825,7460.861000,1.698318
826,7460.862000,1.722188
827,7460.863000,1.753801
828,7460.864000,1.78926
829,7460.865000,1.830919
830,7460.866000,1.872035
831,7460.867000,1.912166
832,7460.868000,1.956629
833,7460.869000,2.003935
834,7460.870000,2.037055
835,7460.871000,2.054861
836,7460.872000,2.064281
837,7460.873000,2.060533
838,7460.874000,2.054678
839,7460.875000,2.047018
840,7460.876000,2.027692
841,7460.877000,1.998744
842,7460.878000,1.970489
843,7460.879000,1.942417
844,7460.880000,1.910728
845,7460.881000,1.877694
846,7460.882000,1.834215
847,7460.883000,1.779596
848,7460.884000,1.720523
849,7460.885000,1.654844
850,7460.886000,1.605843
851,7460.887000,1.576541
852,7460.888000,1.56441
853,7460.889000,1.556596
854,7460.890000,1.556254
855,7460.891000,1.555809
856,7460.892000,1.569745
857,7460.893000,1.595518
858,7460.894000,1.611419
859,7460.895000,1.617493
860,7460.896000,1.630225
861,7460.897000,1.645121
862,7460.898000,1.640619
863,7460.899000,1.616561
864,7460.900000,1.750208
865,7460.901000,1.701899
866,7460.902000,1.740387
867,7460.903000,1.749373
868,7460.904000,1.75374
869,7460.905000,1.749542
870,7460.906000,1.751915
871,7460.907000,1.761808
872,7460.908000,1.719237
873,7460.909000,1.723635
874,7460.910000,1.707739
875,7460.911000,1.704534
876,7460.912000,1.702699
877,7460.913000,1.705573
878,7460.914000,1.703319
879,7460.915000,1.695173
880,7460.916000,1.690792
881,7460.917000,1.683922
882,7460.918000,1.681709
883,7460.919000,1.683997
884,7460.920000,1.687686
885,7460.921000,1.694087
886,7460.922000,1.702735
887,7460.923000,1.713449
888,7460.924000,1.727696
889,7460.925000,1.745453
890,7460.926000,1.761093
891,7460.927000,1.774433
892,7460.928000,1.788249
893,7460.929000,1.80114
894,7460.930000,1.816843
895,7460.931000,1.835714
896,7460.932000,1.854764
897,7460.933000,1.874874
898,7460.934000,1.889641
899,7460.935000,1.898084
900,7460.936000,1.903846
901,7460.937000,1.904988
902,7460.938000,1.904497
903,7460.939000,1.902549
904,7460.940000,1.896101
905,7460.941000,1.885709
906,7460.942000,1.87602
907,7460.943000,1.866992
908,7460.944000,1.862138
909,7460.945000,1.851808
910,7460.946000,1.840611
911,7460.947000,1.824477
912,7460.948000,1.807288
913,7460.949000,1.787976
914,7460.950000,1.773447
915,7460.951000,1.764825
916,7460.952000,1.758172
917,7460.953000,1.755402
918,7460.954000,1.752925
919,7460.955000,1.750531
920,7460.956000,1.753444
921,7460.957000,1.761135
922,7460.958000,1.759416
923,7460.959000,1.748008
924,7460.960000,1.769261
925,7460.961000,1.749699
926,7460.962000,1.752705
927,7460.963000,1.754879
928,7460.964000,1.756591
929,7460.965000,1.758889
930,7460.966000,1.752754
931,7460.967000,1.736912
932,7460.968000,1.716378
933,7460.969000,1.688408
934,7460.970000,1.657398
935,7460.971000,1.623577
936,7460.972000,1.582296
937,7460.973000,1.53432
938,7460.974000,1.487498
939,7460.975000,1.44178
940,7460.976000,1.393758
941,7460.977000,1.345291
942,7460.978000,1.290386
943,7460.979000,1.228527
944,7460.980000,1.164149
945,7460.981000,1.095817
946,7460.982000,1.090861
947,7460.983000,1.156613
948,7460.984000,1.260494
949,7460.985000,1.422168
950,7460.986000,1.604407
951,7460.987000,1.805788
952,7460.988000,2.059561
953,7460.989000,2.358791
954,7460.990000,2.527322
955,7460.991000,2.552336
956,7460.992000,2.436515
957,7460.993000,2.280529
958,7460.994000,2.080875
959,7460.995000,1.894771
960,7460.996000,1.60622
961,7460.997000,1.239563
962,7460.998000,1.020647
963,7460.999000,0.9566677
964,7461.000000,0.9631466
965,7461.001000,1.084957
966,7461.002000,1.172606
967,7461.003000,1.212916
968,7461.004000,1.33847
969,7461.005000,1.515496
970,7461.006000,1.614632
971,7461.007000,1.639915
972,7461.008000,1.630253
973,7461.009000,1.554086
974,7461.010000,1.521265
975,7461.011000,1.536203
976,7461.012000,1.517787
977,7461.013000,1.489571
978,7461.014000,1.476548
979,7461.015000,1.472156
980,7461.016000,1.48101
981,7461.017000,1.50794
982,7461.018000,1.517498
983,7461.019000,1.509783
984,7461.020000,1.506293
985,7461.021000,1.499568
986,7461.022000,1.495465
987,7461.023000,1.496372
988,7461.024000,1.494084
989,7461.025000,1.49042
990,7461.026000,1.487855
991,7461.027000,1.485491
992,7461.028000,1.483538
993,7461.029000,1.482284
994,7461.030000,1.481091
995,7461.031000,1.480074
996,7461.032000,1.47972
997,7461.033000,1.47998
998,7461.034000,1.48087
999,7461.035000,1.482504
1000,7461.036000,1.484904
1001,7461.037000,1.488139
1002,7461.038000,1.49064
1003,7461.039000,1.492298
1004,7461.040000,1.493952
1005,7461.041000,1.495185
1006,7461.042000,1.497013
1007,7461.043000,1.499535
1008,7461.044000,1.501903
1009,7461.045000,1.504353
1010,7461.046000,1.507027
1011,7461.047000,1.50984
1012,7461.048000,1.512891
1013,7461.049000,1.516192
1014,7461.050000,1.519468
1015,7461.051000,1.522726
1016,7461.052000,1.526114
1017,7461.053000,1.529555
1018,7461.054000,1.533332
1019,7461.055000,1.537465
