#HEADER
#TITLES
 , ,2XH1-1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
117,7460.153000,0.5731223
118,7460.154000,0.5771734
119,7460.155000,0.5801691
120,7460.156000,0.5845687
121,7460.157000,0.5901297
122,7460.158000,0.5903168
123,7460.159000,0.5994585
124,7460.160000,0.6053622
125,7460.161000,0.6130934
126,7460.162000,0.6206318
127,7460.163000,0.6278956
128,7460.164000,0.6358758
129,7460.165000,0.6442945
130,7460.166000,0.6507682
131,7460.167000,0.6551688
132,7460.168000,0.6584178
133,7460.169000,0.6598547
134,7460.170000,0.6612077
135,7460.171000,0.6625292
136,7460.172000,0.6624671
137,7460.173000,0.6613675
138,7460.174000,0.6589659
139,7460.175000,0.6550557
140,7460.176000,0.6545045
141,7460.177000,0.6576369
142,7460.178000,0.6410297
143,7460.179000,0.6467538
144,7460.180000,0.6448222
145,7460.181000,0.6299124
146,7460.182000,0.6251751
147,7460.183000,0.6234754
148,7460.184000,0.6187094
149,7460.185000,0.6124342
150,7460.186000,0.6145477
151,7460.187000,0.6067569
152,7460.188000,0.6044787
153,7460.189000,0.6017179
154,7460.190000,0.5976644
155,7460.191000,0.5923038
156,7460.192000,0.5863599
157,7460.193000,0.5793955
158,7460.194000,0.5727037
159,7460.195000,0.5663691
160,7460.196000,0.5593221
161,7460.197000,0.5518451
162,7460.198000,0.545769
163,7460.199000,0.541144
164,7460.200000,0.5336528
165,7460.201000,0.5234073
166,7460.202000,0.5293554
167,7460.203000,0.5261965
168,7460.204000,0.5064
169,7460.205000,0.514176
170,7460.206000,0.5069514
171,7460.207000,0.5022809
172,7460.208000,0.4989447
173,7460.209000,0.4969112
174,7460.210000,0.4888703
175,7460.211000,0.4889627
176,7460.212000,0.4853605
177,7460.213000,0.4828572
178,7460.214000,0.4795506
179,7460.215000,0.4753086
180,7460.216000,0.4707578
181,7460.217000,0.4655734
182,7460.218000,0.4603537
183,7460.219000,0.4551454
184,7460.220000,0.4493629
185,7460.221000,0.443117
186,7460.222000,0.4373436
187,7460.223000,0.432038
188,7460.224000,0.4268295
189,7460.225000,0.4219576
190,7460.226000,0.416716
191,7460.227000,0.411052
192,7460.228000,0.4055108
193,7460.229000,0.3999319
194,7460.230000,0.3946298
195,7460.231000,0.3896967
