#HEADER
#TITLES
 , ,Dniuzhuan1
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
228,7460.264000,0.9822806
229,7460.265000,0.9811035
230,7460.266000,0.9797769
231,7460.267000,0.9782894
232,7460.268000,0.9767829
233,7460.269000,0.9752267
234,7460.270000,0.9734135
235,7460.271000,0.9713434
236,7460.272000,0.9690968
237,7460.273000,0.9666222
238,7460.274000,0.9640791
239,7460.275000,0.9614765
240,7460.276000,0.9586931
241,7460.277000,0.9557644
242,7460.278000,0.952643
243,7460.279000,0.9493103
244,7460.280000,0.9443446
245,7460.281000,0.9375771
246,7460.282000,0.9367369
247,7460.283000,0.9421233
248,7460.284000,0.9154505
249,7460.285000,0.9209589
250,7460.286000,0.9198818
251,7460.287000,0.9086514
252,7460.288000,0.9055355
253,7460.289000,0.9024521
254,7460.290000,0.8929716
255,7460.291000,0.8767866
256,7460.292000,0.8907467
257,7460.293000,0.868417
258,7460.294000,0.8649628
259,7460.295000,0.8585024
260,7460.296000,0.8651283
261,7460.297000,0.8864477
262,7460.298000,0.8773024
263,7460.299000,0.8374716
264,7460.300000,0.8368338
265,7460.301000,0.8698519
266,7460.302000,0.8812957
267,7460.303000,0.8819292
268,7460.304000,0.8703754
269,7460.305000,0.8368727
270,7460.306000,0.8537669
271,7460.307000,0.9230462
272,7460.308000,0.9353816
273,7460.309000,0.887609
274,7460.310000,0.885385
275,7460.311000,0.9071789
276,7460.312000,0.9115576
277,7460.313000,0.9114919
278,7460.314000,0.9181833
279,7460.315000,0.92756
280,7460.316000,0.9569824
281,7460.317000,0.9758599
282,7460.318000,0.9653472
283,7460.319000,0.9107436
284,7460.320000,0.9320498
285,7460.321000,1.026535
286,7460.322000,1.045823
287,7460.323000,0.9657928
288,7460.324000,0.9818192
289,7460.325000,1.073533
290,7460.326000,1.08141
291,7460.327000,0.9953509
292,7460.328000,1.057453
293,7460.329000,1.175265
294,7460.330000,1.066323
295,7460.331000,0.9430591
296,7460.332000,0.9516973
297,7460.333000,1.003063
298,7460.334000,1.067481
299,7460.335000,1.141862
300,7460.336000,1.149854
301,7460.337000,1.02133
302,7460.338000,0.9945189
303,7460.339000,1.084381
304,7460.340000,1.025152
305,7460.341000,0.9867775
306,7460.342000,1.000255
307,7460.343000,1.072914
308,7460.344000,1.03298
309,7460.345000,0.9366349
310,7460.346000,0.980154
311,7460.347000,1.015982
312,7460.348000,0.9859651
313,7460.349000,0.9553107
314,7460.350000,0.8723834
315,7460.351000,0.9358633
316,7460.352000,0.9540211
317,7460.353000,0.9628152
318,7460.354000,0.9859115
319,7460.355000,1.001569
320,7460.356000,1.013901
321,7460.357000,0.9715362
322,7460.358000,0.8202076
323,7460.359000,0.783183
324,7460.360000,0.8362639
325,7460.361000,0.8646649
326,7460.362000,0.8684896
327,7460.363000,0.8837522
328,7460.364000,0.9002709
329,7460.365000,0.8080995
330,7460.366000,0.8074235
331,7460.367000,0.8209955
332,7460.368000,0.8476274
333,7460.369000,0.8231996
334,7460.370000,0.8413715
335,7460.371000,0.8530411
336,7460.372000,0.7771015
337,7460.373000,0.8203923
338,7460.374000,0.7561182
339,7460.375000,0.6538745
340,7460.376000,0.8198834
341,7460.377000,0.8392397
342,7460.378000,0.6666108
343,7460.379000,0.723653
344,7460.380000,0.7740849
345,7460.381000,0.6684026
346,7460.382000,0.5845308
347,7460.383000,0.582047
348,7460.384000,0.5310932
349,7460.385000,0.6156655
350,7460.386000,0.509436
351,7460.387000,0.511879
352,7460.388000,0.4510658
353,7460.389000,0.4076126
354,7460.390000,0.3168649
355,7460.391000,0.34519
356,7460.392000,0.4578251
357,7460.393000,0.4824389
358,7460.394000,0.3105705
359,7460.395000,0.3083932
360,7460.396000,0.4348253
361,7460.397000,0.3135362
362,7460.398000,0.3222826
363,7460.399000,0.5043012
364,7460.400000,0.5309251
365,7460.401000,0.3822604
366,7460.402000,0.3812487
367,7460.403000,0.4923342
368,7460.404000,0.5122257
369,7460.405000,0.49379
370,7460.406000,0.5512143
371,7460.407000,0.6532335
372,7460.408000,0.6142557
373,7460.409000,0.5215579
374,7460.410000,0.6587624
375,7460.411000,0.6143825
376,7460.412000,0.5291927
377,7460.413000,0.6273554
378,7460.414000,0.6200656
379,7460.415000,0.5968251
380,7460.416000,0.5784667
381,7460.417000,0.5863017
382,7460.418000,0.6088346
383,7460.419000,0.7137976
384,7460.420000,0.6388202
385,7460.421000,0.5708096
386,7460.422000,0.626716
387,7460.423000,0.6487271
388,7460.424000,0.6504391
389,7460.425000,0.6764916
390,7460.426000,0.711323
391,7460.427000,0.7202119
392,7460.428000,0.5268856
393,7460.429000,0.5902028
394,7460.430000,0.7790925
395,7460.431000,0.8100324
396,7460.432000,0.8087562
397,7460.433000,0.7962628
398,7460.434000,0.8877255
399,7460.435000,1.025122
400,7460.436000,0.9810373
401,7460.437000,1.156404
402,7460.438000,1.110635
403,7460.439000,0.9525695
404,7460.440000,0.9037387
405,7460.441000,0.6137233
406,7460.442000,0.5817593
407,7460.443000,0.8088503
408,7460.444000,1.069963
409,7460.445000,1.092976
410,7460.446000,1.022822
411,7460.447000,0.7226217
412,7460.448000,0.6623496
413,7460.449000,0.8898029
414,7460.450000,1.021876
415,7460.451000,0.9459158
416,7460.452000,0.7221977
417,7460.453000,0.658668
418,7460.454000,0.9424123
419,7460.455000,0.9809042
420,7460.456000,0.8832463
421,7460.457000,0.9362639
422,7460.458000,1.057138
423,7460.459000,1.135378
424,7460.460000,1.09132
425,7460.461000,1.044484
426,7460.462000,1.091638
427,7460.463000,1.17334
428,7460.464000,1.120528
429,7460.465000,1.166932
430,7460.466000,1.277987
431,7460.467000,1.350742
432,7460.468000,1.364068
433,7460.469000,1.412041
434,7460.470000,1.342924
435,7460.471000,1.184088
436,7460.472000,1.261969
437,7460.473000,1.33438
438,7460.474000,1.20512
439,7460.475000,1.195981
440,7460.476000,1.34309
441,7460.477000,1.475453
442,7460.478000,1.50789
443,7460.479000,1.441501
444,7460.480000,1.430933
445,7460.481000,1.419391
446,7460.482000,1.3675
447,7460.483000,1.136065
448,7460.484000,0.9291196
449,7460.485000,1.191073
450,7460.486000,1.182816
451,7460.487000,1.058357
452,7460.488000,1.065286
453,7460.489000,1.129875
454,7460.490000,1.180807
455,7460.491000,1.245283
456,7460.492000,1.341914
457,7460.493000,1.467579
458,7460.494000,1.511062
459,7460.495000,1.465609
460,7460.496000,1.464014
461,7460.497000,1.484727
462,7460.498000,1.438557
463,7460.499000,1.38458
464,7460.500000,1.327373
465,7460.501000,1.275072
466,7460.502000,1.247068
467,7460.503000,1.234066
468,7460.504000,1.293061
469,7460.505000,1.413094
470,7460.506000,1.350641
471,7460.507000,1.246071
472,7460.508000,1.343449
473,7460.509000,1.472432
474,7460.510000,1.383011
475,7460.511000,1.498851
476,7460.512000,1.619312
477,7460.513000,1.478563
478,7460.514000,1.364239
479,7460.515000,1.34829
480,7460.516000,1.329809
481,7460.517000,1.242652
482,7460.518000,1.243614
483,7460.519000,1.367934
484,7460.520000,1.347427
485,7460.521000,1.207825
486,7460.522000,1.107006
487,7460.523000,1.056358
488,7460.524000,1.127496
489,7460.525000,0.9615564
490,7460.526000,0.9614772
491,7460.527000,1.178385
492,7460.528000,1.253211
493,7460.529000,1.197865
494,7460.530000,1.143961
495,7460.531000,1.061419
496,7460.532000,1.064474
497,7460.533000,1.185225
498,7460.534000,1.42542
499,7460.535000,1.461017
500,7460.536000,1.29037
501,7460.537000,1.150988
502,7460.538000,0.9895898
503,7460.539000,0.8178771
504,7460.540000,0.8899977
505,7460.541000,0.8130438
506,7460.542000,0.5656931
507,7460.543000,0.5961609
508,7460.544000,0.578472
509,7460.545000,0.4771326
510,7460.546000,0.5360708
511,7460.547000,0.9524671
512,7460.548000,1.196574
513,7460.549000,0.7848642
514,7460.550000,0.7168077
515,7460.551000,0.9362951
516,7460.552000,0.9793091
517,7460.553000,0.9002506
518,7460.554000,0.861124
519,7460.555000,0.8453689
520,7460.556000,0.7959595
521,7460.557000,0.7227464
522,7460.558000,0.6805339
523,7460.559000,0.6638092
524,7460.560000,0.6066734
525,7460.561000,0.5520685
526,7460.562000,0.439171
527,7460.563000,0.3875354
528,7460.564000,0.4681071
529,7460.565000,0.586826
530,7460.566000,0.5936823
531,7460.567000,0.546309
532,7460.568000,0.5233257
533,7460.569000,0.519255
534,7460.570000,0.4285351
535,7460.571000,0.4069563
536,7460.572000,0.5475522
537,7460.573000,0.5101775
538,7460.574000,0.4411004
539,7460.575000,0.4490041
540,7460.576000,0.3777133
541,7460.577000,0.2985539
542,7460.578000,0.2227821
543,7460.579000,0.2143154
544,7460.580000,0.1860032
545,7460.581000,0.1717699
546,7460.582000,0.14
547,7460.583000,0.08526081
548,7460.584000,0.03241889
549,7460.585000,-0.02638009
550,7460.586000,-0.07703006
551,7460.587000,-0.1158281
552,7460.588000,-0.155845
553,7460.589000,-0.1927156
554,7460.590000,-0.2204804
555,7460.591000,-0.2395358
556,7460.592000,-0.2519472
557,7460.593000,-0.2562795
558,7460.594000,-0.2302609
559,7460.595000,-0.1713785
560,7460.596000,-0.08366445
561,7460.597000,-0.2199658
562,7460.598000,-0.1841053
563,7460.599000,-0.08052754
564,7460.600000,-0.08832142
565,7460.601000,-0.1858994
566,7460.602000,-0.2861774
567,7460.603000,-0.273643
568,7460.604000,-0.2173117
569,7460.605000,-0.2531562
570,7460.606000,-0.3527131
571,7460.607000,-0.3011551
572,7460.608000,-0.2719978
573,7460.609000,-0.2586293
574,7460.610000,-0.2675374
575,7460.611000,-0.3538082
576,7460.612000,-0.3452116
577,7460.613000,-0.2569538
578,7460.614000,-0.2122068
579,7460.615000,-0.2667288
580,7460.616000,-0.5411388
581,7460.617000,-0.5168148
582,7460.618000,-0.5173596
583,7460.619000,-0.5781794
584,7460.620000,-0.6173176
585,7460.621000,-0.7135205
586,7460.622000,-0.6983927
587,7460.623000,-0.6895065
588,7460.624000,-0.8394498
589,7460.625000,-0.7908008
590,7460.626000,-0.8061128
591,7460.627000,-0.8212811
592,7460.628000,-0.8624505
593,7460.629000,-0.9530166
594,7460.630000,-0.9861302
595,7460.631000,-0.9155724
596,7460.632000,-0.8564982
597,7460.633000,-0.7654802
598,7460.634000,-0.6923921
599,7460.635000,-0.6478016
600,7460.636000,-0.6254621
601,7460.637000,-0.5791184
602,7460.638000,-0.5345674
603,7460.639000,-0.5060709
604,7460.640000,-0.4802073
605,7460.641000,-0.4688432
606,7460.642000,-0.4741654
607,7460.643000,-0.4671775
608,7460.644000,-0.5412143
609,7460.645000,-0.6162539
610,7460.646000,-0.5985721
611,7460.647000,-0.6906596
612,7460.648000,-0.7700559
613,7460.649000,-0.8446872
614,7460.650000,-0.8611501
615,7460.651000,-0.8635998
616,7460.652000,-0.9166175
617,7460.653000,-0.8431284
618,7460.654000,-0.8237972
619,7460.655000,-0.7963901
620,7460.656000,-0.7303886
621,7460.657000,-0.6297312
622,7460.658000,-0.5165378
623,7460.659000,-0.4353689
624,7460.660000,-0.6184133
625,7460.661000,-0.6261492
626,7460.662000,-0.6748834
627,7460.663000,-0.7246554
628,7460.664000,-0.6992443
629,7460.665000,-0.6085208
630,7460.666000,-0.5439634
631,7460.667000,-0.4973817
632,7460.668000,-0.4372653
633,7460.669000,-0.3047417
634,7460.670000,-0.2761112
635,7460.671000,-0.3267205
636,7460.672000,-0.3684219
637,7460.673000,-0.4248674
638,7460.674000,-0.4091619
639,7460.675000,-0.2999701
640,7460.676000,-0.356086
641,7460.677000,-0.5686735
642,7460.678000,-0.5893971
643,7460.679000,-0.4490342
644,7460.680000,-0.4035148
645,7460.681000,-0.3985388
646,7460.682000,-0.3544869
647,7460.683000,-0.5313553
648,7460.684000,-0.5669615
649,7460.685000,-0.4275654
650,7460.686000,-0.2707605
651,7460.687000,-0.2868562
652,7460.688000,-0.2504252
653,7460.689000,-0.2713864
654,7460.690000,-0.338083
655,7460.691000,-0.4574741
656,7460.692000,-0.4359809
657,7460.693000,-0.2594307
658,7460.694000,-0.3234691
659,7460.695000,-0.3953807
660,7460.696000,-0.2847816
661,7460.697000,-0.2547773
662,7460.698000,-0.2931007
663,7460.699000,-0.1338452
664,7460.700000,-0.05673772
665,7460.701000,-0.1408139
666,7460.702000,-0.09969315
667,7460.703000,-0.01409614
668,7460.704000,-0.03427219
669,7460.705000,-0.1449621
670,7460.706000,-0.1328692
671,7460.707000,-0.1119472
672,7460.708000,-0.1399367
673,7460.709000,-0.1281511
674,7460.710000,-0.1201946
675,7460.711000,-0.1200431
676,7460.712000,-0.1955639
677,7460.713000,-0.1813985
678,7460.714000,-0.244686
679,7460.715000,-0.3275575
680,7460.716000,-0.4222169
681,7460.717000,-0.4078411
682,7460.718000,-0.4011171
683,7460.719000,-0.4378942
684,7460.720000,-0.4172501
685,7460.721000,-0.435967
686,7460.722000,-0.4389771
687,7460.723000,-0.2581943
688,7460.724000,-0.1224506
689,7460.725000,-0.1396082
690,7460.726000,-0.118263
691,7460.727000,-0.145707
692,7460.728000,-0.07369968
693,7460.729000,-0.04317498
694,7460.730000,-0.1289707
695,7460.731000,-0.1643671
696,7460.732000,-0.2123957
697,7460.733000,-0.211952
698,7460.734000,-0.2152124
699,7460.735000,-0.1752388
700,7460.736000,-0.1656624
701,7460.737000,-0.1791285
702,7460.738000,-0.1985848
703,7460.739000,-0.2365936
704,7460.740000,-0.2300894
705,7460.741000,-0.1866132
706,7460.742000,-0.1665193
707,7460.743000,-0.06843694
708,7460.744000,-0.09821884
709,7460.745000,-0.2511482
710,7460.746000,-0.2802626
711,7460.747000,-0.2060288
712,7460.748000,-0.2376486
713,7460.749000,-0.3387798
714,7460.750000,-0.3517748
715,7460.751000,-0.2993515
716,7460.752000,-0.3133015
717,7460.753000,-0.3742185
718,7460.754000,-0.3609732
719,7460.755000,-0.2880729
720,7460.756000,-0.2754697
721,7460.757000,-0.3088867
722,7460.758000,-0.2872312
723,7460.759000,-0.2262971
724,7460.760000,-0.2360076
725,7460.761000,-0.3076485
726,7460.762000,-0.2473525
727,7460.763000,-0.1156985
728,7460.764000,-0.07650056
729,7460.765000,-0.126344
730,7460.766000,-0.1235743
731,7460.767000,-0.1004393
732,7460.768000,-0.09255588
733,7460.769000,-0.08205828
734,7460.770000,-0.08313721
735,7460.771000,-0.1002339
736,7460.772000,-0.1180294
737,7460.773000,-0.1406415
738,7460.774000,-0.1530744
739,7460.775000,-0.1520371
740,7460.776000,-0.1471293
741,7460.777000,-0.1334407
742,7460.778000,-0.1236076
743,7460.779000,-0.1186742
744,7460.780000,-0.1078699
745,7460.781000,-0.09400234
746,7460.782000,-0.0696373
747,7460.783000,-0.03263533
748,7460.784000,0.01164365
749,7460.785000,0.06582659
750,7460.786000,0.09116775
751,7460.787000,0.08377105
752,7460.788000,0.06440669
753,7460.789000,0.02223378
754,7460.790000,0.006740272
755,7460.791000,0.02248877
756,7460.792000,0.03737557
757,7460.793000,0.06320924
758,7460.794000,0.07551891
759,7460.795000,0.069718
760,7460.796000,0.08686227
761,7460.797000,0.0861271
762,7460.798000,0.08880246
763,7460.799000,0.08511144
764,7460.800000,0.1003024
765,7460.801000,0.08608907
766,7460.802000,0.08675987
767,7460.803000,0.08597344
768,7460.804000,0.0839954
769,7460.805000,0.08174559
770,7460.806000,0.08182746
771,7460.807000,0.08435586
772,7460.808000,0.089396
773,7460.809000,0.09779313
774,7460.810000,0.1038559
775,7460.811000,0.1075041
776,7460.812000,0.1265873
777,7460.813000,0.1319824
778,7460.814000,0.1506118
779,7460.815000,0.1736442
780,7460.816000,0.1990595
781,7460.817000,0.2278308
782,7460.818000,0.2492599
783,7460.819000,0.2618282
784,7460.820000,0.229615
785,7460.821000,0.219173
786,7460.822000,0.271857
787,7460.823000,0.3587259
788,7460.824000,0.3955604
789,7460.825000,0.3718563
790,7460.826000,0.3442876
791,7460.827000,0.2877226
792,7460.828000,0.2590593
793,7460.829000,0.2652477
794,7460.830000,0.3132584
795,7460.831000,0.4225905
796,7460.832000,0.4808099
797,7460.833000,0.4661911
798,7460.834000,0.4181667
799,7460.835000,0.3430173
800,7460.836000,0.3715748
801,7460.837000,0.5309581
802,7460.838000,0.5386047
803,7460.839000,0.4130782
804,7460.840000,0.3382107
805,7460.841000,0.2863269
806,7460.842000,0.4170778
807,7460.843000,0.6076444
808,7460.844000,0.3615614
809,7460.845000,0.5387697
810,7460.846000,0.6672132
811,7460.847000,0.4528325
812,7460.848000,0.4126125
813,7460.849000,0.5682282
814,7460.850000,0.6064693
815,7460.851000,0.6390682
816,7460.852000,0.6135265
817,7460.853000,0.6171913
818,7460.854000,0.6048171
819,7460.855000,0.6119649
820,7460.856000,0.6114851
821,7460.857000,0.6101989
822,7460.858000,0.5944076
823,7460.859000,0.5606061
824,7460.860000,0.5615743
825,7460.861000,0.597214
826,7460.862000,0.4375661
827,7460.863000,0.5771965
828,7460.864000,0.5319171
829,7460.865000,0.4693939
830,7460.866000,0.4369139
831,7460.867000,0.4217907
832,7460.868000,0.3830665
833,7460.869000,0.3302777
834,7460.870000,0.3006251
835,7460.871000,0.2912945
836,7460.872000,0.2783654
837,7460.873000,0.3000524
838,7460.874000,0.25633
839,7460.875000,0.2128065
840,7460.876000,0.1976993
841,7460.877000,0.2250086
842,7460.878000,0.2256059
843,7460.879000,0.2384271
844,7460.880000,0.2492146
845,7460.881000,0.2218513
846,7460.882000,0.2041906
847,7460.883000,0.2177336
848,7460.884000,0.2715298
849,7460.885000,0.3256928
850,7460.886000,0.2760887
851,7460.887000,0.2565173
852,7460.888000,0.2310956
853,7460.889000,0.1982617
854,7460.890000,0.2407261
855,7460.891000,0.3441605
856,7460.892000,0.2537305
857,7460.893000,0.1241253
858,7460.894000,0.1108359
859,7460.895000,0.2458909
860,7460.896000,0.267253
861,7460.897000,0.216985
862,7460.898000,0.1633988
863,7460.899000,0.06542626
864,7460.900000,0.1239672
865,7460.901000,0.1180926
866,7460.902000,0.1523324
867,7460.903000,0.1659536
868,7460.904000,0.1668864
869,7460.905000,0.1233068
870,7460.906000,0.1139086
871,7460.907000,0.1491379
872,7460.908000,0.1779892
873,7460.909000,0.1657786
874,7460.910000,0.1799497
875,7460.911000,0.1938252
876,7460.912000,0.2028235
877,7460.913000,0.2085963
878,7460.914000,0.2213691
879,7460.915000,0.2406222
880,7460.916000,0.2241527
881,7460.917000,0.2333806
882,7460.918000,0.2801785
883,7460.919000,0.3248087
884,7460.920000,0.3264122
885,7460.921000,0.2642784
886,7460.922000,0.2854583
887,7460.923000,0.3799774
888,7460.924000,0.3963046
889,7460.925000,0.3534838
890,7460.926000,0.2947432
891,7460.927000,0.2767991
892,7460.928000,0.2682896
893,7460.929000,0.3113455
894,7460.930000,0.3423683
895,7460.931000,0.3195614
896,7460.932000,0.3399568
897,7460.933000,0.3737882
898,7460.934000,0.2955635
899,7460.935000,0.2703603
900,7460.936000,0.290067
901,7460.937000,0.3717514
902,7460.938000,0.4029494
903,7460.939000,0.387135
904,7460.940000,0.4079488
905,7460.941000,0.3953911
906,7460.942000,0.3559406
907,7460.943000,0.4801697
908,7460.944000,0.4905899
909,7460.945000,0.4659272
910,7460.946000,0.4827617
911,7460.947000,0.5247416
912,7460.948000,0.5447348
913,7460.949000,0.5536841
914,7460.950000,0.6062697
915,7460.951000,0.6148503
916,7460.952000,0.6122955
917,7460.953000,0.6266772
918,7460.954000,0.6369329
919,7460.955000,0.6526448
920,7460.956000,0.6541548
921,7460.957000,0.640283
922,7460.958000,0.633296
923,7460.959000,0.7025873
924,7460.960000,0.7099774
925,7460.961000,0.6870175
926,7460.962000,0.6994114
927,7460.963000,0.7363168
928,7460.964000,0.698514
929,7460.965000,0.6545625
930,7460.966000,0.6912856
931,7460.967000,0.7275456
932,7460.968000,0.7078849
933,7460.969000,0.7470593
934,7460.970000,0.7496207
935,7460.971000,0.751892
936,7460.972000,0.7471412
937,7460.973000,0.7338745
938,7460.974000,0.7251747
939,7460.975000,0.7213177
940,7460.976000,0.7443601
941,7460.977000,0.7375281
942,7460.978000,0.7401318
943,7460.979000,0.7300422
944,7460.980000,0.7431851
945,7460.981000,0.7298288
946,7460.982000,0.7260693
947,7460.983000,0.7163262
948,7460.984000,0.7058359
949,7460.985000,0.6940972
950,7460.986000,0.6952835
951,7460.987000,0.7362039
952,7460.988000,0.7321918
953,7460.989000,0.6937784
954,7460.990000,0.6793064
955,7460.991000,0.7013476
956,7460.992000,0.6922393
957,7460.993000,0.6690505
958,7460.994000,0.6946755
959,7460.995000,0.6700337
960,7460.996000,0.6702231
961,7460.997000,0.6649064
962,7460.998000,0.6621116
963,7460.999000,0.6618875
964,7461.000000,0.6409623
965,7461.001000,0.6116769
966,7461.002000,0.660108
967,7461.003000,0.6408795
968,7461.004000,0.6414592
969,7461.005000,0.6322771
970,7461.006000,0.624326
971,7461.007000,0.6050558
972,7461.008000,0.6117274
973,7461.009000,0.6224507
974,7461.010000,0.6250271
975,7461.011000,0.5883248
976,7461.012000,0.5913184
977,7461.013000,0.6199497
978,7461.014000,0.6233267
979,7461.015000,0.5676715
980,7461.016000,0.5791833
981,7461.017000,0.6366534
982,7461.018000,0.6260329
983,7461.019000,0.5573616
984,7461.020000,0.5461612
985,7461.021000,0.5770553
986,7461.022000,0.5921091
987,7461.023000,0.6094822
